"Value","Chl_a","Chl_a_modified","Var"
17.6,0.921289530434101,0.174097698474476,"Max_SWE"
17.7191919191919,0.921289530434101,0.174097698474476,"Max_SWE"
17.8383838383838,0.921289530434101,0.174097698474476,"Max_SWE"
17.9575757575758,0.921289530434101,0.174097698474476,"Max_SWE"
18.0767676767677,0.921289530434101,0.174097698474476,"Max_SWE"
18.1959595959596,0.921289530434101,0.174097698474476,"Max_SWE"
18.3151515151515,0.921289530434101,0.174097698474476,"Max_SWE"
18.4343434343434,0.921289530434101,0.174097698474476,"Max_SWE"
18.5535353535354,0.921289530434101,0.174097698474476,"Max_SWE"
18.6727272727273,0.921289530434101,0.174097698474476,"Max_SWE"
18.7919191919192,0.912884069084048,0.172509303700283,"Max_SWE"
18.9111111111111,0.912884069084048,0.172509303700283,"Max_SWE"
19.030303030303,0.912884069084048,0.172509303700283,"Max_SWE"
19.149494949495,0.912884069084048,0.172509303700283,"Max_SWE"
19.2686868686869,0.912884069084048,0.172509303700283,"Max_SWE"
19.3878787878788,0.912884069084048,0.172509303700283,"Max_SWE"
19.5070707070707,0.914393245041985,0.172794495328094,"Max_SWE"
19.6262626262626,0.914393245041985,0.172794495328094,"Max_SWE"
19.7454545454545,0.914393245041985,0.172794495328094,"Max_SWE"
19.8646464646465,0.914393245041985,0.172794495328094,"Max_SWE"
19.9838383838384,0.914393245041985,0.172794495328094,"Max_SWE"
20.1030303030303,0.914393245041985,0.172794495328094,"Max_SWE"
20.2222222222222,0.914393245041985,0.172794495328094,"Max_SWE"
20.3414141414141,0.914393245041985,0.172794495328094,"Max_SWE"
20.4606060606061,0.914393245041985,0.172794495328094,"Max_SWE"
20.579797979798,0.914393245041985,0.172794495328094,"Max_SWE"
20.6989898989899,1.38721744080596,0.262144912918063,"Max_SWE"
20.8181818181818,1.38740052689968,0.262179511018319,"Max_SWE"
20.9373737373737,1.38740052689968,0.262179511018319,"Max_SWE"
21.0565656565657,1.38740052689968,0.262179511018319,"Max_SWE"
21.1757575757576,1.38740052689968,0.262179511018319,"Max_SWE"
21.2949494949495,1.38740052689968,0.262179511018319,"Max_SWE"
21.4141414141414,1.38740052689968,0.262179511018319,"Max_SWE"
21.5333333333333,1.38740052689968,0.262179511018319,"Max_SWE"
