"R2","CVR2"
3.56751307398558,3.64252131580324
3.56412851647826,3.63922467318529
3.56005097557756,3.63597992164239
3.55654170009524,3.63259454820868
3.55187368369584,3.62891699603676
3.54789309509024,3.62588911095569
3.54428618200842,3.62261356713244
3.5403569924941,3.61914041493749
3.53715173640048,3.61566086370356
3.53281724907035,3.61217957164823
3.5285706529875,3.60889886533927
3.5255459993148,3.60553450976169
3.52246836502904,3.60208180481771
3.51768784958085,3.59863786232281
3.51406652068979,3.59502226105108
3.51062816065653,3.59171722861079
3.50725429522191,3.58837182134443
3.50374190010114,3.58530259916964
3.49909239836886,3.58193169017101
3.49504400000957,3.57824694173455
3.49163517848667,3.57505104984316
3.48802824272311,3.5717237821735
3.48419800897056,3.56845725657244
3.48013916436436,3.56526645445346
3.47665886104577,3.56198374216182
3.47378060146091,3.55868722480076
3.46953298736243,3.55558490782691
3.46512963960902,3.55213504751047
3.46110906127771,3.54897694282202
3.45693942112365,3.54547135708258
3.45204909079062,3.54214837071482
3.44918639061055,3.53901977903769
3.44520382543835,3.5358515324602
3.44188257182406,3.53252291901181
3.43812293261768,3.52914826165077
3.43517955998553,3.52626808051407
3.43162453344912,3.52297666497538
3.42721366007483,3.51943953973744
3.42265698750224,3.51562108902188
3.41971366462794,3.51251042214069
3.41653646066914,3.50939447196983
3.41263120295542,3.50643150590342
3.40842403626981,3.50344698340169
3.40385126583958,3.50035881016357
3.40062068815688,3.49719295927541
3.39708132951788,3.49408026427908
3.39378531956626,3.49101926118048
3.38946946072095,3.48842669312522
3.38495479406228,3.4852423604201
3.38112390075382,3.48184978194788
3.37764269540692,3.47856927014111
3.37367970583701,3.47525299889605
3.36950061060936,3.47202046943326
3.36580782450754,3.46884659285183
3.3616368739581,3.4659950635343
3.35718608164734,3.46272801322864
3.35296788461018,3.45914777386566
3.34981314748862,3.4561242711111
3.34589390405499,3.45261071761968
3.34275748509476,3.44929466911708
3.33862733129673,3.44592610296015
3.33430649616389,3.44349921504973
3.33054132075979,3.44047295529012
3.32723164361534,3.43716077043316
3.32416918825416,3.43432195177773
3.32021512322355,3.43098626760681
3.31717802716058,3.42778587919327
3.31442246462004,3.4248111001685
3.3115874185663,3.42162081211674
3.30836431368807,3.41815147400391
3.30423601915641,3.41529581154044
3.30174663786824,3.41185421881663
3.29740417445907,3.40884786085063
3.2937433772741,3.40589272877451
3.29065788461272,3.40285344283948
3.28636179674815,3.39995934219963
3.28303161371382,3.39673009354178
3.27895040067541,3.39380081089949
3.27502471128457,3.39084257249436
3.27150258352724,3.38813995445435
3.26774032953849,3.38512287370368
3.26298208576866,3.38249732346566
3.25978139453885,3.37923092358966
3.25797874046971,3.37636672904575
3.25391609069733,3.37314620572688
3.2495248357392,3.36988682027768
3.24560228497398,3.36721996173321
3.24172124101826,3.36397276255057
3.23874175131577,3.36069993071917
3.23546793662013,3.35793776823608
3.23213494268109,3.35522697900414
3.22893057289863,3.35253638836634
3.22508728304974,3.34963744337446
3.22222774563068,3.34682183665522
3.21959952782892,3.34387669890974
3.21643020288551,3.34107185476578
3.21366986436916,3.33826725014037
3.21071022650878,3.33567006963925
3.2078269348018,3.3327046199921
3.20350652832944,3.32978909713683
3.19940634227644,3.32698538433139
3.1960816517834,3.32416662501785
3.19201118279779,3.32129495779205
3.18823702657114,3.31890305788853
3.18539620370717,3.31632503613043
3.18159873555085,3.31338727725044
3.17878430407436,3.31070372109743
3.17528790455871,3.30771471339407
3.1711239324444,3.30495067565679
3.16840729810302,3.30201215138884
3.16445033206604,3.29896720159576
3.16133775191195,3.29637829999311
3.15856979269743,3.29385647775939
3.15525272601126,3.29116154455477
3.15152689031862,3.28833278324401
