"","eastMEAN","ppt_percent_normal","Predicted"
"1",-0.078810751,0.23120234,0.831560921936719
"2",-0.0743777187142857,0.23120234,0.831560921936719
"3",-0.0699446864285714,0.23120234,0.831560921936719
"4",-0.0655116541428571,0.23120234,0.831560921936719
"5",-0.0610786218571429,0.23120234,0.831560921936719
"6",-0.0566455895714286,0.23120234,0.831560921936719
"7",-0.0522125572857143,0.23120234,0.831560921936719
"8",-0.047779525,0.23120234,0.831560921936719
"9",-0.0433464927142857,0.23120234,0.831560921936719
"10",-0.0389134604285714,0.23120234,0.831560921936719
"11",-0.0344804281428571,0.23120234,0.831560921936719
"12",-0.0300473958571429,0.23120234,0.831560921936719
"13",-0.0256143635714286,0.23120234,0.831560921936719
"14",-0.0211813312857143,0.23120234,0.831560921936719
"15",-0.016748299,0.23120234,0.795569912371873
"16",-0.0123152667142857,0.23120234,0.795569912371873
"17",-0.00788223442857143,0.23120234,0.795569912371873
"18",-0.00344920214285714,0.23120234,0.795569912371873
"19",0.000983830142857148,0.23120234,0.795569912371873
"20",0.00541686242857142,0.23120234,0.795569912371873
"21",0.00984989471428571,0.23120234,0.795569912371873
"22",0.014282927,0.23120234,0.791191962088237
"23",0.0187159592857143,0.23120234,0.813214800987462
"24",0.0231489915714286,0.23120234,0.857102779235225
"25",0.0275820238571429,0.23120234,0.881164314376014
"26",0.0320150561428571,0.23120234,0.933153698144319
"27",0.0364480884285714,0.23120234,0.967797677829111
"28",0.0408811207142857,0.23120234,0.967797677829111
"29",0.045314153,0.23120234,0.934546890772842
"30",0.0497471852857143,0.23120234,0.967401976445782
"31",0.0541802175714286,0.23120234,0.967401976445782
"32",0.0586132498571428,0.23120234,0.967401976445782
"33",0.0630462821428571,0.23120234,0.967401976445782
"34",0.0674793144285714,0.23120234,1.01414971899769
"35",0.0719123467142857,0.23120234,1.01414971899769
"36",0.076345379,0.23120234,1.01414971899769
"37",0.0807784112857143,0.23120234,1.01414971899769
"38",0.0852114435714286,0.23120234,1.01414971899769
"39",0.0896444758571428,0.23120234,1.01414971899769
"40",0.0940775081428571,0.23120234,1.01414971899769
"41",0.0985105404285714,0.23120234,1.01414971899769
"42",0.102943572714286,0.23120234,1.01414971899769
"43",0.107376605,0.23120234,1.01414971899769
"44",0.111809637285714,0.23120234,1.01414971899769
"45",0.116242669571429,0.23120234,1.01414971899769
"46",0.120675701857143,0.23120234,1.01414971899769
"47",0.125108734142857,0.23120234,1.01414971899769
"48",0.129541766428571,0.23120234,1.01414971899769
"49",0.133974798714286,0.23120234,1.01414971899769
"50",0.138407831,0.23120234,1.01414971899769
"51",-0.078810751,0.251468498367347,0.831560921936719
"52",-0.0743777187142857,0.251468498367347,0.831560921936719
"53",-0.0699446864285714,0.251468498367347,0.831560921936719
"54",-0.0655116541428571,0.251468498367347,0.831560921936719
"55",-0.0610786218571429,0.251468498367347,0.831560921936719
"56",-0.0566455895714286,0.251468498367347,0.831560921936719
"57",-0.0522125572857143,0.251468498367347,0.831560921936719
"58",-0.047779525,0.251468498367347,0.831560921936719
"59",-0.0433464927142857,0.251468498367347,0.831560921936719
"60",-0.0389134604285714,0.251468498367347,0.831560921936719
"61",-0.0344804281428571,0.251468498367347,0.831560921936719
"62",-0.0300473958571429,0.251468498367347,0.831560921936719
"63",-0.0256143635714286,0.251468498367347,0.831560921936719
"64",-0.0211813312857143,0.251468498367347,0.831560921936719
"65",-0.016748299,0.251468498367347,0.795569912371873
"66",-0.0123152667142857,0.251468498367347,0.795569912371873
"67",-0.00788223442857143,0.251468498367347,0.795569912371873
"68",-0.00344920214285714,0.251468498367347,0.795569912371873
"69",0.000983830142857148,0.251468498367347,0.795569912371873
"70",0.00541686242857142,0.251468498367347,0.795569912371873
"71",0.00984989471428571,0.251468498367347,0.795569912371873
"72",0.014282927,0.251468498367347,0.791191962088237
"73",0.0187159592857143,0.251468498367347,0.813214800987462
"74",0.0231489915714286,0.251468498367347,0.857102779235225
"75",0.0275820238571429,0.251468498367347,0.881164314376014
"76",0.0320150561428571,0.251468498367347,0.933153698144319
"77",0.0364480884285714,0.251468498367347,0.967797677829111
"78",0.0408811207142857,0.251468498367347,0.967797677829111
"79",0.045314153,0.251468498367347,0.934546890772842
"80",0.0497471852857143,0.251468498367347,0.967401976445782
"81",0.0541802175714286,0.251468498367347,0.967401976445782
"82",0.0586132498571428,0.251468498367347,0.967401976445782
"83",0.0630462821428571,0.251468498367347,0.967401976445782
"84",0.0674793144285714,0.251468498367347,1.01414971899769
"85",0.0719123467142857,0.251468498367347,1.01414971899769
"86",0.076345379,0.251468498367347,1.01414971899769
"87",0.0807784112857143,0.251468498367347,1.01414971899769
"88",0.0852114435714286,0.251468498367347,1.01414971899769
"89",0.0896444758571428,0.251468498367347,1.01414971899769
"90",0.0940775081428571,0.251468498367347,1.01414971899769
"91",0.0985105404285714,0.251468498367347,1.01414971899769
"92",0.102943572714286,0.251468498367347,1.01414971899769
"93",0.107376605,0.251468498367347,1.01414971899769
"94",0.111809637285714,0.251468498367347,1.01414971899769
"95",0.116242669571429,0.251468498367347,1.01414971899769
"96",0.120675701857143,0.251468498367347,1.01414971899769
"97",0.125108734142857,0.251468498367347,1.01414971899769
"98",0.129541766428571,0.251468498367347,1.01414971899769
"99",0.133974798714286,0.251468498367347,1.01414971899769
"100",0.138407831,0.251468498367347,1.01414971899769
"101",-0.078810751,0.271734656734694,0.831560921936719
"102",-0.0743777187142857,0.271734656734694,0.831560921936719
"103",-0.0699446864285714,0.271734656734694,0.831560921936719
"104",-0.0655116541428571,0.271734656734694,0.831560921936719
"105",-0.0610786218571429,0.271734656734694,0.831560921936719
"106",-0.0566455895714286,0.271734656734694,0.831560921936719
"107",-0.0522125572857143,0.271734656734694,0.831560921936719
"108",-0.047779525,0.271734656734694,0.831560921936719
"109",-0.0433464927142857,0.271734656734694,0.831560921936719
"110",-0.0389134604285714,0.271734656734694,0.831560921936719
"111",-0.0344804281428571,0.271734656734694,0.831560921936719
"112",-0.0300473958571429,0.271734656734694,0.831560921936719
"113",-0.0256143635714286,0.271734656734694,0.831560921936719
"114",-0.0211813312857143,0.271734656734694,0.831560921936719
"115",-0.016748299,0.271734656734694,0.795569912371873
"116",-0.0123152667142857,0.271734656734694,0.795569912371873
"117",-0.00788223442857143,0.271734656734694,0.795569912371873
"118",-0.00344920214285714,0.271734656734694,0.795569912371873
"119",0.000983830142857148,0.271734656734694,0.795569912371873
"120",0.00541686242857142,0.271734656734694,0.795569912371873
"121",0.00984989471428571,0.271734656734694,0.795569912371873
"122",0.014282927,0.271734656734694,0.791191962088237
"123",0.0187159592857143,0.271734656734694,0.813214800987462
"124",0.0231489915714286,0.271734656734694,0.857102779235225
"125",0.0275820238571429,0.271734656734694,0.881164314376014
"126",0.0320150561428571,0.271734656734694,0.933153698144319
"127",0.0364480884285714,0.271734656734694,0.967797677829111
"128",0.0408811207142857,0.271734656734694,0.967797677829111
"129",0.045314153,0.271734656734694,0.934546890772842
"130",0.0497471852857143,0.271734656734694,0.967401976445782
"131",0.0541802175714286,0.271734656734694,0.967401976445782
"132",0.0586132498571428,0.271734656734694,0.967401976445782
"133",0.0630462821428571,0.271734656734694,0.967401976445782
"134",0.0674793144285714,0.271734656734694,1.01414971899769
"135",0.0719123467142857,0.271734656734694,1.01414971899769
"136",0.076345379,0.271734656734694,1.01414971899769
"137",0.0807784112857143,0.271734656734694,1.01414971899769
"138",0.0852114435714286,0.271734656734694,1.01414971899769
"139",0.0896444758571428,0.271734656734694,1.01414971899769
"140",0.0940775081428571,0.271734656734694,1.01414971899769
"141",0.0985105404285714,0.271734656734694,1.01414971899769
"142",0.102943572714286,0.271734656734694,1.01414971899769
"143",0.107376605,0.271734656734694,1.01414971899769
