"","ppt_percent_normal","tmean_month","Predicted"
"1",0.23120234,2.403333,1.28069883954241
"2",0.251468498367347,2.403333,1.28069883954241
"3",0.271734656734694,2.403333,1.28069883954241
"4",0.292000815102041,2.403333,1.28069883954241
"5",0.312266973469388,2.403333,1.30213844330913
"6",0.332533131836735,2.403333,1.30213844330913
"7",0.352799290204082,2.403333,1.33552267819713
"8",0.373065448571429,2.403333,1.31119091635507
"9",0.393331606938776,2.403333,1.31119091635507
"10",0.413597765306122,2.403333,1.32345048571351
"11",0.433863923673469,2.403333,1.34948380475983
"12",0.454130082040816,2.403333,1.5093637337049
"13",0.474396240408163,2.403333,1.71185078660333
"14",0.49466239877551,2.403333,1.71185078660333
"15",0.514928557142857,2.403333,1.74231801515967
"16",0.535194715510204,2.403333,1.77197821728762
"17",0.555460873877551,2.403333,1.77197821728762
"18",0.575727032244898,2.403333,1.77197821728762
"19",0.595993190612245,2.403333,1.81960971452874
"20",0.616259348979592,2.403333,1.81960971452874
"21",0.636525507346939,2.403333,1.81960971452874
"22",0.656791665714286,2.403333,1.81960971452874
"23",0.677057824081633,2.403333,1.81960971452874
"24",0.69732398244898,2.403333,1.81960971452874
"25",0.717590140816327,2.403333,1.81960971452874
"26",0.737856299183673,2.403333,1.81960971452874
"27",0.75812245755102,2.403333,1.81960971452874
"28",0.778388615918367,2.403333,1.81960971452874
"29",0.798654774285714,2.403333,1.81960971452874
"30",0.818920932653061,2.403333,1.81960971452874
"31",0.839187091020408,2.403333,1.81960971452874
"32",0.859453249387755,2.403333,1.81960971452874
"33",0.879719407755102,2.403333,1.81960971452874
"34",0.899985566122449,2.403333,1.81960971452874
"35",0.920251724489796,2.403333,1.81960971452874
"36",0.940517882857143,2.403333,1.81960971452874
"37",0.96078404122449,2.403333,1.81960971452874
"38",0.981050199591837,2.403333,1.81960971452874
"39",1.00131635795918,2.403333,1.81960971452874
"40",1.02158251632653,2.403333,1.63565451875955
"41",1.04184867469388,2.403333,1.49274928341832
"42",1.06211483306122,2.403333,1.50170349776525
"43",1.08238099142857,2.403333,1.51642217727866
"44",1.10264714979592,2.403333,1.49199412547122
"45",1.12291330816327,2.403333,1.47618508010378
"46",1.14317946653061,2.403333,1.47618508010378
"47",1.16344562489796,2.403333,1.47618508010378
"48",1.18371178326531,2.403333,1.47618508010378
"49",1.20397794163265,2.403333,1.47618508010378
"50",1.2242441,2.403333,1.47618508010378
"51",0.23120234,2.64973506122449,1.28069883954241
"52",0.251468498367347,2.64973506122449,1.28069883954241
"53",0.271734656734694,2.64973506122449,1.28069883954241
"54",0.292000815102041,2.64973506122449,1.28069883954241
"55",0.312266973469388,2.64973506122449,1.30213844330913
"56",0.332533131836735,2.64973506122449,1.30213844330913
"57",0.352799290204082,2.64973506122449,1.33552267819713
"58",0.373065448571429,2.64973506122449,1.31119091635507
"59",0.393331606938776,2.64973506122449,1.31119091635507
"60",0.413597765306122,2.64973506122449,1.32345048571351
"61",0.433863923673469,2.64973506122449,1.34948380475983
"62",0.454130082040816,2.64973506122449,1.5093637337049
"63",0.474396240408163,2.64973506122449,1.71185078660333
"64",0.49466239877551,2.64973506122449,1.71185078660333
"65",0.514928557142857,2.64973506122449,1.74231801515967
"66",0.535194715510204,2.64973506122449,1.77197821728762
"67",0.555460873877551,2.64973506122449,1.77197821728762
"68",0.575727032244898,2.64973506122449,1.77197821728762
"69",0.595993190612245,2.64973506122449,1.81960971452874
"70",0.616259348979592,2.64973506122449,1.81960971452874
"71",0.636525507346939,2.64973506122449,1.81960971452874
"72",0.656791665714286,2.64973506122449,1.81960971452874
"73",0.677057824081633,2.64973506122449,1.81960971452874
"74",0.69732398244898,2.64973506122449,1.81960971452874
"75",0.717590140816327,2.64973506122449,1.81960971452874
"76",0.737856299183673,2.64973506122449,1.81960971452874
"77",0.75812245755102,2.64973506122449,1.81960971452874
"78",0.778388615918367,2.64973506122449,1.81960971452874
"79",0.798654774285714,2.64973506122449,1.81960971452874
"80",0.818920932653061,2.64973506122449,1.81960971452874
"81",0.839187091020408,2.64973506122449,1.81960971452874
"82",0.859453249387755,2.64973506122449,1.81960971452874
"83",0.879719407755102,2.64973506122449,1.81960971452874
"84",0.899985566122449,2.64973506122449,1.81960971452874
"85",0.920251724489796,2.64973506122449,1.81960971452874
"86",0.940517882857143,2.64973506122449,1.81960971452874
"87",0.96078404122449,2.64973506122449,1.81960971452874
"88",0.981050199591837,2.64973506122449,1.81960971452874
"89",1.00131635795918,2.64973506122449,1.81960971452874
"90",1.02158251632653,2.64973506122449,1.63565451875955
"91",1.04184867469388,2.64973506122449,1.49274928341832
"92",1.06211483306122,2.64973506122449,1.50170349776525
"93",1.08238099142857,2.64973506122449,1.51642217727866
"94",1.10264714979592,2.64973506122449,1.49199412547122
"95",1.12291330816327,2.64973506122449,1.47618508010378
"96",1.14317946653061,2.64973506122449,1.47618508010378
"97",1.16344562489796,2.64973506122449,1.47618508010378
"98",1.18371178326531,2.64973506122449,1.47618508010378
"99",1.20397794163265,2.64973506122449,1.47618508010378
"100",1.2242441,2.64973506122449,1.47618508010378
"101",0.23120234,2.89613712244898,1.28069883954241
"102",0.251468498367347,2.89613712244898,1.28069883954241
"103",0.271734656734694,2.89613712244898,1.28069883954241
"104",0.292000815102041,2.89613712244898,1.28069883954241
"105",0.312266973469388,2.89613712244898,1.30213844330913
"106",0.332533131836735,2.89613712244898,1.30213844330913
"107",0.352799290204082,2.89613712244898,1.33552267819713
"108",0.373065448571429,2.89613712244898,1.31119091635507
"109",0.393331606938776,2.89613712244898,1.31119091635507
"110",0.413597765306122,2.89613712244898,1.32345048571351
