"","shrub2011","tmean_month","Predicted"
"1",0,2.403333,1.64384543196312
"2",0.0102710668571429,2.403333,1.64384543196312
"3",0.0205421337142857,2.403333,1.64384543196312
"4",0.0308132005714286,2.403333,1.64384543196312
"5",0.0410842674285714,2.403333,1.64384543196312
"6",0.0513553342857143,2.403333,1.64384543196312
"7",0.0616264011428571,2.403333,1.64238552853472
"8",0.071897468,2.403333,1.74282443247288
"9",0.0821685348571429,2.403333,1.79287361227213
"10",0.0924396017142857,2.403333,1.79287361227213
"11",0.102710668571429,2.403333,1.77197821728762
"12",0.112981735428571,2.403333,1.77197821728762
"13",0.123252802285714,2.403333,1.77197821728762
"14",0.133523869142857,2.403333,1.77197821728762
"15",0.143794936,2.403333,1.77197821728762
"16",0.154066002857143,2.403333,1.77197821728762
"17",0.164337069714286,2.403333,1.77197821728762
"18",0.174608136571429,2.403333,1.85889693190956
"19",0.184879203428571,2.403333,1.85889693190956
"20",0.195150270285714,2.403333,1.85889693190956
"21",0.205421337142857,2.403333,1.77369759727017
"22",0.215692404,2.403333,1.77369759727017
"23",0.225963470857143,2.403333,1.87111706492705
"24",0.236234537714286,2.403333,1.87111706492705
"25",0.246505604571429,2.403333,1.87111706492705
"26",0.256776671428571,2.403333,1.87111706492705
"27",0.267047738285714,2.403333,1.87111706492705
"28",0.277318805142857,2.403333,1.87111706492705
"29",0.287589872,2.403333,1.87111706492705
"30",0.297860938857143,2.403333,1.87111706492705
"31",0.308132005714286,2.403333,1.87111706492705
"32",0.318403072571429,2.403333,1.87111706492705
"33",0.328674139428571,2.403333,1.87111706492705
"34",0.338945206285714,2.403333,1.87111706492705
"35",0.349216273142857,2.403333,1.87111706492705
"36",0.35948734,2.403333,1.87111706492705
"37",0.369758406857143,2.403333,1.87111706492705
"38",0.380029473714286,2.403333,1.87111706492705
"39",0.390300540571429,2.403333,1.87111706492705
"40",0.400571607428571,2.403333,1.87111706492705
"41",0.410842674285714,2.403333,1.87111706492705
"42",0.421113741142857,2.403333,1.87111706492705
"43",0.431384808,2.403333,1.87111706492705
"44",0.441655874857143,2.403333,1.87111706492705
"45",0.451926941714286,2.403333,1.87111706492705
"46",0.462198008571429,2.403333,1.87111706492705
"47",0.472469075428571,2.403333,1.87111706492705
"48",0.482740142285714,2.403333,1.87111706492705
"49",0.493011209142857,2.403333,1.87111706492705
"50",0.503282276,2.403333,1.87111706492705
"51",0,2.64973506122449,1.64384543196312
"52",0.0102710668571429,2.64973506122449,1.64384543196312
"53",0.0205421337142857,2.64973506122449,1.64384543196312
"54",0.0308132005714286,2.64973506122449,1.64384543196312
"55",0.0410842674285714,2.64973506122449,1.64384543196312
"56",0.0513553342857143,2.64973506122449,1.64384543196312
"57",0.0616264011428571,2.64973506122449,1.64238552853472
"58",0.071897468,2.64973506122449,1.74282443247288
"59",0.0821685348571429,2.64973506122449,1.79287361227213
"60",0.0924396017142857,2.64973506122449,1.79287361227213
"61",0.102710668571429,2.64973506122449,1.77197821728762
"62",0.112981735428571,2.64973506122449,1.77197821728762
"63",0.123252802285714,2.64973506122449,1.77197821728762
"64",0.133523869142857,2.64973506122449,1.77197821728762
"65",0.143794936,2.64973506122449,1.77197821728762
"66",0.154066002857143,2.64973506122449,1.77197821728762
"67",0.164337069714286,2.64973506122449,1.77197821728762
"68",0.174608136571429,2.64973506122449,1.85889693190956
"69",0.184879203428571,2.64973506122449,1.85889693190956
"70",0.195150270285714,2.64973506122449,1.85889693190956
"71",0.205421337142857,2.64973506122449,1.77369759727017
"72",0.215692404,2.64973506122449,1.77369759727017
"73",0.225963470857143,2.64973506122449,1.87111706492705
"74",0.236234537714286,2.64973506122449,1.87111706492705
"75",0.246505604571429,2.64973506122449,1.87111706492705
"76",0.256776671428571,2.64973506122449,1.87111706492705
"77",0.267047738285714,2.64973506122449,1.87111706492705
"78",0.277318805142857,2.64973506122449,1.87111706492705
"79",0.287589872,2.64973506122449,1.87111706492705
"80",0.297860938857143,2.64973506122449,1.87111706492705
"81",0.308132005714286,2.64973506122449,1.87111706492705
"82",0.318403072571429,2.64973506122449,1.87111706492705
"83",0.328674139428571,2.64973506122449,1.87111706492705
"84",0.338945206285714,2.64973506122449,1.87111706492705
"85",0.349216273142857,2.64973506122449,1.87111706492705
"86",0.35948734,2.64973506122449,1.87111706492705
"87",0.369758406857143,2.64973506122449,1.87111706492705
"88",0.380029473714286,2.64973506122449,1.87111706492705
"89",0.390300540571429,2.64973506122449,1.87111706492705
"90",0.400571607428571,2.64973506122449,1.87111706492705
"91",0.410842674285714,2.64973506122449,1.87111706492705
"92",0.421113741142857,2.64973506122449,1.87111706492705
"93",0.431384808,2.64973506122449,1.87111706492705
"94",0.441655874857143,2.64973506122449,1.87111706492705
"95",0.451926941714286,2.64973506122449,1.87111706492705
"96",0.462198008571429,2.64973506122449,1.87111706492705
"97",0.472469075428571,2.64973506122449,1.87111706492705
"98",0.482740142285714,2.64973506122449,1.87111706492705
"99",0.493011209142857,2.64973506122449,1.87111706492705
"100",0.503282276,2.64973506122449,1.87111706492705
"101",0,2.89613712244898,1.64384543196312
"102",0.0102710668571429,2.89613712244898,1.64384543196312
"103",0.0205421337142857,2.89613712244898,1.64384543196312
"104",0.0308132005714286,2.89613712244898,1.64384543196312
"105",0.0410842674285714,2.89613712244898,1.64384543196312
"106",0.0513553342857143,2.89613712244898,1.64384543196312
"107",0.0616264011428571,2.89613712244898,1.64238552853472
"108",0.071897468,2.89613712244898,1.74282443247288
"109",0.0821685348571429,2.89613712244898,1.79287361227213
"110",0.0924396017142857,2.89613712244898,1.79287361227213
"111",0.102710668571429,2.89613712244898,1.77197821728762
"112",0.112981735428571,2.89613712244898,1.77197821728762
"113",0.123252802285714,2.89613712244898,1.77197821728762
