"","elevation_m","Ordinal_date","Predicted"
"1",2987,152,1.15212686694814
"2",2998.48979591837,152,1.15212686694814
"3",3009.97959183673,152,1.15212686694814
"4",3021.4693877551,152,1.15212686694814
"5",3032.95918367347,152,1.15212686694814
"6",3044.44897959184,152,1.15212686694814
"7",3055.9387755102,152,1.15212686694814
"8",3067.42857142857,152,1.15212686694814
"9",3078.91836734694,152,1.15212686694814
"10",3090.40816326531,152,1.15212686694814
"11",3101.89795918367,152,1.15212686694814
"12",3113.38775510204,152,1.15212686694814
"13",3124.87755102041,152,1.15212686694814
"14",3136.36734693878,152,1.15212686694814
"15",3147.85714285714,152,1.15212686694814
"16",3159.34693877551,152,1.15212686694814
"17",3170.83673469388,152,1.15212686694814
"18",3182.32653061224,152,1.15212686694814
"19",3193.81632653061,152,1.15212686694814
"20",3205.30612244898,152,1.19281320377695
"21",3216.79591836735,152,1.19281320377695
"22",3228.28571428571,152,1.34678131241997
"23",3239.77551020408,152,1.34678131241997
"24",3251.26530612245,152,1.31029623441542
"25",3262.75510204082,152,1.31029623441542
"26",3274.24489795918,152,1.31029623441542
"27",3285.73469387755,152,1.31029623441542
"28",3297.22448979592,152,1.31029623441542
"29",3308.71428571429,152,1.31029623441542
"30",3320.20408163265,152,1.31029623441542
"31",3331.69387755102,152,1.31029623441542
"32",3343.18367346939,152,1.26278308945601
"33",3354.67346938776,152,1.26278308945601
"34",3366.16326530612,152,1.2557723764262
"35",3377.65306122449,152,1.2557723764262
"36",3389.14285714286,152,1.2557723764262
"37",3400.63265306122,152,1.23432738742204
"38",3412.12244897959,152,1.23432738742204
"39",3423.61224489796,152,1.17555122464198
"40",3435.10204081633,152,1.17555122464198
"41",3446.59183673469,152,1.09300537080152
"42",3458.08163265306,152,1.09300537080152
"43",3469.57142857143,152,1.09300537080152
"44",3481.0612244898,152,1.1714984745171
"45",3492.55102040816,152,1.1714984745171
"46",3504.04081632653,152,1.07284898560756
"47",3515.5306122449,152,1.07284898560756
"48",3527.02040816327,152,1.07284898560756
"49",3538.51020408163,152,1.07284898560756
"50",3550,152,1.07284898560756
"51",2987,154.326530612245,1.15212686694814
"52",2998.48979591837,154.326530612245,1.15212686694814
"53",3009.97959183673,154.326530612245,1.15212686694814
"54",3021.4693877551,154.326530612245,1.15212686694814
"55",3032.95918367347,154.326530612245,1.15212686694814
"56",3044.44897959184,154.326530612245,1.15212686694814
"57",3055.9387755102,154.326530612245,1.15212686694814
"58",3067.42857142857,154.326530612245,1.15212686694814
"59",3078.91836734694,154.326530612245,1.15212686694814
"60",3090.40816326531,154.326530612245,1.15212686694814
"61",3101.89795918367,154.326530612245,1.15212686694814
"62",3113.38775510204,154.326530612245,1.15212686694814
"63",3124.87755102041,154.326530612245,1.15212686694814
"64",3136.36734693878,154.326530612245,1.15212686694814
"65",3147.85714285714,154.326530612245,1.15212686694814
"66",3159.34693877551,154.326530612245,1.15212686694814
"67",3170.83673469388,154.326530612245,1.15212686694814
"68",3182.32653061224,154.326530612245,1.15212686694814
"69",3193.81632653061,154.326530612245,1.15212686694814
"70",3205.30612244898,154.326530612245,1.19281320377695
"71",3216.79591836735,154.326530612245,1.19281320377695
"72",3228.28571428571,154.326530612245,1.34678131241997
"73",3239.77551020408,154.326530612245,1.34678131241997
"74",3251.26530612245,154.326530612245,1.31029623441542
"75",3262.75510204082,154.326530612245,1.31029623441542
"76",3274.24489795918,154.326530612245,1.31029623441542
"77",3285.73469387755,154.326530612245,1.31029623441542
"78",3297.22448979592,154.326530612245,1.31029623441542
"79",3308.71428571429,154.326530612245,1.31029623441542
"80",3320.20408163265,154.326530612245,1.31029623441542
"81",3331.69387755102,154.326530612245,1.31029623441542
"82",3343.18367346939,154.326530612245,1.26278308945601
"83",3354.67346938776,154.326530612245,1.26278308945601
"84",3366.16326530612,154.326530612245,1.2557723764262
"85",3377.65306122449,154.326530612245,1.2557723764262
"86",3389.14285714286,154.326530612245,1.2557723764262
"87",3400.63265306122,154.326530612245,1.23432738742204
"88",3412.12244897959,154.326530612245,1.23432738742204
"89",3423.61224489796,154.326530612245,1.17555122464198
"90",3435.10204081633,154.326530612245,1.17555122464198
"91",3446.59183673469,154.326530612245,1.09300537080152
"92",3458.08163265306,154.326530612245,1.09300537080152
"93",3469.57142857143,154.326530612245,1.09300537080152
"94",3481.0612244898,154.326530612245,1.1714984745171
"95",3492.55102040816,154.326530612245,1.1714984745171
"96",3504.04081632653,154.326530612245,1.07284898560756
"97",3515.5306122449,154.326530612245,1.07284898560756
"98",3527.02040816327,154.326530612245,1.07284898560756
"99",3538.51020408163,154.326530612245,1.07284898560756
"100",3550,154.326530612245,1.07284898560756
"101",2987,156.65306122449,1.15212686694814
"102",2998.48979591837,156.65306122449,1.15212686694814
"103",3009.97959183673,156.65306122449,1.15212686694814
"104",3021.4693877551,156.65306122449,1.15212686694814
"105",3032.95918367347,156.65306122449,1.15212686694814
"106",3044.44897959184,156.65306122449,1.15212686694814
"107",3055.9387755102,156.65306122449,1.15212686694814
"108",3067.42857142857,156.65306122449,1.15212686694814
"109",3078.91836734694,156.65306122449,1.15212686694814
"110",3090.40816326531,156.65306122449,1.15212686694814
"111",3101.89795918367,156.65306122449,1.15212686694814
"112",3113.38775510204,156.65306122449,1.15212686694814
"113",3124.87755102041,156.65306122449,1.15212686694814
"114",3136.36734693878,156.65306122449,1.15212686694814
"115",3147.85714285714,156.65306122449,1.15212686694814
"116",3159.34693877551,156.65306122449,1.15212686694814
"117",3170.83673469388,156.65306122449,1.15212686694814
"118",3182.32653061224,156.65306122449,1.15212686694814
"119",3193.81632653061,156.65306122449,1.15212686694814
"120",3205.30612244898,156.65306122449,1.19281320377695
"121",3216.79591836735,156.65306122449,1.19281320377695
"122",3228.28571428571,156.65306122449,1.34678131241997
"123",3239.77551020408,156.65306122449,1.34678131241997
"124",3251.26530612245,156.65306122449,1.31029623441542
"125",3262.75510204082,156.65306122449,1.31029623441542
"126",3274.24489795918,156.65306122449,1.31029623441542
"127",3285.73469387755,156.65306122449,1.31029623441542
"128",3297.22448979592,156.65306122449,1.31029623441542
"129",3308.71428571429,156.65306122449,1.31029623441542
"130",3320.20408163265,156.65306122449,1.31029623441542
"131",3331.69387755102,156.65306122449,1.31029623441542
"132",3343.18367346939,156.65306122449,1.26278308945601
"133",3354.67346938776,156.65306122449,1.26278308945601
"134",3366.16326530612,156.65306122449,1.2557723764262
"135",3377.65306122449,156.65306122449,1.2557723764262
"136",3389.14285714286,156.65306122449,1.2557723764262
"137",3400.63265306122,156.65306122449,1.23432738742204
"138",3412.12244897959,156.65306122449,1.23432738742204
"139",3423.61224489796,156.65306122449,1.17555122464198
"140",3435.10204081633,156.65306122449,1.17555122464198
"141",3446.59183673469,156.65306122449,1.09300537080152
"142",3458.08163265306,156.65306122449,1.09300537080152
"143",3469.57142857143,156.65306122449,1.09300537080152
"144",3481.0612244898,156.65306122449,1.1714984745171
"145",3492.55102040816,156.65306122449,1.1714984745171
"146",3504.04081632653,156.65306122449,1.07284898560756
"147",3515.5306122449,156.65306122449,1.07284898560756
"148",3527.02040816327,156.65306122449,1.07284898560756
"149",3538.51020408163,156.65306122449,1.07284898560756
"150",3550,156.65306122449,1.07284898560756
"151",2987,158.979591836735,1.15212686694814
"152",2998.48979591837,158.979591836735,1.15212686694814
"153",3009.97959183673,158.979591836735,1.15212686694814
"154",3021.4693877551,158.979591836735,1.15212686694814
"155",3032.95918367347,158.979591836735,1.15212686694814
"156",3044.44897959184,158.979591836735,1.15212686694814
"157",3055.9387755102,158.979591836735,1.15212686694814
"158",3067.42857142857,158.979591836735,1.15212686694814
"159",3078.91836734694,158.979591836735,1.15212686694814
"160",3090.40816326531,158.979591836735,1.15212686694814
"161",3101.89795918367,158.979591836735,1.15212686694814
"162",3113.38775510204,158.979591836735,1.15212686694814
"163",3124.87755102041,158.979591836735,1.15212686694814
"164",3136.36734693878,158.979591836735,1.15212686694814
"165",3147.85714285714,158.979591836735,1.15212686694814
"166",3159.34693877551,158.979591836735,1.15212686694814
"167",3170.83673469388,158.979591836735,1.15212686694814
"168",3182.32653061224,158.979591836735,1.15212686694814
"169",3193.81632653061,158.979591836735,1.15212686694814
"170",3205.30612244898,158.979591836735,1.19281320377695
"171",3216.79591836735,158.979591836735,1.19281320377695
"172",3228.28571428571,158.979591836735,1.34678131241997
"173",3239.77551020408,158.979591836735,1.34678131241997
"174",3251.26530612245,158.979591836735,1.31029623441542
"175",3262.75510204082,158.979591836735,1.31029623441542
"176",3274.24489795918,158.979591836735,1.31029623441542
"177",3285.73469387755,158.979591836735,1.31029623441542
"178",3297.22448979592,158.979591836735,1.31029623441542
"179",3308.71428571429,158.979591836735,1.31029623441542
"180",3320.20408163265,158.979591836735,1.31029623441542
"181",3331.69387755102,158.979591836735,1.31029623441542
"182",3343.18367346939,158.979591836735,1.26278308945601
"183",3354.67346938776,158.979591836735,1.26278308945601
"184",3366.16326530612,158.979591836735,1.2557723764262
"185",3377.65306122449,158.979591836735,1.2557723764262
"186",3389.14285714286,158.979591836735,1.2557723764262
"187",3400.63265306122,158.979591836735,1.23432738742204
"188",3412.12244897959,158.979591836735,1.23432738742204
"189",3423.61224489796,158.979591836735,1.17555122464198
"190",3435.10204081633,158.979591836735,1.17555122464198
"191",3446.59183673469,158.979591836735,1.09300537080152
"192",3458.08163265306,158.979591836735,1.09300537080152
"193",3469.57142857143,158.979591836735,1.09300537080152
"194",3481.0612244898,158.979591836735,1.1714984745171
"195",3492.55102040816,158.979591836735,1.1714984745171
"196",3504.04081632653,158.979591836735,1.07284898560756
"197",3515.5306122449,158.979591836735,1.07284898560756
"198",3527.02040816327,158.979591836735,1.07284898560756
"199",3538.51020408163,158.979591836735,1.07284898560756
"200",3550,158.979591836735,1.07284898560756
"201",2987,161.30612244898,1.15212686694814
"202",2998.48979591837,161.30612244898,1.15212686694814
"203",3009.97959183673,161.30612244898,1.15212686694814
"204",3021.4693877551,161.30612244898,1.15212686694814
"205",3032.95918367347,161.30612244898,1.15212686694814
"206",3044.44897959184,161.30612244898,1.15212686694814
"207",3055.9387755102,161.30612244898,1.15212686694814
"208",3067.42857142857,161.30612244898,1.15212686694814
