"n.trees","cv.r.squared"
371,0.318876825431184
298,0.292323024169128
298,0.390009972075556
175,0.32929628453365
262,0.325010225392827
245,0.343524450130013
353,0.360122413766988
235,0.33922267988588
244,0.316965821474133
235,0.292300712869253
240,0.338725995166693
137,0.282696286041597
322,0.357446365243919
246,0.306575475488617
206,0.349858295780816
303,0.393172089407137
176,0.320769765014249
293,0.36971730303323
372,0.359531961258018
233,0.285509304002156
377,0.280879813437727
230,0.347544409735752
182,0.270233458608783
290,0.331978979226431
348,0.320823176143451
365,0.34089006855708
272,0.312261416629837
334,0.277279984101003
302,0.305101055426717
279,0.279290740638501
378,0.323321214224499
358,0.391661438015013
327,0.342761229665453
277,0.363131179332267
321,0.304771043377953
151,0.326193116825659
268,0.313377437602935
375,0.310432017975209
365,0.384905258278615
258,0.253428834752354
316,0.320518599682164
256,0.331213226854364
272,0.314194867745825
370,0.336046146112236
282,0.310481604530411
345,0.390398032357199
312,0.390371608701916
183,0.260628850391415
380,0.335162083372628
203,0.409704337969917
263,0.306927191061665
372,0.326185478912679
310,0.323804325266661
208,0.283513271160487
277,0.342897743424085
380,0.317903904399442
309,0.313452084712851
278,0.325763636757656
283,0.327459240762604
263,0.351329278566524
238,0.255936092504854
316,0.382941345271332
384,0.330090207580809
346,0.284867448810766
316,0.306198201952493
354,0.354096518535564
231,0.307909457225002
118,0.26650447685223
167,0.323057695981242
332,0.300755952736749
383,0.209143890391588
177,0.366054583945167
192,0.353822212964949
355,0.345667547774328
134,0.301828372020686
178,0.375162669405703
299,0.305012694590039
279,0.297800651040879
260,0.275007275769169
252,0.282464513165752
224,0.227593437755556
311,0.352050289576142
189,0.274327063440467
225,0.326087169082686
210,0.354186600087681
322,0.315991847488309
329,0.333533586334119
317,0.349544512675224
366,0.352402372075224
182,0.362482796360549
379,0.37226525567877
346,0.348476396934436
334,0.372787929837126
382,0.361871247709017
306,0.377943825674464
364,0.380795960709654
298,0.273128023338306
218,0.278417884444535
302,0.324894599031652
306,0.317465249122108
