"","BIOTITE_GNEISS_PCT","ppt_week","Predicted"
"1",0,0,1.99079788093173
"2",0.0204081632653061,0,1.99079788093173
"3",0.0408163265306122,0,2.03976866017083
"4",0.0612244897959184,0,2.03976866017083
"5",0.0816326530612245,0,2.03976866017083
"6",0.102040816326531,0,2.07841486973436
"7",0.122448979591837,0,2.07755024050407
"8",0.142857142857143,0,2.15105854763275
"9",0.163265306122449,0,2.15105854763275
"10",0.183673469387755,0,2.20439520571176
"11",0.204081632653061,0,2.20439520571176
"12",0.224489795918367,0,2.165876272976
"13",0.244897959183673,0,2.165876272976
"14",0.26530612244898,0,2.165876272976
"15",0.285714285714286,0,2.165876272976
"16",0.306122448979592,0,2.165876272976
"17",0.326530612244898,0,2.165876272976
"18",0.346938775510204,0,2.165876272976
"19",0.36734693877551,0,2.165876272976
"20",0.387755102040816,0,2.165876272976
"21",0.408163265306122,0,2.165876272976
"22",0.428571428571429,0,2.165876272976
"23",0.448979591836735,0,2.165876272976
"24",0.469387755102041,0,2.165876272976
"25",0.489795918367347,0,2.165876272976
"26",0.510204081632653,0,2.165876272976
"27",0.530612244897959,0,2.165876272976
"28",0.551020408163265,0,2.165876272976
"29",0.571428571428571,0,2.13796468305665
"30",0.591836734693878,0,2.13796468305665
"31",0.612244897959184,0,2.10113132203603
"32",0.63265306122449,0,2.10113132203603
"33",0.653061224489796,0,2.10113132203603
"34",0.673469387755102,0,2.10113132203603
"35",0.693877551020408,0,2.03422545938381
"36",0.714285714285714,0,2.03422545938381
"37",0.73469387755102,0,2.03422545938381
"38",0.755102040816326,0,2.03422545938381
"39",0.775510204081633,0,2.00410430530404
"40",0.795918367346939,0,2.00410430530404
"41",0.816326530612245,0,2.00410430530404
"42",0.836734693877551,0,2.00410430530404
"43",0.857142857142857,0,2.00410430530404
"44",0.877551020408163,0,2.00410430530404
"45",0.897959183673469,0,2.00410430530404
"46",0.918367346938775,0,1.9832070165139
"47",0.938775510204082,0,1.86246384629356
"48",0.959183673469388,0,1.86246384629356
"49",0.979591836734694,0,1.86246384629356
"50",1,0,1.86246384629356
"51",0,0.551857142857143,1.76652145907528
"52",0.0204081632653061,0.551857142857143,1.76652145907528
"53",0.0408163265306122,0.551857142857143,1.81549223831438
"54",0.0612244897959184,0.551857142857143,1.81549223831438
"55",0.0816326530612245,0.551857142857143,1.81549223831438
"56",0.102040816326531,0.551857142857143,1.8541384478779
"57",0.122448979591837,0.551857142857143,1.85327381864761
"58",0.142857142857143,0.551857142857143,1.92678212577629
"59",0.163265306122449,0.551857142857143,1.92678212577629
"60",0.183673469387755,0.551857142857143,1.9801187838553
"61",0.204081632653061,0.551857142857143,1.9801187838553
"62",0.224489795918367,0.551857142857143,1.94159985111954
"63",0.244897959183673,0.551857142857143,1.94159985111954
"64",0.26530612244898,0.551857142857143,1.94159985111954
"65",0.285714285714286,0.551857142857143,1.94159985111954
"66",0.306122448979592,0.551857142857143,1.94159985111954
"67",0.326530612244898,0.551857142857143,1.94159985111954
"68",0.346938775510204,0.551857142857143,1.94159985111954
"69",0.36734693877551,0.551857142857143,1.94159985111954
"70",0.387755102040816,0.551857142857143,1.94159985111954
"71",0.408163265306122,0.551857142857143,1.94159985111954
"72",0.428571428571429,0.551857142857143,1.94159985111954
"73",0.448979591836735,0.551857142857143,1.94159985111954
"74",0.469387755102041,0.551857142857143,1.94159985111954
"75",0.489795918367347,0.551857142857143,1.94159985111954
"76",0.510204081632653,0.551857142857143,1.94159985111954
"77",0.530612244897959,0.551857142857143,1.94159985111954
"78",0.551020408163265,0.551857142857143,1.94159985111954
"79",0.571428571428571,0.551857142857143,1.9136882612002
"80",0.591836734693878,0.551857142857143,1.9136882612002
"81",0.612244897959184,0.551857142857143,1.87685490017958
"82",0.63265306122449,0.551857142857143,1.87685490017958
"83",0.653061224489796,0.551857142857143,1.87685490017958
"84",0.673469387755102,0.551857142857143,1.87685490017958
"85",0.693877551020408,0.551857142857143,1.80994903752735
"86",0.714285714285714,0.551857142857143,1.80994903752735
"87",0.73469387755102,0.551857142857143,1.80994903752735
"88",0.755102040816326,0.551857142857143,1.80994903752735
"89",0.775510204081633,0.551857142857143,1.77982788344759
"90",0.795918367346939,0.551857142857143,1.77982788344759
"91",0.816326530612245,0.551857142857143,1.77982788344759
"92",0.836734693877551,0.551857142857143,1.77982788344759
"93",0.857142857142857,0.551857142857143,1.77982788344759
"94",0.877551020408163,0.551857142857143,1.77982788344759
"95",0.897959183673469,0.551857142857143,1.77982788344759
"96",0.918367346938775,0.551857142857143,1.75893059465745
"97",0.938775510204082,0.551857142857143,1.63818742443711
"98",0.959183673469388,0.551857142857143,1.63818742443711
"99",0.979591836734694,0.551857142857143,1.63818742443711
"100",1,0.551857142857143,1.63818742443711
"101",0,1.10371428571429,1.76652145907528
"102",0.0204081632653061,1.10371428571429,1.76652145907528
"103",0.0408163265306122,1.10371428571429,1.81549223831438
"104",0.0612244897959184,1.10371428571429,1.81549223831438
"105",0.0816326530612245,1.10371428571429,1.81549223831438
