"","ppt_day","ppt_week","Predicted"
"1",0,0,2.33562306491188
"2",0.14134693877551,0,2.19234750416214
"3",0.28269387755102,0,2.10788212002622
"4",0.424040816326531,0,2.10474961102136
"5",0.565387755102041,0,2.09251821679222
"6",0.706734693877551,0,2.165876272976
"7",0.848081632653061,0,2.165876272976
"8",0.989428571428572,0,2.165876272976
"9",1.13077551020408,0,2.165876272976
"10",1.27212244897959,0,2.23274507224812
"11",1.4134693877551,0,2.30263658131225
"12",1.55481632653061,0,2.34461595398283
"13",1.69616326530612,0,2.37799409499404
"14",1.83751020408163,0,2.37799409499404
"15",1.97885714285714,0,2.37799409499404
"16",2.12020408163265,0,2.34975107102028
"17",2.26155102040816,0,2.34975107102028
"18",2.40289795918367,0,2.34975107102028
"19",2.54424489795918,0,2.31298199060842
"20",2.68559183673469,0,2.34723016427636
"21",2.8269387755102,0,2.34723016427636
"22",2.96828571428571,0,2.34723016427636
"23",3.10963265306122,0,2.34723016427636
"24",3.25097959183673,0,2.34723016427636
"25",3.39232653061225,0,2.34723016427636
"26",3.53367346938776,0,2.34723016427636
"27",3.67502040816327,0,2.34723016427636
"28",3.81636734693878,0,2.34723016427636
"29",3.95771428571429,0,2.34723016427636
"30",4.0990612244898,0,2.34723016427636
"31",4.24040816326531,0,2.34723016427636
"32",4.38175510204082,0,2.34723016427636
"33",4.52310204081633,0,2.34723016427636
"34",4.66444897959184,0,2.34723016427636
"35",4.80579591836735,0,2.34723016427636
"36",4.94714285714286,0,2.34723016427636
"37",5.08848979591837,0,2.34723016427636
"38",5.22983673469388,0,2.34723016427636
"39",5.37118367346939,0,2.34723016427636
"40",5.5125306122449,0,2.34723016427636
"41",5.65387755102041,0,2.34723016427636
"42",5.79522448979592,0,2.34723016427636
"43",5.93657142857143,0,2.34723016427636
"44",6.07791836734694,0,2.34723016427636
"45",6.21926530612245,0,2.34723016427636
"46",6.36061224489796,0,2.34723016427636
"47",6.50195918367347,0,2.34723016427636
"48",6.64330612244898,0,2.34723016427636
"49",6.78465306122449,0,2.34723016427636
"50",6.926,0,2.34723016427636
"51",0,0.551857142857143,2.11134664305543
"52",0.14134693877551,0.551857142857143,1.96807108230569
"53",0.28269387755102,0.551857142857143,1.88360569816976
"54",0.424040816326531,0.551857142857143,1.8804731891649
"55",0.565387755102041,0.551857142857143,1.86824179493577
"56",0.706734693877551,0.551857142857143,1.94159985111954
"57",0.848081632653061,0.551857142857143,1.94159985111954
"58",0.989428571428572,0.551857142857143,1.94159985111954
"59",1.13077551020408,0.551857142857143,1.94159985111954
"60",1.27212244897959,0.551857142857143,2.00846865039167
"61",1.4134693877551,0.551857142857143,2.0783601594558
"62",1.55481632653061,0.551857142857143,2.12033953212638
"63",1.69616326530612,0.551857142857143,2.20473916590363
"64",1.83751020408163,0.551857142857143,2.20473916590363
"65",1.97885714285714,0.551857142857143,2.20473916590363
"66",2.12020408163265,0.551857142857143,2.17649614192987
"67",2.26155102040816,0.551857142857143,2.17649614192987
"68",2.40289795918367,0.551857142857143,2.17649614192987
"69",2.54424489795918,0.551857142857143,2.13972706151801
"70",2.68559183673469,0.551857142857143,2.17397523518595
"71",2.8269387755102,0.551857142857143,2.17397523518595
"72",2.96828571428571,0.551857142857143,2.17397523518595
"73",3.10963265306122,0.551857142857143,2.17397523518595
"74",3.25097959183673,0.551857142857143,2.17397523518595
"75",3.39232653061225,0.551857142857143,2.17397523518595
"76",3.53367346938776,0.551857142857143,2.17397523518595
"77",3.67502040816327,0.551857142857143,2.17397523518595
"78",3.81636734693878,0.551857142857143,2.17397523518595
"79",3.95771428571429,0.551857142857143,2.17397523518595
"80",4.0990612244898,0.551857142857143,2.17397523518595
"81",4.24040816326531,0.551857142857143,2.17397523518595
"82",4.38175510204082,0.551857142857143,2.17397523518595
"83",4.52310204081633,0.551857142857143,2.17397523518595
"84",4.66444897959184,0.551857142857143,2.17397523518595
"85",4.80579591836735,0.551857142857143,2.17397523518595
"86",4.94714285714286,0.551857142857143,2.17397523518595
"87",5.08848979591837,0.551857142857143,2.17397523518595
"88",5.22983673469388,0.551857142857143,2.17397523518595
