"bf","lr","best.iter","cv.r.squared"
0.5,0.1,564,0.360968625505429
0.5,0.1,313,0.375307654138314
0.5,0.1,335,0.393159524217446
0.5,0.1,304,0.453246930237209
0.5,0.1,472,0.455291262259376
0.5,0.1,380,0.457590267221331
0.5,0.1,391,0.33204448616856
0.5,0.1,643,0.403329883901427
0.5,0.1,265,0.399765634321554
0.5,0.1,178,0.511560541565515
0.6,0.1,169,0.410178022631865
0.6,0.1,394,0.354536702909564
0.6,0.1,555,0.415396498469725
0.6,0.1,234,0.398062322268036
0.6,0.1,230,0.365860112112278
0.6,0.1,295,0.361124516005107
0.6,0.1,330,0.426881452683276
0.6,0.1,289,0.321710991199948
0.6,0.1,400,0.440038039687532
0.6,0.1,277,0.421414582674341
0.7,0.1,226,0.444525523400531
0.7,0.1,487,0.30534211349542
0.7,0.1,239,0.338486906664153
0.7,0.1,337,0.335603248654601
0.7,0.1,214,0.381646248404151
0.7,0.1,295,0.355833665541095
0.7,0.1,326,0.363157613517144
0.7,0.1,183,0.332532963423911
0.7,0.1,360,0.405204816210553
0.7,0.1,401,0.293336063192192
0.5,0.05,536,0.346286497966854
0.5,0.05,647,0.338083805665986
0.5,0.05,461,0.362118311070047
0.5,0.05,491,0.434154043076266
0.5,0.05,631,0.378028917624785
0.5,0.05,544,0.413117725539749
0.5,0.05,968,0.37217865935244
0.5,0.05,463,0.334976251105669
0.5,0.05,703,0.378373751758241
0.5,0.05,275,0.33321806102358
0.6,0.05,646,0.328898231746808
0.6,0.05,425,0.321425486386305
0.6,0.05,450,0.348163202526602
0.6,0.05,566,0.340899747255126
0.6,0.05,585,0.278159673008091
0.6,0.05,383,0.355113748622567
0.6,0.05,504,0.39081882085459
0.6,0.05,493,0.321023296914725
0.6,0.05,651,0.377017085226108
0.6,0.05,855,0.348455642432777
0.7,0.05,658,0.370158780278427
0.7,0.05,492,0.342313618353275
0.7,0.05,498,0.352662660368923
0.7,0.05,530,0.355624420380171
0.7,0.05,763,0.368427251477619
0.7,0.05,808,0.384464312354135
0.7,0.05,932,0.380129979392036
0.7,0.05,502,0.257291502630438
0.7,0.05,467,0.334740226623938
0.7,0.05,624,0.387858734904581
0.5,0.01,2507,0.359827155446631
0.5,0.01,3011,0.318935277446507
0.5,0.01,3203,0.396708628068441
0.5,0.01,4858,0.298561633482007
0.5,0.01,1473,0.314146019567749
0.5,0.01,4195,0.343882138677223
0.5,0.01,3574,0.307457652601959
0.5,0.01,3162,0.307102922552014
0.5,0.01,2782,0.322439490458717
0.5,0.01,3626,0.287537445566322
0.6,0.01,3148,0.405653991673455
0.6,0.01,1991,0.32864943299379
0.6,0.01,4338,0.40370909460526
0.6,0.01,2945,0.361130390665183
0.6,0.01,2145,0.266753091127968
0.6,0.01,3148,0.330399769169076
0.6,0.01,3603,0.265608189864435
0.6,0.01,2356,0.269043999733068
0.6,0.01,3614,0.388252566912831
0.6,0.01,3190,0.304385623419187
0.7,0.01,2450,0.342309154741549
