"","ppt_percent_normal","tmean_day","Predicted"
"1",0.23120234,5.619,0.437818954321916
"2",0.251468498367347,5.619,0.437818954321916
"3",0.271734656734694,5.619,0.437818954321916
"4",0.292000815102041,5.619,0.437818954321916
"5",0.312266973469388,5.619,0.485863753150185
"6",0.332533131836735,5.619,0.485863753150185
"7",0.352799290204082,5.619,0.519247988038176
"8",0.373065448571429,5.619,0.494916226196117
"9",0.393331606938776,5.619,0.494916226196117
"10",0.413597765306122,5.619,0.507175795554558
"11",0.433863923673469,5.619,0.533209114600884
"12",0.454130082040816,5.619,0.693089043545952
"13",0.474396240408163,5.619,0.895576096444375
"14",0.49466239877551,5.619,0.895576096444375
"15",0.514928557142857,5.619,0.926043325000718
"16",0.535194715510204,5.619,0.984673516605513
"17",0.555460873877551,5.619,1.02172107985292
"18",0.575727032244898,5.619,1.02172107985292
"19",0.595993190612245,5.619,1.06935257709404
"20",0.616259348979592,5.619,1.06935257709404
"21",0.636525507346939,5.619,1.06935257709404
"22",0.656791665714286,5.619,1.06935257709404
"23",0.677057824081633,5.619,1.06935257709404
"24",0.69732398244898,5.619,1.06935257709404
"25",0.717590140816327,5.619,1.06935257709404
"26",0.737856299183673,5.619,1.06935257709404
"27",0.75812245755102,5.619,1.06935257709404
"28",0.778388615918367,5.619,1.06935257709404
"29",0.798654774285714,5.619,1.06935257709404
"30",0.818920932653061,5.619,1.06935257709404
"31",0.839187091020408,5.619,1.06935257709404
"32",0.859453249387755,5.619,1.06935257709404
"33",0.879719407755102,5.619,1.06935257709404
"34",0.899985566122449,5.619,1.06935257709404
"35",0.920251724489796,5.619,1.06935257709404
"36",0.940517882857143,5.619,1.06935257709404
"37",0.96078404122449,5.619,1.06935257709404
"38",0.981050199591837,5.619,1.06935257709404
"39",1.00131635795918,5.619,1.06935257709404
"40",1.02158251632653,5.619,0.885397381324846
"41",1.04184867469388,5.619,0.742492145983621
"42",1.06211483306122,5.619,0.751446360330553
"43",1.08238099142857,5.619,0.766165039843956
"44",1.10264714979592,5.619,0.741736988036518
"45",1.12291330816327,5.619,0.725927942669085
"46",1.14317946653061,5.619,0.725927942669085
"47",1.16344562489796,5.619,0.725927942669085
"48",1.18371178326531,5.619,0.725927942669085
"49",1.20397794163265,5.619,0.725927942669085
"50",1.2242441,5.619,0.725927942669085
"51",0.23120234,5.83942857142857,0.437818954321916
"52",0.251468498367347,5.83942857142857,0.437818954321916
"53",0.271734656734694,5.83942857142857,0.437818954321916
"54",0.292000815102041,5.83942857142857,0.437818954321916
"55",0.312266973469388,5.83942857142857,0.485863753150185
"56",0.332533131836735,5.83942857142857,0.485863753150185
"57",0.352799290204082,5.83942857142857,0.519247988038176
"58",0.373065448571429,5.83942857142857,0.494916226196117
"59",0.393331606938776,5.83942857142857,0.494916226196117
"60",0.413597765306122,5.83942857142857,0.507175795554558
"61",0.433863923673469,5.83942857142857,0.533209114600884
"62",0.454130082040816,5.83942857142857,0.693089043545952
"63",0.474396240408163,5.83942857142857,0.895576096444375
"64",0.49466239877551,5.83942857142857,0.895576096444375
"65",0.514928557142857,5.83942857142857,0.926043325000718
"66",0.535194715510204,5.83942857142857,0.984673516605513
"67",0.555460873877551,5.83942857142857,1.02172107985292
"68",0.575727032244898,5.83942857142857,1.02172107985292
"69",0.595993190612245,5.83942857142857,1.06935257709404
"70",0.616259348979592,5.83942857142857,1.06935257709404
"71",0.636525507346939,5.83942857142857,1.06935257709404
"72",0.656791665714286,5.83942857142857,1.06935257709404
"73",0.677057824081633,5.83942857142857,1.06935257709404
"74",0.69732398244898,5.83942857142857,1.06935257709404
"75",0.717590140816327,5.83942857142857,1.06935257709404
"76",0.737856299183673,5.83942857142857,1.06935257709404
"77",0.75812245755102,5.83942857142857,1.06935257709404
"78",0.778388615918367,5.83942857142857,1.06935257709404
"79",0.798654774285714,5.83942857142857,1.06935257709404
"80",0.818920932653061,5.83942857142857,1.06935257709404
"81",0.839187091020408,5.83942857142857,1.06935257709404
"82",0.859453249387755,5.83942857142857,1.06935257709404
"83",0.879719407755102,5.83942857142857,1.06935257709404
"84",0.899985566122449,5.83942857142857,1.06935257709404
"85",0.920251724489796,5.83942857142857,1.06935257709404
"86",0.940517882857143,5.83942857142857,1.06935257709404
"87",0.96078404122449,5.83942857142857,1.06935257709404
"88",0.981050199591837,5.83942857142857,1.06935257709404
"89",1.00131635795918,5.83942857142857,1.06935257709404
"90",1.02158251632653,5.83942857142857,0.885397381324846
"91",1.04184867469388,5.83942857142857,0.742492145983621
"92",1.06211483306122,5.83942857142857,0.751446360330553
"93",1.08238099142857,5.83942857142857,0.766165039843956
"94",1.10264714979592,5.83942857142857,0.741736988036518
"95",1.12291330816327,5.83942857142857,0.725927942669085
"96",1.14317946653061,5.83942857142857,0.725927942669085
"97",1.16344562489796,5.83942857142857,0.725927942669085
"98",1.18371178326531,5.83942857142857,0.725927942669085
"99",1.20397794163265,5.83942857142857,0.725927942669085
"100",1.2242441,5.83942857142857,0.725927942669085
"101",0.23120234,6.05985714285714,0.437818954321916
"102",0.251468498367347,6.05985714285714,0.437818954321916
"103",0.271734656734694,6.05985714285714,0.437818954321916
"104",0.292000815102041,6.05985714285714,0.437818954321916
"105",0.312266973469388,6.05985714285714,0.485863753150185
"106",0.332533131836735,6.05985714285714,0.485863753150185
"107",0.352799290204082,6.05985714285714,0.519247988038176
"108",0.373065448571429,6.05985714285714,0.494916226196117
"109",0.393331606938776,6.05985714285714,0.494916226196117
"110",0.413597765306122,6.05985714285714,0.507175795554558
"111",0.433863923673469,6.05985714285714,0.533209114600884
"112",0.454130082040816,6.05985714285714,0.693089043545952
"113",0.474396240408163,6.05985714285714,0.895576096444375
"114",0.49466239877551,6.05985714285714,0.895576096444375
"115",0.514928557142857,6.05985714285714,0.926043325000718
"116",0.535194715510204,6.05985714285714,0.984673516605513
"117",0.555460873877551,6.05985714285714,1.02172107985292
"118",0.575727032244898,6.05985714285714,1.02172107985292
"119",0.595993190612245,6.05985714285714,1.06935257709404
"120",0.616259348979592,6.05985714285714,1.06935257709404
"121",0.636525507346939,6.05985714285714,1.06935257709404
"122",0.656791665714286,6.05985714285714,1.06935257709404
"123",0.677057824081633,6.05985714285714,1.06935257709404
"124",0.69732398244898,6.05985714285714,1.06935257709404
"125",0.717590140816327,6.05985714285714,1.06935257709404
"126",0.737856299183673,6.05985714285714,1.06935257709404
"127",0.75812245755102,6.05985714285714,1.06935257709404
"128",0.778388615918367,6.05985714285714,1.06935257709404
"129",0.798654774285714,6.05985714285714,1.06935257709404
"130",0.818920932653061,6.05985714285714,1.06935257709404
"131",0.839187091020408,6.05985714285714,1.06935257709404
"132",0.859453249387755,6.05985714285714,1.06935257709404
"133",0.879719407755102,6.05985714285714,1.06935257709404
"134",0.899985566122449,6.05985714285714,1.06935257709404
"135",0.920251724489796,6.05985714285714,1.06935257709404
"136",0.940517882857143,6.05985714285714,1.06935257709404
"137",0.96078404122449,6.05985714285714,1.06935257709404
"138",0.981050199591837,6.05985714285714,1.06935257709404
"139",1.00131635795918,6.05985714285714,1.06935257709404
"140",1.02158251632653,6.05985714285714,0.885397381324846
"141",1.04184867469388,6.05985714285714,0.742492145983621
"142",1.06211483306122,6.05985714285714,0.751446360330553
"143",1.08238099142857,6.05985714285714,0.766165039843956
"144",1.10264714979592,6.05985714285714,0.741736988036518
"145",1.12291330816327,6.05985714285714,0.725927942669085
"146",1.14317946653061,6.05985714285714,0.725927942669085
"147",1.16344562489796,6.05985714285714,0.725927942669085
"148",1.18371178326531,6.05985714285714,0.725927942669085
"149",1.20397794163265,6.05985714285714,0.725927942669085
"150",1.2242441,6.05985714285714,0.725927942669085
"151",0.23120234,6.28028571428571,0.437818954321916
"152",0.251468498367347,6.28028571428571,0.437818954321916
"153",0.271734656734694,6.28028571428571,0.437818954321916
"154",0.292000815102041,6.28028571428571,0.437818954321916
"155",0.312266973469388,6.28028571428571,0.485863753150185
"156",0.332533131836735,6.28028571428571,0.485863753150185
"157",0.352799290204082,6.28028571428571,0.519247988038176
"158",0.373065448571429,6.28028571428571,0.494916226196117
"159",0.393331606938776,6.28028571428571,0.494916226196117
"160",0.413597765306122,6.28028571428571,0.507175795554558
"161",0.433863923673469,6.28028571428571,0.533209114600884
"162",0.454130082040816,6.28028571428571,0.693089043545952
"163",0.474396240408163,6.28028571428571,0.895576096444375
"164",0.49466239877551,6.28028571428571,0.895576096444375
"165",0.514928557142857,6.28028571428571,0.926043325000718
"166",0.535194715510204,6.28028571428571,0.984673516605513
"167",0.555460873877551,6.28028571428571,1.02172107985292
"168",0.575727032244898,6.28028571428571,1.02172107985292
"169",0.595993190612245,6.28028571428571,1.06935257709404
"170",0.616259348979592,6.28028571428571,1.06935257709404
"171",0.636525507346939,6.28028571428571,1.06935257709404
"172",0.656791665714286,6.28028571428571,1.06935257709404
"173",0.677057824081633,6.28028571428571,1.06935257709404
"174",0.69732398244898,6.28028571428571,1.06935257709404
"175",0.717590140816327,6.28028571428571,1.06935257709404
"176",0.737856299183673,6.28028571428571,1.06935257709404
"177",0.75812245755102,6.28028571428571,1.06935257709404
"178",0.778388615918367,6.28028571428571,1.06935257709404
"179",0.798654774285714,6.28028571428571,1.06935257709404
"180",0.818920932653061,6.28028571428571,1.06935257709404
"181",0.839187091020408,6.28028571428571,1.06935257709404
"182",0.859453249387755,6.28028571428571,1.06935257709404
"183",0.879719407755102,6.28028571428571,1.06935257709404
"184",0.899985566122449,6.28028571428571,1.06935257709404
"185",0.920251724489796,6.28028571428571,1.06935257709404
"186",0.940517882857143,6.28028571428571,1.06935257709404
"187",0.96078404122449,6.28028571428571,1.06935257709404
"188",0.981050199591837,6.28028571428571,1.06935257709404
"189",1.00131635795918,6.28028571428571,1.06935257709404
"190",1.02158251632653,6.28028571428571,0.885397381324846
"191",1.04184867469388,6.28028571428571,0.742492145983621
"192",1.06211483306122,6.28028571428571,0.751446360330553
"193",1.08238099142857,6.28028571428571,0.766165039843956
"194",1.10264714979592,6.28028571428571,0.741736988036518
"195",1.12291330816327,6.28028571428571,0.725927942669085
"196",1.14317946653061,6.28028571428571,0.725927942669085
"197",1.16344562489796,6.28028571428571,0.725927942669085
"198",1.18371178326531,6.28028571428571,0.725927942669085
"199",1.20397794163265,6.28028571428571,0.725927942669085
"200",1.2242441,6.28028571428571,0.725927942669085
"201",0.23120234,6.50071428571429,0.437818954321916
"202",0.251468498367347,6.50071428571429,0.437818954321916
"203",0.271734656734694,6.50071428571429,0.437818954321916
"204",0.292000815102041,6.50071428571429,0.437818954321916
