"bf","lr","best.iter","cv.r.squared"
0.5,0.1,5451,0.628057000360318
0.5,0.1,1305,0.643185837492003
0.5,0.1,3031,0.591618304466426
0.5,0.1,189,0.587563137233665
0.5,0.1,197,0.606195245240516
0.5,0.1,5925,0.667788229215317
0.5,0.1,2654,0.623455978384991
0.5,0.1,3944,0.553494906501521
0.5,0.1,911,0.587373012738274
0.5,0.1,38337,0.652855166870825
0.6,0.1,2558,0.681019160624911
0.6,0.1,799,0.639961343445604
0.6,0.1,197,0.66168506387293
0.6,0.1,339,0.640589814828016
0.6,0.1,1100,0.663072862205809
0.6,0.1,401,0.636992249468961
0.6,0.1,2684,0.635094991890344
0.6,0.1,368,0.619287580049251
0.6,0.1,310,0.626588821141567
0.6,0.1,460,0.61766289225076
0.7,0.1,300,0.669995853771793
0.7,0.1,156,0.63285953259277
0.7,0.1,188,0.632327459501202
0.7,0.1,115,0.666472637077942
0.7,0.1,337,0.719088330532073
0.7,0.1,179,0.625349198103434
0.7,0.1,211,0.697550046706433
0.7,0.1,144,0.66803345696533
0.7,0.1,233,0.64225810513005
0.7,0.1,408,0.641098831321067
0.5,0.05,39962,0.576830870187394
0.5,0.05,38184,0.610517660562375
0.5,0.05,38669,0.669633850000869
0.5,0.05,4137,0.705873824356534
0.5,0.05,6607,0.637662092606711
0.5,0.05,6954,0.65395722704861
0.5,0.05,5036,0.656954096965459
0.5,0.05,34869,0.685329229471528
0.5,0.05,14888,0.653277955701613
0.5,0.05,37617,0.648408239790562
0.6,0.05,4332,0.692021763397062
0.6,0.05,5618,0.665275841953559
0.6,0.05,34040,0.6840566342775
0.6,0.05,3388,0.68871685209257
0.6,0.05,609,0.650235972328055
0.6,0.05,658,0.643369518841332
0.6,0.05,830,0.661068016797201
0.6,0.05,337,0.584689736699328
0.6,0.05,1559,0.664478583091725
0.6,0.05,35881,0.656894302265768
0.7,0.05,598,0.670626120177398
0.7,0.05,39496,0.686788841413313
0.7,0.05,543,0.69630947402278
0.7,0.05,369,0.657804001266324
0.7,0.05,867,0.705844235997737
0.7,0.05,575,0.687437433335329
0.7,0.05,1003,0.70306312714322
0.7,0.05,39965,0.701848368082855
0.7,0.05,506,0.690532168882236
0.7,0.05,450,0.677651722028165
0.5,0.01,39992,0.678753494133263
0.5,0.01,38212,0.715152611095273
0.5,0.01,32181,0.614892495088745
0.5,0.01,39770,0.682422541696197
0.5,0.01,39773,0.651846640210186
0.5,0.01,39978,0.706446635611827
0.5,0.01,39411,0.713885870679901
0.5,0.01,37580,0.669978113144338
0.5,0.01,31336,0.660907081980043
0.5,0.01,22042,0.687607902645931
0.6,0.01,29484,0.691102562219503
0.6,0.01,38738,0.674647401960852
0.6,0.01,2541,0.665021497461471
0.6,0.01,39867,0.675364083566044
0.6,0.01,37152,0.651176223192504
0.6,0.01,23659,0.671375166674728
0.6,0.01,39979,0.684038229797678
0.6,0.01,1941,0.652888202964402
0.6,0.01,31688,0.741863612465506
0.6,0.01,40000,0.693827669427055
0.7,0.01,2700,0.707975199277635
0.7,0.01,2705,0.706240157046222
0.7,0.01,5793,0.714807273468543
0.7,0.01,16492,0.688830175881147
0.7,0.01,2649,0.692114618143015
0.7,0.01,2095,0.70067515401621
0.7,0.01,3226,0.672636521566588
0.7,0.01,2417,0.700031078796723
0.7,0.01,3804,0.65734584680197
0.7,0.01,4632,0.679617966881886
0.5,0.005,39903,0.660088294005417
0.5,0.005,40000,0.6522864367422
0.5,0.005,39991,0.690360002835517
0.5,0.005,40000,0.723020274490809
0.5,0.005,39903,0.622648150936082
0.5,0.005,39998,0.680987443506668
0.5,0.005,39695,0.651324822128583
0.5,0.005,9324,0.674334173330149
0.5,0.005,39995,0.716375118914592
0.5,0.005,39310,0.649278834468817
0.6,0.005,38617,0.66319822453848
0.6,0.005,35857,0.696984812268617
0.6,0.005,10819,0.708808017119315
0.6,0.005,31002,0.700757859869328
0.6,0.005,39946,0.705085126746238
0.6,0.005,36848,0.695422286740257
0.6,0.005,39873,0.687664631441697
0.6,0.005,4848,0.622027662340671
0.6,0.005,39870,0.696505597099116
0.6,0.005,39854,0.678816051941413
0.7,0.005,6859,0.702646019334031
0.7,0.005,5852,0.694166542246434
0.7,0.005,5293,0.709667432234388
0.7,0.005,4493,0.691837493797433
0.7,0.005,5418,0.648958845857686
0.7,0.005,2767,0.669709086067523
0.7,0.005,5241,0.688786379009699
0.7,0.005,4228,0.718847514694368
0.7,0.005,4333,0.715109635404799
0.7,0.005,2759,0.665326877597164
0.5,0.001,39980,0.666013587758067
0.5,0.001,39924,0.681046633362807
0.5,0.001,39896,0.639154347265094
0.5,0.001,39739,0.645406593080388
0.5,0.001,39961,0.664806543284188
0.5,0.001,39941,0.664455684820138
0.5,0.001,39999,0.677959470643024
0.5,0.001,39936,0.640956976845783
0.5,0.001,39925,0.654131871155059
0.5,0.001,39806,0.667777299104992
0.6,0.001,39988,0.704278426988089
0.6,0.001,39114,0.643907799548323
0.6,0.001,39321,0.647286635101664
0.6,0.001,39698,0.681983281711508
0.6,0.001,39926,0.67300059314023
0.6,0.001,37158,0.649569293955573
0.6,0.001,39997,0.667203321416723
0.6,0.001,39939,0.685753675273924
0.6,0.001,40000,0.668852558399653
0.6,0.001,30906,0.654774893662567
0.7,0.001,37605,0.721379677052497
0.7,0.001,29533,0.720367404832378
0.7,0.001,39996,0.686408408245076
0.7,0.001,38254,0.706123029131774
0.7,0.001,32788,0.701679191221024
0.7,0.001,21423,0.673228756557705
0.7,0.001,20598,0.703256303204737
0.7,0.001,28824,0.701549040055457
0.7,0.001,22238,0.692336841593991
0.7,0.001,17861,0.673799869385135
0.5,5e-04,39999,0.64180637727415
0.5,5e-04,39835,0.621843406155897
0.5,5e-04,39958,0.637616412881718
0.5,5e-04,39914,0.626946986007107
0.5,5e-04,39920,0.642226580767735
0.5,5e-04,39790,0.642504984804134
0.5,5e-04,39997,0.652775466070987
0.5,5e-04,40000,0.668372863809037
0.5,5e-04,39993,0.631404512247307
0.5,5e-04,39993,0.59241914929715
0.6,5e-04,39993,0.683455347288212
0.6,5e-04,39998,0.678207183300433
0.6,5e-04,39986,0.669619509016148
0.6,5e-04,39998,0.668973035723436
0.6,5e-04,39967,0.666678731770791
0.6,5e-04,40000,0.688549702832976
0.6,5e-04,39996,0.651630478554871
0.6,5e-04,39928,0.655335253659853
0.6,5e-04,39984,0.669252852402021
