"n.trees","cv.r.squared"
28671,0.716790158785506
12465,0.660374826351108
27022,0.68189334673724
27777,0.712499144282218
28814,0.699499284670714
28642,0.680912482684995
27260,0.7085546016049
28501,0.704774722439899
18438,0.685855254400798
28904,0.719166888623258
17447,0.703015376889225
27448,0.669098994194918
17874,0.683027594293903
28262,0.706332269310432
14459,0.676071260060705
14715,0.687396916063753
18415,0.674743930977145
17988,0.664394398889816
21062,0.708263194081665
24237,0.695614869111682
23963,0.680169963440883
28912,0.693097425860655
28677,0.725007352831703
15301,0.698477852195255
24804,0.714228161611345
26393,0.690710023314221
28906,0.710699410576623
19758,0.682321957182536
16980,0.676876995804964
20703,0.67349169408635
28771,0.708349007614873
20009,0.693555935648002
28791,0.715933789376469
23843,0.706247971631476
25269,0.720458967689501
28910,0.696272621388917
28904,0.710232660805909
26969,0.705477346137217
26135,0.729537358661785
27973,0.696771991659982
28903,0.693337466061596
28050,0.702398638835614
20105,0.716904593446661
28912,0.687478189339064
28775,0.676587617154395
28865,0.692437019194549
27991,0.701509205629873
26353,0.685515971251631
23693,0.709977026076173
28899,0.68408553127587
18615,0.671952222358145
28853,0.727164976876735
15158,0.680543631798719
28801,0.707228992009525
28012,0.705504044778032
16372,0.662670472078448
28787,0.690036908628657
26381,0.701701986713133
28912,0.690312404454413
18197,0.688194434232288
17541,0.648115372052846
21020,0.686920454224935
27293,0.691728713942999
28778,0.707494034150966
23509,0.699959780343388
28906,0.684421091369624
19830,0.679881665775068
20441,0.677415670132036
28912,0.702265910562932
14266,0.635486344707337
27638,0.693133413455902
24544,0.708216297040711
16719,0.665450953377675
25700,0.726676533911583
25202,0.662406684942601
28154,0.710668119107783
22169,0.716506929766682
25909,0.703780537163829
28902,0.680973696731696
28659,0.703729326887453
18854,0.689678479812694
13357,0.671440747453288
28868,0.716863852307872
28311,0.691184177277194
27455,0.694202353939498
28883,0.711214215683584
18243,0.689867265491678
24644,0.67434861110692
17352,0.689835541536299
28868,0.679943106227363
27466,0.696488982342347
28848,0.69014576108444
22249,0.689204885352189
28896,0.707394053731759
15174,0.697637305011264
23866,0.694386434798819
22418,0.673818104786583
27873,0.690888498103755
28876,0.69182149693007
22675,0.704818240148444
