"","lake_perc_area","max_depth_m","Predicted"
"1",0.48,1.8,0.608666755014335
"2",0.680204081632653,1.8,0.608666755014335
"3",0.880408163265306,1.8,0.691431171206053
"4",1.08061224489796,1.8,0.707540717855279
"5",1.28081632653061,1.8,0.862373763769207
"6",1.48102040816327,1.8,0.89222547141841
"7",1.68122448979592,1.8,0.896800728874093
"8",1.88142857142857,1.8,1.06419322598715
"9",2.08163265306122,1.8,1.06419322598715
"10",2.28183673469388,1.8,1.06419322598715
"11",2.48204081632653,1.8,1.06419322598715
"12",2.68224489795918,1.8,1.06419322598715
"13",2.88244897959184,1.8,1.0585886034636
"14",3.08265306122449,1.8,1.0585886034636
"15",3.28285714285714,1.8,1.04548231545331
"16",3.4830612244898,1.8,1.04548231545331
"17",3.68326530612245,1.8,1.04548231545331
"18",3.8834693877551,1.8,1.04548231545331
"19",4.08367346938775,1.8,1.04548231545331
"20",4.28387755102041,1.8,1.04548231545331
"21",4.48408163265306,1.8,1.04548231545331
"22",4.68428571428571,1.8,1.04548231545331
"23",4.88448979591837,1.8,1.04548231545331
"24",5.08469387755102,1.8,1.04548231545331
"25",5.28489795918367,1.8,1.04548231545331
"26",5.48510204081633,1.8,1.04548231545331
"27",5.68530612244898,1.8,1.04548231545331
"28",5.88551020408163,1.8,1.04548231545331
"29",6.08571428571429,1.8,1.04548231545331
"30",6.28591836734694,1.8,1.04548231545331
"31",6.48612244897959,1.8,1.04548231545331
"32",6.68632653061225,1.8,1.04548231545331
"33",6.8865306122449,1.8,1.04548231545331
"34",7.08673469387755,1.8,1.04548231545331
"35",7.2869387755102,1.8,1.04548231545331
"36",7.48714285714286,1.8,1.04548231545331
"37",7.68734693877551,1.8,1.04548231545331
"38",7.88755102040816,1.8,1.04548231545331
"39",8.08775510204082,1.8,1.04548231545331
"40",8.28795918367347,1.8,1.04548231545331
"41",8.48816326530612,1.8,1.04548231545331
"42",8.68836734693878,1.8,1.04548231545331
"43",8.88857142857143,1.8,1.04548231545331
"44",9.08877551020408,1.8,1.04548231545331
"45",9.28897959183673,1.8,1.04548231545331
"46",9.48918367346939,1.8,1.04548231545331
"47",9.68938775510204,1.8,1.04548231545331
"48",9.88959183673469,1.8,1.04548231545331
"49",10.0897959183673,1.8,1.04548231545331
"50",10.29,1.8,1.04548231545331
"51",0.48,2.62040816326531,0.608666755014335
"52",0.680204081632653,2.62040816326531,0.608666755014335
"53",0.880408163265306,2.62040816326531,0.691431171206053
"54",1.08061224489796,2.62040816326531,0.707540717855279
"55",1.28081632653061,2.62040816326531,0.862373763769207
"56",1.48102040816327,2.62040816326531,0.89222547141841
"57",1.68122448979592,2.62040816326531,0.896800728874093
"58",1.88142857142857,2.62040816326531,1.06419322598715
"59",2.08163265306122,2.62040816326531,1.06419322598715
"60",2.28183673469388,2.62040816326531,1.06419322598715
"61",2.48204081632653,2.62040816326531,1.06419322598715
"62",2.68224489795918,2.62040816326531,1.06419322598715
"63",2.88244897959184,2.62040816326531,1.0585886034636
"64",3.08265306122449,2.62040816326531,1.0585886034636
"65",3.28285714285714,2.62040816326531,1.04548231545331
"66",3.4830612244898,2.62040816326531,1.04548231545331
"67",3.68326530612245,2.62040816326531,1.04548231545331
"68",3.8834693877551,2.62040816326531,1.04548231545331
"69",4.08367346938775,2.62040816326531,1.04548231545331
"70",4.28387755102041,2.62040816326531,1.04548231545331
"71",4.48408163265306,2.62040816326531,1.04548231545331
"72",4.68428571428571,2.62040816326531,1.04548231545331
"73",4.88448979591837,2.62040816326531,1.04548231545331
"74",5.08469387755102,2.62040816326531,1.04548231545331
"75",5.28489795918367,2.62040816326531,1.04548231545331
"76",5.48510204081633,2.62040816326531,1.04548231545331
"77",5.68530612244898,2.62040816326531,1.04548231545331
"78",5.88551020408163,2.62040816326531,1.04548231545331
"79",6.08571428571429,2.62040816326531,1.04548231545331
"80",6.28591836734694,2.62040816326531,1.04548231545331
"81",6.48612244897959,2.62040816326531,1.04548231545331
"82",6.68632653061225,2.62040816326531,1.04548231545331
"83",6.8865306122449,2.62040816326531,1.04548231545331
"84",7.08673469387755,2.62040816326531,1.04548231545331
"85",7.2869387755102,2.62040816326531,1.04548231545331
"86",7.48714285714286,2.62040816326531,1.04548231545331
"87",7.68734693877551,2.62040816326531,1.04548231545331
"88",7.88755102040816,2.62040816326531,1.04548231545331
"89",8.08775510204082,2.62040816326531,1.04548231545331
"90",8.28795918367347,2.62040816326531,1.04548231545331
"91",8.48816326530612,2.62040816326531,1.04548231545331
"92",8.68836734693878,2.62040816326531,1.04548231545331
"93",8.88857142857143,2.62040816326531,1.04548231545331
"94",9.08877551020408,2.62040816326531,1.04548231545331
"95",9.28897959183673,2.62040816326531,1.04548231545331
"96",9.48918367346939,2.62040816326531,1.04548231545331
"97",9.68938775510204,2.62040816326531,1.04548231545331
"98",9.88959183673469,2.62040816326531,1.04548231545331
"99",10.0897959183673,2.62040816326531,1.04548231545331
"100",10.29,2.62040816326531,1.04548231545331
"101",0.48,3.44081632653061,0.608666755014335
"102",0.680204081632653,3.44081632653061,0.608666755014335
"103",0.880408163265306,3.44081632653061,0.691431171206053
"104",1.08061224489796,3.44081632653061,0.707540717855279
"105",1.28081632653061,3.44081632653061,0.862373763769207
"106",1.48102040816327,3.44081632653061,0.89222547141841
"107",1.68122448979592,3.44081632653061,0.896800728874093
"108",1.88142857142857,3.44081632653061,1.06419322598715
"109",2.08163265306122,3.44081632653061,1.06419322598715
"110",2.28183673469388,3.44081632653061,1.06419322598715
"111",2.48204081632653,3.44081632653061,1.06419322598715
"112",2.68224489795918,3.44081632653061,1.06419322598715
"113",2.88244897959184,3.44081632653061,1.0585886034636
"114",3.08265306122449,3.44081632653061,1.0585886034636
"115",3.28285714285714,3.44081632653061,1.04548231545331
"116",3.4830612244898,3.44081632653061,1.04548231545331
"117",3.68326530612245,3.44081632653061,1.04548231545331
"118",3.8834693877551,3.44081632653061,1.04548231545331
"119",4.08367346938775,3.44081632653061,1.04548231545331
"120",4.28387755102041,3.44081632653061,1.04548231545331
"121",4.48408163265306,3.44081632653061,1.04548231545331
"122",4.68428571428571,3.44081632653061,1.04548231545331
"123",4.88448979591837,3.44081632653061,1.04548231545331
"124",5.08469387755102,3.44081632653061,1.04548231545331
"125",5.28489795918367,3.44081632653061,1.04548231545331
"126",5.48510204081633,3.44081632653061,1.04548231545331
"127",5.68530612244898,3.44081632653061,1.04548231545331
"128",5.88551020408163,3.44081632653061,1.04548231545331
"129",6.08571428571429,3.44081632653061,1.04548231545331
"130",6.28591836734694,3.44081632653061,1.04548231545331
"131",6.48612244897959,3.44081632653061,1.04548231545331
"132",6.68632653061225,3.44081632653061,1.04548231545331
"133",6.8865306122449,3.44081632653061,1.04548231545331
