"","TEMP","TDN","Predicted"
"1",2.56,0.04,1.27648954607834
"2",2.89551020408163,0.04,1.27648954607834
"3",3.23102040816327,0.04,1.27648954607834
"4",3.5665306122449,0.04,1.27648954607834
"5",3.90204081632653,0.04,1.27648954607834
"6",4.23755102040816,0.04,1.27648954607834
"7",4.5730612244898,0.04,1.33436016743177
"8",4.90857142857143,0.04,1.35040332900992
"9",5.24408163265306,0.04,1.35040332900992
"10",5.57959183673469,0.04,1.53055623961977
"11",5.91510204081633,0.04,1.53524143187818
"12",6.25061224489796,0.04,1.53524143187818
"13",6.58612244897959,0.04,1.53524143187818
"14",6.92163265306123,0.04,1.53524143187818
"15",7.25714285714286,0.04,1.54083459667647
"16",7.59265306122449,0.04,1.54083459667647
"17",7.92816326530612,0.04,1.50648561739341
"18",8.26367346938776,0.04,1.50648561739341
"19",8.59918367346939,0.04,1.50648561739341
"20",8.93469387755102,0.04,1.500849107016
"21",9.27020408163265,0.04,1.49044131175165
"22",9.60571428571429,0.04,1.49044131175165
"23",9.94122448979592,0.04,1.49044131175165
"24",10.2767346938776,0.04,1.46808558609717
"25",10.6122448979592,0.04,1.45261987953198
"26",10.9477551020408,0.04,1.33003958939397
"27",11.2832653061225,0.04,1.29025390046604
"28",11.6187755102041,0.04,1.27464879652502
"29",11.9542857142857,0.04,1.27464879652502
"30",12.2897959183673,0.04,1.23791355532025
"31",12.625306122449,0.04,1.23250641283354
"32",12.9608163265306,0.04,1.23250641283354
"33",13.2963265306122,0.04,1.21534042348088
"34",13.6318367346939,0.04,1.2037420055825
"35",13.9673469387755,0.04,1.2037420055825
"36",14.3028571428571,0.04,1.2037420055825
"37",14.6383673469388,0.04,1.2037420055825
"38",14.9738775510204,0.04,1.2037420055825
"39",15.309387755102,0.04,1.2037420055825
"40",15.6448979591837,0.04,1.2037420055825
"41",15.9804081632653,0.04,1.2037420055825
"42",16.3159183673469,0.04,1.2037420055825
"43",16.6514285714286,0.04,1.2037420055825
"44",16.9869387755102,0.04,1.2037420055825
"45",17.3224489795918,0.04,1.2037420055825
"46",17.6579591836735,0.04,1.2037420055825
"47",17.9934693877551,0.04,1.2037420055825
"48",18.3289795918367,0.04,1.2037420055825
"49",18.6644897959184,0.04,1.2037420055825
"50",19,0.04,1.2037420055825
"51",2.56,0.0500612244897959,1.27648954607834
"52",2.89551020408163,0.0500612244897959,1.27648954607834
"53",3.23102040816327,0.0500612244897959,1.27648954607834
"54",3.5665306122449,0.0500612244897959,1.27648954607834
"55",3.90204081632653,0.0500612244897959,1.27648954607834
"56",4.23755102040816,0.0500612244897959,1.27648954607834
"57",4.5730612244898,0.0500612244897959,1.33436016743177
"58",4.90857142857143,0.0500612244897959,1.35040332900992
"59",5.24408163265306,0.0500612244897959,1.35040332900992
"60",5.57959183673469,0.0500612244897959,1.53055623961977
"61",5.91510204081633,0.0500612244897959,1.53524143187818
"62",6.25061224489796,0.0500612244897959,1.53524143187818
"63",6.58612244897959,0.0500612244897959,1.53524143187818
"64",6.92163265306123,0.0500612244897959,1.53524143187818
"65",7.25714285714286,0.0500612244897959,1.54083459667647
"66",7.59265306122449,0.0500612244897959,1.54083459667647
"67",7.92816326530612,0.0500612244897959,1.50648561739341
"68",8.26367346938776,0.0500612244897959,1.50648561739341
"69",8.59918367346939,0.0500612244897959,1.50648561739341
"70",8.93469387755102,0.0500612244897959,1.500849107016
"71",9.27020408163265,0.0500612244897959,1.49044131175165
"72",9.60571428571429,0.0500612244897959,1.49044131175165
"73",9.94122448979592,0.0500612244897959,1.49044131175165
"74",10.2767346938776,0.0500612244897959,1.46808558609717
"75",10.6122448979592,0.0500612244897959,1.45261987953198
"76",10.9477551020408,0.0500612244897959,1.33003958939397
"77",11.2832653061225,0.0500612244897959,1.29025390046604
"78",11.6187755102041,0.0500612244897959,1.27464879652502
"79",11.9542857142857,0.0500612244897959,1.27464879652502
"80",12.2897959183673,0.0500612244897959,1.23791355532025
"81",12.625306122449,0.0500612244897959,1.23250641283354
"82",12.9608163265306,0.0500612244897959,1.23250641283354
"83",13.2963265306122,0.0500612244897959,1.21534042348088
"84",13.6318367346939,0.0500612244897959,1.2037420055825
"85",13.9673469387755,0.0500612244897959,1.2037420055825
"86",14.3028571428571,0.0500612244897959,1.2037420055825
"87",14.6383673469388,0.0500612244897959,1.2037420055825
"88",14.9738775510204,0.0500612244897959,1.2037420055825
"89",15.309387755102,0.0500612244897959,1.2037420055825
"90",15.6448979591837,0.0500612244897959,1.2037420055825
"91",15.9804081632653,0.0500612244897959,1.2037420055825
"92",16.3159183673469,0.0500612244897959,1.2037420055825
"93",16.6514285714286,0.0500612244897959,1.2037420055825
"94",16.9869387755102,0.0500612244897959,1.2037420055825
"95",17.3224489795918,0.0500612244897959,1.2037420055825
"96",17.6579591836735,0.0500612244897959,1.2037420055825
"97",17.9934693877551,0.0500612244897959,1.2037420055825
"98",18.3289795918367,0.0500612244897959,1.2037420055825
"99",18.6644897959184,0.0500612244897959,1.2037420055825
"100",19,0.0500612244897959,1.2037420055825
"101",2.56,0.0601224489795918,1.27648954607834
"102",2.89551020408163,0.0601224489795918,1.27648954607834
"103",3.23102040816327,0.0601224489795918,1.27648954607834
"104",3.5665306122449,0.0601224489795918,1.27648954607834
"105",3.90204081632653,0.0601224489795918,1.27648954607834
"106",4.23755102040816,0.0601224489795918,1.27648954607834
"107",4.5730612244898,0.0601224489795918,1.33436016743177
"108",4.90857142857143,0.0601224489795918,1.35040332900992
"109",5.24408163265306,0.0601224489795918,1.35040332900992
"110",5.57959183673469,0.0601224489795918,1.53055623961977
"111",5.91510204081633,0.0601224489795918,1.53524143187818
"112",6.25061224489796,0.0601224489795918,1.53524143187818
"113",6.58612244897959,0.0601224489795918,1.53524143187818
"114",6.92163265306123,0.0601224489795918,1.53524143187818
"115",7.25714285714286,0.0601224489795918,1.54083459667647
"116",7.59265306122449,0.0601224489795918,1.54083459667647
"117",7.92816326530612,0.0601224489795918,1.50648561739341
"118",8.26367346938776,0.0601224489795918,1.50648561739341
"119",8.59918367346939,0.0601224489795918,1.50648561739341
"120",8.93469387755102,0.0601224489795918,1.500849107016
"121",9.27020408163265,0.0601224489795918,1.49044131175165
"122",9.60571428571429,0.0601224489795918,1.49044131175165
"123",9.94122448979592,0.0601224489795918,1.49044131175165
"124",10.2767346938776,0.0601224489795918,1.46808558609717
"125",10.6122448979592,0.0601224489795918,1.45261987953198
"126",10.9477551020408,0.0601224489795918,1.33003958939397
"127",11.2832653061225,0.0601224489795918,1.29025390046604
"128",11.6187755102041,0.0601224489795918,1.27464879652502
"129",11.9542857142857,0.0601224489795918,1.27464879652502
"130",12.2897959183673,0.0601224489795918,1.23791355532025
"131",12.625306122449,0.0601224489795918,1.23250641283354
"132",12.9608163265306,0.0601224489795918,1.23250641283354
"133",13.2963265306122,0.0601224489795918,1.21534042348088
"134",13.6318367346939,0.0601224489795918,1.2037420055825
"135",13.9673469387755,0.0601224489795918,1.2037420055825
"136",14.3028571428571,0.0601224489795918,1.2037420055825
"137",14.6383673469388,0.0601224489795918,1.2037420055825
"138",14.9738775510204,0.0601224489795918,1.2037420055825
"139",15.309387755102,0.0601224489795918,1.2037420055825
