"bf","lr","best.iter","cv.r.squared"
0.5,0.1,30,0.235414703511595
0.5,0.1,37,0.186021296076589
0.5,0.1,198,0.185465547037457
0.5,0.1,51,0.175372954139035
0.5,0.1,297,0.165918945415579
0.5,0.1,112,0.206417274701534
0.5,0.1,101,0.174060432563045
0.5,0.1,49,0.215542232107481
0.5,0.1,113,0.150764870875366
0.5,0.1,50,0.264387659727147
0.6,0.1,94,0.182207199237542
0.6,0.1,93,0.223548095100223
0.6,0.1,33,0.20788875149383
0.6,0.1,234,0.17109180943967
0.6,0.1,85,0.162676859057896
0.6,0.1,52,0.245086707626563
0.6,0.1,65,0.166161895591758
0.6,0.1,140,0.194372314605634
0.6,0.1,18,0.115516905186753
0.6,0.1,32,0.164835727953212
0.7,0.1,82,0.178664909891814
0.7,0.1,21,0.170586172834907
0.7,0.1,40,0.183377953275436
0.7,0.1,154,0.223794034289098
0.7,0.1,88,0.194192859035745
0.7,0.1,97,0.200203048811369
0.7,0.1,28,0.170738938553266
0.7,0.1,93,0.179703169879609
0.7,0.1,53,0.222610867539206
0.7,0.1,60,0.217910210682729
0.5,0.05,112,0.166362462483443
0.5,0.05,190,0.178814852751116
0.5,0.05,89,0.205496660322783
0.5,0.05,136,0.21018359908955
0.5,0.05,64,0.190483949942951
0.5,0.05,154,0.178072609757153
0.5,0.05,83,0.154889302044748
0.5,0.05,63,0.14949367449205
0.5,0.05,119,0.161319278624692
0.5,0.05,73,0.174921761122181
0.6,0.05,233,0.168297375452677
0.6,0.05,201,0.198437632778299
0.6,0.05,197,0.193702462053418
0.6,0.05,76,0.208067497964495
0.6,0.05,200,0.195835402016523
0.6,0.05,312,0.191771843908115
0.6,0.05,82,0.215601376928324
0.6,0.05,138,0.207990601484136
0.6,0.05,75,0.178161485739769
0.6,0.05,130,0.17616790230201
0.7,0.05,152,0.220576669437216
0.7,0.05,104,0.167502318274461
0.7,0.05,208,0.144042451541557
0.7,0.05,77,0.261549102374314
0.7,0.05,123,0.138053789048253
0.7,0.05,110,0.188858598569678
0.7,0.05,105,0.184235397471262
0.7,0.05,121,0.180737863607676
0.7,0.05,208,0.15349361981599
0.7,0.05,141,0.200363097663604
0.5,0.01,816,0.204688367131341
0.5,0.01,431,0.217691026260051
0.5,0.01,3562,0.198987017542969
0.5,0.01,552,0.176093664716267
0.5,0.01,598,0.179071517325326
0.5,0.01,613,0.188941927119049
0.5,0.01,652,0.17365190391275
0.5,0.01,347,0.15073929648042
0.5,0.01,529,0.184725695420552
0.5,0.01,814,0.195888787107847
0.6,0.01,509,0.20224122250657
0.6,0.01,443,0.18176463693328
0.6,0.01,502,0.227027300471458
0.6,0.01,586,0.180997229881646
0.6,0.01,411,0.185048560210339
0.6,0.01,1008,0.211706927614786
0.6,0.01,491,0.213593677858371
0.6,0.01,523,0.203244700051447
0.6,0.01,704,0.161927054480282
0.6,0.01,1842,0.23539655134893
0.7,0.01,670,0.194711172132775
0.7,0.01,626,0.204832181631984
0.7,0.01,528,0.186238811692113
0.7,0.01,481,0.202382157051401
0.7,0.01,587,0.18689790754175
0.7,0.01,494,0.198957724528937
0.7,0.01,602,0.185110428794631
0.7,0.01,690,0.170619719687581
0.7,0.01,695,0.180207036500877
0.7,0.01,346,0.167180717979569
0.5,0.005,944,0.177748364726807
0.5,0.005,738,0.176391381564863
0.5,0.005,1170,0.188175067401889
0.5,0.005,1210,0.174346290526577
0.5,0.005,1319,0.179268645132346
0.5,0.005,1787,0.180507902842122
0.5,0.005,1154,0.199377023234388
0.5,0.005,802,0.162892669801296
0.5,0.005,1610,0.167103218244748
0.5,0.005,1065,0.177439867706206
0.6,0.005,1396,0.195025781436858
0.6,0.005,1178,0.144998563815112
0.6,0.005,1277,0.201716221210166
0.6,0.005,664,0.142618816963591
0.6,0.005,1150,0.1963786418137
0.6,0.005,1056,0.225558904012986
0.6,0.005,961,0.194162751558827
0.6,0.005,1589,0.185903961040318
0.6,0.005,813,0.147944868555921
0.6,0.005,1778,0.227563527817461
0.7,0.005,1789,0.199032291511767
0.7,0.005,1270,0.231257498648746
0.7,0.005,672,0.143870891049614
0.7,0.005,1035,0.193745478457928
0.7,0.005,841,0.177313946480224
0.7,0.005,1334,0.223188587458252
0.7,0.005,1102,0.188816514663713
0.7,0.005,1120,0.182189917851126
0.7,0.005,1230,0.157567037579073
0.7,0.005,862,0.195884944456066
0.5,0.001,4948,0.155396038481415
0.5,0.001,5650,0.179227815729026
0.5,0.001,5379,0.15678028467862
0.5,0.001,6402,0.171798055507028
0.5,0.001,5871,0.182830214306692
0.5,0.001,3458,0.167439250742072
0.5,0.001,4482,0.174185699863372
0.5,0.001,7195,0.213733964625621
0.5,0.001,5692,0.172504902154676
0.5,0.001,5359,0.203110287699746
0.6,0.001,4550,0.171212699625506
0.6,0.001,3880,0.152792671291103
0.6,0.001,5142,0.166045473564667
0.6,0.001,5182,0.153086541233664
0.6,0.001,8831,0.201741747804184
0.6,0.001,7477,0.171028844737455
0.6,0.001,6794,0.174868680615906
0.6,0.001,3893,0.13279093004035
0.6,0.001,5160,0.179419927853007
0.6,0.001,11653,0.243201587531679
0.7,0.001,6526,0.165297998031282
0.7,0.001,7669,0.181004318904805
0.7,0.001,3723,0.159579573020837
0.7,0.001,4538,0.140583137765812
0.7,0.001,3359,0.134513546850002
0.7,0.001,5648,0.166639688440349
0.7,0.001,4037,0.197186926789629
0.7,0.001,4804,0.15471652046376
0.7,0.001,4549,0.162861175333222
0.7,0.001,6322,0.145678813939081
0.5,5e-04,11833,0.173710140907794
0.5,5e-04,14722,0.195894557660476
0.5,5e-04,10795,0.153752075599907
0.5,5e-04,9353,0.178998363355411
0.5,5e-04,10010,0.147663815874135
0.5,5e-04,12344,0.205833288223257
0.5,5e-04,11757,0.164017432930133
0.5,5e-04,11217,0.192402698046913
0.5,5e-04,11949,0.165145064850316
0.5,5e-04,16778,0.211040765341347
0.6,5e-04,7531,0.176470379362705
0.6,5e-04,7777,0.136304000396263
0.6,5e-04,10861,0.192305578489407
0.6,5e-04,7563,0.129783003706999
0.6,5e-04,19378,0.188652059979562
0.6,5e-04,12896,0.19232473800929
0.6,5e-04,10688,0.185001397112359
0.6,5e-04,15975,0.172993542993089
0.6,5e-04,15144,0.180221727318132
0.6,5e-04,15679,0.199841896820177
0.7,5e-04,7471,0.142234920163454
0.7,5e-04,12653,0.166516232221374
0.7,5e-04,5825,0.0995239424657095
0.7,5e-04,15895,0.171430041614531
0.7,5e-04,12603,0.157555357602844
0.7,5e-04,6517,0.114588789966749
0.7,5e-04,16716,0.177139089410807
0.7,5e-04,8895,0.156491885900085
0.7,5e-04,11054,0.187980132296308
0.7,5e-04,8733,0.172252332726897
