"","TDN","Ordinal_date","Predicted"
"1",0.04,152,1.47893178172587
"2",0.0500612244897959,152,1.47893178172587
"3",0.0601224489795918,152,1.47893178172587
"4",0.0701836734693878,152,1.47893178172587
"5",0.0802448979591837,152,1.47893178172587
"6",0.0903061224489796,152,1.47893178172587
"7",0.100367346938776,152,1.47893178172587
"8",0.110428571428571,152,1.47463728691559
"9",0.120489795918367,152,1.46531178615095
"10",0.130551020408163,152,1.40606097306392
"11",0.140612244897959,152,1.35636732930058
"12",0.150673469387755,152,1.35185639896908
"13",0.160734693877551,152,1.35185639896908
"14",0.170795918367347,152,1.34709841255022
"15",0.180857142857143,152,1.26545999211921
"16",0.190918367346939,152,1.26545999211921
"17",0.200979591836735,152,1.27078225908928
"18",0.211040816326531,152,1.27078225908928
"19",0.221102040816327,152,1.27078225908928
"20",0.231163265306122,152,1.27078225908928
"21",0.241224489795918,152,1.26404583623474
"22",0.251285714285714,152,1.26953440116502
"23",0.26134693877551,152,1.26284812607666
"24",0.271408163265306,152,1.26284812607666
"25",0.281469387755102,152,1.26284812607666
"26",0.291530612244898,152,1.26284812607666
"27",0.301591836734694,152,1.25675048178934
"28",0.31165306122449,152,1.25675048178934
"29",0.321714285714286,152,1.25675048178934
"30",0.331775510204082,152,1.25675048178934
"31",0.341836734693878,152,1.25675048178934
"32",0.351897959183674,152,1.25675048178934
"33",0.361959183673469,152,1.25675048178934
"34",0.372020408163265,152,1.25675048178934
"35",0.382081632653061,152,1.25675048178934
"36",0.392142857142857,152,1.25675048178934
"37",0.402204081632653,152,1.25675048178934
"38",0.412265306122449,152,1.25675048178934
"39",0.422326530612245,152,1.25675048178934
"40",0.432387755102041,152,1.25675048178934
"41",0.442448979591837,152,1.25675048178934
"42",0.452510204081633,152,1.25675048178934
"43",0.462571428571429,152,1.25675048178934
"44",0.472632653061225,152,1.25675048178934
"45",0.48269387755102,152,1.25675048178934
"46",0.492755102040816,152,1.25675048178934
"47",0.502816326530612,152,1.25675048178934
"48",0.512877551020408,152,1.25675048178934
"49",0.522938775510204,152,1.25675048178934
"50",0.533,152,1.25675048178934
"51",0.04,154.326530612245,1.47893178172587
"52",0.0500612244897959,154.326530612245,1.47893178172587
"53",0.0601224489795918,154.326530612245,1.47893178172587
"54",0.0701836734693878,154.326530612245,1.47893178172587
"55",0.0802448979591837,154.326530612245,1.47893178172587
"56",0.0903061224489796,154.326530612245,1.47893178172587
"57",0.100367346938776,154.326530612245,1.47893178172587
"58",0.110428571428571,154.326530612245,1.47463728691559
"59",0.120489795918367,154.326530612245,1.46531178615095
"60",0.130551020408163,154.326530612245,1.40606097306392
"61",0.140612244897959,154.326530612245,1.35636732930058
"62",0.150673469387755,154.326530612245,1.35185639896908
"63",0.160734693877551,154.326530612245,1.35185639896908
"64",0.170795918367347,154.326530612245,1.34709841255022
"65",0.180857142857143,154.326530612245,1.26545999211921
"66",0.190918367346939,154.326530612245,1.26545999211921
"67",0.200979591836735,154.326530612245,1.27078225908928
"68",0.211040816326531,154.326530612245,1.27078225908928
"69",0.221102040816327,154.326530612245,1.27078225908928
"70",0.231163265306122,154.326530612245,1.27078225908928
"71",0.241224489795918,154.326530612245,1.26404583623474
"72",0.251285714285714,154.326530612245,1.26953440116502
"73",0.26134693877551,154.326530612245,1.26284812607666
"74",0.271408163265306,154.326530612245,1.26284812607666
"75",0.281469387755102,154.326530612245,1.26284812607666
"76",0.291530612244898,154.326530612245,1.26284812607666
"77",0.301591836734694,154.326530612245,1.25675048178934
"78",0.31165306122449,154.326530612245,1.25675048178934
"79",0.321714285714286,154.326530612245,1.25675048178934
"80",0.331775510204082,154.326530612245,1.25675048178934
"81",0.341836734693878,154.326530612245,1.25675048178934
"82",0.351897959183674,154.326530612245,1.25675048178934
"83",0.361959183673469,154.326530612245,1.25675048178934
"84",0.372020408163265,154.326530612245,1.25675048178934
"85",0.382081632653061,154.326530612245,1.25675048178934
