"","TEMP","NO3_N","Predicted"
"1",2.56,0.002,1.22775080526513
"2",2.89551020408163,0.002,1.22775080526513
"3",3.23102040816327,0.002,1.22775080526513
"4",3.5665306122449,0.002,1.22775080526513
"5",3.90204081632653,0.002,1.22775080526513
"6",4.23755102040816,0.002,1.22775080526513
"7",4.5730612244898,0.002,1.2953030946897
"8",4.90857142857143,0.002,1.31134625626785
"9",5.24408163265306,0.002,1.31134625626785
"10",5.57959183673469,0.002,1.49484804010628
"11",5.91510204081633,0.002,1.49953323236469
"12",6.25061224489796,0.002,1.49953323236469
"13",6.58612244897959,0.002,1.49953323236469
"14",6.92163265306123,0.002,1.49953323236469
"15",7.25714285714286,0.002,1.50512639716299
"16",7.59265306122449,0.002,1.50512639716299
"17",7.92816326530612,0.002,1.47077741787992
"18",8.26367346938776,0.002,1.47077741787992
"19",8.59918367346939,0.002,1.47077741787992
"20",8.93469387755102,0.002,1.46514090750251
"21",9.27020408163265,0.002,1.46034817660407
"22",9.60571428571429,0.002,1.46034817660407
"23",9.94122448979592,0.002,1.45401884601549
"24",10.2767346938776,0.002,1.42860398176002
"25",10.6122448979592,0.002,1.41699792598958
"26",10.9477551020408,0.002,1.31709617219165
"27",11.2832653061225,0.002,1.270571100464
"28",11.6187755102041,0.002,1.25487886593683
"29",11.9542857142857,0.002,1.25859139400666
"30",12.2897959183673,0.002,1.22185615280189
"31",12.625306122449,0.002,1.21644901031518
"32",12.9608163265306,0.002,1.21644901031518
"33",13.2963265306122,0.002,1.20315478372428
"34",13.6318367346939,0.002,1.19155636582591
"35",13.9673469387755,0.002,1.19155636582591
"36",14.3028571428571,0.002,1.19155636582591
"37",14.6383673469388,0.002,1.19155636582591
"38",14.9738775510204,0.002,1.19155636582591
"39",15.309387755102,0.002,1.19155636582591
"40",15.6448979591837,0.002,1.19155636582591
"41",15.9804081632653,0.002,1.19155636582591
"42",16.3159183673469,0.002,1.19155636582591
"43",16.6514285714286,0.002,1.19155636582591
"44",16.9869387755102,0.002,1.19155636582591
"45",17.3224489795918,0.002,1.19155636582591
"46",17.6579591836735,0.002,1.19155636582591
"47",17.9934693877551,0.002,1.19155636582591
"48",18.3289795918367,0.002,1.19155636582591
"49",18.6644897959184,0.002,1.19155636582591
"50",19,0.002,1.19155636582591
"51",2.56,0.0100612244897959,1.22775080526513
"52",2.89551020408163,0.0100612244897959,1.22775080526513
"53",3.23102040816327,0.0100612244897959,1.22775080526513
"54",3.5665306122449,0.0100612244897959,1.22775080526513
"55",3.90204081632653,0.0100612244897959,1.22775080526513
"56",4.23755102040816,0.0100612244897959,1.22775080526513
"57",4.5730612244898,0.0100612244897959,1.2953030946897
"58",4.90857142857143,0.0100612244897959,1.31134625626785
"59",5.24408163265306,0.0100612244897959,1.31134625626785
"60",5.57959183673469,0.0100612244897959,1.49484804010628
"61",5.91510204081633,0.0100612244897959,1.49953323236469
"62",6.25061224489796,0.0100612244897959,1.49953323236469
"63",6.58612244897959,0.0100612244897959,1.49953323236469
"64",6.92163265306123,0.0100612244897959,1.49953323236469
"65",7.25714285714286,0.0100612244897959,1.50512639716299
"66",7.59265306122449,0.0100612244897959,1.50512639716299
"67",7.92816326530612,0.0100612244897959,1.47077741787992
"68",8.26367346938776,0.0100612244897959,1.47077741787992
"69",8.59918367346939,0.0100612244897959,1.47077741787992
"70",8.93469387755102,0.0100612244897959,1.46514090750251
"71",9.27020408163265,0.0100612244897959,1.46034817660407
"72",9.60571428571429,0.0100612244897959,1.46034817660407
"73",9.94122448979592,0.0100612244897959,1.45401884601549
"74",10.2767346938776,0.0100612244897959,1.42860398176002
"75",10.6122448979592,0.0100612244897959,1.41699792598958
"76",10.9477551020408,0.0100612244897959,1.31709617219165
"77",11.2832653061225,0.0100612244897959,1.270571100464
"78",11.6187755102041,0.0100612244897959,1.25487886593683
"79",11.9542857142857,0.0100612244897959,1.25859139400666
"80",12.2897959183673,0.0100612244897959,1.22185615280189
"81",12.625306122449,0.0100612244897959,1.21644901031518
"82",12.9608163265306,0.0100612244897959,1.21644901031518
