"n.trees","cv.r.squared"
19537,0.639237812533953
13783,0.580259017603213
22182,0.599494796292708
14150,0.615509278482252
19953,0.577243690404875
22539,0.615600209035088
21057,0.610560229297991
17593,0.582608816858207
31972,0.62665512270057
31854,0.62759285063683
24901,0.637210991857888
30710,0.623321723583046
21967,0.612873611406026
26932,0.633436152934198
29181,0.604349884678157
21650,0.610743526458033
32047,0.66394721179668
20689,0.630396396915073
14938,0.624890117755447
32016,0.625067353048864
24536,0.650802727731258
13061,0.603600377406362
13669,0.586080996613378
18986,0.59889550728698
32087,0.55656393182557
30558,0.606870241956858
19791,0.596298585807844
32086,0.656350677916586
32092,0.643704859128766
22540,0.589130356132635
25281,0.595836654058306
31155,0.622729646821704
31188,0.626403917685062
32014,0.631315344011243
18862,0.603649704217895
19419,0.645553869113686
31985,0.614041296575037
23475,0.654890654595727
32092,0.624310351912399
17935,0.621408601790733
30316,0.653796564064496
31134,0.600435626582815
24524,0.586005757688206
32083,0.625529739015086
27893,0.614584509021542
24191,0.61740140482456
28011,0.60828753950885
31814,0.597304229625147
18202,0.621234718666928
15669,0.587652428222158
32044,0.65237187185032
21245,0.592589754055555
18056,0.648805661039553
31803,0.619466500519341
31904,0.592307450699898
16252,0.596344679203587
15295,0.606939572561874
31655,0.632243141082235
28534,0.61778206628459
18936,0.61139675198291
30352,0.637272892502912
32017,0.660076083440589
32088,0.632205921818275
20708,0.617279056380719
24757,0.606037312354595
25632,0.598868650247882
31872,0.64400574545353
23970,0.601714050700973
31336,0.604603741566039
17785,0.576260177986772
19320,0.623479701973061
32011,0.644971711131722
16368,0.645526148774949
15374,0.610408558453276
15234,0.59208616851847
26185,0.611992441537871
19227,0.616049754818143
13863,0.565808741290925
15447,0.600591352828926
32009,0.651981033018388
17706,0.568827933888055
31135,0.596622295518749
31463,0.595211232199093
14945,0.600793360556053
18714,0.642308311034428
16400,0.590313499823617
21548,0.592167002348955
19627,0.607269366536488
22828,0.589849309391571
31056,0.623005115409568
15127,0.585059214107545
21841,0.611653779793014
20707,0.61812310906867
16728,0.618768046052648
16359,0.618311268864214
18097,0.619336024059977
17736,0.609396348845823
32070,0.622464756086282
31957,0.65526185939403
20657,0.598930526285384
