"","NO3_N","Ordinal_date","Predicted"
"1",0.081,129,1.23606016778375
"2",0.0865918367346939,129,1.23606016778375
"3",0.0921836734693878,129,1.23606016778375
"4",0.0977755102040816,129,1.23606016778375
"5",0.103367346938776,129,1.23606016778375
"6",0.108959183673469,129,1.23606016778375
"7",0.114551020408163,129,1.23606016778375
"8",0.120142857142857,129,1.23606016778375
"9",0.125734693877551,129,1.23606016778375
"10",0.131326530612245,129,1.23615146772607
"11",0.136918367346939,129,1.26761069290977
"12",0.142510204081633,129,1.25417309482311
"13",0.148102040816327,129,1.25475431625706
"14",0.15369387755102,129,1.25451986292469
"15",0.159285714285714,129,1.28218262976131
"16",0.164877551020408,129,1.28591399792394
"17",0.170469387755102,129,1.30746965251695
"18",0.176061224489796,129,1.3025906745717
"19",0.18165306122449,129,1.32631158957692
"20",0.187244897959184,129,1.31714455382512
"21",0.192836734693878,129,1.31536431969462
"22",0.198428571428571,129,1.32005469165792
"23",0.204020408163265,129,1.32527685497471
"24",0.209612244897959,129,1.32662064289688
"25",0.215204081632653,129,1.32757760733308
"26",0.220795918367347,129,1.34908674021961
"27",0.226387755102041,129,1.3492946781275
"28",0.231979591836735,129,1.36945171409005
"29",0.237571428571429,129,1.39966383322039
"30",0.243163265306122,129,1.42932188626718
"31",0.248755102040816,129,1.55860715199559
"32",0.25434693877551,129,1.58872548274664
"33",0.259938775510204,129,1.59240224231248
"34",0.265530612244898,129,1.59342569612503
"35",0.271122448979592,129,1.59342569612503
"36",0.276714285714286,129,1.59342569612503
"37",0.28230612244898,129,1.59342569612503
"38",0.287897959183673,129,1.59342569612503
"39",0.293489795918367,129,1.59342569612503
"40",0.299081632653061,129,1.59342569612503
"41",0.304673469387755,129,1.59342569612503
"42",0.310265306122449,129,1.59342569612503
"43",0.315857142857143,129,1.59342569612503
"44",0.321448979591837,129,1.59342569612503
"45",0.327040816326531,129,1.59342569612503
"46",0.332632653061224,129,1.59342569612503
"47",0.338224489795918,129,1.59342569612503
"48",0.343816326530612,129,1.59342569612503
"49",0.349408163265306,129,1.59342569612503
"50",0.355,129,1.59342569612503
"51",0.081,131.877551020408,1.23606016778375
"52",0.0865918367346939,131.877551020408,1.23606016778375
"53",0.0921836734693878,131.877551020408,1.23606016778375
"54",0.0977755102040816,131.877551020408,1.23606016778375
"55",0.103367346938776,131.877551020408,1.23606016778375
"56",0.108959183673469,131.877551020408,1.23606016778375
"57",0.114551020408163,131.877551020408,1.23606016778375
"58",0.120142857142857,131.877551020408,1.23606016778375
"59",0.125734693877551,131.877551020408,1.23606016778375
"60",0.131326530612245,131.877551020408,1.23615146772607
"61",0.136918367346939,131.877551020408,1.26761069290977
"62",0.142510204081633,131.877551020408,1.25417309482311
"63",0.148102040816327,131.877551020408,1.25475431625706
"64",0.15369387755102,131.877551020408,1.25451986292469
"65",0.159285714285714,131.877551020408,1.28218262976131
"66",0.164877551020408,131.877551020408,1.28591399792394
"67",0.170469387755102,131.877551020408,1.30746965251695
"68",0.176061224489796,131.877551020408,1.3025906745717
"69",0.18165306122449,131.877551020408,1.32631158957692
"70",0.187244897959184,131.877551020408,1.31714455382512
"71",0.192836734693878,131.877551020408,1.31536431969462
"72",0.198428571428571,131.877551020408,1.32005469165792
"73",0.204020408163265,131.877551020408,1.32527685497471
"74",0.209612244897959,131.877551020408,1.32662064289688
"75",0.215204081632653,131.877551020408,1.32757760733308
"76",0.220795918367347,131.877551020408,1.34908674021961
"77",0.226387755102041,131.877551020408,1.3492946781275
"78",0.231979591836735,131.877551020408,1.36945171409005
"79",0.237571428571429,131.877551020408,1.39966383322039
"80",0.243163265306122,131.877551020408,1.42932188626718
"81",0.248755102040816,131.877551020408,1.55860715199559
"82",0.25434693877551,131.877551020408,1.58872548274664
"83",0.259938775510204,131.877551020408,1.59240224231248
"84",0.265530612244898,131.877551020408,1.59342569612503
"85",0.271122448979592,131.877551020408,1.59342569612503
"86",0.276714285714286,131.877551020408,1.59342569612503
"87",0.28230612244898,131.877551020408,1.59342569612503
"88",0.287897959183673,131.877551020408,1.59342569612503
"89",0.293489795918367,131.877551020408,1.59342569612503
"90",0.299081632653061,131.877551020408,1.59342569612503
"91",0.304673469387755,131.877551020408,1.59342569612503
"92",0.310265306122449,131.877551020408,1.59342569612503
"93",0.315857142857143,131.877551020408,1.59342569612503
"94",0.321448979591837,131.877551020408,1.59342569612503
"95",0.327040816326531,131.877551020408,1.59342569612503
"96",0.332632653061224,131.877551020408,1.59342569612503
"97",0.338224489795918,131.877551020408,1.59342569612503
"98",0.343816326530612,131.877551020408,1.59342569612503
"99",0.349408163265306,131.877551020408,1.59342569612503
"100",0.355,131.877551020408,1.59342569612503
"101",0.081,134.755102040816,1.23606016778375
"102",0.0865918367346939,134.755102040816,1.23606016778375
"103",0.0921836734693878,134.755102040816,1.23606016778375
"104",0.0977755102040816,134.755102040816,1.23606016778375
"105",0.103367346938776,134.755102040816,1.23606016778375
"106",0.108959183673469,134.755102040816,1.23606016778375
"107",0.114551020408163,134.755102040816,1.23606016778375
"108",0.120142857142857,134.755102040816,1.23606016778375
"109",0.125734693877551,134.755102040816,1.23606016778375
"110",0.131326530612245,134.755102040816,1.23615146772607
"111",0.136918367346939,134.755102040816,1.26761069290977
"112",0.142510204081633,134.755102040816,1.25417309482311
"113",0.148102040816327,134.755102040816,1.25475431625706
"114",0.15369387755102,134.755102040816,1.25451986292469
"115",0.159285714285714,134.755102040816,1.28218262976131
"116",0.164877551020408,134.755102040816,1.28591399792394
"117",0.170469387755102,134.755102040816,1.30746965251695
"118",0.176061224489796,134.755102040816,1.3025906745717
"119",0.18165306122449,134.755102040816,1.32631158957692
"120",0.187244897959184,134.755102040816,1.31714455382512
"121",0.192836734693878,134.755102040816,1.31536431969462
"122",0.198428571428571,134.755102040816,1.32005469165792
"123",0.204020408163265,134.755102040816,1.32527685497471
"124",0.209612244897959,134.755102040816,1.32662064289688
"125",0.215204081632653,134.755102040816,1.32757760733308
"126",0.220795918367347,134.755102040816,1.34908674021961
"127",0.226387755102041,134.755102040816,1.3492946781275
"128",0.231979591836735,134.755102040816,1.36945171409005
"129",0.237571428571429,134.755102040816,1.39966383322039
"130",0.243163265306122,134.755102040816,1.42932188626718
"131",0.248755102040816,134.755102040816,1.55860715199559
