"","ppt_month","TEMP","Predicted"
"1",8.84999991394579,3.2,1.60961077008504
"2",12.4726122155481,3.2,1.60961077008504
"3",16.0952245171505,3.2,1.61015573500005
"4",19.7178368187528,3.2,1.65037602773385
"5",23.3404491203552,3.2,1.66094230441386
"6",26.9630614219575,3.2,1.66457449373118
"7",30.5856737235599,3.2,1.65045742972925
"8",34.2082860251623,3.2,1.6353176942995
"9",37.8308983267646,3.2,1.65138189998579
"10",41.453510628367,3.2,1.66535222778232
"11",45.0761229299693,3.2,1.67480034504683
"12",48.6987352315717,3.2,1.67480034504683
"13",52.321347533174,3.2,1.67500630848099
"14",55.9439598347764,3.2,1.72329485832481
"15",59.5665721363787,3.2,1.72337636862884
"16",63.1891844379811,3.2,1.72646005225063
"17",66.8117967395834,3.2,1.72646005225063
"18",70.4344090411858,3.2,1.77018612740478
"19",74.0570213427881,3.2,1.77018612740478
"20",77.6796336443905,3.2,1.51098096329291
"21",81.3022459459928,3.2,1.51034039843335
"22",84.9248582475952,3.2,1.51034039843335
"23",88.5474705491975,3.2,1.51034039843335
"24",92.1700828507999,3.2,1.51034039843335
"25",95.7926951524022,3.2,1.51034039843335
"26",99.4153074540046,3.2,1.51034039843335
"27",103.037919755607,3.2,1.51034039843335
"28",106.660532057209,3.2,1.51034039843335
"29",110.283144358812,3.2,1.51034039843335
"30",113.905756660414,3.2,1.51034039843335
"31",117.528368962016,3.2,1.51034039843335
"32",121.150981263619,3.2,1.51034039843335
"33",124.773593565221,3.2,1.51034039843335
"34",128.396205866823,3.2,1.51034039843335
"35",132.018818168426,3.2,1.51034039843335
"36",135.641430470028,3.2,1.51034039843335
"37",139.26404277163,3.2,1.51034039843335
"38",142.886655073233,3.2,1.51034039843335
"39",146.509267374835,3.2,1.51034039843335
"40",150.131879676438,3.2,1.51034039843335
"41",153.75449197804,3.2,1.51034039843335
"42",157.377104279642,3.2,1.51034039843335
"43",160.999716581245,3.2,1.51034039843335
"44",164.622328882847,3.2,1.51034039843335
"45",168.244941184449,3.2,1.51034039843335
"46",171.867553486052,3.2,1.51034039843335
"47",175.490165787654,3.2,1.51034039843335
"48",179.112778089256,3.2,1.51034039843335
"49",182.735390390859,3.2,1.51034039843335
"50",186.358002692461,3.2,1.51034039843335
"51",8.84999991394579,3.42857142857143,1.60961077008504
"52",12.4726122155481,3.42857142857143,1.60961077008504
"53",16.0952245171505,3.42857142857143,1.61015573500005
"54",19.7178368187528,3.42857142857143,1.65037602773385
"55",23.3404491203552,3.42857142857143,1.66094230441386
"56",26.9630614219575,3.42857142857143,1.66457449373118
"57",30.5856737235599,3.42857142857143,1.65045742972925
"58",34.2082860251623,3.42857142857143,1.6353176942995
"59",37.8308983267646,3.42857142857143,1.65138189998579
"60",41.453510628367,3.42857142857143,1.66535222778232
"61",45.0761229299693,3.42857142857143,1.67480034504683
"62",48.6987352315717,3.42857142857143,1.67480034504683
"63",52.321347533174,3.42857142857143,1.67500630848099
"64",55.9439598347764,3.42857142857143,1.72329485832481
