"bf","lr","best.iter","best.iter.sd","cv.r.squared","cv.r.squared.sd"
0.5,5e-04,28730.6,8143.46299801258,0.589240119776252,0.0237568576500025
0.6,5e-04,25389.7,7382.84934531076,0.602831270091701,0.0105675737577257
0.7,5e-04,32092.4,8393.01545863517,0.623999020780637,0.0199721950442198
0.5,0.001,23380.7,10137.3702600274,0.587614443101838,0.0187117028615754
0.6,0.001,15192.3,7230.33477094941,0.605017788968166,0.0280858440767226
0.7,0.001,14297.5,6204.28733932342,0.61683136314602,0.02879905144209
0.5,0.005,3230.2,2472.71613143658,0.589111547732599,0.0210899072099767
0.6,0.005,2561.8,1224.36911645685,0.612570409104243,0.0254864484302958
0.7,0.005,2045.9,508.334633878118,0.602969602955442,0.0207237934962544
0.5,0.01,2799.8,2962.45730583394,0.585396002861303,0.0180669332853676
0.6,0.01,1282.3,486.249375892202,0.610465360535395,0.0191435916583379
0.7,0.01,1187.7,255.74034140554,0.615029118055159,0.0154405208292813
0.5,0.05,560.3,446.412875660588,0.564921013041616,0.0213618434157723
0.6,0.05,327.4,171.650937790751,0.568493400694691,0.0164215030191707
0.7,0.05,381.2,175.838815080428,0.610632484700466,0.0268975911542728
0.5,0.1,159.9,66.2880079652421,0.557980684662625,0.0299624888507431
0.6,0.1,140.4,97.7106840513246,0.57054017762557,0.0293831937579291
0.7,0.1,94.2,29.7089586189456,0.586892927985188,0.0284823702941706
