"","tmean_week","TEMP","Predicted"
"1",3.37128589834486,3.2,1.219354004622
"2",3.59818386266948,3.2,1.219354004622
"3",3.82508182699409,3.2,1.219354004622
"4",4.05197979131871,3.2,1.219354004622
"5",4.27887775564333,3.2,1.219354004622
"6",4.50577571996795,3.2,1.219354004622
"7",4.73267368429256,3.2,1.219354004622
"8",4.95957164861718,3.2,1.219354004622
"9",5.1864696129418,3.2,1.219354004622
"10",5.41336757726641,3.2,1.219354004622
"11",5.64026554159103,3.2,1.219354004622
"12",5.86716350591565,3.2,1.219354004622
"13",6.09406147024027,3.2,1.219354004622
"14",6.32095943456488,3.2,1.219354004622
"15",6.5478573988895,3.2,1.219354004622
"16",6.77475536321412,3.2,1.219354004622
"17",7.00165332753873,3.2,1.219354004622
"18",7.22855129186335,3.2,1.219354004622
"19",7.45544925618797,3.2,1.24563600394497
"20",7.68234722051259,3.2,1.26655772731343
"21",7.9092451848372,3.2,1.34545465146521
"22",8.13614314916182,3.2,1.34545465146521
"23",8.36304111348644,3.2,1.34545465146521
"24",8.58993907781105,3.2,1.3465163430457
"25",8.81683704213567,3.2,1.3511863319901
"26",9.04373500646029,3.2,1.39608660800374
"27",9.27063297078491,3.2,1.39919867013877
"28",9.49753093510952,3.2,1.40076114212773
"29",9.72442889943414,3.2,1.40076114212773
"30",9.95132686375876,3.2,1.40076114212773
"31",10.1782248280834,3.2,1.42182460539783
"32",10.405122792408,3.2,1.43033682319772
"33",10.6320207567326,3.2,1.63532207277228
"34",10.8589187210572,3.2,1.67480034504683
"35",11.0858166853818,3.2,1.6788314134248
"36",11.3127146497065,3.2,1.65265090352765
"37",11.5396126140311,3.2,1.6366518234496
"38",11.7665105783557,3.2,1.6275992344529
"39",11.9934085426803,3.2,1.62671966305191
"40",12.2203065070049,3.2,1.61390080196809
"41",12.4472044713295,3.2,1.61315986231091
"42",12.6741024356542,3.2,1.60819868586309
"43",12.9010003999788,3.2,1.57448247213047
"44",13.1278983643034,3.2,1.57353163829328
"45",13.354796328628,3.2,1.56879340814418
"46",13.5816942929526,3.2,1.56810392346028
"47",13.8085922572772,3.2,1.56810392346028
"48",14.0354902216019,3.2,1.56810392346028
"49",14.2623881859265,3.2,1.56810392346028
"50",14.4892861502511,3.2,1.56810392346028
"51",3.37128589834486,3.42857142857143,1.219354004622
"52",3.59818386266948,3.42857142857143,1.219354004622
"53",3.82508182699409,3.42857142857143,1.219354004622
"54",4.05197979131871,3.42857142857143,1.219354004622
"55",4.27887775564333,3.42857142857143,1.219354004622
"56",4.50577571996795,3.42857142857143,1.219354004622
"57",4.73267368429256,3.42857142857143,1.219354004622
"58",4.95957164861718,3.42857142857143,1.219354004622
"59",5.1864696129418,3.42857142857143,1.219354004622
"60",5.41336757726641,3.42857142857143,1.219354004622
"61",5.64026554159103,3.42857142857143,1.219354004622
"62",5.86716350591565,3.42857142857143,1.219354004622
"63",6.09406147024027,3.42857142857143,1.219354004622
"64",6.32095943456488,3.42857142857143,1.219354004622
"65",6.5478573988895,3.42857142857143,1.219354004622
"66",6.77475536321412,3.42857142857143,1.219354004622
"67",7.00165332753873,3.42857142857143,1.219354004622
"68",7.22855129186335,3.42857142857143,1.219354004622
"69",7.45544925618797,3.42857142857143,1.24563600394497
"70",7.68234722051259,3.42857142857143,1.26655772731343
"71",7.9092451848372,3.42857142857143,1.34545465146521
"72",8.13614314916182,3.42857142857143,1.34545465146521
"73",8.36304111348644,3.42857142857143,1.34545465146521
"74",8.58993907781105,3.42857142857143,1.3465163430457
"75",8.81683704213567,3.42857142857143,1.3511863319901
"76",9.04373500646029,3.42857142857143,1.39608660800374
"77",9.27063297078491,3.42857142857143,1.39919867013877
"78",9.49753093510952,3.42857142857143,1.40076114212773
"79",9.72442889943414,3.42857142857143,1.40076114212773
"80",9.95132686375876,3.42857142857143,1.40076114212773
"81",10.1782248280834,3.42857142857143,1.42182460539783
"82",10.405122792408,3.42857142857143,1.43033682319772
"83",10.6320207567326,3.42857142857143,1.63532207277228
"84",10.8589187210572,3.42857142857143,1.67480034504683
"85",11.0858166853818,3.42857142857143,1.6788314134248
"86",11.3127146497065,3.42857142857143,1.65265090352765
"87",11.5396126140311,3.42857142857143,1.6366518234496
"88",11.7665105783557,3.42857142857143,1.6275992344529
"89",11.9934085426803,3.42857142857143,1.62671966305191
"90",12.2203065070049,3.42857142857143,1.61390080196809
"91",12.4472044713295,3.42857142857143,1.61315986231091
"92",12.6741024356542,3.42857142857143,1.60819868586309
"93",12.9010003999788,3.42857142857143,1.57448247213047
"94",13.1278983643034,3.42857142857143,1.57353163829328
"95",13.354796328628,3.42857142857143,1.56879340814418
"96",13.5816942929526,3.42857142857143,1.56810392346028
"97",13.8085922572772,3.42857142857143,1.56810392346028
"98",14.0354902216019,3.42857142857143,1.56810392346028
"99",14.2623881859265,3.42857142857143,1.56810392346028
"100",14.4892861502511,3.42857142857143,1.56810392346028
"101",3.37128589834486,3.65714285714286,1.219354004622
