"R2","CVR2"
3.52751429982192,3.6535604730337
3.49452399728805,3.61881260794537
3.46426577252999,3.58121858092664
3.43251310334803,3.54920481826993
3.39593813539259,3.51602184229706
3.35257003953982,3.48657959673684
3.32250605641332,3.45490066841922
3.2842989859965,3.42425373174043
3.25179580787656,3.39848119603055
3.21879598065632,3.36968581483288
3.17946995596396,3.3436662518823
3.14040277878762,3.31442626827379
3.09971158834879,3.28324879265193
3.07960711067065,3.25781096858103
3.03839808701419,3.23176990847447
3.00663990162951,3.20667635287575
2.98965081328247,3.1807298111681
2.95984162908017,3.15727851224402
2.92270179592444,3.13747183050722
2.89029483003446,3.11700827914648
2.86770398366877,3.09492822303179
2.8441611085582,3.07085328247317
2.8184551781621,3.04916405226254
2.78545993273489,3.02367274629871
2.76252201555642,2.99906875871111
2.73830562232761,2.97557708306366
2.71372182789291,2.95598305921188
2.69448817599825,2.93852434553746
2.66804818336218,2.91983332169727
2.64922696139219,2.8986744745624
2.62646079624999,2.87993069131578
2.59326297621869,2.86264615555896
2.56507724175535,2.84315005903592
2.54412841422999,2.82454521484502
2.52621106320671,2.80393274120099
2.50244636551604,2.78772239522546
2.49038866071964,2.77476225059821
2.47140630492841,2.75238090105377
2.45111069752787,2.73592294524652
2.42970871903843,2.72020876395208
2.4028710743258,2.70320110982972
2.38916863986051,2.69093025294273
2.36639996542391,2.67495433701735
2.35225296384115,2.65721754215179
2.33336157087906,2.64244165931287
2.3153580961812,2.62137034622645
2.2942969103223,2.61183788200913
2.27396950389913,2.59704651286192
2.25696628631213,2.58324371862154
2.23487891728592,2.5696607664158
2.21995369652843,2.55686266457574
2.19782473360719,2.54047874505318
2.18386898327704,2.5274099620839
2.17172342749171,2.5138692163019
2.15771403477065,2.50316825185367
2.14669780152442,2.49183514427385
2.12600829117725,2.48214432743777
2.10256498878817,2.47052127668195
2.08916199935376,2.45843079724301
2.07534767873878,2.44550564643126
2.06140965861977,2.43151384820254
2.04645629676297,2.41823871123139
2.02880294576142,2.40903890029381
2.01660758983993,2.39752774056714
2.00574355909558,2.38646858347301
1.99868218712204,2.37670673882491
1.987828353239,2.36762784461942
1.96712481891015,2.3560653959075
1.958914507989,2.34711626748566
1.94841543053307,2.33442138816794
1.94350190002363,2.32748941655139
1.9305370921039,2.31706711898424
1.91979101633117,2.31117225610183
1.90029150489346,2.30071288324235
1.89105298024499,2.29209332433001
1.88358851427379,2.2857761939261
1.87427474611778,2.27666008914758
1.86987032869427,2.26722886069558
1.86260853321937,2.25513702796596
1.84675795810884,2.24501302862038
1.83424417856663,2.23631146266257
1.82993880984416,2.22469675560708
1.82093705831802,2.21825241717294
1.81407719137076,2.20854216348291
1.80394295314488,2.20129480597222
1.78657884651476,2.18910090873643
1.78081741656703,2.17944857273577
1.77576777671014,2.17209687891196
1.76013746693108,2.16363980596981
1.75155368456225,2.15605970937639
1.7340905863131,2.15027589717424
1.727990849779,2.14283264504935
1.71960197843993,2.13494465990071
1.71266953846502,2.12421277682176
1.69880543783132,2.11683098782372
1.69471441597361,2.11458120329588
1.68721818613166,2.10630315981593
1.6784511662391,2.0986635936631
1.67017976042517,2.09014950006509
1.66231285849141,2.08200419206282
1.6526552896563,2.07312721808897
1.64467758698653,2.07005090628039
1.63711817720282,2.06257779429171
1.62134148244121,2.05550885232749
1.61277119817716,2.04841381985821
1.60567691575698,2.04412483726315
1.59535574308401,2.04192628944155
1.58737457872336,2.03640906142868
1.57978230345758,2.02709948326716
1.5727155722467,2.0206330178619
1.56657570912061,2.01267152141512
1.55386852022815,2.00784653319133
1.54548672367658,2.00061451748341
1.53749707644606,1.99513151112379
1.52976445536382,1.99087900961438
1.52350691084692,1.9888916020215
1.51075845554948,1.98473211834522
1.50474825071571,1.98034249176322
1.50014788732782,1.97585665897623
1.49275764200415,1.97022812324729
1.48728205739655,1.96559308539571
1.48172935228437,1.95975170709396
1.47686027788465,1.9543057777468
1.46419265484819,1.94520181413609
1.46032535923536,1.94326042799614
1.45430966671578,1.94004244514585
1.44905930176875,1.93409685524585
1.44021503779942,1.92945451079734
1.43425733779379,1.92534293238709
1.42892240472732,1.92287959055316
1.42199358186827,1.91965802468867
1.4177695862686,1.91622771043505
1.41075317097733,1.90941393707654
1.407240162949,1.90398273695515
1.40221475120176,1.90079360805086
1.39884358916491,1.89431165964035
1.39259834960973,1.88942330898951
1.38527755949926,1.88466236052464
1.37809913716851,1.87960495960356
1.36856843060716,1.87482567707072
1.3640486015431,1.8731148030006
1.35676254016056,1.87073724484393
1.35190039262747,1.86754257023675
1.34690751489915,1.85930112178344
1.34285516293213,1.85518075141389
1.33790374688863,1.85115118828808
1.33414359080237,1.84764237259305
1.32807684242883,1.84330700603938
1.3242819372599,1.83995914148275
1.32073067175924,1.83649528137444
1.31545252563857,1.83403031720943
1.31150744588573,1.8315099728831
1.30719415816413,1.82630999530343
1.30253064270363,1.82004648921947
1.29942390515166,1.81369460433395
1.29621993580843,1.80879935677973
1.29204326390441,1.80482267700156
1.28649454447264,1.80538998747253
1.28356863805712,1.80037643213467
1.27717955909454,1.79758550737371
1.27203827432445,1.79219233733327
1.26659852963375,1.78727047938245
1.26413517593842,1.78585797303119
1.25286953472271,1.78174826013689
1.24961188549241,1.77934997792301
1.2447406912633,1.77663008321592
1.24245452000606,1.77243524076979
1.23361406434532,1.7681469943318
1.2308451975371,1.7641622340775
1.22506909778604,1.75895268664155
1.21927042416401,1.75510498701334
1.21417838736827,1.74952940111891
1.20830602140954,1.74719773998571
1.20522690853533,1.74645561898221
1.20145400586399,1.74378195078219
1.1983653692364,1.7402177062671
1.19474305137073,1.73704993464944
1.1901676854645,1.73294334844521
1.1848998562876,1.72987291512371
1.1827633382898,1.72844981076452
1.17998083746828,1.72420694272633
1.17391994184124,1.71980618369845
1.16883279873408,1.71390368568314
1.166083753012,1.71033217023018
1.16367487621976,1.70699331947679
1.1607423008625,1.70539049124562
1.1558708859572,1.70585438331278
1.15321442626955,1.70132267679565
1.15116384383441,1.69745377365135
1.14200309792055,1.69207775080898
1.14065235993596,1.68907568752594
1.13654793681797,1.68796544270487
1.13136818689058,1.68388290024252
1.12253990470828,1.67871981557433
1.11824029492079,1.6782932911977
1.11349482884685,1.67602152557965
1.10682747493599,1.67443402372565
1.10405613595486,1.67072886063604
1.10023711856307,1.66909666616871
1.09145875899567,1.66702155795135
1.08883227914165,1.66568215178238
1.07967959616078,1.66444357954429
1.07770304684911,1.66223878679858
1.07455206361393,1.66049927945458
1.07108387022289,1.65615625317724
1.06736699463167,1.65518611332637
1.06437921446911,1.65294622575559
1.0618078680362,1.65037784945352
1.05912564824156,1.64684573426365
1.05311513979353,1.64518574690456
1.05052504719638,1.64184321217839
1.04621586982627,1.63855974763078
1.04236574500951,1.63553635128069
1.03986650442774,1.63305728726455
1.03673412780359,1.63331003744918
1.03438968410747,1.63158177316794
1.02939945131509,1.63009867307027
1.02555763087906,1.6264709543616
1.02343518779041,1.62492290462749
1.02110905977286,1.62067604538574
1.01967264867851,1.6199793696027
1.01676456013219,1.61692772756912
1.01195559705049,1.61401692525502
1.00886802946289,1.61225069820037
1.00716704490234,1.61199934026715
1.0032011619963,1.61154263615817
1.00022925132878,1.60693302853842
0.996524093340877,1.60354706224641
0.992793045162901,1.60242557162508
0.990919008983706,1.59880313859703
0.988707873415752,1.5981175475002
0.987196925063198,1.5943554678762
0.984577187089373,1.59232628416082
0.980260599896891,1.59169363038356
0.978886361776995,1.58951139769478
0.973588569498351,1.58937228519538
0.96981912108775,1.58646496935641
