"","TDN","Max_SWE","Predicted"
"1",0.02,17.6,1.21157090917858
"2",0.0275510204081633,17.6,1.21157090917858
"3",0.0351020408163265,17.6,1.21157090917858
"4",0.0426530612244898,17.6,1.21157090917858
"5",0.0502040816326531,17.6,1.21157090917858
"6",0.0577551020408163,17.6,1.21157090917858
"7",0.0653061224489796,17.6,1.21157090917858
"8",0.0728571428571429,17.6,1.21157090917858
"9",0.0804081632653061,17.6,1.21157090917858
"10",0.0879591836734694,17.6,1.21157090917858
"11",0.0955102040816327,17.6,1.21157090917858
"12",0.103061224489796,17.6,1.21157090917858
"13",0.110612244897959,17.6,1.21353682369726
"14",0.118163265306122,17.6,1.18849787085609
"15",0.125714285714286,17.6,1.0676922559431
"16",0.133265306122449,17.6,0.948303971077923
"17",0.140816326530612,17.6,0.908236047974416
"18",0.148367346938776,17.6,0.946652029965344
"19",0.155918367346939,17.6,1.06896618321844
"20",0.163469387755102,17.6,1.07293549425379
"21",0.171020408163265,17.6,1.07540555568804
"22",0.178571428571429,17.6,1.05146860187665
"23",0.186122448979592,17.6,1.05146860187665
"24",0.193673469387755,17.6,1.05146860187665
"25",0.201224489795918,17.6,1.05382216531974
"26",0.208775510204082,17.6,1.05382216531974
"27",0.216326530612245,17.6,1.06491982495532
"28",0.223877551020408,17.6,1.06491982495532
"29",0.231428571428571,17.6,1.08006884555845
"30",0.238979591836735,17.6,1.08006884555845
"31",0.246530612244898,17.6,1.08006884555845
"32",0.254081632653061,17.6,1.08006884555845
"33",0.261632653061225,17.6,1.08209595131116
"34",0.269183673469388,17.6,1.08209595131116
"35",0.276734693877551,17.6,1.08209595131116
"36",0.284285714285714,17.6,1.08209595131116
"37",0.291836734693878,17.6,1.08209595131116
"38",0.299387755102041,17.6,1.08209595131116
"39",0.306938775510204,17.6,1.08209595131116
"40",0.314489795918367,17.6,1.08209595131116
"41",0.322040816326531,17.6,1.08209595131116
"42",0.329591836734694,17.6,1.08209595131116
"43",0.337142857142857,17.6,1.08209595131116
"44",0.34469387755102,17.6,1.08209595131116
"45",0.352244897959184,17.6,1.08209595131116
"46",0.359795918367347,17.6,1.08209595131116
"47",0.36734693877551,17.6,1.08209595131116
"48",0.374897959183674,17.6,1.08209595131116
"49",0.382448979591837,17.6,1.08209595131116
"50",0.39,17.6,1.08209595131116
