"","NtoP","Ordinal_date","Predicted"
"67",572.595918367347,190.428571428571,1.35462189517967
"68",606.308163265306,190.428571428571,1.35462189517967
"69",640.020408163265,190.428571428571,1.35462189517967
"70",673.732653061224,190.428571428571,1.35462189517967
"71",707.444897959184,190.428571428571,1.35462189517967
"72",741.157142857143,190.428571428571,1.35462189517967
"73",774.869387755102,190.428571428571,1.35462189517967
"74",808.581632653061,190.428571428571,1.35462189517967
"75",842.29387755102,190.428571428571,1.35462189517967
"76",876.00612244898,190.428571428571,1.35462189517967
"77",909.718367346939,190.428571428571,1.35462189517967
"78",943.430612244898,190.428571428571,1.35462189517967
"79",977.142857142857,190.428571428571,1.35462189517967
"80",1010.85510204082,190.428571428571,1.35462189517967
"81",1044.56734693878,190.428571428571,1.35462189517967
"82",1078.27959183673,190.428571428571,1.35462189517967
"83",1111.99183673469,190.428571428571,1.35462189517967
"84",1145.70408163265,190.428571428571,1.35462189517967
"85",1179.41632653061,190.428571428571,1.35462189517967
"86",1213.12857142857,190.428571428571,1.35462189517967
"87",1246.84081632653,190.428571428571,1.35462189517967
"88",1280.55306122449,190.428571428571,1.35462189517967
"89",1314.26530612245,190.428571428571,1.35462189517967
"90",1347.97755102041,190.428571428571,1.35462189517967
"91",1381.68979591837,190.428571428571,1.35462189517967
"92",1415.40204081633,190.428571428571,1.35462189517967
"93",1449.11428571429,190.428571428571,1.35462189517967
"94",1482.82653061224,190.428571428571,1.35462189517967
"95",1516.5387755102,190.428571428571,1.35462189517967
"96",1550.25102040816,190.428571428571,1.35462189517967
"97",1583.96326530612,190.428571428571,1.35462189517967
"98",1617.67551020408,190.428571428571,1.35462189517967
"99",1651.38775510204,190.428571428571,1.35462189517967
"100",1685.1,190.428571428571,1.35462189517967
"101",33.2,191.857142857143,0.571239335929275
"102",66.9122448979592,191.857142857143,0.571239335929275
"103",100.624489795918,191.857142857143,1.39992081962416
"104",134.336734693878,191.857142857143,1.62350187192444
"105",168.048979591837,191.857142857143,1.51083318270361
"106",201.761224489796,191.857142857143,1.34215733471284
"107",235.473469387755,191.857142857143,1.22850525604661
"108",269.185714285714,191.857142857143,1.42730062593589
"109",302.897959183673,191.857142857143,1.35829810995334
"110",336.610204081633,191.857142857143,1.35276789746237
"111",370.322448979592,191.857142857143,1.35711758376739
"112",404.034693877551,191.857142857143,1.51701321630122
"113",437.74693877551,191.857142857143,1.52390577256509
"114",471.459183673469,191.857142857143,1.54474625453443
"115",505.171428571429,191.857142857143,1.4156851913452
"116",538.883673469388,191.857142857143,1.36296975826487
"117",572.595918367347,191.857142857143,1.35462189517967
"118",606.308163265306,191.857142857143,1.35462189517967
"119",640.020408163265,191.857142857143,1.35462189517967
"120",673.732653061224,191.857142857143,1.35462189517967
"121",707.444897959184,191.857142857143,1.35462189517967
"122",741.157142857143,191.857142857143,1.35462189517967
"123",774.869387755102,191.857142857143,1.35462189517967
"124",808.581632653061,191.857142857143,1.35462189517967
"125",842.29387755102,191.857142857143,1.35462189517967
"126",876.00612244898,191.857142857143,1.35462189517967
"127",909.718367346939,191.857142857143,1.35462189517967
"128",943.430612244898,191.857142857143,1.35462189517967
"129",977.142857142857,191.857142857143,1.35462189517967
"130",1010.85510204082,191.857142857143,1.35462189517967
"131",1044.56734693878,191.857142857143,1.35462189517967
"132",1078.27959183673,191.857142857143,1.35462189517967
"133",1111.99183673469,191.857142857143,1.35462189517967
"134",1145.70408163265,191.857142857143,1.35462189517967
"135",1179.41632653061,191.857142857143,1.35462189517967
"136",1213.12857142857,191.857142857143,1.35462189517967
"137",1246.84081632653,191.857142857143,1.35462189517967
"138",1280.55306122449,191.857142857143,1.35462189517967
"139",1314.26530612245,191.857142857143,1.35462189517967
"140",1347.97755102041,191.857142857143,1.35462189517967
"141",1381.68979591837,191.857142857143,1.35462189517967
"142",1415.40204081633,191.857142857143,1.35462189517967
"143",1449.11428571429,191.857142857143,1.35462189517967
"144",1482.82653061224,191.857142857143,1.35462189517967
"145",1516.5387755102,191.857142857143,1.35462189517967
"146",1550.25102040816,191.857142857143,1.35462189517967
"147",1583.96326530612,191.857142857143,1.35462189517967
"148",1617.67551020408,191.857142857143,1.35462189517967
"149",1651.38775510204,191.857142857143,1.35462189517967
"150",1685.1,191.857142857143,1.35462189517967
"151",33.2,193.285714285714,0.571239335929275
"152",66.9122448979592,193.285714285714,0.571239335929275
"153",100.624489795918,193.285714285714,1.39992081962416
"154",134.336734693878,193.285714285714,1.62350187192444
"155",168.048979591837,193.285714285714,1.51083318270361
"156",201.761224489796,193.285714285714,1.34215733471284
"157",235.473469387755,193.285714285714,1.22850525604661
"158",269.185714285714,193.285714285714,1.42730062593589
"159",302.897959183673,193.285714285714,1.35829810995334
"160",336.610204081633,193.285714285714,1.35276789746237
"161",370.322448979592,193.285714285714,1.35711758376739
"162",404.034693877551,193.285714285714,1.51701321630122
"163",437.74693877551,193.285714285714,1.52390577256509
"164",471.459183673469,193.285714285714,1.54474625453443
"165",505.171428571429,193.285714285714,1.4156851913452
"166",538.883673469388,193.285714285714,1.36296975826487
"167",572.595918367347,193.285714285714,1.35462189517967
"168",606.308163265306,193.285714285714,1.35462189517967
"169",640.020408163265,193.285714285714,1.35462189517967
"170",673.732653061224,193.285714285714,1.35462189517967
"171",707.444897959184,193.285714285714,1.35462189517967
"172",741.157142857143,193.285714285714,1.35462189517967
"173",774.869387755102,193.285714285714,1.35462189517967
"174",808.581632653061,193.285714285714,1.35462189517967
"175",842.29387755102,193.285714285714,1.35462189517967
"176",876.00612244898,193.285714285714,1.35462189517967
"177",909.718367346939,193.285714285714,1.35462189517967
"178",943.430612244898,193.285714285714,1.35462189517967
"179",977.142857142857,193.285714285714,1.35462189517967
"180",1010.85510204082,193.285714285714,1.35462189517967
"181",1044.56734693878,193.285714285714,1.35462189517967
"182",1078.27959183673,193.285714285714,1.35462189517967
"183",1111.99183673469,193.285714285714,1.35462189517967
"184",1145.70408163265,193.285714285714,1.35462189517967
"185",1179.41632653061,193.285714285714,1.35462189517967
"186",1213.12857142857,193.285714285714,1.35462189517967
"187",1246.84081632653,193.285714285714,1.35462189517967
"188",1280.55306122449,193.285714285714,1.35462189517967
"189",1314.26530612245,193.285714285714,1.35462189517967
"190",1347.97755102041,193.285714285714,1.35462189517967
"191",1381.68979591837,193.285714285714,1.35462189517967
"192",1415.40204081633,193.285714285714,1.35462189517967
"193",1449.11428571429,193.285714285714,1.35462189517967
"194",1482.82653061224,193.285714285714,1.35462189517967
"195",1516.5387755102,193.285714285714,1.35462189517967
"196",1550.25102040816,193.285714285714,1.35462189517967
"197",1583.96326530612,193.285714285714,1.35462189517967
"198",1617.67551020408,193.285714285714,1.35462189517967
"199",1651.38775510204,193.285714285714,1.35462189517967
"200",1685.1,193.285714285714,1.35462189517967
"201",33.2,194.714285714286,0.571239335929275
"202",66.9122448979592,194.714285714286,0.571239335929275
"203",100.624489795918,194.714285714286,1.39992081962416
"204",134.336734693878,194.714285714286,1.62350187192444
"205",168.048979591837,194.714285714286,1.51083318270361
"206",201.761224489796,194.714285714286,1.34215733471284
"207",235.473469387755,194.714285714286,1.22850525604661
"208",269.185714285714,194.714285714286,1.42730062593589
"209",302.897959183673,194.714285714286,1.35829810995334
"210",336.610204081633,194.714285714286,1.35276789746237
"211",370.322448979592,194.714285714286,1.35711758376739
"212",404.034693877551,194.714285714286,1.51701321630122
"213",437.74693877551,194.714285714286,1.52390577256509
"214",471.459183673469,194.714285714286,1.54474625453443
"215",505.171428571429,194.714285714286,1.4156851913452
"216",538.883673469388,194.714285714286,1.36296975826487
"217",572.595918367347,194.714285714286,1.35462189517967
"218",606.308163265306,194.714285714286,1.35462189517967
"219",640.020408163265,194.714285714286,1.35462189517967
"220",673.732653061224,194.714285714286,1.35462189517967
"221",707.444897959184,194.714285714286,1.35462189517967
"222",741.157142857143,194.714285714286,1.35462189517967
"223",774.869387755102,194.714285714286,1.35462189517967
"224",808.581632653061,194.714285714286,1.35462189517967
"225",842.29387755102,194.714285714286,1.35462189517967
"226",876.00612244898,194.714285714286,1.35462189517967
"227",909.718367346939,194.714285714286,1.35462189517967
"228",943.430612244898,194.714285714286,1.35462189517967
"229",977.142857142857,194.714285714286,1.35462189517967
"230",1010.85510204082,194.714285714286,1.35462189517967
"231",1044.56734693878,194.714285714286,1.35462189517967
"232",1078.27959183673,194.714285714286,1.35462189517967
"233",1111.99183673469,194.714285714286,1.35462189517967
"234",1145.70408163265,194.714285714286,1.35462189517967
"235",1179.41632653061,194.714285714286,1.35462189517967
"236",1213.12857142857,194.714285714286,1.35462189517967
"237",1246.84081632653,194.714285714286,1.35462189517967
"238",1280.55306122449,194.714285714286,1.35462189517967
"239",1314.26530612245,194.714285714286,1.35462189517967
"240",1347.97755102041,194.714285714286,1.35462189517967
"241",1381.68979591837,194.714285714286,1.35462189517967
"242",1415.40204081633,194.714285714286,1.35462189517967
"243",1449.11428571429,194.714285714286,1.35462189517967
"244",1482.82653061224,194.714285714286,1.35462189517967
"245",1516.5387755102,194.714285714286,1.35462189517967
"246",1550.25102040816,194.714285714286,1.35462189517967
"247",1583.96326530612,194.714285714286,1.35462189517967
"248",1617.67551020408,194.714285714286,1.35462189517967
"249",1651.38775510204,194.714285714286,1.35462189517967
"250",1685.1,194.714285714286,1.35462189517967
"251",33.2,196.142857142857,0.571239335929275
"252",66.9122448979592,196.142857142857,0.571239335929275
"253",100.624489795918,196.142857142857,1.39992081962416
"254",134.336734693878,196.142857142857,1.62350187192444
"255",168.048979591837,196.142857142857,1.51083318270361
"256",201.761224489796,196.142857142857,1.34215733471284
"257",235.473469387755,196.142857142857,1.22850525604661
"258",269.185714285714,196.142857142857,1.42730062593589
"259",302.897959183673,196.142857142857,1.35829810995334
"260",336.610204081633,196.142857142857,1.35276789746237
"261",370.322448979592,196.142857142857,1.35711758376739
"262",404.034693877551,196.142857142857,1.51701321630122
"263",437.74693877551,196.142857142857,1.52390577256509
"264",471.459183673469,196.142857142857,1.54474625453443
"265",505.171428571429,196.142857142857,1.4156851913452
"266",538.883673469388,196.142857142857,1.36296975826487
"267",572.595918367347,196.142857142857,1.35462189517967
"268",606.308163265306,196.142857142857,1.35462189517967
"269",640.020408163265,196.142857142857,1.35462189517967
"270",673.732653061224,196.142857142857,1.35462189517967
"271",707.444897959184,196.142857142857,1.35462189517967
"272",741.157142857143,196.142857142857,1.35462189517967
"273",774.869387755102,196.142857142857,1.35462189517967
"274",808.581632653061,196.142857142857,1.35462189517967
"275",842.29387755102,196.142857142857,1.35462189517967
"276",876.00612244898,196.142857142857,1.35462189517967
"277",909.718367346939,196.142857142857,1.35462189517967
"278",943.430612244898,196.142857142857,1.35462189517967
"279",977.142857142857,196.142857142857,1.35462189517967
"280",1010.85510204082,196.142857142857,1.35462189517967
"281",1044.56734693878,196.142857142857,1.35462189517967
"282",1078.27959183673,196.142857142857,1.35462189517967
"283",1111.99183673469,196.142857142857,1.35462189517967
"284",1145.70408163265,196.142857142857,1.35462189517967
"285",1179.41632653061,196.142857142857,1.35462189517967
"286",1213.12857142857,196.142857142857,1.35462189517967
"287",1246.84081632653,196.142857142857,1.35462189517967
"288",1280.55306122449,196.142857142857,1.35462189517967
"289",1314.26530612245,196.142857142857,1.35462189517967
"290",1347.97755102041,196.142857142857,1.35462189517967
"291",1381.68979591837,196.142857142857,1.35462189517967
"292",1415.40204081633,196.142857142857,1.35462189517967
"293",1449.11428571429,196.142857142857,1.35462189517967
"294",1482.82653061224,196.142857142857,1.35462189517967
"295",1516.5387755102,196.142857142857,1.35462189517967
"296",1550.25102040816,196.142857142857,1.35462189517967
"297",1583.96326530612,196.142857142857,1.35462189517967
"298",1617.67551020408,196.142857142857,1.35462189517967
"299",1651.38775510204,196.142857142857,1.35462189517967
"300",1685.1,196.142857142857,1.35462189517967
"301",33.2,197.571428571429,0.571239335929275
"302",66.9122448979592,197.571428571429,0.571239335929275
"303",100.624489795918,197.571428571429,1.39992081962416
"304",134.336734693878,197.571428571429,1.62350187192444
"305",168.048979591837,197.571428571429,1.51083318270361
"306",201.761224489796,197.571428571429,1.34215733471284
"307",235.473469387755,197.571428571429,1.22850525604661
"308",269.185714285714,197.571428571429,1.42730062593589
"309",302.897959183673,197.571428571429,1.35829810995334
"310",336.610204081633,197.571428571429,1.35276789746237
"311",370.322448979592,197.571428571429,1.35711758376739
"312",404.034693877551,197.571428571429,1.51701321630122
"313",437.74693877551,197.571428571429,1.52390577256509
"314",471.459183673469,197.571428571429,1.54474625453443
"315",505.171428571429,197.571428571429,1.4156851913452
"316",538.883673469388,197.571428571429,1.36296975826487
"317",572.595918367347,197.571428571429,1.35462189517967
"318",606.308163265306,197.571428571429,1.35462189517967
"319",640.020408163265,197.571428571429,1.35462189517967
"320",673.732653061224,197.571428571429,1.35462189517967
"321",707.444897959184,197.571428571429,1.35462189517967
"322",741.157142857143,197.571428571429,1.35462189517967
"323",774.869387755102,197.571428571429,1.35462189517967
"324",808.581632653061,197.571428571429,1.35462189517967
"325",842.29387755102,197.571428571429,1.35462189517967
"326",876.00612244898,197.571428571429,1.35462189517967
"327",909.718367346939,197.571428571429,1.35462189517967
"328",943.430612244898,197.571428571429,1.35462189517967
"329",977.142857142857,197.571428571429,1.35462189517967
"330",1010.85510204082,197.571428571429,1.35462189517967
"331",1044.56734693878,197.571428571429,1.35462189517967
"332",1078.27959183673,197.571428571429,1.35462189517967
"333",1111.99183673469,197.571428571429,1.35462189517967
"334",1145.70408163265,197.571428571429,1.35462189517967
"335",1179.41632653061,197.571428571429,1.35462189517967
"336",1213.12857142857,197.571428571429,1.35462189517967
"337",1246.84081632653,197.571428571429,1.35462189517967
"338",1280.55306122449,197.571428571429,1.35462189517967
"339",1314.26530612245,197.571428571429,1.35462189517967
"340",1347.97755102041,197.571428571429,1.35462189517967
"341",1381.68979591837,197.571428571429,1.35462189517967
"342",1415.40204081633,197.571428571429,1.35462189517967
"343",1449.11428571429,197.571428571429,1.35462189517967
"344",1482.82653061224,197.571428571429,1.35462189517967
"345",1516.5387755102,197.571428571429,1.35462189517967
"346",1550.25102040816,197.571428571429,1.35462189517967
"347",1583.96326530612,197.571428571429,1.35462189517967
"348",1617.67551020408,197.571428571429,1.35462189517967
"349",1651.38775510204,197.571428571429,1.35462189517967
"350",1685.1,197.571428571429,1.35462189517967
"351",33.2,199,0.556783465286723
"352",66.9122448979592,199,0.556783465286723
"353",100.624489795918,199,1.38546494898161
"354",134.336734693878,199,1.60904600128189
"355",168.048979591837,199,1.49637731206106
"356",201.761224489796,199,1.32655728102585
"357",235.473469387755,199,1.21290520235961
"358",269.185714285714,199,1.41325032000725
"359",302.897959183673,199,1.3442478040247
"360",336.610204081633,199,1.33871759153374
"361",370.322448979592,199,1.34306727783875
"362",404.034693877551,199,1.50296291037258
"363",437.74693877551,199,1.50985546663645
"364",471.459183673469,199,1.5306959486058
"365",505.171428571429,199,1.40163488541656
"366",538.883673469388,199,1.34891945233623
"367",572.595918367347,199,1.34057158925103
"368",606.308163265306,199,1.34057158925103
"369",640.020408163265,199,1.34057158925103
"370",673.732653061224,199,1.34057158925103
"371",707.444897959184,199,1.34057158925103
"372",741.157142857143,199,1.34057158925103
"373",774.869387755102,199,1.34057158925103
"374",808.581632653061,199,1.34057158925103
"375",842.29387755102,199,1.34057158925103
"376",876.00612244898,199,1.34057158925103
"377",909.718367346939,199,1.34057158925103
"378",943.430612244898,199,1.34057158925103
"379",977.142857142857,199,1.34057158925103
"380",1010.85510204082,199,1.34057158925103
"381",1044.56734693878,199,1.34057158925103
"382",1078.27959183673,199,1.34057158925103
"383",1111.99183673469,199,1.34057158925103
"384",1145.70408163265,199,1.34057158925103
"385",1179.41632653061,199,1.34057158925103
"386",1213.12857142857,199,1.34057158925103
"387",1246.84081632653,199,1.34057158925103
"388",1280.55306122449,199,1.34057158925103
"389",1314.26530612245,199,1.34057158925103
"390",1347.97755102041,199,1.34057158925103
"391",1381.68979591837,199,1.34057158925103
"392",1415.40204081633,199,1.34057158925103
"393",1449.11428571429,199,1.34057158925103
"394",1482.82653061224,199,1.34057158925103
"395",1516.5387755102,199,1.34057158925103
"396",1550.25102040816,199,1.34057158925103
"397",1583.96326530612,199,1.34057158925103
"398",1617.67551020408,199,1.34057158925103
"399",1651.38775510204,199,1.34057158925103
"400",1685.1,199,1.34057158925103
"401",33.2,200.428571428571,0.552384839258466
"402",66.9122448979592,200.428571428571,0.552384839258466
"403",100.624489795918,200.428571428571,1.38106632295336
"404",134.336734693878,200.428571428571,1.60464737525363
"405",168.048979591837,200.428571428571,1.4919786860328
"406",201.761224489796,200.428571428571,1.32215865499759
"407",235.473469387755,200.428571428571,1.20850657633135
"408",269.185714285714,200.428571428571,1.408851693979
"409",302.897959183673,200.428571428571,1.33984917799644
"410",336.610204081633,200.428571428571,1.33431896550548
"411",370.322448979592,200.428571428571,1.33866865181049
"412",404.034693877551,200.428571428571,1.49856428434433
"413",437.74693877551,200.428571428571,1.50545684060819
"414",471.459183673469,200.428571428571,1.52629732257754
"415",505.171428571429,200.428571428571,1.3972362593883
"416",538.883673469388,200.428571428571,1.34452082630797
"417",572.595918367347,200.428571428571,1.33617296322277
"418",606.308163265306,200.428571428571,1.33617296322277
"419",640.020408163265,200.428571428571,1.33617296322277
"420",673.732653061224,200.428571428571,1.33617296322277
"421",707.444897959184,200.428571428571,1.33617296322277
"422",741.157142857143,200.428571428571,1.33617296322277
"423",774.869387755102,200.428571428571,1.33617296322277
"424",808.581632653061,200.428571428571,1.33617296322277
"425",842.29387755102,200.428571428571,1.33617296322277
"426",876.00612244898,200.428571428571,1.33617296322277
"427",909.718367346939,200.428571428571,1.33617296322277
"428",943.430612244898,200.428571428571,1.33617296322277
"429",977.142857142857,200.428571428571,1.33617296322277
"430",1010.85510204082,200.428571428571,1.33617296322277
"431",1044.56734693878,200.428571428571,1.33617296322277
"432",1078.27959183673,200.428571428571,1.33617296322277
"433",1111.99183673469,200.428571428571,1.33617296322277
"434",1145.70408163265,200.428571428571,1.33617296322277
"435",1179.41632653061,200.428571428571,1.33617296322277
"436",1213.12857142857,200.428571428571,1.33617296322277
"437",1246.84081632653,200.428571428571,1.33617296322277
"438",1280.55306122449,200.428571428571,1.33617296322277
"439",1314.26530612245,200.428571428571,1.33617296322277
"440",1347.97755102041,200.428571428571,1.33617296322277
"441",1381.68979591837,200.428571428571,1.33617296322277
"442",1415.40204081633,200.428571428571,1.33617296322277
"443",1449.11428571429,200.428571428571,1.33617296322277
"444",1482.82653061224,200.428571428571,1.33617296322277
"445",1516.5387755102,200.428571428571,1.33617296322277
"446",1550.25102040816,200.428571428571,1.33617296322277
"447",1583.96326530612,200.428571428571,1.33617296322277
"448",1617.67551020408,200.428571428571,1.33617296322277
"449",1651.38775510204,200.428571428571,1.33617296322277
"450",1685.1,200.428571428571,1.33617296322277
"451",33.2,201.857142857143,0.562265994687121
"452",66.9122448979592,201.857142857143,0.562265994687121
"453",100.624489795918,201.857142857143,1.39094747838201
"454",134.336734693878,201.857142857143,1.61452853068228
"455",168.048979591837,201.857142857143,1.50185984146146
"456",201.761224489796,201.857142857143,1.33203981042624
"457",235.473469387755,201.857142857143,1.21838773176001
"458",269.185714285714,201.857142857143,1.42114683930354
"459",302.897959183673,201.857142857143,1.35214432332098
"460",336.610204081633,201.857142857143,1.34661411083002
"461",370.322448979592,201.857142857143,1.35096379713503
"462",404.034693877551,201.857142857143,1.51085942966887
"463",437.74693877551,201.857142857143,1.52029271395247
"464",471.459183673469,201.857142857143,1.54113319592181
"465",505.171428571429,201.857142857143,1.41207213273258
"466",538.883673469388,201.857142857143,1.35935669965225
"467",572.595918367347,201.857142857143,1.35100883656705
"468",606.308163265306,201.857142857143,1.35100883656705
"469",640.020408163265,201.857142857143,1.35100883656705
"470",673.732653061224,201.857142857143,1.35100883656705
"471",707.444897959184,201.857142857143,1.35100883656705
"472",741.157142857143,201.857142857143,1.35100883656705
"473",774.869387755102,201.857142857143,1.35100883656705
"474",808.581632653061,201.857142857143,1.35100883656705
"475",842.29387755102,201.857142857143,1.35100883656705
"476",876.00612244898,201.857142857143,1.35100883656705
"477",909.718367346939,201.857142857143,1.35100883656705
"478",943.430612244898,201.857142857143,1.35100883656705
"479",977.142857142857,201.857142857143,1.35100883656705
"480",1010.85510204082,201.857142857143,1.35100883656705
"481",1044.56734693878,201.857142857143,1.35100883656705
"482",1078.27959183673,201.857142857143,1.35100883656705
"483",1111.99183673469,201.857142857143,1.35100883656705
"484",1145.70408163265,201.857142857143,1.35100883656705
"485",1179.41632653061,201.857142857143,1.35100883656705
"486",1213.12857142857,201.857142857143,1.35100883656705
"487",1246.84081632653,201.857142857143,1.35100883656705
"488",1280.55306122449,201.857142857143,1.35100883656705
"489",1314.26530612245,201.857142857143,1.35100883656705
"490",1347.97755102041,201.857142857143,1.35100883656705
"491",1381.68979591837,201.857142857143,1.35100883656705
"492",1415.40204081633,201.857142857143,1.35100883656705
"493",1449.11428571429,201.857142857143,1.35100883656705
"494",1482.82653061224,201.857142857143,1.35100883656705
"495",1516.5387755102,201.857142857143,1.35100883656705
"496",1550.25102040816,201.857142857143,1.35100883656705
"497",1583.96326530612,201.857142857143,1.35100883656705
"498",1617.67551020408,201.857142857143,1.35100883656705
"499",1651.38775510204,201.857142857143,1.35100883656705
"500",1685.1,201.857142857143,1.35100883656705
"501",33.2,203.285714285714,0.577461404636852
"502",66.9122448979592,203.285714285714,0.577461404636852
"503",100.624489795918,203.285714285714,1.40614288833174
"504",134.336734693878,203.285714285714,1.62972394063201
"505",168.048979591837,203.285714285714,1.51705525141119
"506",201.761224489796,203.285714285714,1.34723522037597
"507",235.473469387755,203.285714285714,1.23358314170974
"508",269.185714285714,203.285714285714,1.43634224925327
"509",302.897959183673,203.285714285714,1.36733973327071
"510",336.610204081633,203.285714285714,1.36180952077975
"511",370.322448979592,203.285714285714,1.36615920708476
"512",404.034693877551,203.285714285714,1.5260548396186
"513",437.74693877551,203.285714285714,1.5354881239022
"514",471.459183673469,203.285714285714,1.55632860587154
"515",505.171428571429,203.285714285714,1.42726754268231
"516",538.883673469388,203.285714285714,1.37455210960198
"517",572.595918367347,203.285714285714,1.36620424651678
"518",606.308163265306,203.285714285714,1.36620424651678
"519",640.020408163265,203.285714285714,1.36620424651678
"520",673.732653061224,203.285714285714,1.36620424651678
"521",707.444897959184,203.285714285714,1.36620424651678
"522",741.157142857143,203.285714285714,1.36620424651678
"523",774.869387755102,203.285714285714,1.36620424651678
"524",808.581632653061,203.285714285714,1.36620424651678
"525",842.29387755102,203.285714285714,1.36620424651678
"526",876.00612244898,203.285714285714,1.36620424651678
"527",909.718367346939,203.285714285714,1.36620424651678
"528",943.430612244898,203.285714285714,1.36620424651678
"529",977.142857142857,203.285714285714,1.36620424651678
"530",1010.85510204082,203.285714285714,1.36620424651678
"531",1044.56734693878,203.285714285714,1.36620424651678
"532",1078.27959183673,203.285714285714,1.36620424651678
"533",1111.99183673469,203.285714285714,1.36620424651678
"534",1145.70408163265,203.285714285714,1.36620424651678
"535",1179.41632653061,203.285714285714,1.36620424651678
"536",1213.12857142857,203.285714285714,1.36620424651678
"537",1246.84081632653,203.285714285714,1.36620424651678
"538",1280.55306122449,203.285714285714,1.36620424651678
"539",1314.26530612245,203.285714285714,1.36620424651678
"540",1347.97755102041,203.285714285714,1.36620424651678
"541",1381.68979591837,203.285714285714,1.36620424651678
"542",1415.40204081633,203.285714285714,1.36620424651678
"543",1449.11428571429,203.285714285714,1.36620424651678
"544",1482.82653061224,203.285714285714,1.36620424651678
"545",1516.5387755102,203.285714285714,1.36620424651678
"546",1550.25102040816,203.285714285714,1.36620424651678
"547",1583.96326530612,203.285714285714,1.36620424651678
"548",1617.67551020408,203.285714285714,1.36620424651678
"549",1651.38775510204,203.285714285714,1.36620424651678
"550",1685.1,203.285714285714,1.36620424651678
"551",33.2,204.714285714286,0.675577005708034
"552",66.9122448979592,204.714285714286,0.675577005708034
"553",100.624489795918,204.714285714286,1.50538682373408
"554",134.336734693878,204.714285714286,1.72896787603435
"555",168.048979591837,204.714285714286,1.61629918681352
"556",201.761224489796,204.714285714286,1.44647915577831
"557",235.473469387755,204.714285714286,1.33282707711208
"558",269.185714285714,204.714285714286,1.53987719363027
"559",302.897959183673,204.714285714286,1.47087467764771
"560",336.610204081633,204.714285714286,1.46534446515675
"561",370.322448979592,204.714285714286,1.46969415146176
"562",404.034693877551,204.714285714286,1.6295897839956
"563",437.74693877551,204.714285714286,1.6390230682792
"564",471.459183673469,204.714285714286,1.65986355024855
"565",505.171428571429,204.714285714286,1.53080248705931
"566",538.883673469388,204.714285714286,1.47808705397898
"567",572.595918367347,204.714285714286,1.46973919089378
"568",606.308163265306,204.714285714286,1.46973919089378
"569",640.020408163265,204.714285714286,1.46973919089378
"570",673.732653061224,204.714285714286,1.46973919089378
"571",707.444897959184,204.714285714286,1.46973919089378
