"","NtoP","NO3_N","Predicted"
"1",33.2,0.001,-0.545064513289768
"2",66.9122448979592,0.001,-0.545064513289768
"3",100.624489795918,0.001,0.0761744209261152
"4",134.336734693878,0.001,0.292883011028304
"5",168.048979591837,0.001,0.134529696465077
"6",201.761224489796,0.001,-0.0157884614184132
"7",235.473469387755,0.001,-0.109737520998497
"8",269.185714285714,0.001,0.179156297482872
"9",302.897959183673,0.001,0.117709131295173
"10",336.610204081633,0.001,0.113200494501523
"11",370.322448979592,0.001,0.119239478584418
"12",404.034693877551,0.001,0.342305422712443
"13",437.74693877551,0.001,0.353100255313724
"14",471.459183673469,0.001,0.38088096835126
"15",505.171428571429,0.001,0.253340098147308
"16",538.883673469388,0.001,0.212019402257724
"17",572.595918367347,0.001,0.203671539172523
"18",606.308163265306,0.001,0.203671539172523
"19",640.020408163265,0.001,0.203671539172523
"20",673.732653061224,0.001,0.203671539172523
"21",707.444897959184,0.001,0.203671539172523
"22",741.157142857143,0.001,0.203671539172523
"23",774.869387755102,0.001,0.203671539172523
"24",808.581632653061,0.001,0.203671539172523
"25",842.29387755102,0.001,0.203671539172523
"26",876.00612244898,0.001,0.203671539172523
"27",909.718367346939,0.001,0.203671539172523
"28",943.430612244898,0.001,0.203671539172523
"29",977.142857142857,0.001,0.203671539172523
"30",1010.85510204082,0.001,0.203671539172523
"31",1044.56734693878,0.001,0.203671539172523
"32",1078.27959183673,0.001,0.203671539172523
"33",1111.99183673469,0.001,0.203671539172523
"34",1145.70408163265,0.001,0.203671539172523
"35",1179.41632653061,0.001,0.203671539172523
"36",1213.12857142857,0.001,0.203671539172523
"37",1246.84081632653,0.001,0.203671539172523
"38",1280.55306122449,0.001,0.203671539172523
"39",1314.26530612245,0.001,0.203671539172523
"40",1347.97755102041,0.001,0.203671539172523
"41",1381.68979591837,0.001,0.203671539172523
"42",1415.40204081633,0.001,0.203671539172523
"43",1449.11428571429,0.001,0.203671539172523
