"","NtoP","tmean_day","Predicted"
"91",1381.68979591837,1.15679593877551,1.41526651344143
"92",1415.40204081633,1.15679593877551,1.41526651344143
"93",1449.11428571429,1.15679593877551,1.41526651344143
"94",1482.82653061224,1.15679593877551,1.41526651344143
"95",1516.5387755102,1.15679593877551,1.41526651344143
"96",1550.25102040816,1.15679593877551,1.41526651344143
"97",1583.96326530612,1.15679593877551,1.41526651344143
"98",1617.67551020408,1.15679593877551,1.41526651344143
"99",1651.38775510204,1.15679593877551,1.41526651344143
"100",1685.1,1.15679593877551,1.41526651344143
"101",33.2,1.40859187755102,0.325641712911429
"102",66.9122448979592,1.40859187755102,0.325641712911429
"103",100.624489795918,1.40859187755102,1.15874142519861
"104",134.336734693878,1.40859187755102,1.38095938283661
"105",168.048979591837,1.40859187755102,1.3167763110394
"106",201.761224489796,1.40859187755102,1.17741545099155
"107",235.473469387755,1.40859187755102,1.07671999835639
"108",269.185714285714,1.40859187755102,1.40968367106278
"109",302.897959183673,1.40859187755102,1.35588744346132
"110",336.610204081633,1.40859187755102,1.35233362725969
"111",370.322448979592,1.40859187755102,1.36061390915839
"112",404.034693877551,1.40859187755102,1.53705032197261
"113",437.74693877551,1.40859187755102,1.54678051580346
"114",471.459183673469,1.40859187755102,1.57142429119492
"115",505.171428571429,1.40859187755102,1.47055720522146
"116",538.883673469388,1.40859187755102,1.42361437652663
"117",572.595918367347,1.40859187755102,1.41526651344143
"118",606.308163265306,1.40859187755102,1.41526651344143
"119",640.020408163265,1.40859187755102,1.41526651344143
"120",673.732653061224,1.40859187755102,1.41526651344143
"121",707.444897959184,1.40859187755102,1.41526651344143
"122",741.157142857143,1.40859187755102,1.41526651344143
"123",774.869387755102,1.40859187755102,1.41526651344143
"124",808.581632653061,1.40859187755102,1.41526651344143
"125",842.29387755102,1.40859187755102,1.41526651344143
"126",876.00612244898,1.40859187755102,1.41526651344143
"127",909.718367346939,1.40859187755102,1.41526651344143
"128",943.430612244898,1.40859187755102,1.41526651344143
"129",977.142857142857,1.40859187755102,1.41526651344143
"130",1010.85510204082,1.40859187755102,1.41526651344143
"131",1044.56734693878,1.40859187755102,1.41526651344143
"132",1078.27959183673,1.40859187755102,1.41526651344143
"133",1111.99183673469,1.40859187755102,1.41526651344143
"134",1145.70408163265,1.40859187755102,1.41526651344143
"135",1179.41632653061,1.40859187755102,1.41526651344143
"136",1213.12857142857,1.40859187755102,1.41526651344143
"137",1246.84081632653,1.40859187755102,1.41526651344143
"138",1280.55306122449,1.40859187755102,1.41526651344143
"139",1314.26530612245,1.40859187755102,1.41526651344143
"140",1347.97755102041,1.40859187755102,1.41526651344143
"141",1381.68979591837,1.40859187755102,1.41526651344143
"142",1415.40204081633,1.40859187755102,1.41526651344143
"143",1449.11428571429,1.40859187755102,1.41526651344143
"144",1482.82653061224,1.40859187755102,1.41526651344143
"145",1516.5387755102,1.40859187755102,1.41526651344143
"146",1550.25102040816,1.40859187755102,1.41526651344143
"147",1583.96326530612,1.40859187755102,1.41526651344143
"148",1617.67551020408,1.40859187755102,1.41526651344143
"149",1651.38775510204,1.40859187755102,1.41526651344143
"150",1685.1,1.40859187755102,1.41526651344143
"151",33.2,1.66038781632653,0.325641712911429
"152",66.9122448979592,1.66038781632653,0.325641712911429
"153",100.624489795918,1.66038781632653,1.15874142519861
"154",134.336734693878,1.66038781632653,1.38095938283661
"155",168.048979591837,1.66038781632653,1.3167763110394
"156",201.761224489796,1.66038781632653,1.17741545099155
"157",235.473469387755,1.66038781632653,1.07671999835639
"158",269.185714285714,1.66038781632653,1.40968367106278
"159",302.897959183673,1.66038781632653,1.35588744346132
"160",336.610204081633,1.66038781632653,1.35233362725969
"161",370.322448979592,1.66038781632653,1.36061390915839
"162",404.034693877551,1.66038781632653,1.53705032197261
"163",437.74693877551,1.66038781632653,1.54678051580346
"164",471.459183673469,1.66038781632653,1.57142429119492
"165",505.171428571429,1.66038781632653,1.47055720522146
"166",538.883673469388,1.66038781632653,1.42361437652663
"167",572.595918367347,1.66038781632653,1.41526651344143
"168",606.308163265306,1.66038781632653,1.41526651344143
"169",640.020408163265,1.66038781632653,1.41526651344143
"170",673.732653061224,1.66038781632653,1.41526651344143
"171",707.444897959184,1.66038781632653,1.41526651344143
"172",741.157142857143,1.66038781632653,1.41526651344143
"173",774.869387755102,1.66038781632653,1.41526651344143
"174",808.581632653061,1.66038781632653,1.41526651344143
"175",842.29387755102,1.66038781632653,1.41526651344143
"176",876.00612244898,1.66038781632653,1.41526651344143
"177",909.718367346939,1.66038781632653,1.41526651344143
"178",943.430612244898,1.66038781632653,1.41526651344143
"179",977.142857142857,1.66038781632653,1.41526651344143
"180",1010.85510204082,1.66038781632653,1.41526651344143
"181",1044.56734693878,1.66038781632653,1.41526651344143
"182",1078.27959183673,1.66038781632653,1.41526651344143
"183",1111.99183673469,1.66038781632653,1.41526651344143
"184",1145.70408163265,1.66038781632653,1.41526651344143
"185",1179.41632653061,1.66038781632653,1.41526651344143
"186",1213.12857142857,1.66038781632653,1.41526651344143
"187",1246.84081632653,1.66038781632653,1.41526651344143
"188",1280.55306122449,1.66038781632653,1.41526651344143
"189",1314.26530612245,1.66038781632653,1.41526651344143
"190",1347.97755102041,1.66038781632653,1.41526651344143
"191",1381.68979591837,1.66038781632653,1.41526651344143
"192",1415.40204081633,1.66038781632653,1.41526651344143
"193",1449.11428571429,1.66038781632653,1.41526651344143
"194",1482.82653061224,1.66038781632653,1.41526651344143
"195",1516.5387755102,1.66038781632653,1.41526651344143
"196",1550.25102040816,1.66038781632653,1.41526651344143
"197",1583.96326530612,1.66038781632653,1.41526651344143
"198",1617.67551020408,1.66038781632653,1.41526651344143
"199",1651.38775510204,1.66038781632653,1.41526651344143
"200",1685.1,1.66038781632653,1.41526651344143
"201",33.2,1.91218375510204,0.325641712911429
"202",66.9122448979592,1.91218375510204,0.325641712911429
"203",100.624489795918,1.91218375510204,1.15874142519861
"204",134.336734693878,1.91218375510204,1.38095938283661
"205",168.048979591837,1.91218375510204,1.3167763110394
"206",201.761224489796,1.91218375510204,1.17741545099155
"207",235.473469387755,1.91218375510204,1.07671999835639
"208",269.185714285714,1.91218375510204,1.40968367106278
"209",302.897959183673,1.91218375510204,1.35588744346132
"210",336.610204081633,1.91218375510204,1.35233362725969
"211",370.322448979592,1.91218375510204,1.36061390915839
"212",404.034693877551,1.91218375510204,1.53705032197261
"213",437.74693877551,1.91218375510204,1.54678051580346
"214",471.459183673469,1.91218375510204,1.57142429119492
"215",505.171428571429,1.91218375510204,1.47055720522146
"216",538.883673469388,1.91218375510204,1.42361437652663
"217",572.595918367347,1.91218375510204,1.41526651344143
"218",606.308163265306,1.91218375510204,1.41526651344143
"219",640.020408163265,1.91218375510204,1.41526651344143
"220",673.732653061224,1.91218375510204,1.41526651344143
"221",707.444897959184,1.91218375510204,1.41526651344143
"222",741.157142857143,1.91218375510204,1.41526651344143
"223",774.869387755102,1.91218375510204,1.41526651344143
"224",808.581632653061,1.91218375510204,1.41526651344143
"225",842.29387755102,1.91218375510204,1.41526651344143
"226",876.00612244898,1.91218375510204,1.41526651344143
"227",909.718367346939,1.91218375510204,1.41526651344143
"228",943.430612244898,1.91218375510204,1.41526651344143
"229",977.142857142857,1.91218375510204,1.41526651344143
"230",1010.85510204082,1.91218375510204,1.41526651344143
"231",1044.56734693878,1.91218375510204,1.41526651344143
"232",1078.27959183673,1.91218375510204,1.41526651344143
"233",1111.99183673469,1.91218375510204,1.41526651344143
"234",1145.70408163265,1.91218375510204,1.41526651344143
"235",1179.41632653061,1.91218375510204,1.41526651344143
"236",1213.12857142857,1.91218375510204,1.41526651344143
"237",1246.84081632653,1.91218375510204,1.41526651344143
"238",1280.55306122449,1.91218375510204,1.41526651344143
"239",1314.26530612245,1.91218375510204,1.41526651344143
"240",1347.97755102041,1.91218375510204,1.41526651344143
"241",1381.68979591837,1.91218375510204,1.41526651344143
"242",1415.40204081633,1.91218375510204,1.41526651344143
"243",1449.11428571429,1.91218375510204,1.41526651344143
"244",1482.82653061224,1.91218375510204,1.41526651344143
"245",1516.5387755102,1.91218375510204,1.41526651344143
"246",1550.25102040816,1.91218375510204,1.41526651344143
"247",1583.96326530612,1.91218375510204,1.41526651344143
"248",1617.67551020408,1.91218375510204,1.41526651344143
"249",1651.38775510204,1.91218375510204,1.41526651344143
"250",1685.1,1.91218375510204,1.41526651344143
"251",33.2,2.16397969387755,0.325641712911429
"252",66.9122448979592,2.16397969387755,0.325641712911429
"253",100.624489795918,2.16397969387755,1.15874142519861
"254",134.336734693878,2.16397969387755,1.38095938283661
"255",168.048979591837,2.16397969387755,1.3167763110394
"256",201.761224489796,2.16397969387755,1.17741545099155
"257",235.473469387755,2.16397969387755,1.07671999835639
"258",269.185714285714,2.16397969387755,1.40968367106278
"259",302.897959183673,2.16397969387755,1.35588744346132
"260",336.610204081633,2.16397969387755,1.35233362725969
"261",370.322448979592,2.16397969387755,1.36061390915839
"262",404.034693877551,2.16397969387755,1.53705032197261
"263",437.74693877551,2.16397969387755,1.54678051580346
"264",471.459183673469,2.16397969387755,1.57142429119492
"265",505.171428571429,2.16397969387755,1.47055720522146
"266",538.883673469388,2.16397969387755,1.42361437652663
"267",572.595918367347,2.16397969387755,1.41526651344143
"268",606.308163265306,2.16397969387755,1.41526651344143
"269",640.020408163265,2.16397969387755,1.41526651344143
"270",673.732653061224,2.16397969387755,1.41526651344143
"271",707.444897959184,2.16397969387755,1.41526651344143
"272",741.157142857143,2.16397969387755,1.41526651344143
"273",774.869387755102,2.16397969387755,1.41526651344143
"274",808.581632653061,2.16397969387755,1.41526651344143
"275",842.29387755102,2.16397969387755,1.41526651344143
"276",876.00612244898,2.16397969387755,1.41526651344143
"277",909.718367346939,2.16397969387755,1.41526651344143
"278",943.430612244898,2.16397969387755,1.41526651344143
"279",977.142857142857,2.16397969387755,1.41526651344143
"280",1010.85510204082,2.16397969387755,1.41526651344143
"281",1044.56734693878,2.16397969387755,1.41526651344143
"282",1078.27959183673,2.16397969387755,1.41526651344143
"283",1111.99183673469,2.16397969387755,1.41526651344143
"284",1145.70408163265,2.16397969387755,1.41526651344143
"285",1179.41632653061,2.16397969387755,1.41526651344143
"286",1213.12857142857,2.16397969387755,1.41526651344143
"287",1246.84081632653,2.16397969387755,1.41526651344143
"288",1280.55306122449,2.16397969387755,1.41526651344143
"289",1314.26530612245,2.16397969387755,1.41526651344143
"290",1347.97755102041,2.16397969387755,1.41526651344143
"291",1381.68979591837,2.16397969387755,1.41526651344143
"292",1415.40204081633,2.16397969387755,1.41526651344143
"293",1449.11428571429,2.16397969387755,1.41526651344143
"294",1482.82653061224,2.16397969387755,1.41526651344143
"295",1516.5387755102,2.16397969387755,1.41526651344143
"296",1550.25102040816,2.16397969387755,1.41526651344143
"297",1583.96326530612,2.16397969387755,1.41526651344143
"298",1617.67551020408,2.16397969387755,1.41526651344143
"299",1651.38775510204,2.16397969387755,1.41526651344143
"300",1685.1,2.16397969387755,1.41526651344143
"301",33.2,2.41577563265306,0.325641712911429
"302",66.9122448979592,2.41577563265306,0.325641712911429
"303",100.624489795918,2.41577563265306,1.15874142519861
"304",134.336734693878,2.41577563265306,1.38095938283661
"305",168.048979591837,2.41577563265306,1.3167763110394
"306",201.761224489796,2.41577563265306,1.17741545099155
"307",235.473469387755,2.41577563265306,1.07671999835639
"308",269.185714285714,2.41577563265306,1.40968367106278
"309",302.897959183673,2.41577563265306,1.35588744346132
"310",336.610204081633,2.41577563265306,1.35233362725969
"311",370.322448979592,2.41577563265306,1.36061390915839
"312",404.034693877551,2.41577563265306,1.53705032197261
"313",437.74693877551,2.41577563265306,1.54678051580346
"314",471.459183673469,2.41577563265306,1.57142429119492
"315",505.171428571429,2.41577563265306,1.47055720522146
"316",538.883673469388,2.41577563265306,1.42361437652663
"317",572.595918367347,2.41577563265306,1.41526651344143
"318",606.308163265306,2.41577563265306,1.41526651344143
"319",640.020408163265,2.41577563265306,1.41526651344143
"320",673.732653061224,2.41577563265306,1.41526651344143
"321",707.444897959184,2.41577563265306,1.41526651344143
"322",741.157142857143,2.41577563265306,1.41526651344143
"323",774.869387755102,2.41577563265306,1.41526651344143
"324",808.581632653061,2.41577563265306,1.41526651344143
"325",842.29387755102,2.41577563265306,1.41526651344143
"326",876.00612244898,2.41577563265306,1.41526651344143
"327",909.718367346939,2.41577563265306,1.41526651344143
"328",943.430612244898,2.41577563265306,1.41526651344143
"329",977.142857142857,2.41577563265306,1.41526651344143
"330",1010.85510204082,2.41577563265306,1.41526651344143
"331",1044.56734693878,2.41577563265306,1.41526651344143
"332",1078.27959183673,2.41577563265306,1.41526651344143
"333",1111.99183673469,2.41577563265306,1.41526651344143
"334",1145.70408163265,2.41577563265306,1.41526651344143
"335",1179.41632653061,2.41577563265306,1.41526651344143
"336",1213.12857142857,2.41577563265306,1.41526651344143
"337",1246.84081632653,2.41577563265306,1.41526651344143
"338",1280.55306122449,2.41577563265306,1.41526651344143
"339",1314.26530612245,2.41577563265306,1.41526651344143
"340",1347.97755102041,2.41577563265306,1.41526651344143
"341",1381.68979591837,2.41577563265306,1.41526651344143
"342",1415.40204081633,2.41577563265306,1.41526651344143
"343",1449.11428571429,2.41577563265306,1.41526651344143
"344",1482.82653061224,2.41577563265306,1.41526651344143
"345",1516.5387755102,2.41577563265306,1.41526651344143
"346",1550.25102040816,2.41577563265306,1.41526651344143
"347",1583.96326530612,2.41577563265306,1.41526651344143
"348",1617.67551020408,2.41577563265306,1.41526651344143
"349",1651.38775510204,2.41577563265306,1.41526651344143
"350",1685.1,2.41577563265306,1.41526651344143
"351",33.2,2.66757157142857,0.325641712911429
"352",66.9122448979592,2.66757157142857,0.325641712911429
"353",100.624489795918,2.66757157142857,1.15874142519861
"354",134.336734693878,2.66757157142857,1.38095938283661
"355",168.048979591837,2.66757157142857,1.3167763110394
"356",201.761224489796,2.66757157142857,1.17741545099155
"357",235.473469387755,2.66757157142857,1.07671999835639
"358",269.185714285714,2.66757157142857,1.40968367106278
"359",302.897959183673,2.66757157142857,1.35588744346132
"360",336.610204081633,2.66757157142857,1.35233362725969
"361",370.322448979592,2.66757157142857,1.36061390915839
"362",404.034693877551,2.66757157142857,1.53705032197261
"363",437.74693877551,2.66757157142857,1.54678051580346
"364",471.459183673469,2.66757157142857,1.57142429119492
"365",505.171428571429,2.66757157142857,1.47055720522146
"366",538.883673469388,2.66757157142857,1.42361437652663
"367",572.595918367347,2.66757157142857,1.41526651344143
"368",606.308163265306,2.66757157142857,1.41526651344143
"369",640.020408163265,2.66757157142857,1.41526651344143
"370",673.732653061224,2.66757157142857,1.41526651344143
"371",707.444897959184,2.66757157142857,1.41526651344143
"372",741.157142857143,2.66757157142857,1.41526651344143
"373",774.869387755102,2.66757157142857,1.41526651344143
"374",808.581632653061,2.66757157142857,1.41526651344143
"375",842.29387755102,2.66757157142857,1.41526651344143
"376",876.00612244898,2.66757157142857,1.41526651344143
"377",909.718367346939,2.66757157142857,1.41526651344143
"378",943.430612244898,2.66757157142857,1.41526651344143
"379",977.142857142857,2.66757157142857,1.41526651344143
"380",1010.85510204082,2.66757157142857,1.41526651344143
"381",1044.56734693878,2.66757157142857,1.41526651344143
"382",1078.27959183673,2.66757157142857,1.41526651344143
"383",1111.99183673469,2.66757157142857,1.41526651344143
"384",1145.70408163265,2.66757157142857,1.41526651344143
"385",1179.41632653061,2.66757157142857,1.41526651344143
"386",1213.12857142857,2.66757157142857,1.41526651344143
"387",1246.84081632653,2.66757157142857,1.41526651344143
"388",1280.55306122449,2.66757157142857,1.41526651344143
"389",1314.26530612245,2.66757157142857,1.41526651344143
"390",1347.97755102041,2.66757157142857,1.41526651344143
"391",1381.68979591837,2.66757157142857,1.41526651344143
"392",1415.40204081633,2.66757157142857,1.41526651344143
"393",1449.11428571429,2.66757157142857,1.41526651344143
"394",1482.82653061224,2.66757157142857,1.41526651344143
"395",1516.5387755102,2.66757157142857,1.41526651344143
"396",1550.25102040816,2.66757157142857,1.41526651344143
"397",1583.96326530612,2.66757157142857,1.41526651344143
"398",1617.67551020408,2.66757157142857,1.41526651344143
"399",1651.38775510204,2.66757157142857,1.41526651344143
"400",1685.1,2.66757157142857,1.41526651344143
"401",33.2,2.91936751020408,0.325641712911429
"402",66.9122448979592,2.91936751020408,0.325641712911429
"403",100.624489795918,2.91936751020408,1.15874142519861
"404",134.336734693878,2.91936751020408,1.38095938283661
"405",168.048979591837,2.91936751020408,1.3167763110394
"406",201.761224489796,2.91936751020408,1.17741545099155
"407",235.473469387755,2.91936751020408,1.07671999835639
"408",269.185714285714,2.91936751020408,1.40968367106278
"409",302.897959183673,2.91936751020408,1.35588744346132
"410",336.610204081633,2.91936751020408,1.35233362725969
"411",370.322448979592,2.91936751020408,1.36061390915839
"412",404.034693877551,2.91936751020408,1.53705032197261
"413",437.74693877551,2.91936751020408,1.54678051580346
"414",471.459183673469,2.91936751020408,1.57142429119492
"415",505.171428571429,2.91936751020408,1.47055720522146
"416",538.883673469388,2.91936751020408,1.42361437652663
"417",572.595918367347,2.91936751020408,1.41526651344143
"418",606.308163265306,2.91936751020408,1.41526651344143
"419",640.020408163265,2.91936751020408,1.41526651344143
"420",673.732653061224,2.91936751020408,1.41526651344143
"421",707.444897959184,2.91936751020408,1.41526651344143
"422",741.157142857143,2.91936751020408,1.41526651344143
"423",774.869387755102,2.91936751020408,1.41526651344143
"424",808.581632653061,2.91936751020408,1.41526651344143
"425",842.29387755102,2.91936751020408,1.41526651344143
"426",876.00612244898,2.91936751020408,1.41526651344143
"427",909.718367346939,2.91936751020408,1.41526651344143
"428",943.430612244898,2.91936751020408,1.41526651344143
"429",977.142857142857,2.91936751020408,1.41526651344143
"430",1010.85510204082,2.91936751020408,1.41526651344143
"431",1044.56734693878,2.91936751020408,1.41526651344143
"432",1078.27959183673,2.91936751020408,1.41526651344143
"433",1111.99183673469,2.91936751020408,1.41526651344143
"434",1145.70408163265,2.91936751020408,1.41526651344143
"435",1179.41632653061,2.91936751020408,1.41526651344143
"436",1213.12857142857,2.91936751020408,1.41526651344143
"437",1246.84081632653,2.91936751020408,1.41526651344143
"438",1280.55306122449,2.91936751020408,1.41526651344143
"439",1314.26530612245,2.91936751020408,1.41526651344143
"440",1347.97755102041,2.91936751020408,1.41526651344143
"441",1381.68979591837,2.91936751020408,1.41526651344143
"442",1415.40204081633,2.91936751020408,1.41526651344143
"443",1449.11428571429,2.91936751020408,1.41526651344143
"444",1482.82653061224,2.91936751020408,1.41526651344143
"445",1516.5387755102,2.91936751020408,1.41526651344143
"446",1550.25102040816,2.91936751020408,1.41526651344143
"447",1583.96326530612,2.91936751020408,1.41526651344143
"448",1617.67551020408,2.91936751020408,1.41526651344143
"449",1651.38775510204,2.91936751020408,1.41526651344143
"450",1685.1,2.91936751020408,1.41526651344143
"451",33.2,3.17116344897959,0.325641712911429
"452",66.9122448979592,3.17116344897959,0.325641712911429
"453",100.624489795918,3.17116344897959,1.15874142519861
"454",134.336734693878,3.17116344897959,1.38095938283661
"455",168.048979591837,3.17116344897959,1.3167763110394
"456",201.761224489796,3.17116344897959,1.17741545099155
"457",235.473469387755,3.17116344897959,1.07671999835639
"458",269.185714285714,3.17116344897959,1.40968367106278
"459",302.897959183673,3.17116344897959,1.35588744346132
"460",336.610204081633,3.17116344897959,1.35233362725969
"461",370.322448979592,3.17116344897959,1.36061390915839
"462",404.034693877551,3.17116344897959,1.53705032197261
"463",437.74693877551,3.17116344897959,1.54678051580346
"464",471.459183673469,3.17116344897959,1.57142429119492
"465",505.171428571429,3.17116344897959,1.47055720522146
"466",538.883673469388,3.17116344897959,1.42361437652663
"467",572.595918367347,3.17116344897959,1.41526651344143
"468",606.308163265306,3.17116344897959,1.41526651344143
"469",640.020408163265,3.17116344897959,1.41526651344143
"470",673.732653061224,3.17116344897959,1.41526651344143
"471",707.444897959184,3.17116344897959,1.41526651344143
"472",741.157142857143,3.17116344897959,1.41526651344143
"473",774.869387755102,3.17116344897959,1.41526651344143
"474",808.581632653061,3.17116344897959,1.41526651344143
"475",842.29387755102,3.17116344897959,1.41526651344143
"476",876.00612244898,3.17116344897959,1.41526651344143
"477",909.718367346939,3.17116344897959,1.41526651344143
"478",943.430612244898,3.17116344897959,1.41526651344143
"479",977.142857142857,3.17116344897959,1.41526651344143
"480",1010.85510204082,3.17116344897959,1.41526651344143
"481",1044.56734693878,3.17116344897959,1.41526651344143
"482",1078.27959183673,3.17116344897959,1.41526651344143
"483",1111.99183673469,3.17116344897959,1.41526651344143
"484",1145.70408163265,3.17116344897959,1.41526651344143
"485",1179.41632653061,3.17116344897959,1.41526651344143
"486",1213.12857142857,3.17116344897959,1.41526651344143
"487",1246.84081632653,3.17116344897959,1.41526651344143
"488",1280.55306122449,3.17116344897959,1.41526651344143
"489",1314.26530612245,3.17116344897959,1.41526651344143
"490",1347.97755102041,3.17116344897959,1.41526651344143
"491",1381.68979591837,3.17116344897959,1.41526651344143
"492",1415.40204081633,3.17116344897959,1.41526651344143
"493",1449.11428571429,3.17116344897959,1.41526651344143
"494",1482.82653061224,3.17116344897959,1.41526651344143
"495",1516.5387755102,3.17116344897959,1.41526651344143
"496",1550.25102040816,3.17116344897959,1.41526651344143
"497",1583.96326530612,3.17116344897959,1.41526651344143
"498",1617.67551020408,3.17116344897959,1.41526651344143
"499",1651.38775510204,3.17116344897959,1.41526651344143
"500",1685.1,3.17116344897959,1.41526651344143
"501",33.2,3.4229593877551,0.325641712911429
"502",66.9122448979592,3.4229593877551,0.325641712911429
"503",100.624489795918,3.4229593877551,1.15874142519861
"504",134.336734693878,3.4229593877551,1.38095938283661
"505",168.048979591837,3.4229593877551,1.3167763110394
"506",201.761224489796,3.4229593877551,1.17741545099155
"507",235.473469387755,3.4229593877551,1.07671999835639
"508",269.185714285714,3.4229593877551,1.40968367106278
"509",302.897959183673,3.4229593877551,1.35588744346132
"510",336.610204081633,3.4229593877551,1.35233362725969
"511",370.322448979592,3.4229593877551,1.36061390915839
"512",404.034693877551,3.4229593877551,1.53705032197261
"513",437.74693877551,3.4229593877551,1.54678051580346
"514",471.459183673469,3.4229593877551,1.57142429119492
"515",505.171428571429,3.4229593877551,1.47055720522146
"516",538.883673469388,3.4229593877551,1.42361437652663
"517",572.595918367347,3.4229593877551,1.41526651344143
"518",606.308163265306,3.4229593877551,1.41526651344143
"519",640.020408163265,3.4229593877551,1.41526651344143
"520",673.732653061224,3.4229593877551,1.41526651344143
"521",707.444897959184,3.4229593877551,1.41526651344143
"522",741.157142857143,3.4229593877551,1.41526651344143
"523",774.869387755102,3.4229593877551,1.41526651344143
"524",808.581632653061,3.4229593877551,1.41526651344143
"525",842.29387755102,3.4229593877551,1.41526651344143
"526",876.00612244898,3.4229593877551,1.41526651344143
"527",909.718367346939,3.4229593877551,1.41526651344143
"528",943.430612244898,3.4229593877551,1.41526651344143
"529",977.142857142857,3.4229593877551,1.41526651344143
"530",1010.85510204082,3.4229593877551,1.41526651344143
"531",1044.56734693878,3.4229593877551,1.41526651344143
"532",1078.27959183673,3.4229593877551,1.41526651344143
"533",1111.99183673469,3.4229593877551,1.41526651344143
"534",1145.70408163265,3.4229593877551,1.41526651344143
"535",1179.41632653061,3.4229593877551,1.41526651344143
"536",1213.12857142857,3.4229593877551,1.41526651344143
"537",1246.84081632653,3.4229593877551,1.41526651344143
"538",1280.55306122449,3.4229593877551,1.41526651344143
