"","TDN","tmean_month","Predicted"
"1",0.02,7.482333,1.88243834487845
"2",0.0275510204081633,7.482333,1.88243834487845
"3",0.0351020408163265,7.482333,1.88243834487845
"4",0.0426530612244898,7.482333,1.88243834487845
"5",0.0502040816326531,7.482333,1.88243834487845
"6",0.0577551020408163,7.482333,1.88243834487845
"7",0.0653061224489796,7.482333,1.88243834487845
"8",0.0728571428571429,7.482333,1.88243834487845
"9",0.0804081632653061,7.482333,1.88243834487845
"10",0.0879591836734694,7.482333,1.88243834487845
"11",0.0955102040816327,7.482333,1.88243834487845
"12",0.103061224489796,7.482333,1.88243834487845
"13",0.110612244897959,7.482333,1.88440425939714
"14",0.118163265306122,7.482333,1.86589986413786
"15",0.125714285714286,7.482333,1.75493373079999
"16",0.133265306122449,7.482333,1.64879630191961
"17",0.140816326530612,7.482333,1.61095427299666
"18",0.148367346938776,7.482333,1.65215226255697
"19",0.155918367346939,7.482333,1.79171004032001
"20",0.163469387755102,7.482333,1.79567935135536
"21",0.171020408163265,7.482333,1.80277599494573
"22",0.178571428571429,7.482333,1.77883904113433
"23",0.186122448979592,7.482333,1.77883904113433
"24",0.193673469387755,7.482333,1.77883904113433
"25",0.201224489795918,7.482333,1.78119260457743
"26",0.208775510204082,7.482333,1.78119260457743
"27",0.216326530612245,7.482333,1.79229026421301
"28",0.223877551020408,7.482333,1.79229026421301
"29",0.231428571428571,7.482333,1.80743928481614
"30",0.238979591836735,7.482333,1.80743928481614
"31",0.246530612244898,7.482333,1.80743928481614
"32",0.254081632653061,7.482333,1.80743928481614
"33",0.261632653061225,7.482333,1.80946639056885
"34",0.269183673469388,7.482333,1.80946639056885
"35",0.276734693877551,7.482333,1.80946639056885
"36",0.284285714285714,7.482333,1.80946639056885
"37",0.291836734693878,7.482333,1.80946639056885
"38",0.299387755102041,7.482333,1.80946639056885
"39",0.306938775510204,7.482333,1.80946639056885
"40",0.314489795918367,7.482333,1.80946639056885
"41",0.322040816326531,7.482333,1.80946639056885
"42",0.329591836734694,7.482333,1.80946639056885
"43",0.337142857142857,7.482333,1.80946639056885
"44",0.34469387755102,7.482333,1.80946639056885
"45",0.352244897959184,7.482333,1.80946639056885
"46",0.359795918367347,7.482333,1.80946639056885
"47",0.36734693877551,7.482333,1.80946639056885
"48",0.374897959183674,7.482333,1.80946639056885
"49",0.382448979591837,7.482333,1.80946639056885
"50",0.39,7.482333,1.80946639056885
"51",0.02,7.56980308163265,1.88243834487845
"52",0.0275510204081633,7.56980308163265,1.88243834487845
"53",0.0351020408163265,7.56980308163265,1.88243834487845
"54",0.0426530612244898,7.56980308163265,1.88243834487845
"55",0.0502040816326531,7.56980308163265,1.88243834487845
"56",0.0577551020408163,7.56980308163265,1.88243834487845
"57",0.0653061224489796,7.56980308163265,1.88243834487845
"58",0.0728571428571429,7.56980308163265,1.88243834487845
"59",0.0804081632653061,7.56980308163265,1.88243834487845
"60",0.0879591836734694,7.56980308163265,1.88243834487845
"61",0.0955102040816327,7.56980308163265,1.88243834487845
"62",0.103061224489796,7.56980308163265,1.88243834487845
"63",0.110612244897959,7.56980308163265,1.88440425939714
"64",0.118163265306122,7.56980308163265,1.86589986413786
"65",0.125714285714286,7.56980308163265,1.75493373079999
"66",0.133265306122449,7.56980308163265,1.64879630191961
"67",0.140816326530612,7.56980308163265,1.61095427299666
"68",0.148367346938776,7.56980308163265,1.65215226255697
"69",0.155918367346939,7.56980308163265,1.79171004032001
"70",0.163469387755102,7.56980308163265,1.79567935135536
"71",0.171020408163265,7.56980308163265,1.80277599494573
"72",0.178571428571429,7.56980308163265,1.77883904113433
"73",0.186122448979592,7.56980308163265,1.77883904113433
"74",0.193673469387755,7.56980308163265,1.77883904113433
"75",0.201224489795918,7.56980308163265,1.78119260457743
"76",0.208775510204082,7.56980308163265,1.78119260457743
"77",0.216326530612245,7.56980308163265,1.79229026421301
"78",0.223877551020408,7.56980308163265,1.79229026421301
"79",0.231428571428571,7.56980308163265,1.80743928481614
"80",0.238979591836735,7.56980308163265,1.80743928481614
"81",0.246530612244898,7.56980308163265,1.80743928481614
"82",0.254081632653061,7.56980308163265,1.80743928481614
"83",0.261632653061225,7.56980308163265,1.80946639056885
"84",0.269183673469388,7.56980308163265,1.80946639056885
"85",0.276734693877551,7.56980308163265,1.80946639056885
"86",0.284285714285714,7.56980308163265,1.80946639056885
"87",0.291836734693878,7.56980308163265,1.80946639056885
"88",0.299387755102041,7.56980308163265,1.80946639056885
"89",0.306938775510204,7.56980308163265,1.80946639056885
"90",0.314489795918367,7.56980308163265,1.80946639056885
"91",0.322040816326531,7.56980308163265,1.80946639056885
"92",0.329591836734694,7.56980308163265,1.80946639056885
"93",0.337142857142857,7.56980308163265,1.80946639056885
"94",0.34469387755102,7.56980308163265,1.80946639056885
"95",0.352244897959184,7.56980308163265,1.80946639056885
"96",0.359795918367347,7.56980308163265,1.80946639056885
"97",0.36734693877551,7.56980308163265,1.80946639056885
"98",0.374897959183674,7.56980308163265,1.80946639056885
"99",0.382448979591837,7.56980308163265,1.80946639056885
"100",0.39,7.56980308163265,1.80946639056885
"101",0.02,7.65727316326531,1.88243834487845
"102",0.0275510204081633,7.65727316326531,1.88243834487845
"103",0.0351020408163265,7.65727316326531,1.88243834487845
"104",0.0426530612244898,7.65727316326531,1.88243834487845
"105",0.0502040816326531,7.65727316326531,1.88243834487845
"106",0.0577551020408163,7.65727316326531,1.88243834487845
"107",0.0653061224489796,7.65727316326531,1.88243834487845
"108",0.0728571428571429,7.65727316326531,1.88243834487845
"109",0.0804081632653061,7.65727316326531,1.88243834487845
"110",0.0879591836734694,7.65727316326531,1.88243834487845
"111",0.0955102040816327,7.65727316326531,1.88243834487845
"112",0.103061224489796,7.65727316326531,1.88243834487845
"113",0.110612244897959,7.65727316326531,1.88440425939714
"114",0.118163265306122,7.65727316326531,1.86589986413786
"115",0.125714285714286,7.65727316326531,1.75493373079999
"116",0.133265306122449,7.65727316326531,1.64879630191961
"117",0.140816326530612,7.65727316326531,1.61095427299666
"118",0.148367346938776,7.65727316326531,1.65215226255697
"119",0.155918367346939,7.65727316326531,1.79171004032001
"120",0.163469387755102,7.65727316326531,1.79567935135536
"121",0.171020408163265,7.65727316326531,1.80277599494573
"122",0.178571428571429,7.65727316326531,1.77883904113433
"123",0.186122448979592,7.65727316326531,1.77883904113433
"124",0.193673469387755,7.65727316326531,1.77883904113433
"125",0.201224489795918,7.65727316326531,1.78119260457743
"126",0.208775510204082,7.65727316326531,1.78119260457743
"127",0.216326530612245,7.65727316326531,1.79229026421301
"128",0.223877551020408,7.65727316326531,1.79229026421301
"129",0.231428571428571,7.65727316326531,1.80743928481614
"130",0.238979591836735,7.65727316326531,1.80743928481614
"131",0.246530612244898,7.65727316326531,1.80743928481614
"132",0.254081632653061,7.65727316326531,1.80743928481614
"133",0.261632653061225,7.65727316326531,1.80946639056885
"134",0.269183673469388,7.65727316326531,1.80946639056885
"135",0.276734693877551,7.65727316326531,1.80946639056885
"136",0.284285714285714,7.65727316326531,1.80946639056885
"137",0.291836734693878,7.65727316326531,1.80946639056885
"138",0.299387755102041,7.65727316326531,1.80946639056885
"139",0.306938775510204,7.65727316326531,1.80946639056885
"140",0.314489795918367,7.65727316326531,1.80946639056885
"141",0.322040816326531,7.65727316326531,1.80946639056885
"142",0.329591836734694,7.65727316326531,1.80946639056885
"143",0.337142857142857,7.65727316326531,1.80946639056885
"144",0.34469387755102,7.65727316326531,1.80946639056885
"145",0.352244897959184,7.65727316326531,1.80946639056885
"146",0.359795918367347,7.65727316326531,1.80946639056885
"147",0.36734693877551,7.65727316326531,1.80946639056885
"148",0.374897959183674,7.65727316326531,1.80946639056885
"149",0.382448979591837,7.65727316326531,1.80946639056885
"150",0.39,7.65727316326531,1.80946639056885
"151",0.02,7.74474324489796,1.88243834487845
"152",0.0275510204081633,7.74474324489796,1.88243834487845
"153",0.0351020408163265,7.74474324489796,1.88243834487845
"154",0.0426530612244898,7.74474324489796,1.88243834487845
"155",0.0502040816326531,7.74474324489796,1.88243834487845
"156",0.0577551020408163,7.74474324489796,1.88243834487845
"157",0.0653061224489796,7.74474324489796,1.88243834487845
"158",0.0728571428571429,7.74474324489796,1.88243834487845
"159",0.0804081632653061,7.74474324489796,1.88243834487845
"160",0.0879591836734694,7.74474324489796,1.88243834487845
"161",0.0955102040816327,7.74474324489796,1.88243834487845
"162",0.103061224489796,7.74474324489796,1.88243834487845
"163",0.110612244897959,7.74474324489796,1.88440425939714
"164",0.118163265306122,7.74474324489796,1.86589986413786
"165",0.125714285714286,7.74474324489796,1.75493373079999
"166",0.133265306122449,7.74474324489796,1.64879630191961
"167",0.140816326530612,7.74474324489796,1.61095427299666
"168",0.148367346938776,7.74474324489796,1.65215226255697
"169",0.155918367346939,7.74474324489796,1.79171004032001
"170",0.163469387755102,7.74474324489796,1.79567935135536
"171",0.171020408163265,7.74474324489796,1.80277599494573
"172",0.178571428571429,7.74474324489796,1.77883904113433
"173",0.186122448979592,7.74474324489796,1.77883904113433
"174",0.193673469387755,7.74474324489796,1.77883904113433
"175",0.201224489795918,7.74474324489796,1.78119260457743
"176",0.208775510204082,7.74474324489796,1.78119260457743
"177",0.216326530612245,7.74474324489796,1.79229026421301
"178",0.223877551020408,7.74474324489796,1.79229026421301
"179",0.231428571428571,7.74474324489796,1.80743928481614
"180",0.238979591836735,7.74474324489796,1.80743928481614
"181",0.246530612244898,7.74474324489796,1.80743928481614
"182",0.254081632653061,7.74474324489796,1.80743928481614
