"","ppt_percent_normal","tmean_percent_normal","Predicted"
"97",1.16344562489796,0.872565385714286,-0.103075169517611
"98",1.18371178326531,0.872565385714286,-0.103075169517611
"99",1.20397794163265,0.872565385714286,-0.103075169517611
"100",1.2242441,0.872565385714286,-0.103075169517611
"101",0.23120234,0.890051771428572,0.355002871924868
"102",0.251468498367347,0.890051771428572,0.355002871924868
"103",0.271734656734694,0.890051771428572,0.355002871924868
"104",0.292000815102041,0.890051771428572,0.226616158974807
"105",0.312266973469388,0.890051771428572,0.309796442600623
"106",0.332533131836735,0.890051771428572,0.304964950272248
"107",0.352799290204082,0.890051771428572,0.394352446742935
"108",0.373065448571429,0.890051771428572,0.346028896124268
"109",0.393331606938776,0.890051771428572,0.307465667818657
"110",0.413597765306122,0.890051771428572,0.349266134244657
"111",0.433863923673469,0.890051771428572,0.263399181143005
"112",0.454130082040816,0.890051771428572,0.323930166075214
"113",0.474396240408163,0.890051771428572,0.541475728364791
"114",0.49466239877551,0.890051771428572,0.509272395236536
"115",0.514928557142857,0.890051771428572,0.565276020705075
"116",0.535194715510204,0.890051771428572,0.529362751720975
"117",0.555460873877551,0.890051771428572,0.562898911490977
"118",0.575727032244898,0.890051771428572,0.562898911490977
"119",0.595993190612245,0.890051771428572,0.525348376797292
"120",0.616259348979592,0.890051771428572,0.525348376797292
"121",0.636525507346939,0.890051771428572,0.525348376797292
"122",0.656791665714286,0.890051771428572,0.525348376797292
"123",0.677057824081633,0.890051771428572,0.525348376797292
"124",0.69732398244898,0.890051771428572,0.525348376797292
"125",0.717590140816327,0.890051771428572,0.525348376797292
"126",0.737856299183673,0.890051771428572,0.525348376797292
"127",0.75812245755102,0.890051771428572,0.525348376797292
"128",0.778388615918367,0.890051771428572,0.525348376797292
"129",0.798654774285714,0.890051771428572,0.525348376797292
"130",0.818920932653061,0.890051771428572,0.525348376797292
"131",0.839187091020408,0.890051771428572,0.525348376797292
"132",0.859453249387755,0.890051771428572,0.525348376797292
"133",0.879719407755102,0.890051771428572,0.525348376797292
"134",0.899985566122449,0.890051771428572,0.525348376797292
"135",0.920251724489796,0.890051771428572,0.471730297127079
"136",0.940517882857143,0.890051771428572,0.471730297127079
"137",0.96078404122449,0.890051771428572,0.443404076924998
"138",0.981050199591837,0.890051771428572,0.443404076924998
"139",1.00131635795918,0.890051771428572,0.425693703870588
"140",1.02158251632653,0.890051771428572,-0.00277301463253241
"141",1.04184867469388,0.890051771428572,-0.0946216812524765
"142",1.06211483306122,0.890051771428572,-0.156733444380339
"143",1.08238099142857,0.890051771428572,-0.152563747629187
"144",1.10264714979592,0.890051771428572,-0.0820197468211352
"145",1.12291330816327,0.890051771428572,-0.0501527206964286
"146",1.14317946653061,0.890051771428572,-0.103075169517611
"147",1.16344562489796,0.890051771428572,-0.103075169517611
"148",1.18371178326531,0.890051771428572,-0.103075169517611
"149",1.20397794163265,0.890051771428572,-0.103075169517611
"150",1.2242441,0.890051771428572,-0.103075169517611
"151",0.23120234,0.907538157142857,0.355002871924868
"152",0.251468498367347,0.907538157142857,0.355002871924868
"153",0.271734656734694,0.907538157142857,0.355002871924868
"154",0.292000815102041,0.907538157142857,0.226616158974807
"155",0.312266973469388,0.907538157142857,0.309796442600623
"156",0.332533131836735,0.907538157142857,0.304964950272248
"157",0.352799290204082,0.907538157142857,0.394352446742935
"158",0.373065448571429,0.907538157142857,0.346028896124268
"159",0.393331606938776,0.907538157142857,0.307465667818657
"160",0.413597765306122,0.907538157142857,0.349266134244657
"161",0.433863923673469,0.907538157142857,0.263399181143005
"162",0.454130082040816,0.907538157142857,0.323930166075214
"163",0.474396240408163,0.907538157142857,0.541475728364791
"164",0.49466239877551,0.907538157142857,0.509272395236536
"165",0.514928557142857,0.907538157142857,0.565276020705075
"166",0.535194715510204,0.907538157142857,0.529362751720975
"167",0.555460873877551,0.907538157142857,0.562898911490977
"168",0.575727032244898,0.907538157142857,0.562898911490977
"169",0.595993190612245,0.907538157142857,0.525348376797292
"170",0.616259348979592,0.907538157142857,0.525348376797292
"171",0.636525507346939,0.907538157142857,0.525348376797292
"172",0.656791665714286,0.907538157142857,0.525348376797292
"173",0.677057824081633,0.907538157142857,0.525348376797292
"174",0.69732398244898,0.907538157142857,0.525348376797292
"175",0.717590140816327,0.907538157142857,0.525348376797292
"176",0.737856299183673,0.907538157142857,0.525348376797292
"177",0.75812245755102,0.907538157142857,0.525348376797292
"178",0.778388615918367,0.907538157142857,0.525348376797292
"179",0.798654774285714,0.907538157142857,0.525348376797292
"180",0.818920932653061,0.907538157142857,0.525348376797292
"181",0.839187091020408,0.907538157142857,0.525348376797292
"182",0.859453249387755,0.907538157142857,0.525348376797292
"183",0.879719407755102,0.907538157142857,0.525348376797292
"184",0.899985566122449,0.907538157142857,0.525348376797292
"185",0.920251724489796,0.907538157142857,0.471730297127079
"186",0.940517882857143,0.907538157142857,0.471730297127079
"187",0.96078404122449,0.907538157142857,0.443404076924998
"188",0.981050199591837,0.907538157142857,0.443404076924998
"189",1.00131635795918,0.907538157142857,0.425693703870588
"190",1.02158251632653,0.907538157142857,-0.00277301463253241
"191",1.04184867469388,0.907538157142857,-0.0946216812524765
"192",1.06211483306122,0.907538157142857,-0.156733444380339
"193",1.08238099142857,0.907538157142857,-0.152563747629187
"194",1.10264714979592,0.907538157142857,-0.0820197468211352
"195",1.12291330816327,0.907538157142857,-0.0501527206964286
"196",1.14317946653061,0.907538157142857,-0.103075169517611
"197",1.16344562489796,0.907538157142857,-0.103075169517611
"198",1.18371178326531,0.907538157142857,-0.103075169517611
"199",1.20397794163265,0.907538157142857,-0.103075169517611
"200",1.2242441,0.907538157142857,-0.103075169517611
"201",0.23120234,0.925024542857143,0.355002871924868
"202",0.251468498367347,0.925024542857143,0.355002871924868
"203",0.271734656734694,0.925024542857143,0.355002871924868
"204",0.292000815102041,0.925024542857143,0.226616158974807
"205",0.312266973469388,0.925024542857143,0.309796442600623
"206",0.332533131836735,0.925024542857143,0.304964950272248
"207",0.352799290204082,0.925024542857143,0.394352446742935
"208",0.373065448571429,0.925024542857143,0.346028896124268
"209",0.393331606938776,0.925024542857143,0.307465667818657
"210",0.413597765306122,0.925024542857143,0.349266134244657
"211",0.433863923673469,0.925024542857143,0.263399181143005
"212",0.454130082040816,0.925024542857143,0.323930166075214
"213",0.474396240408163,0.925024542857143,0.541475728364791
"214",0.49466239877551,0.925024542857143,0.509272395236536
"215",0.514928557142857,0.925024542857143,0.565276020705075
"216",0.535194715510204,0.925024542857143,0.529362751720975
"217",0.555460873877551,0.925024542857143,0.562898911490977
"218",0.575727032244898,0.925024542857143,0.562898911490977
"219",0.595993190612245,0.925024542857143,0.525348376797292
"220",0.616259348979592,0.925024542857143,0.525348376797292
"221",0.636525507346939,0.925024542857143,0.525348376797292
"222",0.656791665714286,0.925024542857143,0.525348376797292
"223",0.677057824081633,0.925024542857143,0.525348376797292
"224",0.69732398244898,0.925024542857143,0.525348376797292
"225",0.717590140816327,0.925024542857143,0.525348376797292
"226",0.737856299183673,0.925024542857143,0.525348376797292
"227",0.75812245755102,0.925024542857143,0.525348376797292
"228",0.778388615918367,0.925024542857143,0.525348376797292
"229",0.798654774285714,0.925024542857143,0.525348376797292
"230",0.818920932653061,0.925024542857143,0.525348376797292
"231",0.839187091020408,0.925024542857143,0.525348376797292
"232",0.859453249387755,0.925024542857143,0.525348376797292
"233",0.879719407755102,0.925024542857143,0.525348376797292
"234",0.899985566122449,0.925024542857143,0.525348376797292
"235",0.920251724489796,0.925024542857143,0.471730297127079
"236",0.940517882857143,0.925024542857143,0.471730297127079
"237",0.96078404122449,0.925024542857143,0.443404076924998
"238",0.981050199591837,0.925024542857143,0.443404076924998
"239",1.00131635795918,0.925024542857143,0.425693703870588
"240",1.02158251632653,0.925024542857143,-0.00277301463253241
"241",1.04184867469388,0.925024542857143,-0.0946216812524765
"242",1.06211483306122,0.925024542857143,-0.156733444380339
"243",1.08238099142857,0.925024542857143,-0.152563747629187
"244",1.10264714979592,0.925024542857143,-0.0820197468211352
"245",1.12291330816327,0.925024542857143,-0.0501527206964286
"246",1.14317946653061,0.925024542857143,-0.103075169517611
"247",1.16344562489796,0.925024542857143,-0.103075169517611
"248",1.18371178326531,0.925024542857143,-0.103075169517611
"249",1.20397794163265,0.925024542857143,-0.103075169517611
"250",1.2242441,0.925024542857143,-0.103075169517611
"251",0.23120234,0.942510928571429,0.355002871924868
"252",0.251468498367347,0.942510928571429,0.355002871924868
"253",0.271734656734694,0.942510928571429,0.355002871924868
"254",0.292000815102041,0.942510928571429,0.226616158974807
"255",0.312266973469388,0.942510928571429,0.309796442600623
"256",0.332533131836735,0.942510928571429,0.304964950272248
"257",0.352799290204082,0.942510928571429,0.394352446742935
"258",0.373065448571429,0.942510928571429,0.346028896124268
"259",0.393331606938776,0.942510928571429,0.307465667818657
"260",0.413597765306122,0.942510928571429,0.349266134244657
"261",0.433863923673469,0.942510928571429,0.263399181143005
"262",0.454130082040816,0.942510928571429,0.323930166075214
"263",0.474396240408163,0.942510928571429,0.541475728364791
"264",0.49466239877551,0.942510928571429,0.509272395236536
"265",0.514928557142857,0.942510928571429,0.565276020705075
"266",0.535194715510204,0.942510928571429,0.529362751720975
"267",0.555460873877551,0.942510928571429,0.562898911490977
"268",0.575727032244898,0.942510928571429,0.562898911490977
"269",0.595993190612245,0.942510928571429,0.525348376797292
"270",0.616259348979592,0.942510928571429,0.525348376797292
"271",0.636525507346939,0.942510928571429,0.525348376797292
"272",0.656791665714286,0.942510928571429,0.525348376797292
"273",0.677057824081633,0.942510928571429,0.525348376797292
"274",0.69732398244898,0.942510928571429,0.525348376797292
"275",0.717590140816327,0.942510928571429,0.525348376797292
"276",0.737856299183673,0.942510928571429,0.525348376797292
"277",0.75812245755102,0.942510928571429,0.525348376797292
"278",0.778388615918367,0.942510928571429,0.525348376797292
"279",0.798654774285714,0.942510928571429,0.525348376797292
"280",0.818920932653061,0.942510928571429,0.525348376797292
"281",0.839187091020408,0.942510928571429,0.525348376797292
"282",0.859453249387755,0.942510928571429,0.525348376797292
"283",0.879719407755102,0.942510928571429,0.525348376797292
"284",0.899985566122449,0.942510928571429,0.525348376797292
"285",0.920251724489796,0.942510928571429,0.471730297127079
"286",0.940517882857143,0.942510928571429,0.471730297127079
"287",0.96078404122449,0.942510928571429,0.443404076924998
"288",0.981050199591837,0.942510928571429,0.443404076924998
"289",1.00131635795918,0.942510928571429,0.425693703870588
"290",1.02158251632653,0.942510928571429,-0.00277301463253241
"291",1.04184867469388,0.942510928571429,-0.0946216812524765
"292",1.06211483306122,0.942510928571429,-0.156733444380339
"293",1.08238099142857,0.942510928571429,-0.152563747629187
"294",1.10264714979592,0.942510928571429,-0.0820197468211352
"295",1.12291330816327,0.942510928571429,-0.0501527206964286
"296",1.14317946653061,0.942510928571429,-0.103075169517611
"297",1.16344562489796,0.942510928571429,-0.103075169517611
"298",1.18371178326531,0.942510928571429,-0.103075169517611
"299",1.20397794163265,0.942510928571429,-0.103075169517611
"300",1.2242441,0.942510928571429,-0.103075169517611
"301",0.23120234,0.959997314285714,0.355002871924868
"302",0.251468498367347,0.959997314285714,0.355002871924868
"303",0.271734656734694,0.959997314285714,0.355002871924868
"304",0.292000815102041,0.959997314285714,0.226616158974807
"305",0.312266973469388,0.959997314285714,0.309796442600623
"306",0.332533131836735,0.959997314285714,0.304964950272248
"307",0.352799290204082,0.959997314285714,0.394352446742935
"308",0.373065448571429,0.959997314285714,0.346028896124268
"309",0.393331606938776,0.959997314285714,0.307465667818657
"310",0.413597765306122,0.959997314285714,0.349266134244657
"311",0.433863923673469,0.959997314285714,0.263399181143005
"312",0.454130082040816,0.959997314285714,0.323930166075214
"313",0.474396240408163,0.959997314285714,0.541475728364791
"314",0.49466239877551,0.959997314285714,0.509272395236536
"315",0.514928557142857,0.959997314285714,0.565276020705075
"316",0.535194715510204,0.959997314285714,0.529362751720975
"317",0.555460873877551,0.959997314285714,0.562898911490977
"318",0.575727032244898,0.959997314285714,0.562898911490977
"319",0.595993190612245,0.959997314285714,0.525348376797292
"320",0.616259348979592,0.959997314285714,0.525348376797292
"321",0.636525507346939,0.959997314285714,0.525348376797292
"322",0.656791665714286,0.959997314285714,0.525348376797292
"323",0.677057824081633,0.959997314285714,0.525348376797292
"324",0.69732398244898,0.959997314285714,0.525348376797292
"325",0.717590140816327,0.959997314285714,0.525348376797292
"326",0.737856299183673,0.959997314285714,0.525348376797292
"327",0.75812245755102,0.959997314285714,0.525348376797292
"328",0.778388615918367,0.959997314285714,0.525348376797292
"329",0.798654774285714,0.959997314285714,0.525348376797292
"330",0.818920932653061,0.959997314285714,0.525348376797292
"331",0.839187091020408,0.959997314285714,0.525348376797292
"332",0.859453249387755,0.959997314285714,0.525348376797292
"333",0.879719407755102,0.959997314285714,0.525348376797292
"334",0.899985566122449,0.959997314285714,0.525348376797292
"335",0.920251724489796,0.959997314285714,0.471730297127079
"336",0.940517882857143,0.959997314285714,0.471730297127079
"337",0.96078404122449,0.959997314285714,0.443404076924998
"338",0.981050199591837,0.959997314285714,0.443404076924998
"339",1.00131635795918,0.959997314285714,0.425693703870588
"340",1.02158251632653,0.959997314285714,-0.00277301463253241
"341",1.04184867469388,0.959997314285714,-0.0946216812524765
"342",1.06211483306122,0.959997314285714,-0.156733444380339
"343",1.08238099142857,0.959997314285714,-0.152563747629187
"344",1.10264714979592,0.959997314285714,-0.0820197468211352
"345",1.12291330816327,0.959997314285714,-0.0501527206964286
"346",1.14317946653061,0.959997314285714,-0.103075169517611
"347",1.16344562489796,0.959997314285714,-0.103075169517611
"348",1.18371178326531,0.959997314285714,-0.103075169517611
"349",1.20397794163265,0.959997314285714,-0.103075169517611
"350",1.2242441,0.959997314285714,-0.103075169517611
"351",0.23120234,0.9774837,0.355002871924868
"352",0.251468498367347,0.9774837,0.355002871924868
"353",0.271734656734694,0.9774837,0.355002871924868
"354",0.292000815102041,0.9774837,0.226616158974807
"355",0.312266973469388,0.9774837,0.309796442600623
"356",0.332533131836735,0.9774837,0.304964950272248
"357",0.352799290204082,0.9774837,0.394352446742935
"358",0.373065448571429,0.9774837,0.346028896124268
"359",0.393331606938776,0.9774837,0.307465667818657
"360",0.413597765306122,0.9774837,0.349266134244657
"361",0.433863923673469,0.9774837,0.263399181143005
"362",0.454130082040816,0.9774837,0.323930166075214
"363",0.474396240408163,0.9774837,0.541475728364791
"364",0.49466239877551,0.9774837,0.509272395236536
"365",0.514928557142857,0.9774837,0.565276020705075
"366",0.535194715510204,0.9774837,0.529362751720975
"367",0.555460873877551,0.9774837,0.562898911490977
"368",0.575727032244898,0.9774837,0.562898911490977
"369",0.595993190612245,0.9774837,0.525348376797292
"370",0.616259348979592,0.9774837,0.525348376797292
"371",0.636525507346939,0.9774837,0.525348376797292
"372",0.656791665714286,0.9774837,0.525348376797292
"373",0.677057824081633,0.9774837,0.525348376797292
"374",0.69732398244898,0.9774837,0.525348376797292
"375",0.717590140816327,0.9774837,0.525348376797292
"376",0.737856299183673,0.9774837,0.525348376797292
"377",0.75812245755102,0.9774837,0.525348376797292
"378",0.778388615918367,0.9774837,0.525348376797292
"379",0.798654774285714,0.9774837,0.525348376797292
"380",0.818920932653061,0.9774837,0.525348376797292
"381",0.839187091020408,0.9774837,0.525348376797292
"382",0.859453249387755,0.9774837,0.525348376797292
"383",0.879719407755102,0.9774837,0.525348376797292
"384",0.899985566122449,0.9774837,0.525348376797292
"385",0.920251724489796,0.9774837,0.471730297127079
"386",0.940517882857143,0.9774837,0.471730297127079
"387",0.96078404122449,0.9774837,0.443404076924998
"388",0.981050199591837,0.9774837,0.443404076924998
"389",1.00131635795918,0.9774837,0.425693703870588
"390",1.02158251632653,0.9774837,-0.00277301463253241
"391",1.04184867469388,0.9774837,-0.0946216812524765
"392",1.06211483306122,0.9774837,-0.156733444380339
"393",1.08238099142857,0.9774837,-0.152563747629187
"394",1.10264714979592,0.9774837,-0.0820197468211352
"395",1.12291330816327,0.9774837,-0.0501527206964286
"396",1.14317946653061,0.9774837,-0.103075169517611
"397",1.16344562489796,0.9774837,-0.103075169517611
"398",1.18371178326531,0.9774837,-0.103075169517611
"399",1.20397794163265,0.9774837,-0.103075169517611
"400",1.2242441,0.9774837,-0.103075169517611
"401",0.23120234,0.994970085714286,0.355002871924868
"402",0.251468498367347,0.994970085714286,0.355002871924868
"403",0.271734656734694,0.994970085714286,0.355002871924868
"404",0.292000815102041,0.994970085714286,0.226616158974807
"405",0.312266973469388,0.994970085714286,0.309796442600623
"406",0.332533131836735,0.994970085714286,0.304964950272248
"407",0.352799290204082,0.994970085714286,0.394352446742935
"408",0.373065448571429,0.994970085714286,0.346028896124268
"409",0.393331606938776,0.994970085714286,0.307465667818657
"410",0.413597765306122,0.994970085714286,0.349266134244657
"411",0.433863923673469,0.994970085714286,0.263399181143005
"412",0.454130082040816,0.994970085714286,0.323930166075214
"413",0.474396240408163,0.994970085714286,0.541475728364791
"414",0.49466239877551,0.994970085714286,0.509272395236536
"415",0.514928557142857,0.994970085714286,0.565276020705075
"416",0.535194715510204,0.994970085714286,0.529362751720975
"417",0.555460873877551,0.994970085714286,0.562898911490977
"418",0.575727032244898,0.994970085714286,0.562898911490977
"419",0.595993190612245,0.994970085714286,0.525348376797292
"420",0.616259348979592,0.994970085714286,0.525348376797292
"421",0.636525507346939,0.994970085714286,0.525348376797292
"422",0.656791665714286,0.994970085714286,0.525348376797292
"423",0.677057824081633,0.994970085714286,0.525348376797292
"424",0.69732398244898,0.994970085714286,0.525348376797292
"425",0.717590140816327,0.994970085714286,0.525348376797292
"426",0.737856299183673,0.994970085714286,0.525348376797292
"427",0.75812245755102,0.994970085714286,0.525348376797292
"428",0.778388615918367,0.994970085714286,0.525348376797292
"429",0.798654774285714,0.994970085714286,0.525348376797292
"430",0.818920932653061,0.994970085714286,0.525348376797292
"431",0.839187091020408,0.994970085714286,0.525348376797292
"432",0.859453249387755,0.994970085714286,0.525348376797292
"433",0.879719407755102,0.994970085714286,0.525348376797292
"434",0.899985566122449,0.994970085714286,0.525348376797292
"435",0.920251724489796,0.994970085714286,0.471730297127079
"436",0.940517882857143,0.994970085714286,0.471730297127079
"437",0.96078404122449,0.994970085714286,0.443404076924998
"438",0.981050199591837,0.994970085714286,0.443404076924998
"439",1.00131635795918,0.994970085714286,0.425693703870588
"440",1.02158251632653,0.994970085714286,-0.00277301463253241
"441",1.04184867469388,0.994970085714286,-0.0946216812524765
"442",1.06211483306122,0.994970085714286,-0.156733444380339
"443",1.08238099142857,0.994970085714286,-0.152563747629187
"444",1.10264714979592,0.994970085714286,-0.0820197468211352
"445",1.12291330816327,0.994970085714286,-0.0501527206964286
"446",1.14317946653061,0.994970085714286,-0.103075169517611
"447",1.16344562489796,0.994970085714286,-0.103075169517611
"448",1.18371178326531,0.994970085714286,-0.103075169517611
"449",1.20397794163265,0.994970085714286,-0.103075169517611
"450",1.2242441,0.994970085714286,-0.103075169517611
"451",0.23120234,1.01245647142857,0.382170067526277
"452",0.251468498367347,1.01245647142857,0.382170067526277
"453",0.271734656734694,1.01245647142857,0.382170067526277
"454",0.292000815102041,1.01245647142857,0.253783354576217
"455",0.312266973469388,1.01245647142857,0.336963638202033
"456",0.332533131836735,1.01245647142857,0.332132145873658
"457",0.352799290204082,1.01245647142857,0.421519642344345
"458",0.373065448571429,1.01245647142857,0.357026640613635
"459",0.393331606938776,1.01245647142857,0.318463412308024
"460",0.413597765306122,1.01245647142857,0.360263878734025
"461",0.433863923673469,1.01245647142857,0.274396925632372
"462",0.454130082040816,1.01245647142857,0.334927910564581
"463",0.474396240408163,1.01245647142857,0.552473472854158
"464",0.49466239877551,1.01245647142857,0.520270139725903
"465",0.514928557142857,1.01245647142857,0.576273765194443
"466",0.535194715510204,1.01245647142857,0.540360496210342
"467",0.555460873877551,1.01245647142857,0.573896655980344
"468",0.575727032244898,1.01245647142857,0.573896655980344
"469",0.595993190612245,1.01245647142857,0.536346121286659
"470",0.616259348979592,1.01245647142857,0.536346121286659
"471",0.636525507346939,1.01245647142857,0.536346121286659
"472",0.656791665714286,1.01245647142857,0.536346121286659
"473",0.677057824081633,1.01245647142857,0.536346121286659
"474",0.69732398244898,1.01245647142857,0.536346121286659
"475",0.717590140816327,1.01245647142857,0.536346121286659
"476",0.737856299183673,1.01245647142857,0.536346121286659
"477",0.75812245755102,1.01245647142857,0.536346121286659
"478",0.778388615918367,1.01245647142857,0.536346121286659
"479",0.798654774285714,1.01245647142857,0.536346121286659
"480",0.818920932653061,1.01245647142857,0.536346121286659
"481",0.839187091020408,1.01245647142857,0.536346121286659
"482",0.859453249387755,1.01245647142857,0.536346121286659
"483",0.879719407755102,1.01245647142857,0.536346121286659
"484",0.899985566122449,1.01245647142857,0.536346121286659
"485",0.920251724489796,1.01245647142857,0.482728041616447
"486",0.940517882857143,1.01245647142857,0.482728041616447
"487",0.96078404122449,1.01245647142857,0.454401821414366
"488",0.981050199591837,1.01245647142857,0.454401821414366
"489",1.00131635795918,1.01245647142857,0.436691448359955
"490",1.02158251632653,1.01245647142857,0.00822472985683488
"491",1.04184867469388,1.01245647142857,-0.0836239367631091
"492",1.06211483306122,1.01245647142857,-0.145735699890972
"493",1.08238099142857,1.01245647142857,-0.141566003139819
"494",1.10264714979592,1.01245647142857,-0.0710220023317679
"495",1.12291330816327,1.01245647142857,-0.0391549762070615
"496",1.14317946653061,1.01245647142857,-0.0920774250282435
"497",1.16344562489796,1.01245647142857,-0.0920774250282435
"498",1.18371178326531,1.01245647142857,-0.0920774250282435
"499",1.20397794163265,1.01245647142857,-0.0920774250282435
"500",1.2242441,1.01245647142857,-0.0920774250282435
"501",0.23120234,1.02994285714286,0.382170067526277
"502",0.251468498367347,1.02994285714286,0.382170067526277
"503",0.271734656734694,1.02994285714286,0.382170067526277
"504",0.292000815102041,1.02994285714286,0.253783354576217
"505",0.312266973469388,1.02994285714286,0.336963638202033
"506",0.332533131836735,1.02994285714286,0.332132145873658
"507",0.352799290204082,1.02994285714286,0.421519642344345
"508",0.373065448571429,1.02994285714286,0.357026640613635
"509",0.393331606938776,1.02994285714286,0.318463412308024
"510",0.413597765306122,1.02994285714286,0.360263878734025
"511",0.433863923673469,1.02994285714286,0.274396925632372
"512",0.454130082040816,1.02994285714286,0.334927910564581
"513",0.474396240408163,1.02994285714286,0.552473472854158
"514",0.49466239877551,1.02994285714286,0.520270139725903
"515",0.514928557142857,1.02994285714286,0.576273765194443
"516",0.535194715510204,1.02994285714286,0.540360496210342
"517",0.555460873877551,1.02994285714286,0.573896655980344
"518",0.575727032244898,1.02994285714286,0.573896655980344
"519",0.595993190612245,1.02994285714286,0.536346121286659
"520",0.616259348979592,1.02994285714286,0.536346121286659
"521",0.636525507346939,1.02994285714286,0.536346121286659
