"","tmean_month","ppt_week","Predicted"
"1",2.403333,0,1.52403067255475
"2",2.64973506122449,0,1.52403067255475
"3",2.89613712244898,0,1.52403067255475
"4",3.14253918367347,0,1.52403067255475
"5",3.38894124489796,0,1.52403067255475
"6",3.63534330612245,0,1.52403067255475
"7",3.88174536734694,0,1.52403067255475
"8",4.12814742857143,0,1.52403067255475
"9",4.37454948979592,0,1.52403067255475
"10",4.62095155102041,0,1.52403067255475
"11",4.8673536122449,0,1.52403067255475
"12",5.11375567346939,0,1.52403067255475
"13",5.36015773469388,0,1.52403067255475
"14",5.60655979591837,0,1.52403067255475
"15",5.85296185714286,0,1.52403067255475
"16",6.09936391836735,0,1.52403067255475
"17",6.34576597959184,0,1.52403067255475
"18",6.59216804081633,0,1.52403067255475
"19",6.83857010204082,0,1.52403067255475
"20",7.08497216326531,0,1.52403067255475
"21",7.3313742244898,0,1.52403067255475
"22",7.57777628571429,0,1.52403067255475
"23",7.82417834693878,0,1.52403067255475
"24",8.07058040816327,0,1.52403067255475
"25",8.31698246938775,0,1.52403067255475
"26",8.56338453061224,0,1.52403067255475
"27",8.80978659183673,0,1.52403067255475
"28",9.05618865306122,0,1.52403067255475
"29",9.30259071428571,0,1.75192583200517
"30",9.5489927755102,0,1.77545489635498
"31",9.79539483673469,0,1.77104334867158
"32",10.0417968979592,0,1.39004027596736
"33",10.2881989591837,0,1.33530093361917
"34",10.5346010204082,0,1.35414212289528
"35",10.7810030816327,0,1.25487539508767
"36",11.0274051428571,0,1.52458410381272
"37",11.2738072040816,0,1.50759178698154
"38",11.5202092653061,0,1.78536373628183
"39",11.7666113265306,0,1.68546477165075
"40",12.0130133877551,0,1.87814558375204
"41",12.2594154489796,0,1.87814558375204
"42",12.5058175102041,0,1.87606202390938
"43",12.7522195714286,0,1.87556170437236
"44",12.9986216326531,0,1.86882319816068
"45",13.2450236938776,0,1.86882319816068
"46",13.491425755102,0,1.86882319816068
"47",13.7378278163265,0,1.86882319816068
"48",13.984229877551,0,1.86882319816068
"49",14.2306319387755,0,1.86882319816068
"50",14.477034,0,1.86882319816068
"51",2.403333,0.551857142857143,1.02669993673347
"52",2.64973506122449,0.551857142857143,1.02669993673347
"53",2.89613712244898,0.551857142857143,1.02669993673347
"54",3.14253918367347,0.551857142857143,1.02669993673347
"55",3.38894124489796,0.551857142857143,1.02669993673347
"56",3.63534330612245,0.551857142857143,1.02669993673347
"57",3.88174536734694,0.551857142857143,1.02669993673347
"58",4.12814742857143,0.551857142857143,1.02669993673347
"59",4.37454948979592,0.551857142857143,1.02669993673347
"60",4.62095155102041,0.551857142857143,1.02669993673347
"61",4.8673536122449,0.551857142857143,1.02669993673347
"62",5.11375567346939,0.551857142857143,1.02669993673347
"63",5.36015773469388,0.551857142857143,1.02669993673347
"64",5.60655979591837,0.551857142857143,1.02669993673347
"65",5.85296185714286,0.551857142857143,1.02669993673347
"66",6.09936391836735,0.551857142857143,1.02669993673347
"67",6.34576597959184,0.551857142857143,1.02669993673347
"68",6.59216804081633,0.551857142857143,1.02669993673347
"69",6.83857010204082,0.551857142857143,1.02669993673347
"70",7.08497216326531,0.551857142857143,1.02669993673347
"71",7.3313742244898,0.551857142857143,1.02669993673347
"72",7.57777628571429,0.551857142857143,1.02669993673347
"73",7.82417834693878,0.551857142857143,1.02669993673347
"74",8.07058040816327,0.551857142857143,1.02669993673347
"75",8.31698246938775,0.551857142857143,1.02669993673347
"76",8.56338453061224,0.551857142857143,1.02669993673347
"77",8.80978659183673,0.551857142857143,1.02669993673347
"78",9.05618865306122,0.551857142857143,1.02669993673347
"79",9.30259071428571,0.551857142857143,1.25459509618389
"80",9.5489927755102,0.551857142857143,1.2781241605337
"81",9.79539483673469,0.551857142857143,1.2737126128503
"82",10.0417968979592,0.551857142857143,0.892709540146083
"83",10.2881989591837,0.551857142857143,0.837970197797892
"84",10.5346010204082,0.551857142857143,0.856811387073999
"85",10.7810030816327,0.551857142857143,0.757544659266391
"86",11.0274051428571,0.551857142857143,1.02725336799144
"87",11.2738072040816,0.551857142857143,1.01026105116026
"88",11.5202092653061,0.551857142857143,1.28803300046055
"89",11.7666113265306,0.551857142857143,1.18813403582947
"90",12.0130133877551,0.551857142857143,1.38081484793076
"91",12.2594154489796,0.551857142857143,1.38081484793076
"92",12.5058175102041,0.551857142857143,1.3787312880881
"93",12.7522195714286,0.551857142857143,1.37823096855108
"94",12.9986216326531,0.551857142857143,1.37149246233941
"95",13.2450236938776,0.551857142857143,1.37149246233941
"96",13.491425755102,0.551857142857143,1.37149246233941
"97",13.7378278163265,0.551857142857143,1.37149246233941
"98",13.984229877551,0.551857142857143,1.37149246233941
"99",14.2306319387755,0.551857142857143,1.37149246233941
"100",14.477034,0.551857142857143,1.37149246233941
"101",2.403333,1.10371428571429,0.957318285664773
"102",2.64973506122449,1.10371428571429,0.957318285664773
"103",2.89613712244898,1.10371428571429,0.957318285664773
"104",3.14253918367347,1.10371428571429,0.957318285664773
"105",3.38894124489796,1.10371428571429,0.957318285664773
"106",3.63534330612245,1.10371428571429,0.957318285664773
"107",3.88174536734694,1.10371428571429,0.957318285664773
"108",4.12814742857143,1.10371428571429,0.957318285664773
"109",4.37454948979592,1.10371428571429,0.957318285664773
"110",4.62095155102041,1.10371428571429,0.957318285664773
"111",4.8673536122449,1.10371428571429,0.957318285664773
"112",5.11375567346939,1.10371428571429,0.957318285664773
"113",5.36015773469388,1.10371428571429,0.957318285664773
"114",5.60655979591837,1.10371428571429,0.957318285664773
