"","TDP_P","ppt_week","Predicted"
"1",0.31,0,1.60860081989086
"2",0.564897959183673,0,1.60860081989086
"3",0.819795918367347,0,1.60860081989086
"4",1.07469387755102,0,1.60860081989086
"5",1.32959183673469,0,1.58068736738706
"6",1.58448979591837,0,1.53921372000882
"7",1.83938775510204,0,1.47628538384994
"8",2.09428571428571,0,1.4963961755368
"9",2.34918367346939,0,1.73104981686194
"10",2.60408163265306,0,1.72557591485195
"11",2.85897959183673,0,1.72643399994746
"12",3.11387755102041,0,1.69531304566822
"13",3.36877551020408,0,1.71312038384588
"14",3.62367346938776,0,1.75263516589136
"15",3.87857142857143,0,1.67815025560321
"16",4.1334693877551,0,1.67815025560321
"17",4.38836734693878,0,1.69636095655607
"18",4.64326530612245,0,1.73020816472056
"19",4.89816326530612,0,1.79348673005648
"20",5.1530612244898,0,1.79800303378223
"21",5.40795918367347,0,1.79800303378223
"22",5.66285714285714,0,1.79800303378223
"23",5.91775510204082,0,1.79800303378223
"24",6.17265306122449,0,1.79800303378223
"25",6.42755102040816,0,1.79800303378223
"26",6.68244897959184,0,1.79800303378223
"27",6.93734693877551,0,1.82317491837508
"28",7.19224489795918,0,1.83224894493115
"29",7.44714285714286,0,1.86757295254821
"30",7.70204081632653,0,1.88031024133405
"31",7.9569387755102,0,1.88031024133405
"32",8.21183673469388,0,1.88031024133405
"33",8.46673469387755,0,1.88031024133405
"34",8.72163265306122,0,1.88031024133405
"35",8.9765306122449,0,1.88031024133405
"36",9.23142857142857,0,1.88031024133405
"37",9.48632653061225,0,1.88031024133405
"38",9.74122448979592,0,1.88031024133405
"39",9.99612244897959,0,1.88031024133405
"40",10.2510204081633,0,1.88031024133405
"41",10.5059183673469,0,1.88031024133405
"42",10.7608163265306,0,1.88031024133405
"43",11.0157142857143,0,1.88031024133405
"44",11.270612244898,0,1.88031024133405
"45",11.5255102040816,0,1.88031024133405
"46",11.7804081632653,0,1.88031024133405
"47",12.035306122449,0,1.88031024133405
"48",12.2902040816327,0,1.88031024133405
"49",12.5451020408163,0,1.88031024133405
"50",12.8,0,1.88031024133405
"51",0.31,0.551857142857143,1.4201475636238
"52",0.564897959183673,0.551857142857143,1.4201475636238
"53",0.819795918367347,0.551857142857143,1.4201475636238
"54",1.07469387755102,0.551857142857143,1.4201475636238
"55",1.32959183673469,0.551857142857143,1.39223411112
"56",1.58448979591837,0.551857142857143,1.35076046374176
"57",1.83938775510204,0.551857142857143,1.28783212758288
"58",2.09428571428571,0.551857142857143,1.30794291926974
"59",2.34918367346939,0.551857142857143,1.56154341840946
"60",2.60408163265306,0.551857142857143,1.55606951639947
"61",2.85897959183673,0.551857142857143,1.55692760149499
"62",3.11387755102041,0.551857142857143,1.52580664721575
"63",3.36877551020408,0.551857142857143,1.5436139853934
"64",3.62367346938776,0.551857142857143,1.58312876743889
"65",3.87857142857143,0.551857142857143,1.50864385715073
"66",4.1334693877551,0.551857142857143,1.50864385715073
"67",4.38836734693878,0.551857142857143,1.5268545581036
"68",4.64326530612245,0.551857142857143,1.56070176626808
"69",4.89816326530612,0.551857142857143,1.623980331604
"70",5.1530612244898,0.551857142857143,1.62849663532976
"71",5.40795918367347,0.551857142857143,1.62849663532976
"72",5.66285714285714,0.551857142857143,1.62849663532976
"73",5.91775510204082,0.551857142857143,1.62849663532976
"74",6.17265306122449,0.551857142857143,1.62849663532976
"75",6.42755102040816,0.551857142857143,1.62849663532976
"76",6.68244897959184,0.551857142857143,1.62849663532976
"77",6.93734693877551,0.551857142857143,1.6536685199226
"78",7.19224489795918,0.551857142857143,1.66274254647867
"79",7.44714285714286,0.551857142857143,1.69806655409574
"80",7.70204081632653,0.551857142857143,1.71080384288157
"81",7.9569387755102,0.551857142857143,1.71080384288157
"82",8.21183673469388,0.551857142857143,1.71080384288157
"83",8.46673469387755,0.551857142857143,1.71080384288157
"84",8.72163265306122,0.551857142857143,1.71080384288157
"85",8.9765306122449,0.551857142857143,1.71080384288157
"86",9.23142857142857,0.551857142857143,1.71080384288157
"87",9.48632653061225,0.551857142857143,1.71080384288157
"88",9.74122448979592,0.551857142857143,1.71080384288157
"89",9.99612244897959,0.551857142857143,1.71080384288157
"90",10.2510204081633,0.551857142857143,1.71080384288157
"91",10.5059183673469,0.551857142857143,1.71080384288157
"92",10.7608163265306,0.551857142857143,1.71080384288157
"93",11.0157142857143,0.551857142857143,1.71080384288157
"94",11.270612244898,0.551857142857143,1.71080384288157
"95",11.5255102040816,0.551857142857143,1.71080384288157
"96",11.7804081632653,0.551857142857143,1.71080384288157
"97",12.035306122449,0.551857142857143,1.71080384288157
"98",12.2902040816327,0.551857142857143,1.71080384288157
"99",12.5451020408163,0.551857142857143,1.71080384288157
"100",12.8,0.551857142857143,1.71080384288157
"101",0.31,1.10371428571429,1.4201475636238
"102",0.564897959183673,1.10371428571429,1.4201475636238
"103",0.819795918367347,1.10371428571429,1.4201475636238
"104",1.07469387755102,1.10371428571429,1.4201475636238
"105",1.32959183673469,1.10371428571429,1.39223411112
"106",1.58448979591837,1.10371428571429,1.35076046374176
"107",1.83938775510204,1.10371428571429,1.28783212758288
"108",2.09428571428571,1.10371428571429,1.30794291926974
"109",2.34918367346939,1.10371428571429,1.56154341840946
"110",2.60408163265306,1.10371428571429,1.55606951639947
"111",2.85897959183673,1.10371428571429,1.55692760149499
"112",3.11387755102041,1.10371428571429,1.52580664721575
"113",3.36877551020408,1.10371428571429,1.5436139853934
"114",3.62367346938776,1.10371428571429,1.58312876743889
"115",3.87857142857143,1.10371428571429,1.50864385715073
"116",4.1334693877551,1.10371428571429,1.50864385715073
"117",4.38836734693878,1.10371428571429,1.5268545581036
"118",4.64326530612245,1.10371428571429,1.56070176626808
"119",4.89816326530612,1.10371428571429,1.623980331604
"120",5.1530612244898,1.10371428571429,1.62849663532976
"121",5.40795918367347,1.10371428571429,1.62849663532976
"122",5.66285714285714,1.10371428571429,1.62849663532976
"123",5.91775510204082,1.10371428571429,1.62849663532976
"124",6.17265306122449,1.10371428571429,1.62849663532976
"125",6.42755102040816,1.10371428571429,1.62849663532976
"126",6.68244897959184,1.10371428571429,1.62849663532976
"127",6.93734693877551,1.10371428571429,1.6536685199226
"128",7.19224489795918,1.10371428571429,1.66274254647867
"129",7.44714285714286,1.10371428571429,1.69806655409574
"130",7.70204081632653,1.10371428571429,1.71080384288157
"131",7.9569387755102,1.10371428571429,1.71080384288157
"132",8.21183673469388,1.10371428571429,1.71080384288157
"133",8.46673469387755,1.10371428571429,1.71080384288157
"134",8.72163265306122,1.10371428571429,1.71080384288157
"135",8.9765306122449,1.10371428571429,1.71080384288157
"136",9.23142857142857,1.10371428571429,1.71080384288157
"137",9.48632653061225,1.10371428571429,1.71080384288157
"138",9.74122448979592,1.10371428571429,1.71080384288157
"139",9.99612244897959,1.10371428571429,1.71080384288157
"140",10.2510204081633,1.10371428571429,1.71080384288157
"141",10.5059183673469,1.10371428571429,1.71080384288157
"142",10.7608163265306,1.10371428571429,1.71080384288157
"143",11.0157142857143,1.10371428571429,1.71080384288157
"144",11.270612244898,1.10371428571429,1.71080384288157
"145",11.5255102040816,1.10371428571429,1.71080384288157
"146",11.7804081632653,1.10371428571429,1.71080384288157
"147",12.035306122449,1.10371428571429,1.71080384288157
"148",12.2902040816327,1.10371428571429,1.71080384288157
"149",12.5451020408163,1.10371428571429,1.71080384288157
"150",12.8,1.10371428571429,1.71080384288157
"151",0.31,1.65557142857143,1.40463626980456
"152",0.564897959183673,1.65557142857143,1.40463626980456
"153",0.819795918367347,1.65557142857143,1.40463626980456
"154",1.07469387755102,1.65557142857143,1.40463626980456
"155",1.32959183673469,1.65557142857143,1.37672281730076
"156",1.58448979591837,1.65557142857143,1.33524916992252
"157",1.83938775510204,1.65557142857143,1.27232083376364
"158",2.09428571428571,1.65557142857143,1.2924316254505
"159",2.34918367346939,1.65557142857143,1.54603212459022
"160",2.60408163265306,1.65557142857143,1.54055822258023
"161",2.85897959183673,1.65557142857143,1.54141630767575
"162",3.11387755102041,1.65557142857143,1.51029535339651
"163",3.36877551020408,1.65557142857143,1.52810269157416
"164",3.62367346938776,1.65557142857143,1.56761747361965
"165",3.87857142857143,1.65557142857143,1.49313256333149
"166",4.1334693877551,1.65557142857143,1.49313256333149
