"","TEMP","shrub2011","Predicted"
"1",2.56,0,1.05565802884795
"2",2.89551020408163,0,1.05565802884795
"3",3.23102040816327,0,1.05565802884795
"4",3.5665306122449,0,1.05565802884795
"5",3.90204081632653,0,1.05565802884795
"6",4.23755102040816,0,1.05565802884795
"7",4.5730612244898,0,1.09306256669696
"8",4.90857142857143,0,1.09306256669696
"9",5.24408163265306,0,1.11844643645649
"10",5.57959183673469,0,1.33890392541599
"11",5.91510204081633,0,1.33890392541599
"12",6.25061224489796,0,1.36690125055816
"13",6.58612244897959,0,1.36690125055816
"14",6.92163265306123,0,1.38848380818868
"15",7.25714285714286,0,1.38689960719283
"16",7.59265306122449,0,1.37223787730227
"17",7.92816326530612,0,1.33053674209381
"18",8.26367346938776,0,1.31169281561759
"19",8.59918367346939,0,1.29192185495297
"20",8.93469387755102,0,1.27313727744469
"21",9.27020408163265,0,1.23774414305385
"22",9.60571428571429,0,1.23774414305385
"23",9.94122448979592,0,1.25395773194107
"24",10.2767346938776,0,1.25395773194107
"25",10.6122448979592,0,1.25395773194107
"26",10.9477551020408,0,1.14206806078997
"27",11.2832653061225,0,1.01431264409308
"28",11.6187755102041,0,0.982064817539072
"29",11.9542857142857,0,0.991325778879511
"30",12.2897959183673,0,0.969271534309236
"31",12.625306122449,0,0.948246243397623
"32",12.9608163265306,0,0.948246243397623
"33",13.2963265306122,0,0.948246243397623
"34",13.6318367346939,0,0.948246243397623
"35",13.9673469387755,0,0.948246243397623
"36",14.3028571428571,0,0.948246243397623
"37",14.6383673469388,0,0.948246243397623
"38",14.9738775510204,0,0.948246243397623
"39",15.309387755102,0,0.948246243397623
"40",15.6448979591837,0,0.948246243397623
"41",15.9804081632653,0,0.948246243397623
"42",16.3159183673469,0,0.948246243397623
"43",16.6514285714286,0,0.948246243397623
"44",16.9869387755102,0,0.948246243397623
"45",17.3224489795918,0,0.948246243397623
"46",17.6579591836735,0,0.948246243397623
"47",17.9934693877551,0,0.948246243397623
"48",18.3289795918367,0,0.948246243397623
"49",18.6644897959184,0,0.948246243397623
"50",19,0,0.948246243397623
"51",2.56,0.0102710668571429,1.05565802884795
"52",2.89551020408163,0.0102710668571429,1.05565802884795
"53",3.23102040816327,0.0102710668571429,1.05565802884795
"54",3.5665306122449,0.0102710668571429,1.05565802884795
"55",3.90204081632653,0.0102710668571429,1.05565802884795
"56",4.23755102040816,0.0102710668571429,1.05565802884795
"57",4.5730612244898,0.0102710668571429,1.09306256669696
"58",4.90857142857143,0.0102710668571429,1.09306256669696
"59",5.24408163265306,0.0102710668571429,1.11844643645649
"60",5.57959183673469,0.0102710668571429,1.33890392541599
"61",5.91510204081633,0.0102710668571429,1.33890392541599
"62",6.25061224489796,0.0102710668571429,1.36690125055816
"63",6.58612244897959,0.0102710668571429,1.36690125055816
"64",6.92163265306123,0.0102710668571429,1.38848380818868
"65",7.25714285714286,0.0102710668571429,1.38689960719283
"66",7.59265306122449,0.0102710668571429,1.37223787730227
"67",7.92816326530612,0.0102710668571429,1.33053674209381
"68",8.26367346938776,0.0102710668571429,1.31169281561759
"69",8.59918367346939,0.0102710668571429,1.29192185495297
"70",8.93469387755102,0.0102710668571429,1.27313727744469
"71",9.27020408163265,0.0102710668571429,1.23774414305385
"72",9.60571428571429,0.0102710668571429,1.23774414305385
"73",9.94122448979592,0.0102710668571429,1.25395773194107
"74",10.2767346938776,0.0102710668571429,1.25395773194107
"75",10.6122448979592,0.0102710668571429,1.25395773194107
"76",10.9477551020408,0.0102710668571429,1.14206806078997
"77",11.2832653061225,0.0102710668571429,1.01431264409308
"78",11.6187755102041,0.0102710668571429,0.982064817539072
"79",11.9542857142857,0.0102710668571429,0.991325778879511
"80",12.2897959183673,0.0102710668571429,0.969271534309236
"81",12.625306122449,0.0102710668571429,0.948246243397623
"82",12.9608163265306,0.0102710668571429,0.948246243397623
"83",13.2963265306122,0.0102710668571429,0.948246243397623
"84",13.6318367346939,0.0102710668571429,0.948246243397623
"85",13.9673469387755,0.0102710668571429,0.948246243397623
