"","TDP_P","Ordinal_date","Predicted"
"1",0.31,152,1.1347484644576
"2",0.564897959183673,152,1.1347484644576
"3",0.819795918367347,152,1.1347484644576
"4",1.07469387755102,152,1.1347484644576
"5",1.32959183673469,152,1.1068350119538
"6",1.58448979591837,152,1.06536136457556
"7",1.83938775510204,152,1.00243302841668
"8",2.09428571428571,152,1.02254382010354
"9",2.34918367346939,152,1.26161689023732
"10",2.60408163265306,152,1.25614298822734
"11",2.85897959183673,152,1.25700107332285
"12",3.11387755102041,152,1.22588011904361
"13",3.36877551020408,152,1.24368745722126
"14",3.62367346938776,152,1.28320223926675
"15",3.87857142857143,152,1.2087173289786
"16",4.1334693877551,152,1.2087173289786
"17",4.38836734693878,152,1.22692802993146
"18",4.64326530612245,152,1.26077523809594
"19",4.89816326530612,152,1.32405380343186
"20",5.1530612244898,152,1.32857010715762
"21",5.40795918367347,152,1.32857010715762
"22",5.66285714285714,152,1.32857010715762
"23",5.91775510204082,152,1.32857010715762
"24",6.17265306122449,152,1.32857010715762
"25",6.42755102040816,152,1.32857010715762
"26",6.68244897959184,152,1.32857010715762
"27",6.93734693877551,152,1.35374199175046
"28",7.19224489795918,152,1.36281601830653
"29",7.44714285714286,152,1.3981400259236
"30",7.70204081632653,152,1.41087731470944
"31",7.9569387755102,152,1.41087731470944
"32",8.21183673469388,152,1.41087731470944
"33",8.46673469387755,152,1.41087731470944
"34",8.72163265306122,152,1.41087731470944
"35",8.9765306122449,152,1.41087731470944
"36",9.23142857142857,152,1.41087731470944
"37",9.48632653061225,152,1.41087731470944
"38",9.74122448979592,152,1.41087731470944
"39",9.99612244897959,152,1.41087731470944
"40",10.2510204081633,152,1.41087731470944
"41",10.5059183673469,152,1.41087731470944
"42",10.7608163265306,152,1.41087731470944
"43",11.0157142857143,152,1.41087731470944
"44",11.270612244898,152,1.41087731470944
"45",11.5255102040816,152,1.41087731470944
"46",11.7804081632653,152,1.41087731470944
"47",12.035306122449,152,1.41087731470944
"48",12.2902040816327,152,1.41087731470944
"49",12.5451020408163,152,1.41087731470944
"50",12.8,152,1.41087731470944
"51",0.31,154.326530612245,1.1347484644576
"52",0.564897959183673,154.326530612245,1.1347484644576
"53",0.819795918367347,154.326530612245,1.1347484644576
"54",1.07469387755102,154.326530612245,1.1347484644576
"55",1.32959183673469,154.326530612245,1.1068350119538
"56",1.58448979591837,154.326530612245,1.06536136457556
"57",1.83938775510204,154.326530612245,1.00243302841668
"58",2.09428571428571,154.326530612245,1.02254382010354
"59",2.34918367346939,154.326530612245,1.26161689023732
"60",2.60408163265306,154.326530612245,1.25614298822734
"61",2.85897959183673,154.326530612245,1.25700107332285
"62",3.11387755102041,154.326530612245,1.22588011904361
"63",3.36877551020408,154.326530612245,1.24368745722126
"64",3.62367346938776,154.326530612245,1.28320223926675
"65",3.87857142857143,154.326530612245,1.2087173289786
"66",4.1334693877551,154.326530612245,1.2087173289786
"67",4.38836734693878,154.326530612245,1.22692802993146
"68",4.64326530612245,154.326530612245,1.26077523809594
"69",4.89816326530612,154.326530612245,1.32405380343186
"70",5.1530612244898,154.326530612245,1.32857010715762
"71",5.40795918367347,154.326530612245,1.32857010715762
"72",5.66285714285714,154.326530612245,1.32857010715762
"73",5.91775510204082,154.326530612245,1.32857010715762
"74",6.17265306122449,154.326530612245,1.32857010715762
"75",6.42755102040816,154.326530612245,1.32857010715762
"76",6.68244897959184,154.326530612245,1.32857010715762
"77",6.93734693877551,154.326530612245,1.35374199175046
"78",7.19224489795918,154.326530612245,1.36281601830653
"79",7.44714285714286,154.326530612245,1.3981400259236
"80",7.70204081632653,154.326530612245,1.41087731470944
"81",7.9569387755102,154.326530612245,1.41087731470944
"82",8.21183673469388,154.326530612245,1.41087731470944
"83",8.46673469387755,154.326530612245,1.41087731470944
"84",8.72163265306122,154.326530612245,1.41087731470944
"85",8.9765306122449,154.326530612245,1.41087731470944
"86",9.23142857142857,154.326530612245,1.41087731470944
"87",9.48632653061225,154.326530612245,1.41087731470944
"88",9.74122448979592,154.326530612245,1.41087731470944
"89",9.99612244897959,154.326530612245,1.41087731470944
"90",10.2510204081633,154.326530612245,1.41087731470944
"91",10.5059183673469,154.326530612245,1.41087731470944
"92",10.7608163265306,154.326530612245,1.41087731470944
"93",11.0157142857143,154.326530612245,1.41087731470944
"94",11.270612244898,154.326530612245,1.41087731470944
"95",11.5255102040816,154.326530612245,1.41087731470944
"96",11.7804081632653,154.326530612245,1.41087731470944
"97",12.035306122449,154.326530612245,1.41087731470944
"98",12.2902040816327,154.326530612245,1.41087731470944
"99",12.5451020408163,154.326530612245,1.41087731470944
"100",12.8,154.326530612245,1.41087731470944
"101",0.31,156.65306122449,1.1347484644576
"102",0.564897959183673,156.65306122449,1.1347484644576
"103",0.819795918367347,156.65306122449,1.1347484644576
"104",1.07469387755102,156.65306122449,1.1347484644576
"105",1.32959183673469,156.65306122449,1.1068350119538
"106",1.58448979591837,156.65306122449,1.06536136457556
"107",1.83938775510204,156.65306122449,1.00243302841668
"108",2.09428571428571,156.65306122449,1.02254382010354
"109",2.34918367346939,156.65306122449,1.26161689023732
"110",2.60408163265306,156.65306122449,1.25614298822734
"111",2.85897959183673,156.65306122449,1.25700107332285
"112",3.11387755102041,156.65306122449,1.22588011904361
"113",3.36877551020408,156.65306122449,1.24368745722126
"114",3.62367346938776,156.65306122449,1.28320223926675
"115",3.87857142857143,156.65306122449,1.2087173289786
"116",4.1334693877551,156.65306122449,1.2087173289786
"117",4.38836734693878,156.65306122449,1.22692802993146
"118",4.64326530612245,156.65306122449,1.26077523809594
"119",4.89816326530612,156.65306122449,1.32405380343186
"120",5.1530612244898,156.65306122449,1.32857010715762
"121",5.40795918367347,156.65306122449,1.32857010715762
"122",5.66285714285714,156.65306122449,1.32857010715762
"123",5.91775510204082,156.65306122449,1.32857010715762
"124",6.17265306122449,156.65306122449,1.32857010715762
"125",6.42755102040816,156.65306122449,1.32857010715762
"126",6.68244897959184,156.65306122449,1.32857010715762
"127",6.93734693877551,156.65306122449,1.35374199175046
"128",7.19224489795918,156.65306122449,1.36281601830653
"129",7.44714285714286,156.65306122449,1.3981400259236
"130",7.70204081632653,156.65306122449,1.41087731470944
"131",7.9569387755102,156.65306122449,1.41087731470944
"132",8.21183673469388,156.65306122449,1.41087731470944
"133",8.46673469387755,156.65306122449,1.41087731470944
"134",8.72163265306122,156.65306122449,1.41087731470944
"135",8.9765306122449,156.65306122449,1.41087731470944
"136",9.23142857142857,156.65306122449,1.41087731470944
"137",9.48632653061225,156.65306122449,1.41087731470944
"138",9.74122448979592,156.65306122449,1.41087731470944
"139",9.99612244897959,156.65306122449,1.41087731470944
"140",10.2510204081633,156.65306122449,1.41087731470944
"141",10.5059183673469,156.65306122449,1.41087731470944
"142",10.7608163265306,156.65306122449,1.41087731470944
"143",11.0157142857143,156.65306122449,1.41087731470944
"144",11.270612244898,156.65306122449,1.41087731470944
"145",11.5255102040816,156.65306122449,1.41087731470944
"146",11.7804081632653,156.65306122449,1.41087731470944
"147",12.035306122449,156.65306122449,1.41087731470944
"148",12.2902040816327,156.65306122449,1.41087731470944
"149",12.5451020408163,156.65306122449,1.41087731470944
"150",12.8,156.65306122449,1.41087731470944
"151",0.31,158.979591836735,1.1347484644576
"152",0.564897959183673,158.979591836735,1.1347484644576
"153",0.819795918367347,158.979591836735,1.1347484644576
"154",1.07469387755102,158.979591836735,1.1347484644576
"155",1.32959183673469,158.979591836735,1.1068350119538
"156",1.58448979591837,158.979591836735,1.06536136457556
"157",1.83938775510204,158.979591836735,1.00243302841668
"158",2.09428571428571,158.979591836735,1.02254382010354
"159",2.34918367346939,158.979591836735,1.26161689023732
"160",2.60408163265306,158.979591836735,1.25614298822734
"161",2.85897959183673,158.979591836735,1.25700107332285
"162",3.11387755102041,158.979591836735,1.22588011904361
"163",3.36877551020408,158.979591836735,1.24368745722126
"164",3.62367346938776,158.979591836735,1.28320223926675
"165",3.87857142857143,158.979591836735,1.2087173289786
"166",4.1334693877551,158.979591836735,1.2087173289786
"167",4.38836734693878,158.979591836735,1.22692802993146
"168",4.64326530612245,158.979591836735,1.26077523809594
"169",4.89816326530612,158.979591836735,1.32405380343186
"170",5.1530612244898,158.979591836735,1.32857010715762
"171",5.40795918367347,158.979591836735,1.32857010715762
"172",5.66285714285714,158.979591836735,1.32857010715762
"173",5.91775510204082,158.979591836735,1.32857010715762
"174",6.17265306122449,158.979591836735,1.32857010715762
"175",6.42755102040816,158.979591836735,1.32857010715762
"176",6.68244897959184,158.979591836735,1.32857010715762
"177",6.93734693877551,158.979591836735,1.35374199175046
"178",7.19224489795918,158.979591836735,1.36281601830653
"179",7.44714285714286,158.979591836735,1.3981400259236
"180",7.70204081632653,158.979591836735,1.41087731470944
"181",7.9569387755102,158.979591836735,1.41087731470944
"182",8.21183673469388,158.979591836735,1.41087731470944
"183",8.46673469387755,158.979591836735,1.41087731470944
"184",8.72163265306122,158.979591836735,1.41087731470944
"185",8.9765306122449,158.979591836735,1.41087731470944
"186",9.23142857142857,158.979591836735,1.41087731470944
"187",9.48632653061225,158.979591836735,1.41087731470944
"188",9.74122448979592,158.979591836735,1.41087731470944
"189",9.99612244897959,158.979591836735,1.41087731470944
"190",10.2510204081633,158.979591836735,1.41087731470944
"191",10.5059183673469,158.979591836735,1.41087731470944
"192",10.7608163265306,158.979591836735,1.41087731470944
"193",11.0157142857143,158.979591836735,1.41087731470944
"194",11.270612244898,158.979591836735,1.41087731470944
"195",11.5255102040816,158.979591836735,1.41087731470944
"196",11.7804081632653,158.979591836735,1.41087731470944
"197",12.035306122449,158.979591836735,1.41087731470944
"198",12.2902040816327,158.979591836735,1.41087731470944
"199",12.5451020408163,158.979591836735,1.41087731470944
"200",12.8,158.979591836735,1.41087731470944
"201",0.31,161.30612244898,1.1347484644576
"202",0.564897959183673,161.30612244898,1.1347484644576
"203",0.819795918367347,161.30612244898,1.1347484644576
"204",1.07469387755102,161.30612244898,1.1347484644576
"205",1.32959183673469,161.30612244898,1.1068350119538
"206",1.58448979591837,161.30612244898,1.06536136457556
