"","TDN","Ordinal_date","Predicted"
"1",0.04,152,1.5229471666536
"2",0.0500612244897959,152,1.5229471666536
"3",0.0601224489795918,152,1.5229471666536
"4",0.0701836734693878,152,1.5229471666536
"5",0.0802448979591837,152,1.5229471666536
"6",0.0903061224489796,152,1.5229471666536
"7",0.100367346938776,152,1.5229471666536
"8",0.110428571428571,152,1.5229471666536
"9",0.120489795918367,152,1.50814271820103
"10",0.130551020408163,152,1.3649001596418
"11",0.140612244897959,152,1.3140918372308
"12",0.150673469387755,152,1.3140918372308
"13",0.160734693877551,152,1.3140918372308
"14",0.170795918367347,152,1.3140918372308
"15",0.180857142857143,152,1.20222958637484
"16",0.190918367346939,152,1.20222958637484
"17",0.200979591836735,152,1.2087173289786
"18",0.211040816326531,152,1.22119043209617
"19",0.221102040816327,152,1.22119043209617
"20",0.231163265306122,152,1.22119043209617
"21",0.241224489795918,152,1.22119043209617
"22",0.251285714285714,152,1.24792440747351
"23",0.26134693877551,152,1.22148147273019
"24",0.271408163265306,152,1.22148147273019
"25",0.281469387755102,152,1.22148147273019
"26",0.291530612244898,152,1.22148147273019
"27",0.301591836734694,152,1.19307307988517
"28",0.31165306122449,152,1.19307307988517
"29",0.321714285714286,152,1.19307307988517
"30",0.331775510204082,152,1.19307307988517
"31",0.341836734693878,152,1.19307307988517
"32",0.351897959183674,152,1.19307307988517
"33",0.361959183673469,152,1.19307307988517
"34",0.372020408163265,152,1.19307307988517
"35",0.382081632653061,152,1.19307307988517
"36",0.392142857142857,152,1.19307307988517
"37",0.402204081632653,152,1.19307307988517
"38",0.412265306122449,152,1.19307307988517
"39",0.422326530612245,152,1.19307307988517
"40",0.432387755102041,152,1.19307307988517
"41",0.442448979591837,152,1.19307307988517
"42",0.452510204081633,152,1.19307307988517
"43",0.462571428571429,152,1.19307307988517
"44",0.472632653061225,152,1.19307307988517
"45",0.48269387755102,152,1.19307307988517
"46",0.492755102040816,152,1.19307307988517
"47",0.502816326530612,152,1.19307307988517
"48",0.512877551020408,152,1.19307307988517
"49",0.522938775510204,152,1.19307307988517
"50",0.533,152,1.19307307988517
"51",0.04,154.326530612245,1.5229471666536
"52",0.0500612244897959,154.326530612245,1.5229471666536
"53",0.0601224489795918,154.326530612245,1.5229471666536
"54",0.0701836734693878,154.326530612245,1.5229471666536
"55",0.0802448979591837,154.326530612245,1.5229471666536
"56",0.0903061224489796,154.326530612245,1.5229471666536
"57",0.100367346938776,154.326530612245,1.5229471666536
"58",0.110428571428571,154.326530612245,1.5229471666536
"59",0.120489795918367,154.326530612245,1.50814271820103
"60",0.130551020408163,154.326530612245,1.3649001596418
"61",0.140612244897959,154.326530612245,1.3140918372308
"62",0.150673469387755,154.326530612245,1.3140918372308
"63",0.160734693877551,154.326530612245,1.3140918372308
"64",0.170795918367347,154.326530612245,1.3140918372308
"65",0.180857142857143,154.326530612245,1.20222958637484
"66",0.190918367346939,154.326530612245,1.20222958637484
"67",0.200979591836735,154.326530612245,1.2087173289786
"68",0.211040816326531,154.326530612245,1.22119043209617
"69",0.221102040816327,154.326530612245,1.22119043209617
"70",0.231163265306122,154.326530612245,1.22119043209617
"71",0.241224489795918,154.326530612245,1.22119043209617
"72",0.251285714285714,154.326530612245,1.24792440747351
"73",0.26134693877551,154.326530612245,1.22148147273019
"74",0.271408163265306,154.326530612245,1.22148147273019
"75",0.281469387755102,154.326530612245,1.22148147273019
"76",0.291530612244898,154.326530612245,1.22148147273019
"77",0.301591836734694,154.326530612245,1.19307307988517
"78",0.31165306122449,154.326530612245,1.19307307988517
"79",0.321714285714286,154.326530612245,1.19307307988517
"80",0.331775510204082,154.326530612245,1.19307307988517
"81",0.341836734693878,154.326530612245,1.19307307988517
"82",0.351897959183674,154.326530612245,1.19307307988517
"83",0.361959183673469,154.326530612245,1.19307307988517
"84",0.372020408163265,154.326530612245,1.19307307988517
