"","TEMP","NO3_N","Predicted"
"106",4.23755102040816,0.0181224489795918,1.37618270559712
"107",4.5730612244898,0.0181224489795918,1.38705418568903
"108",4.90857142857143,0.0181224489795918,1.38705418568903
"109",5.24408163265306,0.0181224489795918,1.41243805544856
"110",5.57959183673469,0.0181224489795918,1.64620386017044
"111",5.91510204081633,0.0181224489795918,1.64620386017044
"112",6.25061224489796,0.0181224489795918,1.67420118531261
"113",6.58612244897959,0.0181224489795918,1.67420118531261
"114",6.92163265306123,0.0181224489795918,1.69578374294314
"115",7.25714285714286,0.0181224489795918,1.69419954194729
"116",7.59265306122449,0.0181224489795918,1.67953781205673
"117",7.92816326530612,0.0181224489795918,1.63783667684827
"118",8.26367346938776,0.0181224489795918,1.61899275037205
"119",8.59918367346939,0.0181224489795918,1.59922178970743
"120",8.93469387755102,0.0181224489795918,1.58043721219915
"121",9.27020408163265,0.0181224489795918,1.54504407780831
"122",9.60571428571429,0.0181224489795918,1.50480002563683
"123",9.94122448979592,0.0181224489795918,1.52101361452405
"124",10.2767346938776,0.0181224489795918,1.52101361452405
"125",10.6122448979592,0.0181224489795918,1.52101361452405
"126",10.9477551020408,0.0181224489795918,1.40912394337295
"127",11.2832653061225,0.0181224489795918,1.28136852667607
"128",11.6187755102041,0.0181224489795918,1.24912070012205
"129",11.9542857142857,0.0181224489795918,1.25838166146249
"130",12.2897959183673,0.0181224489795918,1.23632741689222
"131",12.625306122449,0.0181224489795918,1.21530212598061
"132",12.9608163265306,0.0181224489795918,1.21530212598061
"133",13.2963265306122,0.0181224489795918,1.21530212598061
"134",13.6318367346939,0.0181224489795918,1.21530212598061
"135",13.9673469387755,0.0181224489795918,1.21530212598061
"136",14.3028571428571,0.0181224489795918,1.21530212598061
"137",14.6383673469388,0.0181224489795918,1.21530212598061
"138",14.9738775510204,0.0181224489795918,1.21530212598061
"139",15.309387755102,0.0181224489795918,1.21530212598061
"140",15.6448979591837,0.0181224489795918,1.21530212598061
"141",15.9804081632653,0.0181224489795918,1.21530212598061
"142",16.3159183673469,0.0181224489795918,1.21530212598061
"143",16.6514285714286,0.0181224489795918,1.21530212598061
"144",16.9869387755102,0.0181224489795918,1.21530212598061
"145",17.3224489795918,0.0181224489795918,1.21530212598061
"146",17.6579591836735,0.0181224489795918,1.21530212598061
"147",17.9934693877551,0.0181224489795918,1.21530212598061
"148",18.3289795918367,0.0181224489795918,1.21530212598061
"149",18.6644897959184,0.0181224489795918,1.21530212598061
"150",19,0.0181224489795918,1.21530212598061
"151",2.56,0.0261836734693878,1.35625375641185
"152",2.89551020408163,0.0261836734693878,1.35625375641185
"153",3.23102040816327,0.0261836734693878,1.35625375641185
"154",3.5665306122449,0.0261836734693878,1.35625375641185
"155",3.90204081632653,0.0261836734693878,1.35625375641185
"156",4.23755102040816,0.0261836734693878,1.35625375641185
"157",4.5730612244898,0.0261836734693878,1.36712523650376
"158",4.90857142857143,0.0261836734693878,1.36712523650376
"159",5.24408163265306,0.0261836734693878,1.39250910626328
"160",5.57959183673469,0.0261836734693878,1.61296659522278
"161",5.91510204081633,0.0261836734693878,1.61296659522278
"162",6.25061224489796,0.0261836734693878,1.64096392036495
"163",6.58612244897959,0.0261836734693878,1.64096392036495
"164",6.92163265306123,0.0261836734693878,1.66254647799548
"165",7.25714285714286,0.0261836734693878,1.66096227699962
"166",7.59265306122449,0.0261836734693878,1.64630054710906
"167",7.92816326530612,0.0261836734693878,1.60459941190061
"168",8.26367346938776,0.0261836734693878,1.58575548542439
"169",8.59918367346939,0.0261836734693878,1.56598452475976
"170",8.93469387755102,0.0261836734693878,1.54719994725149
"171",9.27020408163265,0.0261836734693878,1.51180681286064
"172",9.60571428571429,0.0261836734693878,1.47156276068917
"173",9.94122448979592,0.0261836734693878,1.48777634957639
"174",10.2767346938776,0.0261836734693878,1.48777634957639
"175",10.6122448979592,0.0261836734693878,1.48777634957639
"176",10.9477551020408,0.0261836734693878,1.37588667842529
"177",11.2832653061225,0.0261836734693878,1.2481312617284
"178",11.6187755102041,0.0261836734693878,1.21588343517439
"179",11.9542857142857,0.0261836734693878,1.22514439651483
"180",12.2897959183673,0.0261836734693878,1.20309015194456
"181",12.625306122449,0.0261836734693878,1.18206486103294
"182",12.9608163265306,0.0261836734693878,1.18206486103294
"183",13.2963265306122,0.0261836734693878,1.18206486103294
"184",13.6318367346939,0.0261836734693878,1.18206486103294
"185",13.9673469387755,0.0261836734693878,1.18206486103294
"186",14.3028571428571,0.0261836734693878,1.18206486103294
"187",14.6383673469388,0.0261836734693878,1.18206486103294
"188",14.9738775510204,0.0261836734693878,1.18206486103294
"189",15.309387755102,0.0261836734693878,1.18206486103294
"190",15.6448979591837,0.0261836734693878,1.18206486103294
"191",15.9804081632653,0.0261836734693878,1.18206486103294
"192",16.3159183673469,0.0261836734693878,1.18206486103294
"193",16.6514285714286,0.0261836734693878,1.18206486103294
"194",16.9869387755102,0.0261836734693878,1.18206486103294
"195",17.3224489795918,0.0261836734693878,1.18206486103294
"196",17.6579591836735,0.0261836734693878,1.18206486103294
"197",17.9934693877551,0.0261836734693878,1.18206486103294
"198",18.3289795918367,0.0261836734693878,1.18206486103294
"199",18.6644897959184,0.0261836734693878,1.18206486103294
"200",19,0.0261836734693878,1.18206486103294
"201",2.56,0.0342448979591837,1.38790109376733
"202",2.89551020408163,0.0342448979591837,1.38790109376733
"203",3.23102040816327,0.0342448979591837,1.38790109376733
"204",3.5665306122449,0.0342448979591837,1.38790109376733
"205",3.90204081632653,0.0342448979591837,1.38790109376733
"206",4.23755102040816,0.0342448979591837,1.38790109376733
"207",4.5730612244898,0.0342448979591837,1.42530563161634
"208",4.90857142857143,0.0342448979591837,1.42530563161634
"209",5.24408163265306,0.0342448979591837,1.45068950137587
"210",5.57959183673469,0.0342448979591837,1.67114699033537
"211",5.91510204081633,0.0342448979591837,1.67114699033537
"212",6.25061224489796,0.0342448979591837,1.69914431547754
"213",6.58612244897959,0.0342448979591837,1.69914431547754
"214",6.92163265306123,0.0342448979591837,1.72072687310806
"215",7.25714285714286,0.0342448979591837,1.71914267211221
"216",7.59265306122449,0.0342448979591837,1.70448094222165
"217",7.92816326530612,0.0342448979591837,1.66277980701319
"218",8.26367346938776,0.0342448979591837,1.64393588053697
"219",8.59918367346939,0.0342448979591837,1.62416491987235
"220",8.93469387755102,0.0342448979591837,1.60538034236407
"221",9.27020408163265,0.0342448979591837,1.56998720797323
"222",9.60571428571429,0.0342448979591837,1.52974315580175
"223",9.94122448979592,0.0342448979591837,1.54595674468898
"224",10.2767346938776,0.0342448979591837,1.54595674468898
"225",10.6122448979592,0.0342448979591837,1.54595674468898
"226",10.9477551020408,0.0342448979591837,1.43406707353787
"227",11.2832653061225,0.0342448979591837,1.30631165684099
"228",11.6187755102041,0.0342448979591837,1.27406383028698
"229",11.9542857142857,0.0342448979591837,1.28332479162742
"230",12.2897959183673,0.0342448979591837,1.26127054705714
"231",12.625306122449,0.0342448979591837,1.24024525614553
"232",12.9608163265306,0.0342448979591837,1.24024525614553
"233",13.2963265306122,0.0342448979591837,1.24024525614553
"234",13.6318367346939,0.0342448979591837,1.24024525614553
"235",13.9673469387755,0.0342448979591837,1.24024525614553
"236",14.3028571428571,0.0342448979591837,1.24024525614553
"237",14.6383673469388,0.0342448979591837,1.24024525614553
"238",14.9738775510204,0.0342448979591837,1.24024525614553
"239",15.309387755102,0.0342448979591837,1.24024525614553
"240",15.6448979591837,0.0342448979591837,1.24024525614553
"241",15.9804081632653,0.0342448979591837,1.24024525614553
"242",16.3159183673469,0.0342448979591837,1.24024525614553
"243",16.6514285714286,0.0342448979591837,1.24024525614553
"244",16.9869387755102,0.0342448979591837,1.24024525614553
"245",17.3224489795918,0.0342448979591837,1.24024525614553
"246",17.6579591836735,0.0342448979591837,1.24024525614553
"247",17.9934693877551,0.0342448979591837,1.24024525614553
"248",18.3289795918367,0.0342448979591837,1.24024525614553
"249",18.6644897959184,0.0342448979591837,1.24024525614553
"250",19,0.0342448979591837,1.24024525614553
"251",2.56,0.0423061224489796,1.41038046922853
"252",2.89551020408163,0.0423061224489796,1.41038046922853
"253",3.23102040816327,0.0423061224489796,1.41038046922853
"254",3.5665306122449,0.0423061224489796,1.41038046922853
"255",3.90204081632653,0.0423061224489796,1.41038046922853
"256",4.23755102040816,0.0423061224489796,1.41038046922853
"257",4.5730612244898,0.0423061224489796,1.44778500707753
"258",4.90857142857143,0.0423061224489796,1.44778500707753
"259",5.24408163265306,0.0423061224489796,1.47316887683706
"260",5.57959183673469,0.0423061224489796,1.69362636579656
"261",5.91510204081633,0.0423061224489796,1.69362636579656
"262",6.25061224489796,0.0423061224489796,1.72162369093873
"263",6.58612244897959,0.0423061224489796,1.72162369093873
"264",6.92163265306123,0.0423061224489796,1.74320624856926
"265",7.25714285714286,0.0423061224489796,1.7416220475734
"266",7.59265306122449,0.0423061224489796,1.72696031768284
"267",7.92816326530612,0.0423061224489796,1.68525918247439
"268",8.26367346938776,0.0423061224489796,1.66641525599816
"269",8.59918367346939,0.0423061224489796,1.64664429533354
"270",8.93469387755102,0.0423061224489796,1.62785971782527
"271",9.27020408163265,0.0423061224489796,1.59246658343442
"272",9.60571428571429,0.0423061224489796,1.55222253126294
"273",9.94122448979592,0.0423061224489796,1.56843612015017
"274",10.2767346938776,0.0423061224489796,1.56843612015017
"275",10.6122448979592,0.0423061224489796,1.56843612015017
"276",10.9477551020408,0.0423061224489796,1.45654644899906
"277",11.2832653061225,0.0423061224489796,1.32879103230218
"278",11.6187755102041,0.0423061224489796,1.29654320574817
"279",11.9542857142857,0.0423061224489796,1.30580416708861
"280",12.2897959183673,0.0423061224489796,1.28374992251833
"281",12.625306122449,0.0423061224489796,1.26272463160672
"282",12.9608163265306,0.0423061224489796,1.26272463160672
"283",13.2963265306122,0.0423061224489796,1.26272463160672
"284",13.6318367346939,0.0423061224489796,1.26272463160672
"285",13.9673469387755,0.0423061224489796,1.26272463160672
"286",14.3028571428571,0.0423061224489796,1.26272463160672
"287",14.6383673469388,0.0423061224489796,1.26272463160672
"288",14.9738775510204,0.0423061224489796,1.26272463160672
"289",15.309387755102,0.0423061224489796,1.26272463160672
"290",15.6448979591837,0.0423061224489796,1.26272463160672
"291",15.9804081632653,0.0423061224489796,1.26272463160672
"292",16.3159183673469,0.0423061224489796,1.26272463160672
"293",16.6514285714286,0.0423061224489796,1.26272463160672
"294",16.9869387755102,0.0423061224489796,1.26272463160672
"295",17.3224489795918,0.0423061224489796,1.26272463160672
"296",17.6579591836735,0.0423061224489796,1.26272463160672
"297",17.9934693877551,0.0423061224489796,1.26272463160672
"298",18.3289795918367,0.0423061224489796,1.26272463160672
"299",18.6644897959184,0.0423061224489796,1.26272463160672
"300",19,0.0423061224489796,1.26272463160672
"301",2.56,0.0503673469387755,1.41038046922853
"302",2.89551020408163,0.0503673469387755,1.41038046922853
"303",3.23102040816327,0.0503673469387755,1.41038046922853
"304",3.5665306122449,0.0503673469387755,1.41038046922853
"305",3.90204081632653,0.0503673469387755,1.41038046922853
"306",4.23755102040816,0.0503673469387755,1.41038046922853
"307",4.5730612244898,0.0503673469387755,1.44778500707753
"308",4.90857142857143,0.0503673469387755,1.44778500707753
"309",5.24408163265306,0.0503673469387755,1.47316887683706
"310",5.57959183673469,0.0503673469387755,1.69362636579656
"311",5.91510204081633,0.0503673469387755,1.69362636579656
"312",6.25061224489796,0.0503673469387755,1.72162369093873
"313",6.58612244897959,0.0503673469387755,1.72162369093873
"314",6.92163265306123,0.0503673469387755,1.74320624856926
"315",7.25714285714286,0.0503673469387755,1.7416220475734
"316",7.59265306122449,0.0503673469387755,1.72696031768284
"317",7.92816326530612,0.0503673469387755,1.68525918247439
"318",8.26367346938776,0.0503673469387755,1.66641525599816
"319",8.59918367346939,0.0503673469387755,1.64664429533354
"320",8.93469387755102,0.0503673469387755,1.62785971782527
"321",9.27020408163265,0.0503673469387755,1.59246658343442
"322",9.60571428571429,0.0503673469387755,1.55222253126294
"323",9.94122448979592,0.0503673469387755,1.56843612015017
"324",10.2767346938776,0.0503673469387755,1.56843612015017
"325",10.6122448979592,0.0503673469387755,1.56843612015017
"326",10.9477551020408,0.0503673469387755,1.45654644899906
"327",11.2832653061225,0.0503673469387755,1.32879103230218
"328",11.6187755102041,0.0503673469387755,1.29654320574817
"329",11.9542857142857,0.0503673469387755,1.30580416708861
"330",12.2897959183673,0.0503673469387755,1.28374992251833
"331",12.625306122449,0.0503673469387755,1.26272463160672
"332",12.9608163265306,0.0503673469387755,1.26272463160672
"333",13.2963265306122,0.0503673469387755,1.26272463160672
"334",13.6318367346939,0.0503673469387755,1.26272463160672
"335",13.9673469387755,0.0503673469387755,1.26272463160672
"336",14.3028571428571,0.0503673469387755,1.26272463160672
"337",14.6383673469388,0.0503673469387755,1.26272463160672
"338",14.9738775510204,0.0503673469387755,1.26272463160672
"339",15.309387755102,0.0503673469387755,1.26272463160672
"340",15.6448979591837,0.0503673469387755,1.26272463160672
"341",15.9804081632653,0.0503673469387755,1.26272463160672
"342",16.3159183673469,0.0503673469387755,1.26272463160672
"343",16.6514285714286,0.0503673469387755,1.26272463160672
"344",16.9869387755102,0.0503673469387755,1.26272463160672
"345",17.3224489795918,0.0503673469387755,1.26272463160672
"346",17.6579591836735,0.0503673469387755,1.26272463160672
"347",17.9934693877551,0.0503673469387755,1.26272463160672
"348",18.3289795918367,0.0503673469387755,1.26272463160672
"349",18.6644897959184,0.0503673469387755,1.26272463160672
"350",19,0.0503673469387755,1.26272463160672
"351",2.56,0.0584285714285714,1.40001823021964
"352",2.89551020408163,0.0584285714285714,1.40001823021964
"353",3.23102040816327,0.0584285714285714,1.40001823021964
"354",3.5665306122449,0.0584285714285714,1.40001823021964
"355",3.90204081632653,0.0584285714285714,1.40001823021964
"356",4.23755102040816,0.0584285714285714,1.40001823021964
"357",4.5730612244898,0.0584285714285714,1.43742276806865
"358",4.90857142857143,0.0584285714285714,1.43742276806865
"359",5.24408163265306,0.0584285714285714,1.46280663782817
"360",5.57959183673469,0.0584285714285714,1.68326412678767
"361",5.91510204081633,0.0584285714285714,1.68326412678767
"362",6.25061224489796,0.0584285714285714,1.71126145192984
"363",6.58612244897959,0.0584285714285714,1.71126145192984
"364",6.92163265306123,0.0584285714285714,1.73284400956037
"365",7.25714285714286,0.0584285714285714,1.73125980856452
"366",7.59265306122449,0.0584285714285714,1.71659807867396
"367",7.92816326530612,0.0584285714285714,1.6748969434655
"368",8.26367346938776,0.0584285714285714,1.65605301698928
"369",8.59918367346939,0.0584285714285714,1.63628205632466
"370",8.93469387755102,0.0584285714285714,1.61749747881638
"371",9.27020408163265,0.0584285714285714,1.58210434442554
"372",9.60571428571429,0.0584285714285714,1.54186029225406
"373",9.94122448979592,0.0584285714285714,1.55807388114128
"374",10.2767346938776,0.0584285714285714,1.55807388114128
"375",10.6122448979592,0.0584285714285714,1.55807388114128
"376",10.9477551020408,0.0584285714285714,1.44618420999018
"377",11.2832653061225,0.0584285714285714,1.3184287932933
"378",11.6187755102041,0.0584285714285714,1.28618096673929
"379",11.9542857142857,0.0584285714285714,1.29544192807972
"380",12.2897959183673,0.0584285714285714,1.27338768350945
"381",12.625306122449,0.0584285714285714,1.25236239259784
"382",12.9608163265306,0.0584285714285714,1.25236239259784
"383",13.2963265306122,0.0584285714285714,1.25236239259784
"384",13.6318367346939,0.0584285714285714,1.25236239259784
"385",13.9673469387755,0.0584285714285714,1.25236239259784
"386",14.3028571428571,0.0584285714285714,1.25236239259784
"387",14.6383673469388,0.0584285714285714,1.25236239259784
"388",14.9738775510204,0.0584285714285714,1.25236239259784
"389",15.309387755102,0.0584285714285714,1.25236239259784
"390",15.6448979591837,0.0584285714285714,1.25236239259784
"391",15.9804081632653,0.0584285714285714,1.25236239259784
"392",16.3159183673469,0.0584285714285714,1.25236239259784
"393",16.6514285714286,0.0584285714285714,1.25236239259784
"394",16.9869387755102,0.0584285714285714,1.25236239259784
"395",17.3224489795918,0.0584285714285714,1.25236239259784
"396",17.6579591836735,0.0584285714285714,1.25236239259784
"397",17.9934693877551,0.0584285714285714,1.25236239259784
"398",18.3289795918367,0.0584285714285714,1.25236239259784
"399",18.6644897959184,0.0584285714285714,1.25236239259784
"400",19,0.0584285714285714,1.25236239259784
"401",2.56,0.0664897959183673,1.38479606193227
"402",2.89551020408163,0.0664897959183673,1.38479606193227
"403",3.23102040816327,0.0664897959183673,1.38479606193227
"404",3.5665306122449,0.0664897959183673,1.38479606193227
"405",3.90204081632653,0.0664897959183673,1.38479606193227
"406",4.23755102040816,0.0664897959183673,1.38479606193227
"407",4.5730612244898,0.0664897959183673,1.42220059978127
"408",4.90857142857143,0.0664897959183673,1.42220059978127
"409",5.24408163265306,0.0664897959183673,1.4475844695408
"410",5.57959183673469,0.0664897959183673,1.6680419585003
"411",5.91510204081633,0.0664897959183673,1.6680419585003
"412",6.25061224489796,0.0664897959183673,1.69603928364247
"413",6.58612244897959,0.0664897959183673,1.69603928364247
"414",6.92163265306123,0.0664897959183673,1.717621841273
"415",7.25714285714286,0.0664897959183673,1.71603764027714
"416",7.59265306122449,0.0664897959183673,1.70137591038658
"417",7.92816326530612,0.0664897959183673,1.65967477517813
"418",8.26367346938776,0.0664897959183673,1.64083084870191
"419",8.59918367346939,0.0664897959183673,1.62105988803728
"420",8.93469387755102,0.0664897959183673,1.60227531052901
"421",9.27020408163265,0.0664897959183673,1.56688217613816
"422",9.60571428571429,0.0664897959183673,1.52663812396669
"423",9.94122448979592,0.0664897959183673,1.54285171285391
"424",10.2767346938776,0.0664897959183673,1.54285171285391
"425",10.6122448979592,0.0664897959183673,1.54285171285391
"426",10.9477551020408,0.0664897959183673,1.4309620417028
"427",11.2832653061225,0.0664897959183673,1.30320662500592
"428",11.6187755102041,0.0664897959183673,1.27095879845191
"429",11.9542857142857,0.0664897959183673,1.28021975979235
"430",12.2897959183673,0.0664897959183673,1.25816551522207
"431",12.625306122449,0.0664897959183673,1.23714022431046
"432",12.9608163265306,0.0664897959183673,1.23714022431046
"433",13.2963265306122,0.0664897959183673,1.23714022431046
"434",13.6318367346939,0.0664897959183673,1.23714022431046
"435",13.9673469387755,0.0664897959183673,1.23714022431046
"436",14.3028571428571,0.0664897959183673,1.23714022431046
"437",14.6383673469388,0.0664897959183673,1.23714022431046
"438",14.9738775510204,0.0664897959183673,1.23714022431046
"439",15.309387755102,0.0664897959183673,1.23714022431046
"440",15.6448979591837,0.0664897959183673,1.23714022431046
"441",15.9804081632653,0.0664897959183673,1.23714022431046
"442",16.3159183673469,0.0664897959183673,1.23714022431046
"443",16.6514285714286,0.0664897959183673,1.23714022431046
"444",16.9869387755102,0.0664897959183673,1.23714022431046
"445",17.3224489795918,0.0664897959183673,1.23714022431046
"446",17.6579591836735,0.0664897959183673,1.23714022431046
"447",17.9934693877551,0.0664897959183673,1.23714022431046
"448",18.3289795918367,0.0664897959183673,1.23714022431046
"449",18.6644897959184,0.0664897959183673,1.23714022431046
"450",19,0.0664897959183673,1.23714022431046
"451",2.56,0.0745510204081633,1.3641088780116
"452",2.89551020408163,0.0745510204081633,1.3641088780116
"453",3.23102040816327,0.0745510204081633,1.3641088780116
"454",3.5665306122449,0.0745510204081633,1.3641088780116
"455",3.90204081632653,0.0745510204081633,1.3641088780116
"456",4.23755102040816,0.0745510204081633,1.3641088780116
"457",4.5730612244898,0.0745510204081633,1.40151341586061
"458",4.90857142857143,0.0745510204081633,1.40151341586061
"459",5.24408163265306,0.0745510204081633,1.42689728562013
"460",5.57959183673469,0.0745510204081633,1.64735477457964
"461",5.91510204081633,0.0745510204081633,1.64735477457964
"462",6.25061224489796,0.0745510204081633,1.67535209972181
"463",6.58612244897959,0.0745510204081633,1.67535209972181
"464",6.92163265306123,0.0745510204081633,1.69693465735233
"465",7.25714285714286,0.0745510204081633,1.69535045635648
"466",7.59265306122449,0.0745510204081633,1.68068872646592
"467",7.92816326530612,0.0745510204081633,1.63898759125746
"468",8.26367346938776,0.0745510204081633,1.62014366478124
"469",8.59918367346939,0.0745510204081633,1.60037270411662
"470",8.93469387755102,0.0745510204081633,1.58158812660834
"471",9.27020408163265,0.0745510204081633,1.5461949922175
"472",9.60571428571429,0.0745510204081633,1.50595094004602
"473",9.94122448979592,0.0745510204081633,1.52216452893325
"474",10.2767346938776,0.0745510204081633,1.52216452893325
"475",10.6122448979592,0.0745510204081633,1.52216452893325
"476",10.9477551020408,0.0745510204081633,1.41027485778214
"477",11.2832653061225,0.0745510204081633,1.28251944108526
"478",11.6187755102041,0.0745510204081633,1.25027161453125
"479",11.9542857142857,0.0745510204081633,1.25953257587169
"480",12.2897959183673,0.0745510204081633,1.23747833130141
"481",12.625306122449,0.0745510204081633,1.2164530403898
"482",12.9608163265306,0.0745510204081633,1.2164530403898
"483",13.2963265306122,0.0745510204081633,1.2164530403898
"484",13.6318367346939,0.0745510204081633,1.2164530403898
"485",13.9673469387755,0.0745510204081633,1.2164530403898
"486",14.3028571428571,0.0745510204081633,1.2164530403898
"487",14.6383673469388,0.0745510204081633,1.2164530403898
"488",14.9738775510204,0.0745510204081633,1.2164530403898
"489",15.309387755102,0.0745510204081633,1.2164530403898
"490",15.6448979591837,0.0745510204081633,1.2164530403898
"491",15.9804081632653,0.0745510204081633,1.2164530403898
"492",16.3159183673469,0.0745510204081633,1.2164530403898
"493",16.6514285714286,0.0745510204081633,1.2164530403898
"494",16.9869387755102,0.0745510204081633,1.2164530403898
"495",17.3224489795918,0.0745510204081633,1.2164530403898
"496",17.6579591836735,0.0745510204081633,1.2164530403898
"497",17.9934693877551,0.0745510204081633,1.2164530403898
"498",18.3289795918367,0.0745510204081633,1.2164530403898
"499",18.6644897959184,0.0745510204081633,1.2164530403898
"500",19,0.0745510204081633,1.2164530403898
"501",2.56,0.0826122448979592,1.0744441723722
"502",2.89551020408163,0.0826122448979592,1.0744441723722
"503",3.23102040816327,0.0826122448979592,1.0744441723722
"504",3.5665306122449,0.0826122448979592,1.0744441723722
"505",3.90204081632653,0.0826122448979592,1.0744441723722
"506",4.23755102040816,0.0826122448979592,1.0744441723722
"507",4.5730612244898,0.0826122448979592,1.11184871022121
"508",4.90857142857143,0.0826122448979592,1.11184871022121
"509",5.24408163265306,0.0826122448979592,1.13723257998073
"510",5.57959183673469,0.0826122448979592,1.35769006894023
"511",5.91510204081633,0.0826122448979592,1.35769006894023
"512",6.25061224489796,0.0826122448979592,1.3856873940824
