"","DOC","Ordinal_date","Predicted"
"1",0.29,152,1.07209530945867
"2",0.428979591836735,152,1.07209530945867
"3",0.567959183673469,152,1.07209530945867
"4",0.706938775510204,152,1.15137860257691
"5",0.845918367346939,152,1.11802213298179
"6",0.984897959183674,152,1.14254191055673
"7",1.12387755102041,152,1.2087173289786
"8",1.26285714285714,152,1.19187087599368
"9",1.40183673469388,152,1.13149861887648
"10",1.54081632653061,152,1.13149861887648
"11",1.67979591836735,152,1.13149861887648
"12",1.81877551020408,152,1.14632283308162
"13",1.95775510204082,152,1.14632283308162
"14",2.09673469387755,152,1.14632283308162
"15",2.23571428571429,152,1.14632283308162
"16",2.37469387755102,152,1.14632283308162
"17",2.51367346938776,152,1.14632283308162
"18",2.65265306122449,152,1.14632283308162
"19",2.79163265306122,152,1.14632283308162
"20",2.93061224489796,152,1.14632283308162
"21",3.06959183673469,152,1.14632283308162
"22",3.20857142857143,152,1.14632283308162
"23",3.34755102040816,152,1.14632283308162
"24",3.4865306122449,152,1.14632283308162
"25",3.62551020408163,152,1.14632283308162
"26",3.76448979591837,152,1.14632283308162
"27",3.9034693877551,152,1.14632283308162
"28",4.04244897959184,152,1.14632283308162
"29",4.18142857142857,152,1.14632283308162
"30",4.32040816326531,152,1.14632283308162
"31",4.45938775510204,152,1.14632283308162
"32",4.59836734693878,152,1.14632283308162
"33",4.73734693877551,152,1.14632283308162
"34",4.87632653061225,152,1.14632283308162
"35",5.01530612244898,152,1.14632283308162
"36",5.15428571428571,152,1.14632283308162
"37",5.29326530612245,152,1.14632283308162
"38",5.43224489795918,152,1.14632283308162
"39",5.57122448979592,152,1.14632283308162
"40",5.71020408163265,152,1.14632283308162
"41",5.84918367346939,152,1.14632283308162
"42",5.98816326530612,152,1.14632283308162
"43",6.12714285714286,152,1.14632283308162
"44",6.26612244897959,152,1.14632283308162
"45",6.40510204081633,152,1.14632283308162
"46",6.54408163265306,152,1.14632283308162
"47",6.6830612244898,152,1.14632283308162
"48",6.82204081632653,152,1.14632283308162
"49",6.96102040816327,152,1.14632283308162
"50",7.1,152,1.14632283308162
"51",0.29,154.326530612245,1.07209530945867
"52",0.428979591836735,154.326530612245,1.07209530945867
"53",0.567959183673469,154.326530612245,1.07209530945867
"54",0.706938775510204,154.326530612245,1.15137860257691
"55",0.845918367346939,154.326530612245,1.11802213298179
"56",0.984897959183674,154.326530612245,1.14254191055673
"57",1.12387755102041,154.326530612245,1.2087173289786
"58",1.26285714285714,154.326530612245,1.19187087599368
"59",1.40183673469388,154.326530612245,1.13149861887648
"60",1.54081632653061,154.326530612245,1.13149861887648
"61",1.67979591836735,154.326530612245,1.13149861887648
"62",1.81877551020408,154.326530612245,1.14632283308162
"63",1.95775510204082,154.326530612245,1.14632283308162
"64",2.09673469387755,154.326530612245,1.14632283308162
"65",2.23571428571429,154.326530612245,1.14632283308162
"66",2.37469387755102,154.326530612245,1.14632283308162
"67",2.51367346938776,154.326530612245,1.14632283308162
"68",2.65265306122449,154.326530612245,1.14632283308162
"69",2.79163265306122,154.326530612245,1.14632283308162
"70",2.93061224489796,154.326530612245,1.14632283308162
"71",3.06959183673469,154.326530612245,1.14632283308162
"72",3.20857142857143,154.326530612245,1.14632283308162
"73",3.34755102040816,154.326530612245,1.14632283308162
"74",3.4865306122449,154.326530612245,1.14632283308162
"75",3.62551020408163,154.326530612245,1.14632283308162
"76",3.76448979591837,154.326530612245,1.14632283308162
"77",3.9034693877551,154.326530612245,1.14632283308162
"78",4.04244897959184,154.326530612245,1.14632283308162
"79",4.18142857142857,154.326530612245,1.14632283308162
"80",4.32040816326531,154.326530612245,1.14632283308162
"81",4.45938775510204,154.326530612245,1.14632283308162
"82",4.59836734693878,154.326530612245,1.14632283308162
"83",4.73734693877551,154.326530612245,1.14632283308162
"84",4.87632653061225,154.326530612245,1.14632283308162
"85",5.01530612244898,154.326530612245,1.14632283308162
"86",5.15428571428571,154.326530612245,1.14632283308162
"87",5.29326530612245,154.326530612245,1.14632283308162
"88",5.43224489795918,154.326530612245,1.14632283308162
"89",5.57122448979592,154.326530612245,1.14632283308162
"90",5.71020408163265,154.326530612245,1.14632283308162
"91",5.84918367346939,154.326530612245,1.14632283308162
"92",5.98816326530612,154.326530612245,1.14632283308162
"93",6.12714285714286,154.326530612245,1.14632283308162
"94",6.26612244897959,154.326530612245,1.14632283308162
"95",6.40510204081633,154.326530612245,1.14632283308162
"96",6.54408163265306,154.326530612245,1.14632283308162
"97",6.6830612244898,154.326530612245,1.14632283308162
"98",6.82204081632653,154.326530612245,1.14632283308162
"99",6.96102040816327,154.326530612245,1.14632283308162
"100",7.1,154.326530612245,1.14632283308162
"101",0.29,156.65306122449,1.07209530945867
"102",0.428979591836735,156.65306122449,1.07209530945867
"103",0.567959183673469,156.65306122449,1.07209530945867
"104",0.706938775510204,156.65306122449,1.15137860257691
"105",0.845918367346939,156.65306122449,1.11802213298179
"106",0.984897959183674,156.65306122449,1.14254191055673
"107",1.12387755102041,156.65306122449,1.2087173289786
"108",1.26285714285714,156.65306122449,1.19187087599368
"109",1.40183673469388,156.65306122449,1.13149861887648
"110",1.54081632653061,156.65306122449,1.13149861887648
"111",1.67979591836735,156.65306122449,1.13149861887648
"112",1.81877551020408,156.65306122449,1.14632283308162
"113",1.95775510204082,156.65306122449,1.14632283308162
"114",2.09673469387755,156.65306122449,1.14632283308162
"115",2.23571428571429,156.65306122449,1.14632283308162
"116",2.37469387755102,156.65306122449,1.14632283308162
"117",2.51367346938776,156.65306122449,1.14632283308162
"118",2.65265306122449,156.65306122449,1.14632283308162
"119",2.79163265306122,156.65306122449,1.14632283308162
"120",2.93061224489796,156.65306122449,1.14632283308162
"121",3.06959183673469,156.65306122449,1.14632283308162
"122",3.20857142857143,156.65306122449,1.14632283308162
"123",3.34755102040816,156.65306122449,1.14632283308162
