"bf","lr","best.iter","cv.r.squared"
0.5,0.1,113,0.184162852117807
0.5,0.1,35,0.125899145679494
0.5,0.1,433,0.221616796119973
0.5,0.1,70,0.189839620397356
0.5,0.1,133,0.227913550843049
0.5,0.1,456,0.206171451531602
0.5,0.1,52,0.185221090219614
0.5,0.1,109,0.144429092969124
0.5,0.1,411,0.159882020567296
0.5,0.1,66,0.228585102214007
0.6,0.1,399,0.19588057753576
0.6,0.1,63,0.200599927852542
0.6,0.1,233,0.182517578975966
0.6,0.1,56,0.181801775451075
0.6,0.1,156,0.229628276757919
0.6,0.1,140,0.171840117281192
0.6,0.1,166,0.282610828995798
0.6,0.1,96,0.20071730931399
0.6,0.1,155,0.213341061133589
0.6,0.1,234,0.19134207426174
0.7,0.1,89,0.183763230828542
0.7,0.1,85,0.17257726853216
0.7,0.1,195,0.179046161391193
0.7,0.1,135,0.213643818630803
0.7,0.1,41,0.172161050224788
0.7,0.1,150,0.267678980965757
0.7,0.1,51,0.142841312175135
0.7,0.1,39,0.164099813939365
0.7,0.1,203,0.196953050618545
0.7,0.1,60,0.171395015940686
0.5,0.05,417,0.19765423667867
0.5,0.05,589,0.222953497726173
0.5,0.05,836,0.278459214233525
0.5,0.05,963,0.253699078353538
0.5,0.05,122,0.210857561966808
0.5,0.05,132,0.131825998442813
0.5,0.05,113,0.174963235517112
0.5,0.05,554,0.281896044879801
0.5,0.05,91,0.173015397260306
0.5,0.05,501,0.207646698936004
0.6,0.05,110,0.173212115448275
0.6,0.05,173,0.219920468414656
0.6,0.05,224,0.209048145694192
0.6,0.05,152,0.204344635558523
0.6,0.05,212,0.2145359160934
0.6,0.05,376,0.195851012922248
0.6,0.05,135,0.209181861293795
0.6,0.05,147,0.206857915880624
0.6,0.05,122,0.173554254739205
0.6,0.05,240,0.215902846496611
0.7,0.05,262,0.125427693766658
0.7,0.05,126,0.173914390934804
0.7,0.05,187,0.184291042139791
0.7,0.05,136,0.217381964782607
0.7,0.05,221,0.182667434144541
0.7,0.05,129,0.212337664444456
0.7,0.05,252,0.174067927964017
0.7,0.05,181,0.149871885498359
0.7,0.05,135,0.179357684061721
0.7,0.05,85,0.161084490677371
0.5,0.01,1125,0.193999760825935
0.5,0.01,714,0.19721184716243
0.5,0.01,704,0.191268131746494
0.5,0.01,2740,0.270496933388927
0.5,0.01,1079,0.196855174439509
0.5,0.01,1162,0.257024820775517
0.5,0.01,665,0.176639671572876
0.5,0.01,1416,0.203292912947159
0.5,0.01,855,0.216570179699282
0.5,0.01,2221,0.184394332210579
0.6,0.01,996,0.194599403150174
0.6,0.01,1070,0.205416084784451
0.6,0.01,1017,0.194236761411051
0.6,0.01,852,0.144342448893429
0.6,0.01,750,0.225274387435959
0.6,0.01,760,0.208314152141191
0.6,0.01,1858,0.15340568525252
