"","TDP_P","DOC","Predicted"
"103",0.819795918367347,0.567959183673469,1.0229393982096
"104",1.07469387755102,0.567959183673469,1.0229393982096
"105",1.32959183673469,0.567959183673469,0.995025945705801
"106",1.58448979591837,0.567959183673469,0.953552298327563
"107",1.83938775510204,0.567959183673469,0.890623962168682
"108",2.09428571428571,0.567959183673469,0.910734753855539
"109",2.34918367346939,0.567959183673469,1.14546271656232
"110",2.60408163265306,0.567959183673469,1.12095942945715
"111",2.85897959183673,0.567959183673469,1.12181751455266
"112",3.11387755102041,0.567959183673469,1.09069656027342
"113",3.36877551020408,0.567959183673469,1.10850389845108
"114",3.62367346938776,0.567959183673469,1.14801868049656
"115",3.87857142857143,0.567959183673469,1.10112212353393
"116",4.1334693877551,0.567959183673469,1.10112212353393
"117",4.38836734693878,0.567959183673469,1.11933282448679
"118",4.64326530612245,0.567959183673469,1.15318003265127
"119",4.89816326530612,0.567959183673469,1.21645859798719
"120",5.1530612244898,0.567959183673469,1.22097490171295
"121",5.40795918367347,0.567959183673469,1.22097490171295
"122",5.66285714285714,0.567959183673469,1.22097490171295
"123",5.91775510204082,0.567959183673469,1.22097490171295
"124",6.17265306122449,0.567959183673469,1.22097490171295
"125",6.42755102040816,0.567959183673469,1.22097490171295
"126",6.68244897959184,0.567959183673469,1.22097490171295
"127",6.93734693877551,0.567959183673469,1.24614678630579
"128",7.19224489795918,0.567959183673469,1.27756291027269
"129",7.44714285714286,0.567959183673469,1.31288691788975
"130",7.70204081632653,0.567959183673469,1.32562420667559
"131",7.9569387755102,0.567959183673469,1.32562420667559
"132",8.21183673469388,0.567959183673469,1.32562420667559
"133",8.46673469387755,0.567959183673469,1.32562420667559
"134",8.72163265306122,0.567959183673469,1.32562420667559
"135",8.9765306122449,0.567959183673469,1.32562420667559
"136",9.23142857142857,0.567959183673469,1.32562420667559
"137",9.48632653061225,0.567959183673469,1.32562420667559
"138",9.74122448979592,0.567959183673469,1.32562420667559
"139",9.99612244897959,0.567959183673469,1.32562420667559
"140",10.2510204081633,0.567959183673469,1.32562420667559
"141",10.5059183673469,0.567959183673469,1.32562420667559
"142",10.7608163265306,0.567959183673469,1.32562420667559
"143",11.0157142857143,0.567959183673469,1.32562420667559
"144",11.270612244898,0.567959183673469,1.32562420667559
"145",11.5255102040816,0.567959183673469,1.32562420667559
"146",11.7804081632653,0.567959183673469,1.32562420667559
"147",12.035306122449,0.567959183673469,1.32562420667559
"148",12.2902040816327,0.567959183673469,1.32562420667559
"149",12.5451020408163,0.567959183673469,1.32562420667559
"150",12.8,0.567959183673469,1.32562420667559
"151",0.31,0.706938775510204,1.06432076979971
"152",0.564897959183673,0.706938775510204,1.06432076979971
"153",0.819795918367347,0.706938775510204,1.06432076979971
"154",1.07469387755102,0.706938775510204,1.06432076979971
"155",1.32959183673469,0.706938775510204,1.03640731729592
"156",1.58448979591837,0.706938775510204,0.994933669917677
"157",1.83938775510204,0.706938775510204,0.932005333758796
"158",2.09428571428571,0.706938775510204,0.952116125445653
"159",2.34918367346939,0.706938775510204,1.20571662458537
"160",2.60408163265306,0.706938775510204,1.20024272257539
"161",2.85897959183673,0.706938775510204,1.2011008076709
"162",3.11387755102041,0.706938775510204,1.16997985339166
"163",3.36877551020408,0.706938775510204,1.18778719156931
"164",3.62367346938776,0.706938775510204,1.2273019736148
"165",3.87857142857143,0.706938775510204,1.18040541665216
"166",4.1334693877551,0.706938775510204,1.18040541665216
"167",4.38836734693878,0.706938775510204,1.19861611760503
"168",4.64326530612245,0.706938775510204,1.23246332576951
"169",4.89816326530612,0.706938775510204,1.29574189110543
"170",5.1530612244898,0.706938775510204,1.30025819483119
"171",5.40795918367347,0.706938775510204,1.30025819483119
"172",5.66285714285714,0.706938775510204,1.30025819483119
"173",5.91775510204082,0.706938775510204,1.30025819483119
"174",6.17265306122449,0.706938775510204,1.30025819483119
"175",6.42755102040816,0.706938775510204,1.30025819483119
"176",6.68244897959184,0.706938775510204,1.30025819483119
"177",6.93734693877551,0.706938775510204,1.32543007942403
"178",7.19224489795918,0.706938775510204,1.3345041059801
"179",7.44714285714286,0.706938775510204,1.36982811359717
"180",7.70204081632653,0.706938775510204,1.382565402383
"181",7.9569387755102,0.706938775510204,1.382565402383
"182",8.21183673469388,0.706938775510204,1.382565402383
"183",8.46673469387755,0.706938775510204,1.382565402383
"184",8.72163265306122,0.706938775510204,1.382565402383
"185",8.9765306122449,0.706938775510204,1.382565402383
"186",9.23142857142857,0.706938775510204,1.382565402383
"187",9.48632653061225,0.706938775510204,1.382565402383
"188",9.74122448979592,0.706938775510204,1.382565402383
"189",9.99612244897959,0.706938775510204,1.382565402383
"190",10.2510204081633,0.706938775510204,1.382565402383
"191",10.5059183673469,0.706938775510204,1.382565402383
"192",10.7608163265306,0.706938775510204,1.382565402383
"193",11.0157142857143,0.706938775510204,1.382565402383
"194",11.270612244898,0.706938775510204,1.382565402383
"195",11.5255102040816,0.706938775510204,1.382565402383
"196",11.7804081632653,0.706938775510204,1.382565402383
"197",12.035306122449,0.706938775510204,1.382565402383
"198",12.2902040816327,0.706938775510204,1.382565402383
"199",12.5451020408163,0.706938775510204,1.382565402383
"200",12.8,0.706938775510204,1.382565402383
"201",0.31,0.845918367346939,1.0585526535301
"202",0.564897959183673,0.845918367346939,1.0585526535301
"203",0.819795918367347,0.845918367346939,1.0585526535301
"204",1.07469387755102,0.845918367346939,1.0585526535301
"205",1.32959183673469,0.845918367346939,1.03063920102631
"206",1.58448979591837,0.845918367346939,0.98916555364807
"207",1.83938775510204,0.845918367346939,0.92623721748919
"208",2.09428571428571,0.845918367346939,0.946348009176046
"209",2.34918367346939,0.845918367346939,1.19994850831577
"210",2.60408163265306,0.845918367346939,1.19447460630578
"211",2.85897959183673,0.845918367346939,1.19533269140129
"212",3.11387755102041,0.845918367346939,1.16421173712205
"213",3.36877551020408,0.845918367346939,1.18201907529971
"214",3.62367346938776,0.845918367346939,1.22153385734519
"215",3.87857142857143,0.845918367346939,1.14704894705704
"216",4.1334693877551,0.845918367346939,1.14704894705704
"217",4.38836734693878,0.845918367346939,1.1652596480099
"218",4.64326530612245,0.845918367346939,1.19910685617439
"219",4.89816326530612,0.845918367346939,1.26238542151031
"220",5.1530612244898,0.845918367346939,1.26690172523606
"221",5.40795918367347,0.845918367346939,1.26690172523606
"222",5.66285714285714,0.845918367346939,1.26690172523606
"223",5.91775510204082,0.845918367346939,1.26690172523606
"224",6.17265306122449,0.845918367346939,1.26690172523606
"225",6.42755102040816,0.845918367346939,1.26690172523606
"226",6.68244897959184,0.845918367346939,1.26690172523606
"227",6.93734693877551,0.845918367346939,1.29207360982891
"228",7.19224489795918,0.845918367346939,1.30114763638498
"229",7.44714285714286,0.845918367346939,1.33647164400204
"230",7.70204081632653,0.845918367346939,1.34920893278788
"231",7.9569387755102,0.845918367346939,1.34920893278788
"232",8.21183673469388,0.845918367346939,1.34920893278788
"233",8.46673469387755,0.845918367346939,1.34920893278788
"234",8.72163265306122,0.845918367346939,1.34920893278788
"235",8.9765306122449,0.845918367346939,1.34920893278788
"236",9.23142857142857,0.845918367346939,1.34920893278788
"237",9.48632653061225,0.845918367346939,1.34920893278788
"238",9.74122448979592,0.845918367346939,1.34920893278788
"239",9.99612244897959,0.845918367346939,1.34920893278788
"240",10.2510204081633,0.845918367346939,1.34920893278788
"241",10.5059183673469,0.845918367346939,1.34920893278788
"242",10.7608163265306,0.845918367346939,1.34920893278788
"243",11.0157142857143,0.845918367346939,1.34920893278788
"244",11.270612244898,0.845918367346939,1.34920893278788
"245",11.5255102040816,0.845918367346939,1.34920893278788
"246",11.7804081632653,0.845918367346939,1.34920893278788
"247",12.035306122449,0.845918367346939,1.34920893278788
"248",12.2902040816327,0.845918367346939,1.34920893278788
"249",12.5451020408163,0.845918367346939,1.34920893278788
"250",12.8,0.845918367346939,1.34920893278788
"251",0.31,0.984897959183674,1.08307243110505
"252",0.564897959183673,0.984897959183674,1.08307243110505
"253",0.819795918367347,0.984897959183674,1.08307243110505
"254",1.07469387755102,0.984897959183674,1.08307243110505
"255",1.32959183673469,0.984897959183674,1.05515897860126
"256",1.58448979591837,0.984897959183674,1.01368533122302
"257",1.83938775510204,0.984897959183674,0.950756995064137
"258",2.09428571428571,0.984897959183674,0.970867786750993
"259",2.34918367346939,0.984897959183674,1.22446828589071
"260",2.60408163265306,0.984897959183674,1.21899438388073
"261",2.85897959183673,0.984897959183674,1.21985246897624
"262",3.11387755102041,0.984897959183674,1.188731514697
"263",3.36877551020408,0.984897959183674,1.20653885287465
"264",3.62367346938776,0.984897959183674,1.24605363492014
"265",3.87857142857143,0.984897959183674,1.17156872463199
"266",4.1334693877551,0.984897959183674,1.17156872463199
"267",4.38836734693878,0.984897959183674,1.18977942558485
"268",4.64326530612245,0.984897959183674,1.22362663374934
"269",4.89816326530612,0.984897959183674,1.28690519908525
"270",5.1530612244898,0.984897959183674,1.29142150281101
"271",5.40795918367347,0.984897959183674,1.29142150281101
"272",5.66285714285714,0.984897959183674,1.29142150281101
"273",5.91775510204082,0.984897959183674,1.29142150281101
"274",6.17265306122449,0.984897959183674,1.29142150281101
"275",6.42755102040816,0.984897959183674,1.29142150281101
"276",6.68244897959184,0.984897959183674,1.29142150281101
"277",6.93734693877551,0.984897959183674,1.31659338740385
"278",7.19224489795918,0.984897959183674,1.32566741395992
"279",7.44714285714286,0.984897959183674,1.36099142157699
"280",7.70204081632653,0.984897959183674,1.37372871036283
"281",7.9569387755102,0.984897959183674,1.37372871036283
"282",8.21183673469388,0.984897959183674,1.37372871036283
"283",8.46673469387755,0.984897959183674,1.37372871036283
"284",8.72163265306122,0.984897959183674,1.37372871036283
"285",8.9765306122449,0.984897959183674,1.37372871036283
"286",9.23142857142857,0.984897959183674,1.37372871036283
"287",9.48632653061225,0.984897959183674,1.37372871036283
"288",9.74122448979592,0.984897959183674,1.37372871036283
"289",9.99612244897959,0.984897959183674,1.37372871036283
"290",10.2510204081633,0.984897959183674,1.37372871036283
"291",10.5059183673469,0.984897959183674,1.37372871036283
"292",10.7608163265306,0.984897959183674,1.37372871036283
"293",11.0157142857143,0.984897959183674,1.37372871036283
"294",11.270612244898,0.984897959183674,1.37372871036283
"295",11.5255102040816,0.984897959183674,1.37372871036283
"296",11.7804081632653,0.984897959183674,1.37372871036283
"297",12.035306122449,0.984897959183674,1.37372871036283
"298",12.2902040816327,0.984897959183674,1.37372871036283
"299",12.5451020408163,0.984897959183674,1.37372871036283
"300",12.8,0.984897959183674,1.37372871036283
"301",0.31,1.12387755102041,1.14924784952691
"302",0.564897959183673,1.12387755102041,1.14924784952691
"303",0.819795918367347,1.12387755102041,1.14924784952691
"304",1.07469387755102,1.12387755102041,1.14924784952691
"305",1.32959183673469,1.12387755102041,1.12133439702312
"306",1.58448979591837,1.12387755102041,1.07986074964488
"307",1.83938775510204,1.12387755102041,1.016932413486
"308",2.09428571428571,1.12387755102041,1.03704320517286
"309",2.34918367346939,1.12387755102041,1.29064370431258
"310",2.60408163265306,1.12387755102041,1.28516980230259
"311",2.85897959183673,1.12387755102041,1.2860278873981
"312",3.11387755102041,1.12387755102041,1.25490693311886
"313",3.36877551020408,1.12387755102041,1.27271427129652
"314",3.62367346938776,1.12387755102041,1.312229053342
"315",3.87857142857143,1.12387755102041,1.23774414305385
"316",4.1334693877551,1.12387755102041,1.23774414305385
"317",4.38836734693878,1.12387755102041,1.25595484400671
"318",4.64326530612245,1.12387755102041,1.2898020521712
"319",4.89816326530612,1.12387755102041,1.35308061750712
"320",5.1530612244898,1.12387755102041,1.35759692123287
"321",5.40795918367347,1.12387755102041,1.35759692123287
"322",5.66285714285714,1.12387755102041,1.35759692123287
"323",5.91775510204082,1.12387755102041,1.35759692123287
"324",6.17265306122449,1.12387755102041,1.35759692123287
"325",6.42755102040816,1.12387755102041,1.35759692123287
"326",6.68244897959184,1.12387755102041,1.35759692123287
"327",6.93734693877551,1.12387755102041,1.38276880582572
"328",7.19224489795918,1.12387755102041,1.39184283238179
"329",7.44714285714286,1.12387755102041,1.42716683999885
"330",7.70204081632653,1.12387755102041,1.43990412878469
"331",7.9569387755102,1.12387755102041,1.43990412878469
"332",8.21183673469388,1.12387755102041,1.43990412878469
"333",8.46673469387755,1.12387755102041,1.43990412878469
"334",8.72163265306122,1.12387755102041,1.43990412878469
"335",8.9765306122449,1.12387755102041,1.43990412878469
"336",9.23142857142857,1.12387755102041,1.43990412878469
"337",9.48632653061225,1.12387755102041,1.43990412878469
"338",9.74122448979592,1.12387755102041,1.43990412878469
"339",9.99612244897959,1.12387755102041,1.43990412878469
"340",10.2510204081633,1.12387755102041,1.43990412878469
"341",10.5059183673469,1.12387755102041,1.43990412878469
"342",10.7608163265306,1.12387755102041,1.43990412878469
"343",11.0157142857143,1.12387755102041,1.43990412878469
"344",11.270612244898,1.12387755102041,1.43990412878469
"345",11.5255102040816,1.12387755102041,1.43990412878469
"346",11.7804081632653,1.12387755102041,1.43990412878469
"347",12.035306122449,1.12387755102041,1.43990412878469
"348",12.2902040816327,1.12387755102041,1.43990412878469
"349",12.5451020408163,1.12387755102041,1.43990412878469
"350",12.8,1.12387755102041,1.43990412878469
"351",0.31,1.26285714285714,1.1112229458678
"352",0.564897959183673,1.26285714285714,1.1112229458678
"353",0.819795918367347,1.26285714285714,1.1112229458678
"354",1.07469387755102,1.26285714285714,1.1112229458678
"355",1.32959183673469,1.26285714285714,1.083309493364
"356",1.58448979591837,1.26285714285714,1.04183584598576
"357",1.83938775510204,1.26285714285714,0.978907509826881
"358",2.09428571428571,1.26285714285714,0.999018301513737
"359",2.34918367346939,1.26285714285714,1.25261880065346
"360",2.60408163265306,1.26285714285714,1.24714489864347
"361",2.85897959183673,1.26285714285714,1.26918143441319
"362",3.11387755102041,1.26285714285714,1.23806048013395
"363",3.36877551020408,1.26285714285714,1.2558678183116
"364",3.62367346938776,1.26285714285714,1.29538260035709
"365",3.87857142857143,1.26285714285714,1.22089769006893
"366",4.1334693877551,1.26285714285714,1.22089769006893
"367",4.38836734693878,1.26285714285714,1.2391083910218
"368",4.64326530612245,1.26285714285714,1.27295559918628
"369",4.89816326530612,1.26285714285714,1.3362341645222
"370",5.1530612244898,1.26285714285714,1.34075046824796
"371",5.40795918367347,1.26285714285714,1.34075046824796
"372",5.66285714285714,1.26285714285714,1.34075046824796
"373",5.91775510204082,1.26285714285714,1.34075046824796
"374",6.17265306122449,1.26285714285714,1.34075046824796
"375",6.42755102040816,1.26285714285714,1.34075046824796
"376",6.68244897959184,1.26285714285714,1.34075046824796
"377",6.93734693877551,1.26285714285714,1.3659223528408
"378",7.19224489795918,1.26285714285714,1.37499637939687
"379",7.44714285714286,1.26285714285714,1.41032038701394
"380",7.70204081632653,1.26285714285714,1.42305767579977
"381",7.9569387755102,1.26285714285714,1.42305767579977
"382",8.21183673469388,1.26285714285714,1.42305767579977
"383",8.46673469387755,1.26285714285714,1.42305767579977
"384",8.72163265306122,1.26285714285714,1.42305767579977
"385",8.9765306122449,1.26285714285714,1.42305767579977
"386",9.23142857142857,1.26285714285714,1.42305767579977
"387",9.48632653061225,1.26285714285714,1.42305767579977
"388",9.74122448979592,1.26285714285714,1.42305767579977
"389",9.99612244897959,1.26285714285714,1.42305767579977
"390",10.2510204081633,1.26285714285714,1.42305767579977
"391",10.5059183673469,1.26285714285714,1.42305767579977
"392",10.7608163265306,1.26285714285714,1.42305767579977
"393",11.0157142857143,1.26285714285714,1.42305767579977
"394",11.270612244898,1.26285714285714,1.42305767579977
"395",11.5255102040816,1.26285714285714,1.42305767579977
"396",11.7804081632653,1.26285714285714,1.42305767579977
"397",12.035306122449,1.26285714285714,1.42305767579977
"398",12.2902040816327,1.26285714285714,1.42305767579977
"399",12.5451020408163,1.26285714285714,1.42305767579977
"400",12.8,1.26285714285714,1.42305767579977
"401",0.31,1.40183673469388,1.05085068875059
"402",0.564897959183673,1.40183673469388,1.05085068875059
"403",0.819795918367347,1.40183673469388,1.05085068875059
"404",1.07469387755102,1.40183673469388,1.05085068875059
"405",1.32959183673469,1.40183673469388,1.0229372362468
"406",1.58448979591837,1.40183673469388,0.981463588868558
"407",1.83938775510204,1.40183673469388,0.918535252709678
"408",2.09428571428571,1.40183673469388,0.938646044396534
"409",2.34918367346939,1.40183673469388,1.19224654353626
"410",2.60408163265306,1.40183673469388,1.18677264152627
"411",2.85897959183673,1.40183673469388,1.20880917729598
"412",3.11387755102041,1.40183673469388,1.17768822301674
"413",3.36877551020408,1.40183673469388,1.1954955611944
"414",3.62367346938776,1.40183673469388,1.23501034323988
"415",3.87857142857143,1.40183673469388,1.16052543295173
"416",4.1334693877551,1.40183673469388,1.16052543295173
"417",4.38836734693878,1.40183673469388,1.17873613390459
"418",4.64326530612245,1.40183673469388,1.21258334206908
"419",4.89816326530612,1.40183673469388,1.275861907405
"420",5.1530612244898,1.40183673469388,1.28037821113075
"421",5.40795918367347,1.40183673469388,1.28037821113075
"422",5.66285714285714,1.40183673469388,1.28037821113075
"423",5.91775510204082,1.40183673469388,1.28037821113075
"424",6.17265306122449,1.40183673469388,1.28037821113075
"425",6.42755102040816,1.40183673469388,1.28037821113075
"426",6.68244897959184,1.40183673469388,1.28037821113075
"427",6.93734693877551,1.40183673469388,1.3055500957236
"428",7.19224489795918,1.40183673469388,1.31462412227967
"429",7.44714285714286,1.40183673469388,1.34994812989673
"430",7.70204081632653,1.40183673469388,1.36268541868257
"431",7.9569387755102,1.40183673469388,1.36268541868257
"432",8.21183673469388,1.40183673469388,1.36268541868257
"433",8.46673469387755,1.40183673469388,1.36268541868257
"434",8.72163265306122,1.40183673469388,1.36268541868257
"435",8.9765306122449,1.40183673469388,1.36268541868257
"436",9.23142857142857,1.40183673469388,1.36268541868257
"437",9.48632653061225,1.40183673469388,1.36268541868257
"438",9.74122448979592,1.40183673469388,1.36268541868257
"439",9.99612244897959,1.40183673469388,1.36268541868257
"440",10.2510204081633,1.40183673469388,1.36268541868257
"441",10.5059183673469,1.40183673469388,1.36268541868257
"442",10.7608163265306,1.40183673469388,1.36268541868257
"443",11.0157142857143,1.40183673469388,1.36268541868257
"444",11.270612244898,1.40183673469388,1.36268541868257
"445",11.5255102040816,1.40183673469388,1.36268541868257
"446",11.7804081632653,1.40183673469388,1.36268541868257
"447",12.035306122449,1.40183673469388,1.36268541868257
"448",12.2902040816327,1.40183673469388,1.36268541868257
"449",12.5451020408163,1.40183673469388,1.36268541868257
"450",12.8,1.40183673469388,1.36268541868257
"451",0.31,1.54081632653061,1.05085068875059
"452",0.564897959183673,1.54081632653061,1.05085068875059
"453",0.819795918367347,1.54081632653061,1.05085068875059
"454",1.07469387755102,1.54081632653061,1.05085068875059
"455",1.32959183673469,1.54081632653061,1.0229372362468
"456",1.58448979591837,1.54081632653061,0.981463588868558
"457",1.83938775510204,1.54081632653061,0.918535252709678
"458",2.09428571428571,1.54081632653061,0.938646044396534
"459",2.34918367346939,1.54081632653061,1.19224654353626
"460",2.60408163265306,1.54081632653061,1.18677264152627
"461",2.85897959183673,1.54081632653061,1.20880917729598
"462",3.11387755102041,1.54081632653061,1.17768822301674
"463",3.36877551020408,1.54081632653061,1.1954955611944
"464",3.62367346938776,1.54081632653061,1.23501034323988
"465",3.87857142857143,1.54081632653061,1.16052543295173
"466",4.1334693877551,1.54081632653061,1.16052543295173
"467",4.38836734693878,1.54081632653061,1.17873613390459
"468",4.64326530612245,1.54081632653061,1.21258334206908
"469",4.89816326530612,1.54081632653061,1.275861907405
"470",5.1530612244898,1.54081632653061,1.28037821113075
"471",5.40795918367347,1.54081632653061,1.28037821113075
"472",5.66285714285714,1.54081632653061,1.28037821113075
"473",5.91775510204082,1.54081632653061,1.28037821113075
"474",6.17265306122449,1.54081632653061,1.28037821113075
"475",6.42755102040816,1.54081632653061,1.28037821113075
"476",6.68244897959184,1.54081632653061,1.28037821113075
"477",6.93734693877551,1.54081632653061,1.3055500957236
"478",7.19224489795918,1.54081632653061,1.31462412227967
"479",7.44714285714286,1.54081632653061,1.34994812989673
"480",7.70204081632653,1.54081632653061,1.36268541868257
"481",7.9569387755102,1.54081632653061,1.36268541868257
"482",8.21183673469388,1.54081632653061,1.36268541868257
"483",8.46673469387755,1.54081632653061,1.36268541868257
"484",8.72163265306122,1.54081632653061,1.36268541868257
"485",8.9765306122449,1.54081632653061,1.36268541868257
"486",9.23142857142857,1.54081632653061,1.36268541868257
"487",9.48632653061225,1.54081632653061,1.36268541868257
"488",9.74122448979592,1.54081632653061,1.36268541868257
"489",9.99612244897959,1.54081632653061,1.36268541868257
"490",10.2510204081633,1.54081632653061,1.36268541868257
"491",10.5059183673469,1.54081632653061,1.36268541868257
"492",10.7608163265306,1.54081632653061,1.36268541868257
"493",11.0157142857143,1.54081632653061,1.36268541868257
"494",11.270612244898,1.54081632653061,1.36268541868257
"495",11.5255102040816,1.54081632653061,1.36268541868257
"496",11.7804081632653,1.54081632653061,1.36268541868257
"497",12.035306122449,1.54081632653061,1.36268541868257
"498",12.2902040816327,1.54081632653061,1.36268541868257
"499",12.5451020408163,1.54081632653061,1.36268541868257
"500",12.8,1.54081632653061,1.36268541868257
"501",0.31,1.67979591836735,1.05085068875059
"502",0.564897959183673,1.67979591836735,1.05085068875059
"503",0.819795918367347,1.67979591836735,1.05085068875059
"504",1.07469387755102,1.67979591836735,1.05085068875059
"505",1.32959183673469,1.67979591836735,1.0229372362468
"506",1.58448979591837,1.67979591836735,0.981463588868558
"507",1.83938775510204,1.67979591836735,0.918535252709678
"508",2.09428571428571,1.67979591836735,0.938646044396534
"509",2.34918367346939,1.67979591836735,1.19224654353626
"510",2.60408163265306,1.67979591836735,1.18677264152627
"511",2.85897959183673,1.67979591836735,1.20880917729598
"512",3.11387755102041,1.67979591836735,1.17768822301674
"513",3.36877551020408,1.67979591836735,1.1954955611944
"514",3.62367346938776,1.67979591836735,1.23501034323988
"515",3.87857142857143,1.67979591836735,1.16052543295173
"516",4.1334693877551,1.67979591836735,1.16052543295173
"517",4.38836734693878,1.67979591836735,1.17873613390459
"518",4.64326530612245,1.67979591836735,1.21258334206908
"519",4.89816326530612,1.67979591836735,1.275861907405
"520",5.1530612244898,1.67979591836735,1.28037821113075
"521",5.40795918367347,1.67979591836735,1.28037821113075
"522",5.66285714285714,1.67979591836735,1.28037821113075
"523",5.91775510204082,1.67979591836735,1.28037821113075
"524",6.17265306122449,1.67979591836735,1.28037821113075
"525",6.42755102040816,1.67979591836735,1.28037821113075
"526",6.68244897959184,1.67979591836735,1.28037821113075
"527",6.93734693877551,1.67979591836735,1.3055500957236
"528",7.19224489795918,1.67979591836735,1.31462412227967
"529",7.44714285714286,1.67979591836735,1.34994812989673
