"n.trees","cv.r.squared"
377,0.183147365702184
187,0.203129551110904
182,0.178972726937597
409,0.203157869101431
168,0.155387912600299
407,0.208250614612866
91,0.158201198416274
355,0.222872136278235
158,0.237081342119064
413,0.19907960004364
150,0.173277234399916
246,0.195180711651791
160,0.202102111949581
293,0.238666245112177
199,0.220364245765808
401,0.240835553142967
197,0.180768219509624
119,0.198323222314878
202,0.210722219376145
377,0.223969137052217
291,0.211108707719727
145,0.180797434682192
127,0.169530522514116
271,0.186249672804255
52,0.127812977001364
174,0.228370773930165
133,0.206417787939326
431,0.204194268755855
90,0.201218786124358
382,0.22761954814529
304,0.211855629739586
48,0.136187635645346
137,0.141734057623018
253,0.18812151711156
139,0.232374457168837
414,0.212017532408751
372,0.200991868585717
159,0.14404058207804
304,0.20221963382305
416,0.234558307075666
232,0.187264608538494
141,0.216878174831079
186,0.170407758884032
372,0.263239874019308
182,0.189605422637162
418,0.184677880760842
388,0.202007210818658
158,0.165205303040399
213,0.224524935172226
230,0.18801860605942
420,0.197783775836758
282,0.210846793185739
406,0.212459007259401
397,0.212402947980317
159,0.183212175535928
349,0.204488997865656
369,0.155891829059833
114,0.179243428978154
173,0.22924588211278
410,0.175933294840608
344,0.201491432072936
135,0.207496928563043
145,0.17318556281373
221,0.237131992112402
108,0.169976546249895
415,0.204991377424117
150,0.162635995321421
97,0.126427913050835
332,0.211676386022974
330,0.20200458205498
169,0.188435272619143
90,0.189425167922753
273,0.194153575951775
116,0.187700028257023
147,0.230349887587057
196,0.153432426548835
122,0.219203751662721
141,0.210526515513533
409,0.203137693909951
304,0.237199521650585
412,0.22623393237903
151,0.198701023423508
253,0.20489870639133
369,0.270200917134168
119,0.188332915790803
253,0.21923191488055
239,0.202014579652643
206,0.164478101702678
232,0.188688243962496
389,0.184813353593766
106,0.180126056387243
94,0.144469630639249
292,0.224759548434501
427,0.222344781010614
48,0.11120580179484
175,0.190491930637531
148,0.162983315245633
406,0.167069649519527
238,0.149953602067726
222,0.182930669502917
