"","NO3_N","BIOTITE_GNEISS_PCT","Predicted"
"1",0.002,0,1.50098715415307
"2",0.0100612244897959,0,1.50098715415307
"3",0.0181224489795918,0,1.50098715415307
"4",0.0261836734693878,0,1.4677498892054
"5",0.0342448979591837,0,1.52593028431799
"6",0.0423061224489796,0,1.54840965977918
"7",0.0503673469387755,0,1.54840965977918
"8",0.0584285714285714,0,1.5380474207703
"9",0.0664897959183673,0,1.52282525248292
"10",0.0745510204081633,0,1.50213806856226
"11",0.0826122448979592,0,1.17142413999679
"12",0.0906734693877551,0,1.1409313534777
"13",0.098734693877551,0,1.15263799647254
"14",0.106795918367347,0,1.13319017170486
"15",0.114857142857143,0,1.14643108653682
"16",0.122918367346939,0,1.13111199032047
"17",0.130979591836735,0,1.14090819413068
"18",0.139040816326531,0,1.14090819413068
"19",0.147102040816327,0,1.14090819413068
"20",0.155163265306122,0,1.14090819413068
"21",0.163224489795918,0,1.14090819413068
"22",0.171285714285714,0,1.14090819413068
"23",0.17934693877551,0,1.14090819413068
"24",0.187408163265306,0,1.1743938056987
"25",0.195469387755102,0,1.1743938056987
"26",0.203530612244898,0,1.1743938056987
"27",0.211591836734694,0,1.1743938056987
"28",0.21965306122449,0,1.1743938056987
"29",0.227714285714286,0,1.1743938056987
"30",0.235775510204082,0,1.1743938056987
"31",0.243836734693878,0,1.1743938056987
"32",0.251897959183673,0,1.1743938056987
"33",0.259959183673469,0,1.1743938056987
"34",0.268020408163265,0,1.1743938056987
"35",0.276081632653061,0,1.1743938056987
"36",0.284142857142857,0,1.1743938056987
"37",0.292204081632653,0,1.1743938056987
"38",0.300265306122449,0,1.1743938056987
"39",0.308326530612245,0,1.1743938056987
"40",0.316387755102041,0,1.1743938056987
"41",0.324448979591837,0,1.1743938056987
"42",0.332510204081633,0,1.1743938056987
"43",0.340571428571429,0,1.1743938056987
"44",0.348632653061224,0,1.1743938056987
"45",0.35669387755102,0,1.1743938056987
"46",0.364755102040816,0,1.1743938056987
"47",0.372816326530612,0,1.1743938056987
"48",0.380877551020408,0,1.1743938056987
"49",0.388938775510204,0,1.1743938056987
"50",0.397,0,1.1743938056987
"51",0.002,0.0204081632653061,1.50098715415307
"52",0.0100612244897959,0.0204081632653061,1.50098715415307
"53",0.0181224489795918,0.0204081632653061,1.50098715415307
"54",0.0261836734693878,0.0204081632653061,1.4677498892054
"55",0.0342448979591837,0.0204081632653061,1.52593028431799
"56",0.0423061224489796,0.0204081632653061,1.54840965977918
"57",0.0503673469387755,0.0204081632653061,1.54840965977918
"58",0.0584285714285714,0.0204081632653061,1.5380474207703
"59",0.0664897959183673,0.0204081632653061,1.52282525248292
"60",0.0745510204081633,0.0204081632653061,1.50213806856226
"61",0.0826122448979592,0.0204081632653061,1.17142413999679
"62",0.0906734693877551,0.0204081632653061,1.1409313534777
"63",0.098734693877551,0.0204081632653061,1.15263799647254
"64",0.106795918367347,0.0204081632653061,1.13319017170486
"65",0.114857142857143,0.0204081632653061,1.14643108653682
"66",0.122918367346939,0.0204081632653061,1.13111199032047
"67",0.130979591836735,0.0204081632653061,1.14090819413068
"68",0.139040816326531,0.0204081632653061,1.14090819413068
"69",0.147102040816327,0.0204081632653061,1.14090819413068
"70",0.155163265306122,0.0204081632653061,1.14090819413068
"71",0.163224489795918,0.0204081632653061,1.14090819413068
"72",0.171285714285714,0.0204081632653061,1.14090819413068
"73",0.17934693877551,0.0204081632653061,1.14090819413068
"74",0.187408163265306,0.0204081632653061,1.1743938056987
"75",0.195469387755102,0.0204081632653061,1.1743938056987
"76",0.203530612244898,0.0204081632653061,1.1743938056987
"77",0.211591836734694,0.0204081632653061,1.1743938056987
"78",0.21965306122449,0.0204081632653061,1.1743938056987
"79",0.227714285714286,0.0204081632653061,1.1743938056987
"80",0.235775510204082,0.0204081632653061,1.1743938056987
"81",0.243836734693878,0.0204081632653061,1.1743938056987
"82",0.251897959183673,0.0204081632653061,1.1743938056987
"83",0.259959183673469,0.0204081632653061,1.1743938056987
"84",0.268020408163265,0.0204081632653061,1.1743938056987
"85",0.276081632653061,0.0204081632653061,1.1743938056987
"86",0.284142857142857,0.0204081632653061,1.1743938056987
"87",0.292204081632653,0.0204081632653061,1.1743938056987
"88",0.300265306122449,0.0204081632653061,1.1743938056987
"89",0.308326530612245,0.0204081632653061,1.1743938056987
"90",0.316387755102041,0.0204081632653061,1.1743938056987
"91",0.324448979591837,0.0204081632653061,1.1743938056987
"92",0.332510204081633,0.0204081632653061,1.1743938056987
"93",0.340571428571429,0.0204081632653061,1.1743938056987
"94",0.348632653061224,0.0204081632653061,1.1743938056987
"95",0.35669387755102,0.0204081632653061,1.1743938056987
"96",0.364755102040816,0.0204081632653061,1.1743938056987
"97",0.372816326530612,0.0204081632653061,1.1743938056987
"98",0.380877551020408,0.0204081632653061,1.1743938056987
"99",0.388938775510204,0.0204081632653061,1.1743938056987
"100",0.397,0.0204081632653061,1.1743938056987
"101",0.002,0.0408163265306122,1.50098715415307
"102",0.0100612244897959,0.0408163265306122,1.50098715415307
"103",0.0181224489795918,0.0408163265306122,1.50098715415307
"104",0.0261836734693878,0.0408163265306122,1.4677498892054
"105",0.0342448979591837,0.0408163265306122,1.52593028431799
"106",0.0423061224489796,0.0408163265306122,1.54840965977918
"107",0.0503673469387755,0.0408163265306122,1.54840965977918
"108",0.0584285714285714,0.0408163265306122,1.5380474207703
"109",0.0664897959183673,0.0408163265306122,1.52282525248292
"110",0.0745510204081633,0.0408163265306122,1.50213806856226
"111",0.0826122448979592,0.0408163265306122,1.17142413999679
"112",0.0906734693877551,0.0408163265306122,1.1409313534777
"113",0.098734693877551,0.0408163265306122,1.15263799647254
"114",0.106795918367347,0.0408163265306122,1.13319017170486
"115",0.114857142857143,0.0408163265306122,1.14643108653682
"116",0.122918367346939,0.0408163265306122,1.13111199032047
"117",0.130979591836735,0.0408163265306122,1.14090819413068
"118",0.139040816326531,0.0408163265306122,1.14090819413068
"119",0.147102040816327,0.0408163265306122,1.14090819413068
"120",0.155163265306122,0.0408163265306122,1.14090819413068
"121",0.163224489795918,0.0408163265306122,1.14090819413068
"122",0.171285714285714,0.0408163265306122,1.14090819413068
"123",0.17934693877551,0.0408163265306122,1.14090819413068
"124",0.187408163265306,0.0408163265306122,1.1743938056987
"125",0.195469387755102,0.0408163265306122,1.1743938056987
"126",0.203530612244898,0.0408163265306122,1.1743938056987
"127",0.211591836734694,0.0408163265306122,1.1743938056987
"128",0.21965306122449,0.0408163265306122,1.1743938056987
"129",0.227714285714286,0.0408163265306122,1.1743938056987
"130",0.235775510204082,0.0408163265306122,1.1743938056987
"131",0.243836734693878,0.0408163265306122,1.1743938056987
"132",0.251897959183673,0.0408163265306122,1.1743938056987
"133",0.259959183673469,0.0408163265306122,1.1743938056987
"134",0.268020408163265,0.0408163265306122,1.1743938056987
"135",0.276081632653061,0.0408163265306122,1.1743938056987
"136",0.284142857142857,0.0408163265306122,1.1743938056987
"137",0.292204081632653,0.0408163265306122,1.1743938056987
"138",0.300265306122449,0.0408163265306122,1.1743938056987
"139",0.308326530612245,0.0408163265306122,1.1743938056987
"140",0.316387755102041,0.0408163265306122,1.1743938056987
"141",0.324448979591837,0.0408163265306122,1.1743938056987
"142",0.332510204081633,0.0408163265306122,1.1743938056987
