"","NtoP","tmean_month","Predicted"
"61",277.140816326531,2.64973506122449,1.77542722117185
"62",303.044897959184,2.64973506122449,1.77542722117185
"63",328.948979591837,2.64973506122449,1.77542722117185
"64",354.85306122449,2.64973506122449,1.77542722117185
"65",380.757142857143,2.64973506122449,1.77542722117185
"66",406.661224489796,2.64973506122449,1.77542722117185
"67",432.565306122449,2.64973506122449,1.77542722117185
"68",458.469387755102,2.64973506122449,1.77542722117185
"69",484.373469387755,2.64973506122449,1.77542722117185
"70",510.277551020408,2.64973506122449,1.77542722117185
"71",536.181632653061,2.64973506122449,1.77542722117185
"72",562.085714285714,2.64973506122449,1.77542722117185
"73",587.989795918367,2.64973506122449,1.77542722117185
"74",613.893877551021,2.64973506122449,1.77542722117185
"75",639.797959183674,2.64973506122449,1.77542722117185
"76",665.702040816327,2.64973506122449,1.77542722117185
"77",691.60612244898,2.64973506122449,1.77542722117185
"78",717.510204081633,2.64973506122449,1.77542722117185
"79",743.414285714286,2.64973506122449,1.77542722117185
"80",769.318367346939,2.64973506122449,1.77542722117185
"81",795.222448979592,2.64973506122449,1.77542722117185
"82",821.126530612245,2.64973506122449,1.77542722117185
"83",847.030612244898,2.64973506122449,1.77542722117185
"84",872.934693877551,2.64973506122449,1.77542722117185
"85",898.838775510204,2.64973506122449,1.77542722117185
"86",924.742857142857,2.64973506122449,1.77542722117185
"87",950.64693877551,2.64973506122449,1.77542722117185
"88",976.551020408163,2.64973506122449,1.77542722117185
"89",1002.45510204082,2.64973506122449,1.77542722117185
"90",1028.35918367347,2.64973506122449,1.77542722117185
"91",1054.26326530612,2.64973506122449,1.77542722117185
"92",1080.16734693878,2.64973506122449,1.77542722117185
"93",1106.07142857143,2.64973506122449,1.77542722117185
"94",1131.97551020408,2.64973506122449,1.77542722117185
"95",1157.87959183673,2.64973506122449,1.77542722117185
"96",1183.78367346939,2.64973506122449,1.77542722117185
"97",1209.68775510204,2.64973506122449,1.77542722117185
"98",1235.59183673469,2.64973506122449,1.77542722117185
"99",1261.49591836735,2.64973506122449,1.77542722117185
"100",1287.4,2.64973506122449,1.77542722117185
"101",18.1,2.89613712244898,1.34995334370751
"102",44.0040816326531,2.89613712244898,1.34995334370751
"103",69.9081632653061,2.89613712244898,1.25227085912434
"104",95.8122448979592,2.89613712244898,1.42555011630245
"105",121.716326530612,2.89613712244898,1.48214112429488
"106",147.620408163265,2.89613712244898,1.42149931210274
"107",173.524489795918,2.89613712244898,1.46224823922916
"108",199.428571428571,2.89613712244898,1.49142725664376
"109",225.332653061225,2.89613712244898,1.5595506163052
"110",251.236734693878,2.89613712244898,1.77542722117185
"111",277.140816326531,2.89613712244898,1.77542722117185
"112",303.044897959184,2.89613712244898,1.77542722117185
"113",328.948979591837,2.89613712244898,1.77542722117185
"114",354.85306122449,2.89613712244898,1.77542722117185
"115",380.757142857143,2.89613712244898,1.77542722117185
"116",406.661224489796,2.89613712244898,1.77542722117185
"117",432.565306122449,2.89613712244898,1.77542722117185
"118",458.469387755102,2.89613712244898,1.77542722117185
"119",484.373469387755,2.89613712244898,1.77542722117185
"120",510.277551020408,2.89613712244898,1.77542722117185
"121",536.181632653061,2.89613712244898,1.77542722117185
"122",562.085714285714,2.89613712244898,1.77542722117185
"123",587.989795918367,2.89613712244898,1.77542722117185
"124",613.893877551021,2.89613712244898,1.77542722117185
"125",639.797959183674,2.89613712244898,1.77542722117185
"126",665.702040816327,2.89613712244898,1.77542722117185
"127",691.60612244898,2.89613712244898,1.77542722117185
"128",717.510204081633,2.89613712244898,1.77542722117185
"129",743.414285714286,2.89613712244898,1.77542722117185
"130",769.318367346939,2.89613712244898,1.77542722117185
"131",795.222448979592,2.89613712244898,1.77542722117185
"132",821.126530612245,2.89613712244898,1.77542722117185
"133",847.030612244898,2.89613712244898,1.77542722117185
"134",872.934693877551,2.89613712244898,1.77542722117185
"135",898.838775510204,2.89613712244898,1.77542722117185
"136",924.742857142857,2.89613712244898,1.77542722117185
"137",950.64693877551,2.89613712244898,1.77542722117185
"138",976.551020408163,2.89613712244898,1.77542722117185
"139",1002.45510204082,2.89613712244898,1.77542722117185
"140",1028.35918367347,2.89613712244898,1.77542722117185
"141",1054.26326530612,2.89613712244898,1.77542722117185
"142",1080.16734693878,2.89613712244898,1.77542722117185
"143",1106.07142857143,2.89613712244898,1.77542722117185
"144",1131.97551020408,2.89613712244898,1.77542722117185
"145",1157.87959183673,2.89613712244898,1.77542722117185
"146",1183.78367346939,2.89613712244898,1.77542722117185
"147",1209.68775510204,2.89613712244898,1.77542722117185
"148",1235.59183673469,2.89613712244898,1.77542722117185
"149",1261.49591836735,2.89613712244898,1.77542722117185
"150",1287.4,2.89613712244898,1.77542722117185
"151",18.1,3.14253918367347,1.34995334370751
"152",44.0040816326531,3.14253918367347,1.34995334370751
"153",69.9081632653061,3.14253918367347,1.25227085912434
"154",95.8122448979592,3.14253918367347,1.42555011630245
"155",121.716326530612,3.14253918367347,1.48214112429488
"156",147.620408163265,3.14253918367347,1.42149931210274
"157",173.524489795918,3.14253918367347,1.46224823922916
"158",199.428571428571,3.14253918367347,1.49142725664376
"159",225.332653061225,3.14253918367347,1.5595506163052
"160",251.236734693878,3.14253918367347,1.77542722117185
"161",277.140816326531,3.14253918367347,1.77542722117185
"162",303.044897959184,3.14253918367347,1.77542722117185
"163",328.948979591837,3.14253918367347,1.77542722117185
"164",354.85306122449,3.14253918367347,1.77542722117185
"165",380.757142857143,3.14253918367347,1.77542722117185
"166",406.661224489796,3.14253918367347,1.77542722117185
"167",432.565306122449,3.14253918367347,1.77542722117185
"168",458.469387755102,3.14253918367347,1.77542722117185
"169",484.373469387755,3.14253918367347,1.77542722117185
"170",510.277551020408,3.14253918367347,1.77542722117185
"171",536.181632653061,3.14253918367347,1.77542722117185
"172",562.085714285714,3.14253918367347,1.77542722117185
"173",587.989795918367,3.14253918367347,1.77542722117185
"174",613.893877551021,3.14253918367347,1.77542722117185
"175",639.797959183674,3.14253918367347,1.77542722117185
"176",665.702040816327,3.14253918367347,1.77542722117185
"177",691.60612244898,3.14253918367347,1.77542722117185
"178",717.510204081633,3.14253918367347,1.77542722117185
"179",743.414285714286,3.14253918367347,1.77542722117185
"180",769.318367346939,3.14253918367347,1.77542722117185
"181",795.222448979592,3.14253918367347,1.77542722117185
"182",821.126530612245,3.14253918367347,1.77542722117185
"183",847.030612244898,3.14253918367347,1.77542722117185
"184",872.934693877551,3.14253918367347,1.77542722117185
"185",898.838775510204,3.14253918367347,1.77542722117185
"186",924.742857142857,3.14253918367347,1.77542722117185
"187",950.64693877551,3.14253918367347,1.77542722117185
"188",976.551020408163,3.14253918367347,1.77542722117185
"189",1002.45510204082,3.14253918367347,1.77542722117185
"190",1028.35918367347,3.14253918367347,1.77542722117185
"191",1054.26326530612,3.14253918367347,1.77542722117185
"192",1080.16734693878,3.14253918367347,1.77542722117185
"193",1106.07142857143,3.14253918367347,1.77542722117185
"194",1131.97551020408,3.14253918367347,1.77542722117185
"195",1157.87959183673,3.14253918367347,1.77542722117185
"196",1183.78367346939,3.14253918367347,1.77542722117185
"197",1209.68775510204,3.14253918367347,1.77542722117185
"198",1235.59183673469,3.14253918367347,1.77542722117185
"199",1261.49591836735,3.14253918367347,1.77542722117185
"200",1287.4,3.14253918367347,1.77542722117185
"201",18.1,3.38894124489796,1.34995334370751
"202",44.0040816326531,3.38894124489796,1.34995334370751
"203",69.9081632653061,3.38894124489796,1.25227085912434
"204",95.8122448979592,3.38894124489796,1.42555011630245
"205",121.716326530612,3.38894124489796,1.48214112429488
"206",147.620408163265,3.38894124489796,1.42149931210274
"207",173.524489795918,3.38894124489796,1.46224823922916
"208",199.428571428571,3.38894124489796,1.49142725664376
"209",225.332653061225,3.38894124489796,1.5595506163052
"210",251.236734693878,3.38894124489796,1.77542722117185
"211",277.140816326531,3.38894124489796,1.77542722117185
"212",303.044897959184,3.38894124489796,1.77542722117185
"213",328.948979591837,3.38894124489796,1.77542722117185
"214",354.85306122449,3.38894124489796,1.77542722117185
"215",380.757142857143,3.38894124489796,1.77542722117185
"216",406.661224489796,3.38894124489796,1.77542722117185
"217",432.565306122449,3.38894124489796,1.77542722117185
"218",458.469387755102,3.38894124489796,1.77542722117185
"219",484.373469387755,3.38894124489796,1.77542722117185
"220",510.277551020408,3.38894124489796,1.77542722117185
"221",536.181632653061,3.38894124489796,1.77542722117185
"222",562.085714285714,3.38894124489796,1.77542722117185
"223",587.989795918367,3.38894124489796,1.77542722117185
"224",613.893877551021,3.38894124489796,1.77542722117185
"225",639.797959183674,3.38894124489796,1.77542722117185
"226",665.702040816327,3.38894124489796,1.77542722117185
"227",691.60612244898,3.38894124489796,1.77542722117185
"228",717.510204081633,3.38894124489796,1.77542722117185
"229",743.414285714286,3.38894124489796,1.77542722117185
"230",769.318367346939,3.38894124489796,1.77542722117185
"231",795.222448979592,3.38894124489796,1.77542722117185
"232",821.126530612245,3.38894124489796,1.77542722117185
"233",847.030612244898,3.38894124489796,1.77542722117185
"234",872.934693877551,3.38894124489796,1.77542722117185
"235",898.838775510204,3.38894124489796,1.77542722117185
"236",924.742857142857,3.38894124489796,1.77542722117185
"237",950.64693877551,3.38894124489796,1.77542722117185
"238",976.551020408163,3.38894124489796,1.77542722117185
"239",1002.45510204082,3.38894124489796,1.77542722117185
"240",1028.35918367347,3.38894124489796,1.77542722117185
"241",1054.26326530612,3.38894124489796,1.77542722117185
"242",1080.16734693878,3.38894124489796,1.77542722117185
"243",1106.07142857143,3.38894124489796,1.77542722117185
"244",1131.97551020408,3.38894124489796,1.77542722117185
"245",1157.87959183673,3.38894124489796,1.77542722117185
"246",1183.78367346939,3.38894124489796,1.77542722117185
"247",1209.68775510204,3.38894124489796,1.77542722117185
"248",1235.59183673469,3.38894124489796,1.77542722117185
"249",1261.49591836735,3.38894124489796,1.77542722117185
"250",1287.4,3.38894124489796,1.77542722117185
"251",18.1,3.63534330612245,1.34995334370751
"252",44.0040816326531,3.63534330612245,1.34995334370751
"253",69.9081632653061,3.63534330612245,1.25227085912434
"254",95.8122448979592,3.63534330612245,1.42555011630245
"255",121.716326530612,3.63534330612245,1.48214112429488
"256",147.620408163265,3.63534330612245,1.42149931210274
"257",173.524489795918,3.63534330612245,1.46224823922916
"258",199.428571428571,3.63534330612245,1.49142725664376
"259",225.332653061225,3.63534330612245,1.5595506163052
"260",251.236734693878,3.63534330612245,1.77542722117185
"261",277.140816326531,3.63534330612245,1.77542722117185
"262",303.044897959184,3.63534330612245,1.77542722117185
"263",328.948979591837,3.63534330612245,1.77542722117185
"264",354.85306122449,3.63534330612245,1.77542722117185
"265",380.757142857143,3.63534330612245,1.77542722117185
"266",406.661224489796,3.63534330612245,1.77542722117185
"267",432.565306122449,3.63534330612245,1.77542722117185
"268",458.469387755102,3.63534330612245,1.77542722117185
"269",484.373469387755,3.63534330612245,1.77542722117185
"270",510.277551020408,3.63534330612245,1.77542722117185
"271",536.181632653061,3.63534330612245,1.77542722117185
"272",562.085714285714,3.63534330612245,1.77542722117185
"273",587.989795918367,3.63534330612245,1.77542722117185
"274",613.893877551021,3.63534330612245,1.77542722117185
"275",639.797959183674,3.63534330612245,1.77542722117185
"276",665.702040816327,3.63534330612245,1.77542722117185
"277",691.60612244898,3.63534330612245,1.77542722117185
"278",717.510204081633,3.63534330612245,1.77542722117185
"279",743.414285714286,3.63534330612245,1.77542722117185
"280",769.318367346939,3.63534330612245,1.77542722117185
"281",795.222448979592,3.63534330612245,1.77542722117185
"282",821.126530612245,3.63534330612245,1.77542722117185
"283",847.030612244898,3.63534330612245,1.77542722117185
"284",872.934693877551,3.63534330612245,1.77542722117185
"285",898.838775510204,3.63534330612245,1.77542722117185
"286",924.742857142857,3.63534330612245,1.77542722117185
"287",950.64693877551,3.63534330612245,1.77542722117185
"288",976.551020408163,3.63534330612245,1.77542722117185
"289",1002.45510204082,3.63534330612245,1.77542722117185
"290",1028.35918367347,3.63534330612245,1.77542722117185
"291",1054.26326530612,3.63534330612245,1.77542722117185
"292",1080.16734693878,3.63534330612245,1.77542722117185
"293",1106.07142857143,3.63534330612245,1.77542722117185
"294",1131.97551020408,3.63534330612245,1.77542722117185
"295",1157.87959183673,3.63534330612245,1.77542722117185
"296",1183.78367346939,3.63534330612245,1.77542722117185
"297",1209.68775510204,3.63534330612245,1.77542722117185
"298",1235.59183673469,3.63534330612245,1.77542722117185
"299",1261.49591836735,3.63534330612245,1.77542722117185
"300",1287.4,3.63534330612245,1.77542722117185
"301",18.1,3.88174536734694,1.34995334370751
"302",44.0040816326531,3.88174536734694,1.34995334370751
"303",69.9081632653061,3.88174536734694,1.25227085912434
"304",95.8122448979592,3.88174536734694,1.42555011630245
"305",121.716326530612,3.88174536734694,1.48214112429488
"306",147.620408163265,3.88174536734694,1.42149931210274
"307",173.524489795918,3.88174536734694,1.46224823922916
"308",199.428571428571,3.88174536734694,1.49142725664376
"309",225.332653061225,3.88174536734694,1.5595506163052
"310",251.236734693878,3.88174536734694,1.77542722117185
"311",277.140816326531,3.88174536734694,1.77542722117185
"312",303.044897959184,3.88174536734694,1.77542722117185
"313",328.948979591837,3.88174536734694,1.77542722117185
"314",354.85306122449,3.88174536734694,1.77542722117185
"315",380.757142857143,3.88174536734694,1.77542722117185
"316",406.661224489796,3.88174536734694,1.77542722117185
"317",432.565306122449,3.88174536734694,1.77542722117185
"318",458.469387755102,3.88174536734694,1.77542722117185
"319",484.373469387755,3.88174536734694,1.77542722117185
"320",510.277551020408,3.88174536734694,1.77542722117185
"321",536.181632653061,3.88174536734694,1.77542722117185
"322",562.085714285714,3.88174536734694,1.77542722117185
"323",587.989795918367,3.88174536734694,1.77542722117185
"324",613.893877551021,3.88174536734694,1.77542722117185
"325",639.797959183674,3.88174536734694,1.77542722117185
"326",665.702040816327,3.88174536734694,1.77542722117185
"327",691.60612244898,3.88174536734694,1.77542722117185
"328",717.510204081633,3.88174536734694,1.77542722117185
"329",743.414285714286,3.88174536734694,1.77542722117185
"330",769.318367346939,3.88174536734694,1.77542722117185
"331",795.222448979592,3.88174536734694,1.77542722117185
"332",821.126530612245,3.88174536734694,1.77542722117185
"333",847.030612244898,3.88174536734694,1.77542722117185
"334",872.934693877551,3.88174536734694,1.77542722117185
"335",898.838775510204,3.88174536734694,1.77542722117185
"336",924.742857142857,3.88174536734694,1.77542722117185
"337",950.64693877551,3.88174536734694,1.77542722117185
"338",976.551020408163,3.88174536734694,1.77542722117185
"339",1002.45510204082,3.88174536734694,1.77542722117185
"340",1028.35918367347,3.88174536734694,1.77542722117185
"341",1054.26326530612,3.88174536734694,1.77542722117185
"342",1080.16734693878,3.88174536734694,1.77542722117185
"343",1106.07142857143,3.88174536734694,1.77542722117185
"344",1131.97551020408,3.88174536734694,1.77542722117185
"345",1157.87959183673,3.88174536734694,1.77542722117185
"346",1183.78367346939,3.88174536734694,1.77542722117185
"347",1209.68775510204,3.88174536734694,1.77542722117185
"348",1235.59183673469,3.88174536734694,1.77542722117185
"349",1261.49591836735,3.88174536734694,1.77542722117185
"350",1287.4,3.88174536734694,1.77542722117185
"351",18.1,4.12814742857143,1.34995334370751
"352",44.0040816326531,4.12814742857143,1.34995334370751
"353",69.9081632653061,4.12814742857143,1.25227085912434
"354",95.8122448979592,4.12814742857143,1.42555011630245
"355",121.716326530612,4.12814742857143,1.48214112429488
"356",147.620408163265,4.12814742857143,1.42149931210274
"357",173.524489795918,4.12814742857143,1.46224823922916
"358",199.428571428571,4.12814742857143,1.49142725664376
"359",225.332653061225,4.12814742857143,1.5595506163052
"360",251.236734693878,4.12814742857143,1.77542722117185
"361",277.140816326531,4.12814742857143,1.77542722117185
"362",303.044897959184,4.12814742857143,1.77542722117185
"363",328.948979591837,4.12814742857143,1.77542722117185
"364",354.85306122449,4.12814742857143,1.77542722117185
"365",380.757142857143,4.12814742857143,1.77542722117185
"366",406.661224489796,4.12814742857143,1.77542722117185
"367",432.565306122449,4.12814742857143,1.77542722117185
"368",458.469387755102,4.12814742857143,1.77542722117185
"369",484.373469387755,4.12814742857143,1.77542722117185
"370",510.277551020408,4.12814742857143,1.77542722117185
"371",536.181632653061,4.12814742857143,1.77542722117185
"372",562.085714285714,4.12814742857143,1.77542722117185
"373",587.989795918367,4.12814742857143,1.77542722117185
"374",613.893877551021,4.12814742857143,1.77542722117185
"375",639.797959183674,4.12814742857143,1.77542722117185
"376",665.702040816327,4.12814742857143,1.77542722117185
"377",691.60612244898,4.12814742857143,1.77542722117185
"378",717.510204081633,4.12814742857143,1.77542722117185
"379",743.414285714286,4.12814742857143,1.77542722117185
"380",769.318367346939,4.12814742857143,1.77542722117185
"381",795.222448979592,4.12814742857143,1.77542722117185
"382",821.126530612245,4.12814742857143,1.77542722117185
"383",847.030612244898,4.12814742857143,1.77542722117185
"384",872.934693877551,4.12814742857143,1.77542722117185
"385",898.838775510204,4.12814742857143,1.77542722117185
"386",924.742857142857,4.12814742857143,1.77542722117185
"387",950.64693877551,4.12814742857143,1.77542722117185
"388",976.551020408163,4.12814742857143,1.77542722117185
"389",1002.45510204082,4.12814742857143,1.77542722117185
"390",1028.35918367347,4.12814742857143,1.77542722117185
"391",1054.26326530612,4.12814742857143,1.77542722117185
"392",1080.16734693878,4.12814742857143,1.77542722117185
"393",1106.07142857143,4.12814742857143,1.77542722117185
"394",1131.97551020408,4.12814742857143,1.77542722117185
"395",1157.87959183673,4.12814742857143,1.77542722117185
"396",1183.78367346939,4.12814742857143,1.77542722117185
"397",1209.68775510204,4.12814742857143,1.77542722117185
"398",1235.59183673469,4.12814742857143,1.77542722117185
"399",1261.49591836735,4.12814742857143,1.77542722117185
"400",1287.4,4.12814742857143,1.77542722117185
"401",18.1,4.37454948979592,1.34995334370751
"402",44.0040816326531,4.37454948979592,1.34995334370751
"403",69.9081632653061,4.37454948979592,1.25227085912434
"404",95.8122448979592,4.37454948979592,1.42555011630245
"405",121.716326530612,4.37454948979592,1.48214112429488
"406",147.620408163265,4.37454948979592,1.42149931210274
"407",173.524489795918,4.37454948979592,1.46224823922916
"408",199.428571428571,4.37454948979592,1.49142725664376
"409",225.332653061225,4.37454948979592,1.5595506163052
"410",251.236734693878,4.37454948979592,1.77542722117185
"411",277.140816326531,4.37454948979592,1.77542722117185
"412",303.044897959184,4.37454948979592,1.77542722117185
"413",328.948979591837,4.37454948979592,1.77542722117185
"414",354.85306122449,4.37454948979592,1.77542722117185
"415",380.757142857143,4.37454948979592,1.77542722117185
"416",406.661224489796,4.37454948979592,1.77542722117185
"417",432.565306122449,4.37454948979592,1.77542722117185
"418",458.469387755102,4.37454948979592,1.77542722117185
"419",484.373469387755,4.37454948979592,1.77542722117185
"420",510.277551020408,4.37454948979592,1.77542722117185
"421",536.181632653061,4.37454948979592,1.77542722117185
"422",562.085714285714,4.37454948979592,1.77542722117185
"423",587.989795918367,4.37454948979592,1.77542722117185
"424",613.893877551021,4.37454948979592,1.77542722117185
"425",639.797959183674,4.37454948979592,1.77542722117185
"426",665.702040816327,4.37454948979592,1.77542722117185
"427",691.60612244898,4.37454948979592,1.77542722117185
"428",717.510204081633,4.37454948979592,1.77542722117185
"429",743.414285714286,4.37454948979592,1.77542722117185
"430",769.318367346939,4.37454948979592,1.77542722117185
"431",795.222448979592,4.37454948979592,1.77542722117185
"432",821.126530612245,4.37454948979592,1.77542722117185
"433",847.030612244898,4.37454948979592,1.77542722117185
"434",872.934693877551,4.37454948979592,1.77542722117185
"435",898.838775510204,4.37454948979592,1.77542722117185
"436",924.742857142857,4.37454948979592,1.77542722117185
"437",950.64693877551,4.37454948979592,1.77542722117185
"438",976.551020408163,4.37454948979592,1.77542722117185
"439",1002.45510204082,4.37454948979592,1.77542722117185
"440",1028.35918367347,4.37454948979592,1.77542722117185
"441",1054.26326530612,4.37454948979592,1.77542722117185
"442",1080.16734693878,4.37454948979592,1.77542722117185
"443",1106.07142857143,4.37454948979592,1.77542722117185
"444",1131.97551020408,4.37454948979592,1.77542722117185
"445",1157.87959183673,4.37454948979592,1.77542722117185
"446",1183.78367346939,4.37454948979592,1.77542722117185
"447",1209.68775510204,4.37454948979592,1.77542722117185
"448",1235.59183673469,4.37454948979592,1.77542722117185
"449",1261.49591836735,4.37454948979592,1.77542722117185
"450",1287.4,4.37454948979592,1.77542722117185
"451",18.1,4.62095155102041,1.34995334370751
"452",44.0040816326531,4.62095155102041,1.34995334370751
"453",69.9081632653061,4.62095155102041,1.25227085912434
"454",95.8122448979592,4.62095155102041,1.42555011630245
"455",121.716326530612,4.62095155102041,1.48214112429488
"456",147.620408163265,4.62095155102041,1.42149931210274
"457",173.524489795918,4.62095155102041,1.46224823922916
"458",199.428571428571,4.62095155102041,1.49142725664376
"459",225.332653061225,4.62095155102041,1.5595506163052
"460",251.236734693878,4.62095155102041,1.77542722117185
"461",277.140816326531,4.62095155102041,1.77542722117185
"462",303.044897959184,4.62095155102041,1.77542722117185
"463",328.948979591837,4.62095155102041,1.77542722117185
"464",354.85306122449,4.62095155102041,1.77542722117185
"465",380.757142857143,4.62095155102041,1.77542722117185
"466",406.661224489796,4.62095155102041,1.77542722117185
"467",432.565306122449,4.62095155102041,1.77542722117185
"468",458.469387755102,4.62095155102041,1.77542722117185
"469",484.373469387755,4.62095155102041,1.77542722117185
"470",510.277551020408,4.62095155102041,1.77542722117185
"471",536.181632653061,4.62095155102041,1.77542722117185
"472",562.085714285714,4.62095155102041,1.77542722117185
"473",587.989795918367,4.62095155102041,1.77542722117185
"474",613.893877551021,4.62095155102041,1.77542722117185
"475",639.797959183674,4.62095155102041,1.77542722117185
"476",665.702040816327,4.62095155102041,1.77542722117185
"477",691.60612244898,4.62095155102041,1.77542722117185
"478",717.510204081633,4.62095155102041,1.77542722117185
"479",743.414285714286,4.62095155102041,1.77542722117185
"480",769.318367346939,4.62095155102041,1.77542722117185
"481",795.222448979592,4.62095155102041,1.77542722117185
"482",821.126530612245,4.62095155102041,1.77542722117185
"483",847.030612244898,4.62095155102041,1.77542722117185
"484",872.934693877551,4.62095155102041,1.77542722117185
"485",898.838775510204,4.62095155102041,1.77542722117185
"486",924.742857142857,4.62095155102041,1.77542722117185
"487",950.64693877551,4.62095155102041,1.77542722117185
"488",976.551020408163,4.62095155102041,1.77542722117185
"489",1002.45510204082,4.62095155102041,1.77542722117185
"490",1028.35918367347,4.62095155102041,1.77542722117185
"491",1054.26326530612,4.62095155102041,1.77542722117185
"492",1080.16734693878,4.62095155102041,1.77542722117185
"493",1106.07142857143,4.62095155102041,1.77542722117185
"494",1131.97551020408,4.62095155102041,1.77542722117185
"495",1157.87959183673,4.62095155102041,1.77542722117185
"496",1183.78367346939,4.62095155102041,1.77542722117185
"497",1209.68775510204,4.62095155102041,1.77542722117185
"498",1235.59183673469,4.62095155102041,1.77542722117185
"499",1261.49591836735,4.62095155102041,1.77542722117185
"500",1287.4,4.62095155102041,1.77542722117185
"501",18.1,4.8673536122449,1.34995334370751
"502",44.0040816326531,4.8673536122449,1.34995334370751
"503",69.9081632653061,4.8673536122449,1.25227085912434
"504",95.8122448979592,4.8673536122449,1.42555011630245
"505",121.716326530612,4.8673536122449,1.48214112429488
"506",147.620408163265,4.8673536122449,1.42149931210274
"507",173.524489795918,4.8673536122449,1.46224823922916
"508",199.428571428571,4.8673536122449,1.49142725664376
"509",225.332653061225,4.8673536122449,1.5595506163052
"510",251.236734693878,4.8673536122449,1.77542722117185
"511",277.140816326531,4.8673536122449,1.77542722117185
"512",303.044897959184,4.8673536122449,1.77542722117185
"513",328.948979591837,4.8673536122449,1.77542722117185
"514",354.85306122449,4.8673536122449,1.77542722117185
"515",380.757142857143,4.8673536122449,1.77542722117185
"516",406.661224489796,4.8673536122449,1.77542722117185
"517",432.565306122449,4.8673536122449,1.77542722117185
"518",458.469387755102,4.8673536122449,1.77542722117185
"519",484.373469387755,4.8673536122449,1.77542722117185
"520",510.277551020408,4.8673536122449,1.77542722117185
"521",536.181632653061,4.8673536122449,1.77542722117185
"522",562.085714285714,4.8673536122449,1.77542722117185
"523",587.989795918367,4.8673536122449,1.77542722117185
"524",613.893877551021,4.8673536122449,1.77542722117185
"525",639.797959183674,4.8673536122449,1.77542722117185
"526",665.702040816327,4.8673536122449,1.77542722117185
"527",691.60612244898,4.8673536122449,1.77542722117185
"528",717.510204081633,4.8673536122449,1.77542722117185
"529",743.414285714286,4.8673536122449,1.77542722117185
"530",769.318367346939,4.8673536122449,1.77542722117185
"531",795.222448979592,4.8673536122449,1.77542722117185
"532",821.126530612245,4.8673536122449,1.77542722117185
"533",847.030612244898,4.8673536122449,1.77542722117185
"534",872.934693877551,4.8673536122449,1.77542722117185
"535",898.838775510204,4.8673536122449,1.77542722117185
"536",924.742857142857,4.8673536122449,1.77542722117185
"537",950.64693877551,4.8673536122449,1.77542722117185
"538",976.551020408163,4.8673536122449,1.77542722117185
"539",1002.45510204082,4.8673536122449,1.77542722117185
