"","NO3_N","lake_perc_area","Predicted"
"1",0.002,0.48,1.14359085705881
"2",0.0100612244897959,0.48,1.14359085705881
"3",0.0181224489795918,0.48,1.14359085705881
"4",0.0261836734693878,0.48,1.11035359211115
"5",0.0342448979591837,0.48,1.16853398722373
"6",0.0423061224489796,0.48,1.19101336268493
"7",0.0503673469387755,0.48,1.19101336268493
"8",0.0584285714285714,0.48,1.18065112367604
"9",0.0664897959183673,0.48,1.16542895538867
"10",0.0745510204081633,0.48,1.144741771468
"11",0.0826122448979592,0.48,0.795658943609413
"12",0.0906734693877551,0.48,0.76516615709032
"13",0.098734693877551,0.48,0.776872800085165
"14",0.106795918367347,0.48,0.757424975317487
"15",0.114857142857143,0.48,0.770665890149448
"16",0.122918367346939,0.48,0.755346793933097
"17",0.130979591836735,0.48,0.7651429977433
"18",0.139040816326531,0.48,0.7651429977433
"19",0.147102040816327,0.48,0.7651429977433
"20",0.155163265306122,0.48,0.7651429977433
"21",0.163224489795918,0.48,0.7651429977433
"22",0.171285714285714,0.48,0.7651429977433
"23",0.17934693877551,0.48,0.7651429977433
"24",0.187408163265306,0.48,0.798628609311328
"25",0.195469387755102,0.48,0.798628609311328
"26",0.203530612244898,0.48,0.798628609311328
"27",0.211591836734694,0.48,0.798628609311328
"28",0.21965306122449,0.48,0.798628609311328
"29",0.227714285714286,0.48,0.798628609311328
"30",0.235775510204082,0.48,0.798628609311328
"31",0.243836734693878,0.48,0.798628609311328
"32",0.251897959183673,0.48,0.798628609311328
"33",0.259959183673469,0.48,0.798628609311328
"34",0.268020408163265,0.48,0.798628609311328
"35",0.276081632653061,0.48,0.798628609311328
"36",0.284142857142857,0.48,0.798628609311328
"37",0.292204081632653,0.48,0.798628609311328
"38",0.300265306122449,0.48,0.798628609311328
"39",0.308326530612245,0.48,0.798628609311328
"40",0.316387755102041,0.48,0.798628609311328
"41",0.324448979591837,0.48,0.798628609311328
"42",0.332510204081633,0.48,0.798628609311328
"43",0.340571428571429,0.48,0.798628609311328
"44",0.348632653061224,0.48,0.798628609311328
"45",0.35669387755102,0.48,0.798628609311328
"46",0.364755102040816,0.48,0.798628609311328
"47",0.372816326530612,0.48,0.798628609311328
"48",0.380877551020408,0.48,0.798628609311328
"49",0.388938775510204,0.48,0.798628609311328
"50",0.397,0.48,0.798628609311328
"51",0.002,0.680204081632653,1.14359085705881
"52",0.0100612244897959,0.680204081632653,1.14359085705881
"53",0.0181224489795918,0.680204081632653,1.14359085705881
"54",0.0261836734693878,0.680204081632653,1.11035359211115
"55",0.0342448979591837,0.680204081632653,1.16853398722373
"56",0.0423061224489796,0.680204081632653,1.19101336268493
"57",0.0503673469387755,0.680204081632653,1.19101336268493
"58",0.0584285714285714,0.680204081632653,1.18065112367604
"59",0.0664897959183673,0.680204081632653,1.16542895538867
"60",0.0745510204081633,0.680204081632653,1.144741771468
"61",0.0826122448979592,0.680204081632653,0.795658943609413
"62",0.0906734693877551,0.680204081632653,0.76516615709032
"63",0.098734693877551,0.680204081632653,0.776872800085165
"64",0.106795918367347,0.680204081632653,0.757424975317487
"65",0.114857142857143,0.680204081632653,0.770665890149448
"66",0.122918367346939,0.680204081632653,0.755346793933097
"67",0.130979591836735,0.680204081632653,0.7651429977433
"68",0.139040816326531,0.680204081632653,0.7651429977433
"69",0.147102040816327,0.680204081632653,0.7651429977433
"70",0.155163265306122,0.680204081632653,0.7651429977433
"71",0.163224489795918,0.680204081632653,0.7651429977433
"72",0.171285714285714,0.680204081632653,0.7651429977433
"73",0.17934693877551,0.680204081632653,0.7651429977433
"74",0.187408163265306,0.680204081632653,0.798628609311328
"75",0.195469387755102,0.680204081632653,0.798628609311328
"76",0.203530612244898,0.680204081632653,0.798628609311328
"77",0.211591836734694,0.680204081632653,0.798628609311328
"78",0.21965306122449,0.680204081632653,0.798628609311328
"79",0.227714285714286,0.680204081632653,0.798628609311328
"80",0.235775510204082,0.680204081632653,0.798628609311328
"81",0.243836734693878,0.680204081632653,0.798628609311328
"82",0.251897959183673,0.680204081632653,0.798628609311328
"83",0.259959183673469,0.680204081632653,0.798628609311328
"84",0.268020408163265,0.680204081632653,0.798628609311328
"85",0.276081632653061,0.680204081632653,0.798628609311328
"86",0.284142857142857,0.680204081632653,0.798628609311328
"87",0.292204081632653,0.680204081632653,0.798628609311328
"88",0.300265306122449,0.680204081632653,0.798628609311328
"89",0.308326530612245,0.680204081632653,0.798628609311328
"90",0.316387755102041,0.680204081632653,0.798628609311328
"91",0.324448979591837,0.680204081632653,0.798628609311328
"92",0.332510204081633,0.680204081632653,0.798628609311328
"93",0.340571428571429,0.680204081632653,0.798628609311328
"94",0.348632653061224,0.680204081632653,0.798628609311328
"95",0.35669387755102,0.680204081632653,0.798628609311328
"96",0.364755102040816,0.680204081632653,0.798628609311328
"97",0.372816326530612,0.680204081632653,0.798628609311328
"98",0.380877551020408,0.680204081632653,0.798628609311328
"99",0.388938775510204,0.680204081632653,0.798628609311328
"100",0.397,0.680204081632653,0.798628609311328
"101",0.002,0.880408163265306,1.18231593784226
"102",0.0100612244897959,0.880408163265306,1.18231593784226
"103",0.0181224489795918,0.880408163265306,1.18231593784226
"104",0.0261836734693878,0.880408163265306,1.14907867289459
"105",0.0342448979591837,0.880408163265306,1.20725906800718
"106",0.0423061224489796,0.880408163265306,1.22973844346837
"107",0.0503673469387755,0.880408163265306,1.22973844346837
"108",0.0584285714285714,0.880408163265306,1.21937620445949
"109",0.0664897959183673,0.880408163265306,1.20415403617211
"110",0.0745510204081633,0.880408163265306,1.18346685225145
"111",0.0826122448979592,0.880408163265306,0.834384024392857
"112",0.0906734693877551,0.880408163265306,0.803891237873763
"113",0.098734693877551,0.880408163265306,0.815597880868609
"114",0.106795918367347,0.880408163265306,0.796150056100931
"115",0.114857142857143,0.880408163265306,0.809390970932891
"116",0.122918367346939,0.880408163265306,0.79407187471654
"117",0.130979591836735,0.880408163265306,0.803868078526743
"118",0.139040816326531,0.880408163265306,0.803868078526743
"119",0.147102040816327,0.880408163265306,0.803868078526743
"120",0.155163265306122,0.880408163265306,0.803868078526743
"121",0.163224489795918,0.880408163265306,0.803868078526743
"122",0.171285714285714,0.880408163265306,0.803868078526743
"123",0.17934693877551,0.880408163265306,0.803868078526743
"124",0.187408163265306,0.880408163265306,0.837353690094772
"125",0.195469387755102,0.880408163265306,0.837353690094772
"126",0.203530612244898,0.880408163265306,0.837353690094772
"127",0.211591836734694,0.880408163265306,0.837353690094772
"128",0.21965306122449,0.880408163265306,0.837353690094772
"129",0.227714285714286,0.880408163265306,0.837353690094772
"130",0.235775510204082,0.880408163265306,0.837353690094772
"131",0.243836734693878,0.880408163265306,0.837353690094772
"132",0.251897959183673,0.880408163265306,0.837353690094772
"133",0.259959183673469,0.880408163265306,0.837353690094772
"134",0.268020408163265,0.880408163265306,0.837353690094772
"135",0.276081632653061,0.880408163265306,0.837353690094772
"136",0.284142857142857,0.880408163265306,0.837353690094772
"137",0.292204081632653,0.880408163265306,0.837353690094772
"138",0.300265306122449,0.880408163265306,0.837353690094772
"139",0.308326530612245,0.880408163265306,0.837353690094772
"140",0.316387755102041,0.880408163265306,0.837353690094772
"141",0.324448979591837,0.880408163265306,0.837353690094772
"142",0.332510204081633,0.880408163265306,0.837353690094772
"143",0.340571428571429,0.880408163265306,0.837353690094772
"144",0.348632653061224,0.880408163265306,0.837353690094772
"145",0.35669387755102,0.880408163265306,0.837353690094772
"146",0.364755102040816,0.880408163265306,0.837353690094772
"147",0.372816326530612,0.880408163265306,0.837353690094772
"148",0.380877551020408,0.880408163265306,0.837353690094772
"149",0.388938775510204,0.880408163265306,0.837353690094772
"150",0.397,0.880408163265306,0.837353690094772
"151",0.002,1.08061224489796,1.18231593784226
"152",0.0100612244897959,1.08061224489796,1.18231593784226
"153",0.0181224489795918,1.08061224489796,1.18231593784226
"154",0.0261836734693878,1.08061224489796,1.14907867289459
"155",0.0342448979591837,1.08061224489796,1.20725906800718
"156",0.0423061224489796,1.08061224489796,1.22973844346837
"157",0.0503673469387755,1.08061224489796,1.22973844346837
"158",0.0584285714285714,1.08061224489796,1.21937620445949
"159",0.0664897959183673,1.08061224489796,1.20415403617211
"160",0.0745510204081633,1.08061224489796,1.18346685225145
"161",0.0826122448979592,1.08061224489796,0.834384024392857
"162",0.0906734693877551,1.08061224489796,0.803891237873763
"163",0.098734693877551,1.08061224489796,0.815597880868609
"164",0.106795918367347,1.08061224489796,0.796150056100931
"165",0.114857142857143,1.08061224489796,0.809390970932891
"166",0.122918367346939,1.08061224489796,0.79407187471654
"167",0.130979591836735,1.08061224489796,0.803868078526743
"168",0.139040816326531,1.08061224489796,0.803868078526743
"169",0.147102040816327,1.08061224489796,0.803868078526743
"170",0.155163265306122,1.08061224489796,0.803868078526743
"171",0.163224489795918,1.08061224489796,0.803868078526743
"172",0.171285714285714,1.08061224489796,0.803868078526743
"173",0.17934693877551,1.08061224489796,0.803868078526743
"174",0.187408163265306,1.08061224489796,0.837353690094772
"175",0.195469387755102,1.08061224489796,0.837353690094772
"176",0.203530612244898,1.08061224489796,0.837353690094772
"177",0.211591836734694,1.08061224489796,0.837353690094772
"178",0.21965306122449,1.08061224489796,0.837353690094772
"179",0.227714285714286,1.08061224489796,0.837353690094772
"180",0.235775510204082,1.08061224489796,0.837353690094772
"181",0.243836734693878,1.08061224489796,0.837353690094772
"182",0.251897959183673,1.08061224489796,0.837353690094772
"183",0.259959183673469,1.08061224489796,0.837353690094772
"184",0.268020408163265,1.08061224489796,0.837353690094772
"185",0.276081632653061,1.08061224489796,0.837353690094772
"186",0.284142857142857,1.08061224489796,0.837353690094772
"187",0.292204081632653,1.08061224489796,0.837353690094772
"188",0.300265306122449,1.08061224489796,0.837353690094772
"189",0.308326530612245,1.08061224489796,0.837353690094772
"190",0.316387755102041,1.08061224489796,0.837353690094772
