"","TEMP","Ordinal_date","Predicted"
"1",3.2,129,1.48703641343911
"2",3.42857142857143,129,1.48703641343911
"3",3.65714285714286,129,1.48703641343911
"4",3.88571428571429,129,1.48703641343911
"5",4.11428571428571,129,1.48703641343911
"6",4.34285714285714,129,1.48703641343911
"7",4.57142857142857,129,1.48703641343911
"8",4.8,129,1.48703641343911
"9",5.02857142857143,129,1.48703641343911
"10",5.25714285714286,129,1.48703641343911
"11",5.48571428571429,129,1.48703641343911
"12",5.71428571428571,129,1.48703641343911
"13",5.94285714285714,129,1.4877067034636
"14",6.17142857142857,129,1.49033146086315
"15",6.4,129,1.48278447493059
"16",6.62857142857143,129,1.48175685153987
"17",6.85714285714286,129,1.47730471042528
"18",7.08571428571429,129,1.4758147776224
"19",7.31428571428571,129,1.46532223631265
"20",7.54285714285714,129,1.4658535426763
"21",7.77142857142857,129,1.4637974581419
"22",8,129,1.45947519104143
"23",8.22857142857143,129,1.45468316624789
"24",8.45714285714286,129,1.43530918467323
"25",8.68571428571429,129,1.45020751988397
"26",8.91428571428571,129,1.26815979917287
"27",9.14285714285714,129,1.28762026707238
"28",9.37142857142857,129,1.16103791504637
"29",9.6,129,1.151501401463
"30",9.82857142857143,129,1.21160655912725
"31",10.0571428571429,129,1.20948390691306
"32",10.2857142857143,129,1.18593651254874
"33",10.5142857142857,129,1.21951462190019
"34",10.7428571428571,129,1.0739573956007
"35",10.9714285714286,129,0.996963955046707
"36",11.2,129,0.868641836339695
"37",11.4285714285714,129,0.867100401636245
"38",11.6571428571429,129,0.867539845682891
"39",11.8857142857143,129,0.86837491223628
"40",12.1142857142857,129,0.86837491223628
"41",12.3428571428571,129,0.86837491223628
"42",12.5714285714286,129,0.86837491223628
"43",12.8,129,0.86837491223628
"44",13.0285714285714,129,0.86837491223628
"45",13.2571428571429,129,0.86837491223628
"46",13.4857142857143,129,0.86837491223628
"47",13.7142857142857,129,0.86837491223628
"48",13.9428571428571,129,0.86837491223628
"49",14.1714285714286,129,0.86837491223628
"50",14.4,129,0.86837491223628
"51",3.2,131.877551020408,1.48703641343911
"52",3.42857142857143,131.877551020408,1.48703641343911
"53",3.65714285714286,131.877551020408,1.48703641343911
"54",3.88571428571429,131.877551020408,1.48703641343911
"55",4.11428571428571,131.877551020408,1.48703641343911
"56",4.34285714285714,131.877551020408,1.48703641343911
"57",4.57142857142857,131.877551020408,1.48703641343911
"58",4.8,131.877551020408,1.48703641343911
"59",5.02857142857143,131.877551020408,1.48703641343911
"60",5.25714285714286,131.877551020408,1.48703641343911
"61",5.48571428571429,131.877551020408,1.48703641343911
"62",5.71428571428571,131.877551020408,1.48703641343911
"63",5.94285714285714,131.877551020408,1.4877067034636
"64",6.17142857142857,131.877551020408,1.49033146086315
"65",6.4,131.877551020408,1.48278447493059
"66",6.62857142857143,131.877551020408,1.48175685153987
"67",6.85714285714286,131.877551020408,1.47730471042528
"68",7.08571428571429,131.877551020408,1.4758147776224
"69",7.31428571428571,131.877551020408,1.46532223631265
"70",7.54285714285714,131.877551020408,1.4658535426763
"71",7.77142857142857,131.877551020408,1.4637974581419
"72",8,131.877551020408,1.45947519104143
"73",8.22857142857143,131.877551020408,1.45468316624789
"74",8.45714285714286,131.877551020408,1.43530918467323
"75",8.68571428571429,131.877551020408,1.45020751988397
"76",8.91428571428571,131.877551020408,1.26815979917287
"77",9.14285714285714,131.877551020408,1.28762026707238
"78",9.37142857142857,131.877551020408,1.16103791504637
"79",9.6,131.877551020408,1.151501401463
"80",9.82857142857143,131.877551020408,1.21160655912725
"81",10.0571428571429,131.877551020408,1.20948390691306
"82",10.2857142857143,131.877551020408,1.18593651254874
"83",10.5142857142857,131.877551020408,1.21951462190019
"84",10.7428571428571,131.877551020408,1.0739573956007
"85",10.9714285714286,131.877551020408,0.996963955046707
"86",11.2,131.877551020408,0.868641836339695
"87",11.4285714285714,131.877551020408,0.867100401636245
"88",11.6571428571429,131.877551020408,0.867539845682891
"89",11.8857142857143,131.877551020408,0.86837491223628
"90",12.1142857142857,131.877551020408,0.86837491223628
"91",12.3428571428571,131.877551020408,0.86837491223628
"92",12.5714285714286,131.877551020408,0.86837491223628
"93",12.8,131.877551020408,0.86837491223628
"94",13.0285714285714,131.877551020408,0.86837491223628
"95",13.2571428571429,131.877551020408,0.86837491223628
"96",13.4857142857143,131.877551020408,0.86837491223628
"97",13.7142857142857,131.877551020408,0.86837491223628
"98",13.9428571428571,131.877551020408,0.86837491223628
"99",14.1714285714286,131.877551020408,0.86837491223628
"100",14.4,131.877551020408,0.86837491223628
"101",3.2,134.755102040816,1.48703641343911
"102",3.42857142857143,134.755102040816,1.48703641343911
"103",3.65714285714286,134.755102040816,1.48703641343911
"104",3.88571428571429,134.755102040816,1.48703641343911
"105",4.11428571428571,134.755102040816,1.48703641343911
"106",4.34285714285714,134.755102040816,1.48703641343911
"107",4.57142857142857,134.755102040816,1.48703641343911
"108",4.8,134.755102040816,1.48703641343911
"109",5.02857142857143,134.755102040816,1.48703641343911
"110",5.25714285714286,134.755102040816,1.48703641343911
"111",5.48571428571429,134.755102040816,1.48703641343911
"112",5.71428571428571,134.755102040816,1.48703641343911
"113",5.94285714285714,134.755102040816,1.4877067034636
"114",6.17142857142857,134.755102040816,1.49033146086315
"115",6.4,134.755102040816,1.48278447493059
"116",6.62857142857143,134.755102040816,1.48175685153987
"117",6.85714285714286,134.755102040816,1.47730471042528
"118",7.08571428571429,134.755102040816,1.4758147776224
"119",7.31428571428571,134.755102040816,1.46532223631265
"120",7.54285714285714,134.755102040816,1.4658535426763
"121",7.77142857142857,134.755102040816,1.4637974581419
"122",8,134.755102040816,1.45947519104143
"123",8.22857142857143,134.755102040816,1.45468316624789
"124",8.45714285714286,134.755102040816,1.43530918467323
"125",8.68571428571429,134.755102040816,1.45020751988397
"126",8.91428571428571,134.755102040816,1.26815979917287
"127",9.14285714285714,134.755102040816,1.28762026707238
"128",9.37142857142857,134.755102040816,1.16103791504637
"129",9.6,134.755102040816,1.151501401463
"130",9.82857142857143,134.755102040816,1.21160655912725
"131",10.0571428571429,134.755102040816,1.20948390691306
"132",10.2857142857143,134.755102040816,1.18593651254874
"133",10.5142857142857,134.755102040816,1.21951462190019
"134",10.7428571428571,134.755102040816,1.0739573956007
"135",10.9714285714286,134.755102040816,0.996963955046707
"136",11.2,134.755102040816,0.868641836339695
"137",11.4285714285714,134.755102040816,0.867100401636245
"138",11.6571428571429,134.755102040816,0.867539845682891
"139",11.8857142857143,134.755102040816,0.86837491223628
"140",12.1142857142857,134.755102040816,0.86837491223628
"141",12.3428571428571,134.755102040816,0.86837491223628
"142",12.5714285714286,134.755102040816,0.86837491223628
"143",12.8,134.755102040816,0.86837491223628
"144",13.0285714285714,134.755102040816,0.86837491223628
"145",13.2571428571429,134.755102040816,0.86837491223628
"146",13.4857142857143,134.755102040816,0.86837491223628
"147",13.7142857142857,134.755102040816,0.86837491223628
"148",13.9428571428571,134.755102040816,0.86837491223628
"149",14.1714285714286,134.755102040816,0.86837491223628
"150",14.4,134.755102040816,0.86837491223628
"151",3.2,137.632653061224,1.48703641343911
"152",3.42857142857143,137.632653061224,1.48703641343911
"153",3.65714285714286,137.632653061224,1.48703641343911
"154",3.88571428571429,137.632653061224,1.48703641343911
"155",4.11428571428571,137.632653061224,1.48703641343911
"156",4.34285714285714,137.632653061224,1.48703641343911
"157",4.57142857142857,137.632653061224,1.48703641343911
"158",4.8,137.632653061224,1.48703641343911
"159",5.02857142857143,137.632653061224,1.48703641343911
"160",5.25714285714286,137.632653061224,1.48703641343911
"161",5.48571428571429,137.632653061224,1.48703641343911
"162",5.71428571428571,137.632653061224,1.48703641343911
"163",5.94285714285714,137.632653061224,1.4877067034636
"164",6.17142857142857,137.632653061224,1.49033146086315
"165",6.4,137.632653061224,1.48278447493059
"166",6.62857142857143,137.632653061224,1.48175685153987
"167",6.85714285714286,137.632653061224,1.47730471042528
"168",7.08571428571429,137.632653061224,1.4758147776224
