"","TEMP","tmean_week","Predicted"
"1",3.2,3.37128589834486,1.38031963078584
"2",3.42857142857143,3.37128589834486,1.38031963078584
"3",3.65714285714286,3.37128589834486,1.38031963078584
"4",3.88571428571429,3.37128589834486,1.38031963078584
"5",4.11428571428571,3.37128589834486,1.38031963078584
"6",4.34285714285714,3.37128589834486,1.38031963078584
"7",4.57142857142857,3.37128589834486,1.38031963078584
"8",4.8,3.37128589834486,1.38031963078584
"9",5.02857142857143,3.37128589834486,1.38031963078584
"10",5.25714285714286,3.37128589834486,1.38031963078584
"11",5.48571428571429,3.37128589834486,1.38031963078584
"12",5.71428571428571,3.37128589834486,1.38031963078584
"13",5.94285714285714,3.37128589834486,1.38098992081033
"14",6.17142857142857,3.37128589834486,1.38361467820988
"15",6.4,3.37128589834486,1.3763357563765
"16",6.62857142857143,3.37128589834486,1.37535491129159
"17",6.85714285714286,3.37128589834486,1.37170380437816
"18",7.08571428571429,3.37128589834486,1.37119429075114
"19",7.31428571428571,3.37128589834486,1.36190692277935
"20",7.54285714285714,3.37128589834486,1.36243822914301
"21",7.77142857142857,3.37128589834486,1.3603821446086
"22",8,3.37128589834486,1.35616177388619
"23",8.22857142857143,3.37128589834486,1.35136974909265
"24",8.45714285714286,3.37128589834486,1.33179932465085
"25",8.68571428571429,3.37128589834486,1.34669765986159
"26",8.91428571428571,3.37128589834486,1.15216739584402
"27",9.14285714285714,3.37128589834486,1.17073217377734
"28",9.37142857142857,3.37128589834486,1.03828755947415
"29",9.6,3.37128589834486,1.02816858027964
"30",9.82857142857143,3.37128589834486,1.08815313733286
"31",10.0571428571429,3.37128589834486,1.08585861088728
"32",10.2857142857143,3.37128589834486,1.06321129863784
"33",10.5142857142857,3.37128589834486,1.09681349569596
"34",10.7428571428571,3.37128589834486,0.953219220084781
"35",10.9714285714286,3.37128589834486,0.876827965807243
"36",11.2,3.37128589834486,0.753203322218211
"37",11.4285714285714,3.37128589834486,0.751942758880006
"38",11.6571428571429,3.37128589834486,0.752382202926652
"39",11.8857142857143,3.37128589834486,0.753217269480041
"40",12.1142857142857,3.37128589834486,0.753217269480041
"41",12.3428571428571,3.37128589834486,0.753217269480041
"42",12.5714285714286,3.37128589834486,0.753217269480041
"43",12.8,3.37128589834486,0.753217269480041
"44",13.0285714285714,3.37128589834486,0.753217269480041
"45",13.2571428571429,3.37128589834486,0.753217269480041
"46",13.4857142857143,3.37128589834486,0.753217269480041
"47",13.7142857142857,3.37128589834486,0.753217269480041
"48",13.9428571428571,3.37128589834486,0.753217269480041
"49",14.1714285714286,3.37128589834486,0.753217269480041
"50",14.4,3.37128589834486,0.753217269480041
"51",3.2,3.59818386266948,1.38031963078584
"52",3.42857142857143,3.59818386266948,1.38031963078584
"53",3.65714285714286,3.59818386266948,1.38031963078584
"54",3.88571428571429,3.59818386266948,1.38031963078584
"55",4.11428571428571,3.59818386266948,1.38031963078584
"56",4.34285714285714,3.59818386266948,1.38031963078584
"57",4.57142857142857,3.59818386266948,1.38031963078584
"58",4.8,3.59818386266948,1.38031963078584
"59",5.02857142857143,3.59818386266948,1.38031963078584
"60",5.25714285714286,3.59818386266948,1.38031963078584
"61",5.48571428571429,3.59818386266948,1.38031963078584
"62",5.71428571428571,3.59818386266948,1.38031963078584
"63",5.94285714285714,3.59818386266948,1.38098992081033
"64",6.17142857142857,3.59818386266948,1.38361467820988
"65",6.4,3.59818386266948,1.3763357563765
"66",6.62857142857143,3.59818386266948,1.37535491129159
"67",6.85714285714286,3.59818386266948,1.37170380437816
"68",7.08571428571429,3.59818386266948,1.37119429075114
"69",7.31428571428571,3.59818386266948,1.36190692277935
"70",7.54285714285714,3.59818386266948,1.36243822914301
"71",7.77142857142857,3.59818386266948,1.3603821446086
"72",8,3.59818386266948,1.35616177388619
"73",8.22857142857143,3.59818386266948,1.35136974909265
"74",8.45714285714286,3.59818386266948,1.33179932465085
"75",8.68571428571429,3.59818386266948,1.34669765986159
"76",8.91428571428571,3.59818386266948,1.15216739584402
"77",9.14285714285714,3.59818386266948,1.17073217377734
"78",9.37142857142857,3.59818386266948,1.03828755947415
"79",9.6,3.59818386266948,1.02816858027964
"80",9.82857142857143,3.59818386266948,1.08815313733286
"81",10.0571428571429,3.59818386266948,1.08585861088728
"82",10.2857142857143,3.59818386266948,1.06321129863784
"83",10.5142857142857,3.59818386266948,1.09681349569596
"84",10.7428571428571,3.59818386266948,0.953219220084781
"85",10.9714285714286,3.59818386266948,0.876827965807243
"86",11.2,3.59818386266948,0.753203322218211
"87",11.4285714285714,3.59818386266948,0.751942758880006
"88",11.6571428571429,3.59818386266948,0.752382202926652
"89",11.8857142857143,3.59818386266948,0.753217269480041
"90",12.1142857142857,3.59818386266948,0.753217269480041
"91",12.3428571428571,3.59818386266948,0.753217269480041
"92",12.5714285714286,3.59818386266948,0.753217269480041
"93",12.8,3.59818386266948,0.753217269480041
"94",13.0285714285714,3.59818386266948,0.753217269480041
"95",13.2571428571429,3.59818386266948,0.753217269480041
"96",13.4857142857143,3.59818386266948,0.753217269480041
"97",13.7142857142857,3.59818386266948,0.753217269480041
"98",13.9428571428571,3.59818386266948,0.753217269480041
"99",14.1714285714286,3.59818386266948,0.753217269480041
"100",14.4,3.59818386266948,0.753217269480041
"101",3.2,3.82508182699409,1.38031963078584
"102",3.42857142857143,3.82508182699409,1.38031963078584
"103",3.65714285714286,3.82508182699409,1.38031963078584
"104",3.88571428571429,3.82508182699409,1.38031963078584
"105",4.11428571428571,3.82508182699409,1.38031963078584
