"","NO3_N","Ordinal_date","Predicted"
"1",0.081,129,1.40889765174259
"2",0.0865918367346939,129,1.40889765174259
"3",0.0921836734693878,129,1.40889765174259
"4",0.0977755102040816,129,1.40889765174259
"5",0.103367346938776,129,1.40889765174259
"6",0.108959183673469,129,1.40889765174259
"7",0.114551020408163,129,1.40889765174259
"8",0.120142857142857,129,1.40889765174259
"9",0.125734693877551,129,1.40889765174259
"10",0.131326530612245,129,1.40889765174259
"11",0.136918367346939,129,1.43646277996195
"12",0.142510204081633,129,1.42389854340759
"13",0.148102040816327,129,1.4253619643214
"14",0.15369387755102,129,1.42485531083884
"15",0.159285714285714,129,1.44350710994147
"16",0.164877551020408,129,1.44359674391492
"17",0.170469387755102,129,1.45417628630067
"18",0.176061224489796,129,1.44340490716402
"19",0.18165306122449,129,1.46012642313302
"20",0.187244897959184,129,1.45180772645657
"21",0.192836734693878,129,1.45020751988397
"22",0.198428571428571,129,1.45495215059566
"23",0.204020408163265,129,1.46015109880058
"24",0.209612244897959,129,1.46130810614577
"25",0.215204081632653,129,1.46166115286507
"26",0.220795918367347,129,1.47806746236541
"27",0.226387755102041,129,1.47837004160174
"28",0.231979591836735,129,1.50087508375053
"29",0.237571428571429,129,1.52771157681772
"30",0.243163265306122,129,1.54401713674933
"31",0.248755102040816,129,1.64045563500874
"32",0.25434693877551,129,1.65857671078433
"33",0.259938775510204,129,1.66141242824006
"34",0.265530612244898,129,1.66166783385551
"35",0.271122448979592,129,1.66191931071065
"36",0.276714285714286,129,1.66191931071065
"37",0.28230612244898,129,1.66191931071065
"38",0.287897959183673,129,1.66191931071065
"39",0.293489795918367,129,1.66191931071065
"40",0.299081632653061,129,1.66191931071065
"41",0.304673469387755,129,1.66191931071065
"42",0.310265306122449,129,1.66191931071065
"43",0.315857142857143,129,1.66191931071065
"44",0.321448979591837,129,1.66191931071065
"45",0.327040816326531,129,1.66191931071065
"46",0.332632653061224,129,1.66191931071065
"47",0.338224489795918,129,1.66191931071065
"48",0.343816326530612,129,1.66191931071065
"49",0.349408163265306,129,1.66191931071065
"50",0.355,129,1.66191931071065
"51",0.081,131.877551020408,1.40889765174259
"52",0.0865918367346939,131.877551020408,1.40889765174259
"53",0.0921836734693878,131.877551020408,1.40889765174259
"54",0.0977755102040816,131.877551020408,1.40889765174259
"55",0.103367346938776,131.877551020408,1.40889765174259
"56",0.108959183673469,131.877551020408,1.40889765174259
"57",0.114551020408163,131.877551020408,1.40889765174259
"58",0.120142857142857,131.877551020408,1.40889765174259
"59",0.125734693877551,131.877551020408,1.40889765174259
"60",0.131326530612245,131.877551020408,1.40889765174259
"61",0.136918367346939,131.877551020408,1.43646277996195
"62",0.142510204081633,131.877551020408,1.42389854340759
"63",0.148102040816327,131.877551020408,1.4253619643214
"64",0.15369387755102,131.877551020408,1.42485531083884
"65",0.159285714285714,131.877551020408,1.44350710994147
"66",0.164877551020408,131.877551020408,1.44359674391492
"67",0.170469387755102,131.877551020408,1.45417628630067
"68",0.176061224489796,131.877551020408,1.44340490716402
"69",0.18165306122449,131.877551020408,1.46012642313302
"70",0.187244897959184,131.877551020408,1.45180772645657
"71",0.192836734693878,131.877551020408,1.45020751988397
"72",0.198428571428571,131.877551020408,1.45495215059566
"73",0.204020408163265,131.877551020408,1.46015109880058
"74",0.209612244897959,131.877551020408,1.46130810614577
"75",0.215204081632653,131.877551020408,1.46166115286507
"76",0.220795918367347,131.877551020408,1.47806746236541
"77",0.226387755102041,131.877551020408,1.47837004160174
"78",0.231979591836735,131.877551020408,1.50087508375053
"79",0.237571428571429,131.877551020408,1.52771157681772
"80",0.243163265306122,131.877551020408,1.54401713674933
"81",0.248755102040816,131.877551020408,1.64045563500874
"82",0.25434693877551,131.877551020408,1.65857671078433
"83",0.259938775510204,131.877551020408,1.66141242824006
"84",0.265530612244898,131.877551020408,1.66166783385551
"85",0.271122448979592,131.877551020408,1.66191931071065
"86",0.276714285714286,131.877551020408,1.66191931071065
"87",0.28230612244898,131.877551020408,1.66191931071065
"88",0.287897959183673,131.877551020408,1.66191931071065
"89",0.293489795918367,131.877551020408,1.66191931071065
