"","TEMP","NO3_N","Predicted"
"1",3.2,0.081,1.74021743993282
"2",3.42857142857143,0.081,1.74021743993282
"3",3.65714285714286,0.081,1.74021743993282
"4",3.88571428571429,0.081,1.74021743993282
"5",4.11428571428571,0.081,1.74021743993282
"6",4.34285714285714,0.081,1.74021743993282
"7",4.57142857142857,0.081,1.74021743993282
"8",4.8,0.081,1.74021743993282
"9",5.02857142857143,0.081,1.74021743993282
"10",5.25714285714286,0.081,1.74021743993282
"11",5.48571428571429,0.081,1.74021743993282
"12",5.71428571428571,0.081,1.74021743993282
"13",5.94285714285714,0.081,1.7408877299573
"14",6.17142857142857,0.081,1.74288290708193
"15",6.4,0.081,1.73585660437497
"16",6.62857142857143,0.081,1.73491615072134
"17",6.85714285714286,0.081,1.73145401394607
"18",7.08571428571429,0.081,1.7308995050846
"19",7.31428571428571,0.081,1.72420696253846
"20",7.54285714285714,0.081,1.72471145609732
"21",7.77142857142857,0.081,1.72268034790565
"22",8,0.081,1.71828138550097
"23",8.22857142857143,0.081,1.71306013196473
"24",8.45714285714286,0.081,1.69309682741172
"25",8.68571428571429,0.081,1.7069528728082
"26",8.91428571428571,0.081,1.42865298751608
"27",9.14285714285714,0.081,1.44313328489129
"28",9.37142857142857,0.081,1.29811078241911
"29",9.6,0.081,1.28625514530053
"30",9.82857142857143,0.081,1.33840733444667
"31",10.0571428571429,0.081,1.33562303104444
"32",10.2857142857143,0.081,1.30930596122805
"33",10.5142857142857,0.081,1.34169151140773
"34",10.7428571428571,0.081,1.17420074843144
"35",10.9714285714286,0.081,1.08842142365471
"36",11.2,0.081,0.944826141018875
"37",11.4285714285714,0.081,0.942919807916545
"38",11.6571428571429,0.081,0.94335925196319
"39",11.8857142857143,0.081,0.944268390417218
"40",12.1142857142857,0.081,0.944268390417218
"41",12.3428571428571,0.081,0.944268390417218
"42",12.5714285714286,0.081,0.944268390417218
"43",12.8,0.081,0.944268390417218
"44",13.0285714285714,0.081,0.944268390417218
"45",13.2571428571429,0.081,0.944268390417218
"46",13.4857142857143,0.081,0.944268390417218
"47",13.7142857142857,0.081,0.944268390417218
"48",13.9428571428571,0.081,0.944268390417218
"49",14.1714285714286,0.081,0.944268390417218
"50",14.4,0.081,0.944268390417218
"51",3.2,0.0865918367346939,1.74021743993282
"52",3.42857142857143,0.0865918367346939,1.74021743993282
"53",3.65714285714286,0.0865918367346939,1.74021743993282
"54",3.88571428571429,0.0865918367346939,1.74021743993282
"55",4.11428571428571,0.0865918367346939,1.74021743993282
"56",4.34285714285714,0.0865918367346939,1.74021743993282
"57",4.57142857142857,0.0865918367346939,1.74021743993282
"58",4.8,0.0865918367346939,1.74021743993282
"59",5.02857142857143,0.0865918367346939,1.74021743993282
"60",5.25714285714286,0.0865918367346939,1.74021743993282
"61",5.48571428571429,0.0865918367346939,1.74021743993282
"62",5.71428571428571,0.0865918367346939,1.74021743993282
"63",5.94285714285714,0.0865918367346939,1.7408877299573
"64",6.17142857142857,0.0865918367346939,1.74288290708193
"65",6.4,0.0865918367346939,1.73585660437497
"66",6.62857142857143,0.0865918367346939,1.73491615072134
"67",6.85714285714286,0.0865918367346939,1.73145401394607
"68",7.08571428571429,0.0865918367346939,1.7308995050846
"69",7.31428571428571,0.0865918367346939,1.72420696253846
"70",7.54285714285714,0.0865918367346939,1.72471145609732
"71",7.77142857142857,0.0865918367346939,1.72268034790565
"72",8,0.0865918367346939,1.71828138550097
"73",8.22857142857143,0.0865918367346939,1.71306013196473
"74",8.45714285714286,0.0865918367346939,1.69309682741172
"75",8.68571428571429,0.0865918367346939,1.7069528728082
"76",8.91428571428571,0.0865918367346939,1.42865298751608
"77",9.14285714285714,0.0865918367346939,1.44313328489129
"78",9.37142857142857,0.0865918367346939,1.29811078241911
"79",9.6,0.0865918367346939,1.28625514530053
"80",9.82857142857143,0.0865918367346939,1.33840733444667
"81",10.0571428571429,0.0865918367346939,1.33562303104444
"82",10.2857142857143,0.0865918367346939,1.30930596122805
"83",10.5142857142857,0.0865918367346939,1.34169151140773
"84",10.7428571428571,0.0865918367346939,1.17420074843144
"85",10.9714285714286,0.0865918367346939,1.08842142365471
"86",11.2,0.0865918367346939,0.944826141018875
"87",11.4285714285714,0.0865918367346939,0.942919807916545
"88",11.6571428571429,0.0865918367346939,0.94335925196319
"89",11.8857142857143,0.0865918367346939,0.944268390417218
"90",12.1142857142857,0.0865918367346939,0.944268390417218
"91",12.3428571428571,0.0865918367346939,0.944268390417218
"92",12.5714285714286,0.0865918367346939,0.944268390417218
"93",12.8,0.0865918367346939,0.944268390417218
"94",13.0285714285714,0.0865918367346939,0.944268390417218
"95",13.2571428571429,0.0865918367346939,0.944268390417218
"96",13.4857142857143,0.0865918367346939,0.944268390417218
"97",13.7142857142857,0.0865918367346939,0.944268390417218
"98",13.9428571428571,0.0865918367346939,0.944268390417218
"99",14.1714285714286,0.0865918367346939,0.944268390417218
"100",14.4,0.0865918367346939,0.944268390417218
"101",3.2,0.0921836734693878,1.74021743993282
"102",3.42857142857143,0.0921836734693878,1.74021743993282
"103",3.65714285714286,0.0921836734693878,1.74021743993282
"104",3.88571428571429,0.0921836734693878,1.74021743993282
"105",4.11428571428571,0.0921836734693878,1.74021743993282
"106",4.34285714285714,0.0921836734693878,1.74021743993282
"107",4.57142857142857,0.0921836734693878,1.74021743993282
"108",4.8,0.0921836734693878,1.74021743993282
"109",5.02857142857143,0.0921836734693878,1.74021743993282
"110",5.25714285714286,0.0921836734693878,1.74021743993282
"111",5.48571428571429,0.0921836734693878,1.74021743993282
"112",5.71428571428571,0.0921836734693878,1.74021743993282
"113",5.94285714285714,0.0921836734693878,1.7408877299573
"114",6.17142857142857,0.0921836734693878,1.74288290708193
"115",6.4,0.0921836734693878,1.73585660437497
"116",6.62857142857143,0.0921836734693878,1.73491615072134
"117",6.85714285714286,0.0921836734693878,1.73145401394607
"118",7.08571428571429,0.0921836734693878,1.7308995050846
"119",7.31428571428571,0.0921836734693878,1.72420696253846
"120",7.54285714285714,0.0921836734693878,1.72471145609732
"121",7.77142857142857,0.0921836734693878,1.72268034790565
"122",8,0.0921836734693878,1.71828138550097
"123",8.22857142857143,0.0921836734693878,1.71306013196473
"124",8.45714285714286,0.0921836734693878,1.69309682741172
"125",8.68571428571429,0.0921836734693878,1.7069528728082
"126",8.91428571428571,0.0921836734693878,1.42865298751608
"127",9.14285714285714,0.0921836734693878,1.44313328489129
"128",9.37142857142857,0.0921836734693878,1.29811078241911
"129",9.6,0.0921836734693878,1.28625514530053
"130",9.82857142857143,0.0921836734693878,1.33840733444667
"131",10.0571428571429,0.0921836734693878,1.33562303104444
"132",10.2857142857143,0.0921836734693878,1.30930596122805
"133",10.5142857142857,0.0921836734693878,1.34169151140773
"134",10.7428571428571,0.0921836734693878,1.17420074843144
"135",10.9714285714286,0.0921836734693878,1.08842142365471
"136",11.2,0.0921836734693878,0.944826141018875
"137",11.4285714285714,0.0921836734693878,0.942919807916545
"138",11.6571428571429,0.0921836734693878,0.94335925196319
"139",11.8857142857143,0.0921836734693878,0.944268390417218
"140",12.1142857142857,0.0921836734693878,0.944268390417218
"141",12.3428571428571,0.0921836734693878,0.944268390417218
"142",12.5714285714286,0.0921836734693878,0.944268390417218
"143",12.8,0.0921836734693878,0.944268390417218
"144",13.0285714285714,0.0921836734693878,0.944268390417218
"145",13.2571428571429,0.0921836734693878,0.944268390417218
"146",13.4857142857143,0.0921836734693878,0.944268390417218
"147",13.7142857142857,0.0921836734693878,0.944268390417218
"148",13.9428571428571,0.0921836734693878,0.944268390417218
"149",14.1714285714286,0.0921836734693878,0.944268390417218
"150",14.4,0.0921836734693878,0.944268390417218
"151",3.2,0.0977755102040816,1.74021743993282
"152",3.42857142857143,0.0977755102040816,1.74021743993282
"153",3.65714285714286,0.0977755102040816,1.74021743993282
"154",3.88571428571429,0.0977755102040816,1.74021743993282
"155",4.11428571428571,0.0977755102040816,1.74021743993282
"156",4.34285714285714,0.0977755102040816,1.74021743993282
"157",4.57142857142857,0.0977755102040816,1.74021743993282
"158",4.8,0.0977755102040816,1.74021743993282
"159",5.02857142857143,0.0977755102040816,1.74021743993282
"160",5.25714285714286,0.0977755102040816,1.74021743993282
"161",5.48571428571429,0.0977755102040816,1.74021743993282
"162",5.71428571428571,0.0977755102040816,1.74021743993282
"163",5.94285714285714,0.0977755102040816,1.7408877299573
"164",6.17142857142857,0.0977755102040816,1.74288290708193
"165",6.4,0.0977755102040816,1.73585660437497
"166",6.62857142857143,0.0977755102040816,1.73491615072134
"167",6.85714285714286,0.0977755102040816,1.73145401394607
"168",7.08571428571429,0.0977755102040816,1.7308995050846
"169",7.31428571428571,0.0977755102040816,1.72420696253846
"170",7.54285714285714,0.0977755102040816,1.72471145609732
"171",7.77142857142857,0.0977755102040816,1.72268034790565
"172",8,0.0977755102040816,1.71828138550097
"173",8.22857142857143,0.0977755102040816,1.71306013196473
"174",8.45714285714286,0.0977755102040816,1.69309682741172
"175",8.68571428571429,0.0977755102040816,1.7069528728082
"176",8.91428571428571,0.0977755102040816,1.42865298751608
"177",9.14285714285714,0.0977755102040816,1.44313328489129
"178",9.37142857142857,0.0977755102040816,1.29811078241911
"179",9.6,0.0977755102040816,1.28625514530053
"180",9.82857142857143,0.0977755102040816,1.33840733444667
"181",10.0571428571429,0.0977755102040816,1.33562303104444
"182",10.2857142857143,0.0977755102040816,1.30930596122805
"183",10.5142857142857,0.0977755102040816,1.34169151140773
"184",10.7428571428571,0.0977755102040816,1.17420074843144
"185",10.9714285714286,0.0977755102040816,1.08842142365471
"186",11.2,0.0977755102040816,0.944826141018875
"187",11.4285714285714,0.0977755102040816,0.942919807916545
"188",11.6571428571429,0.0977755102040816,0.94335925196319
"189",11.8857142857143,0.0977755102040816,0.944268390417218
"190",12.1142857142857,0.0977755102040816,0.944268390417218
"191",12.3428571428571,0.0977755102040816,0.944268390417218
"192",12.5714285714286,0.0977755102040816,0.944268390417218
"193",12.8,0.0977755102040816,0.944268390417218
"194",13.0285714285714,0.0977755102040816,0.944268390417218
"195",13.2571428571429,0.0977755102040816,0.944268390417218
"196",13.4857142857143,0.0977755102040816,0.944268390417218
"197",13.7142857142857,0.0977755102040816,0.944268390417218
"198",13.9428571428571,0.0977755102040816,0.944268390417218
"199",14.1714285714286,0.0977755102040816,0.944268390417218
"200",14.4,0.0977755102040816,0.944268390417218
"201",3.2,0.103367346938776,1.74021743993282
"202",3.42857142857143,0.103367346938776,1.74021743993282
"203",3.65714285714286,0.103367346938776,1.74021743993282
"204",3.88571428571429,0.103367346938776,1.74021743993282
