"R2","CVR2"
0.748195005998313,0.775126926724548
0.723193235896718,0.759866820340099
0.708948760353892,0.75193471370691
0.685680996893765,0.746743323626429
0.667242020959813,0.739528705602946
0.654436046542675,0.719835712915188
0.637154943463894,0.717319272708489
0.617287951780361,0.716110960959091
0.598967917429559,0.712664249057458
0.582224482867708,0.701512805968867
0.568902577498686,0.700733247503372
0.556112373572885,0.694917853074937
0.545215952921738,0.680997174018718
0.530665422550709,0.677310864381278
0.521169298321716,0.671332534264477
0.510698478248944,0.674704853504621
0.504246149641808,0.672290364480302
0.497837201075847,0.663581731851636
0.488588657595162,0.656665805601877
0.482875366082943,0.659134601300562
0.472932266308925,0.656195852776721
0.466833267310781,0.646994093496669
0.461187671092131,0.650061182834859
0.453854676782889,0.645928697649346
0.447503934576675,0.647368327524578
0.445451731282223,0.642412427313675
0.437018828414307,0.634940691922922
0.433373254773796,0.63356141179211
0.430822632889111,0.638547032067916
0.425984660244291,0.632752682666166
0.419364273277153,0.633593805132249
0.417148547437683,0.631420512948922
0.411354901600183,0.623941300285368
0.405563522567709,0.624767866398314
0.401665586413658,0.623290509352175
0.396780133154295,0.624491439002205
0.39233937141516,0.618379420158907
0.390440388093381,0.617794649019838
0.386303143173114,0.610086690854398
0.382859007275371,0.608069274596766
0.379196651142142,0.60312539171407
0.376096015278935,0.596524072854575
0.372228945684155,0.59723971345567
0.367673831578891,0.600619157425771
0.36506551484607,0.59886041246786
0.35979684737863,0.597149741819583
0.35660475809713,0.599051398244704
0.350320049478081,0.601535563928594
0.348229900111877,0.600165896064076
0.345919973941299,0.601711795640152
0.342637537501263,0.600758828380954
0.342994638598045,0.594027018376355
0.338337143629676,0.592812042648013
0.334995437222838,0.586475153577809
0.328259828798785,0.584235633124857
0.326032853299323,0.581468706088519
0.32204491197658,0.585691689183131
0.319519813068001,0.582336651699692
0.316634311394949,0.578769090352949
0.312424646768876,0.577001839503022
0.310902222543458,0.574102106025542
0.307192273813031,0.571591451994019
0.30560826235628,0.566566363303372
0.305461526109985,0.564697326543547
0.302548097849247,0.562995339990794
0.301176951781927,0.56475893728585
0.299271661419706,0.564531521581232
0.298080950828714,0.560190545168944
0.297811228885998,0.562377150852358
0.297222948488006,0.559291820286473
0.293070566656282,0.559179868815337
0.289430462004235,0.558406787905475
0.286219262198859,0.555309676371527
0.285932490985642,0.558349625517458
0.282134041522723,0.558712852393132
0.282585173400501,0.565349747427044
0.280769675545129,0.56142911912656
0.278476712450664,0.559788354383617
0.276717486790611,0.556430916944225
0.274614531356935,0.552104536093089
0.27293121447738,0.55610960331649
0.269837205614988,0.553972160947961
0.268166862255745,0.557993574787489
0.266386425158563,0.553730048436375
0.265650424893999,0.552525443099405
0.263586704573863,0.548322459911809
0.262025276877881,0.54579347539153
0.262458666470396,0.545400510689055
0.26161981323532,0.54467751136688
0.261816552523069,0.541523995646041
0.260987615018472,0.540445536645574
0.258894596227114,0.539684765279258
0.257268194481283,0.541300843415529
0.256953067088454,0.544170561802802
0.254840278650496,0.539697520796858
0.253957008209359,0.533976038806117
