"","ppt_week","snow2011","Predicted"
"1",0,0,1.64137096011126
"2",0.551857142857143,0,1.36743765794776
"3",1.10371428571429,0,1.30979264734404
"4",1.65557142857143,0,1.1889328163854
"5",2.20742857142857,0,1.46547008298991
"6",2.75928571428571,0,1.45591351004726
"7",3.31114285714286,0,1.45591351004726
"8",3.863,0,1.45591351004726
"9",4.41485714285714,0,1.49737772891779
"10",4.96671428571429,0,1.4169331166456
"11",5.51857142857143,0,1.38692551441147
"12",6.07042857142857,0,1.22114225057188
"13",6.62228571428571,0,1.16460607929656
"14",7.17414285714286,0,1.16460607929656
"15",7.726,0,1.18514647492152
"16",8.27785714285714,0,1.18514647492152
"17",8.82971428571429,0,1.13098200585374
"18",9.38157142857143,0,1.06367748637974
"19",9.93342857142857,0,1.06367748637974
"20",10.4852857142857,0,1.07940494947711
"21",11.0371428571429,0,1.07940494947711
"22",11.589,0,1.07940494947711
"23",12.1408571428571,0,1.07940494947711
"24",12.6927142857143,0,1.07940494947711
"25",13.2445714285714,0,1.07940494947711
"26",13.7964285714286,0,1.07940494947711
"27",14.3482857142857,0,1.1991877421296
"28",14.9001428571429,0,1.26775647728509
"29",15.452,0,1.26775647728509
"30",16.0038571428571,0,1.26775647728509
"31",16.5557142857143,0,1.33292955617483
"32",17.1075714285714,0,1.33292955617483
"33",17.6594285714286,0,1.40849796250385
"34",18.2112857142857,0,1.45309976288823
"35",18.7631428571429,0,1.53339190003416
"36",19.315,0,1.53339190003416
"37",19.8668571428571,0,1.53339190003416
"38",20.4187142857143,0,1.53339190003416
"39",20.9705714285714,0,1.53339190003416
"40",21.5224285714286,0,1.53339190003416
"41",22.0742857142857,0,1.53339190003416
"42",22.6261428571429,0,1.53339190003416
"43",23.178,0,1.53339190003416
"44",23.7298571428571,0,1.53339190003416
"45",24.2817142857143,0,1.53339190003416
"46",24.8335714285714,0,1.53339190003416
"47",25.3854285714286,0,1.53339190003416
"48",25.9372857142857,0,1.53339190003416
"49",26.4891428571429,0,1.53339190003416
"50",27.041,0,1.53339190003416
"51",0,0.015694466755102,1.64137096011126
"52",0.551857142857143,0.015694466755102,1.36743765794776
"53",1.10371428571429,0.015694466755102,1.30979264734404
"54",1.65557142857143,0.015694466755102,1.1889328163854
"55",2.20742857142857,0.015694466755102,1.46547008298991
"56",2.75928571428571,0.015694466755102,1.45591351004726
"57",3.31114285714286,0.015694466755102,1.45591351004726
"58",3.863,0.015694466755102,1.45591351004726
"59",4.41485714285714,0.015694466755102,1.49737772891779
"60",4.96671428571429,0.015694466755102,1.4169331166456
"61",5.51857142857143,0.015694466755102,1.38692551441147
"62",6.07042857142857,0.015694466755102,1.22114225057188
"63",6.62228571428571,0.015694466755102,1.16460607929656
"64",7.17414285714286,0.015694466755102,1.16460607929656
"65",7.726,0.015694466755102,1.18514647492152
"66",8.27785714285714,0.015694466755102,1.18514647492152
"67",8.82971428571429,0.015694466755102,1.13098200585374
"68",9.38157142857143,0.015694466755102,1.06367748637974
"69",9.93342857142857,0.015694466755102,1.06367748637974
"70",10.4852857142857,0.015694466755102,1.07940494947711
"71",11.0371428571429,0.015694466755102,1.07940494947711
"72",11.589,0.015694466755102,1.07940494947711
"73",12.1408571428571,0.015694466755102,1.07940494947711
"74",12.6927142857143,0.015694466755102,1.07940494947711
"75",13.2445714285714,0.015694466755102,1.07940494947711
"76",13.7964285714286,0.015694466755102,1.07940494947711
"77",14.3482857142857,0.015694466755102,1.1991877421296
"78",14.9001428571429,0.015694466755102,1.26775647728509
"79",15.452,0.015694466755102,1.26775647728509
"80",16.0038571428571,0.015694466755102,1.26775647728509
"81",16.5557142857143,0.015694466755102,1.33292955617483
"82",17.1075714285714,0.015694466755102,1.33292955617483
"83",17.6594285714286,0.015694466755102,1.40849796250385
"84",18.2112857142857,0.015694466755102,1.45309976288823
"85",18.7631428571429,0.015694466755102,1.53339190003416
"86",19.315,0.015694466755102,1.53339190003416
"87",19.8668571428571,0.015694466755102,1.53339190003416
"88",20.4187142857143,0.015694466755102,1.53339190003416
"89",20.9705714285714,0.015694466755102,1.53339190003416
"90",21.5224285714286,0.015694466755102,1.53339190003416
"91",22.0742857142857,0.015694466755102,1.53339190003416
"92",22.6261428571429,0.015694466755102,1.53339190003416
"93",23.178,0.015694466755102,1.53339190003416
"94",23.7298571428571,0.015694466755102,1.53339190003416
"95",24.2817142857143,0.015694466755102,1.53339190003416
"96",24.8335714285714,0.015694466755102,1.53339190003416
"97",25.3854285714286,0.015694466755102,1.53339190003416
"98",25.9372857142857,0.015694466755102,1.53339190003416
"99",26.4891428571429,0.015694466755102,1.53339190003416
"100",27.041,0.015694466755102,1.53339190003416
"101",0,0.0313889335102041,1.64137096011126
"102",0.551857142857143,0.0313889335102041,1.36743765794776
"103",1.10371428571429,0.0313889335102041,1.30979264734404
"104",1.65557142857143,0.0313889335102041,1.1889328163854
"105",2.20742857142857,0.0313889335102041,1.46547008298991
"106",2.75928571428571,0.0313889335102041,1.45591351004726
"107",3.31114285714286,0.0313889335102041,1.45591351004726
"108",3.863,0.0313889335102041,1.45591351004726
"109",4.41485714285714,0.0313889335102041,1.49737772891779
"110",4.96671428571429,0.0313889335102041,1.4169331166456
"111",5.51857142857143,0.0313889335102041,1.38692551441147
"112",6.07042857142857,0.0313889335102041,1.22114225057188
"113",6.62228571428571,0.0313889335102041,1.16460607929656
"114",7.17414285714286,0.0313889335102041,1.16460607929656
"115",7.726,0.0313889335102041,1.18514647492152
"116",8.27785714285714,0.0313889335102041,1.18514647492152
