"","rglac_km2","Ordinal_date","Predicted"
"1",0,152,0.828622039843088
"2",0.0114969387755102,152,0.882504067003724
"3",0.0229938775510204,152,0.882504067003724
"4",0.0344908163265306,152,0.787263454571235
"5",0.0459877551020408,152,0.77316317015896
"6",0.057484693877551,152,0.77316317015896
"7",0.0689816326530612,152,0.767393191664543
"8",0.0804785714285714,152,0.767393191664543
"9",0.0919755102040816,152,0.767393191664543
"10",0.103472448979592,152,0.767393191664543
"11",0.114969387755102,152,0.767393191664543
"12",0.126466326530612,152,0.767393191664543
"13",0.137963265306122,152,0.767393191664543
"14",0.149460204081633,152,0.767393191664543
"15",0.160957142857143,152,0.767393191664543
"16",0.172454081632653,152,0.767393191664543
"17",0.183951020408163,152,0.793684323186745
"18",0.195447959183673,152,0.793684323186745
"19",0.206944897959184,152,0.793684323186745
"20",0.218441836734694,152,0.793684323186745
"21",0.229938775510204,152,0.793684323186745
"22",0.241435714285714,152,0.793684323186745
"23",0.252932653061224,152,0.793684323186745
"24",0.264429591836735,152,0.793684323186745
"25",0.275926530612245,152,0.793684323186745
"26",0.287423469387755,152,0.793684323186745
"27",0.298920408163265,152,0.793684323186745
"28",0.310417346938776,152,0.793684323186745
"29",0.321914285714286,152,0.793684323186745
"30",0.333411224489796,152,0.793684323186745
"31",0.344908163265306,152,0.793684323186745
"32",0.356405102040816,152,0.793684323186745
"33",0.367902040816327,152,0.793684323186745
"34",0.379398979591837,152,0.793684323186745
"35",0.390895918367347,152,0.793684323186745
"36",0.402392857142857,152,0.793684323186745
"37",0.413889795918367,152,0.793684323186745
"38",0.425386734693878,152,0.793684323186745
"39",0.436883673469388,152,0.793684323186745
"40",0.448380612244898,152,0.793684323186745
"41",0.459877551020408,152,0.793684323186745
"42",0.471374489795918,152,0.793684323186745
"43",0.482871428571429,152,0.793684323186745
"44",0.494368367346939,152,0.793684323186745
"45",0.505865306122449,152,0.793684323186745
"46",0.517362244897959,152,0.793684323186745
"47",0.528859183673469,152,0.793684323186745
"48",0.54035612244898,152,0.793684323186745
"49",0.55185306122449,152,0.793684323186745
"50",0.56335,152,0.793684323186745
"51",0,154.326530612245,0.828622039843088
"52",0.0114969387755102,154.326530612245,0.882504067003724
"53",0.0229938775510204,154.326530612245,0.882504067003724
"54",0.0344908163265306,154.326530612245,0.787263454571235
"55",0.0459877551020408,154.326530612245,0.77316317015896
"56",0.057484693877551,154.326530612245,0.77316317015896
"57",0.0689816326530612,154.326530612245,0.767393191664543
"58",0.0804785714285714,154.326530612245,0.767393191664543
"59",0.0919755102040816,154.326530612245,0.767393191664543
"60",0.103472448979592,154.326530612245,0.767393191664543
"61",0.114969387755102,154.326530612245,0.767393191664543
"62",0.126466326530612,154.326530612245,0.767393191664543
"63",0.137963265306122,154.326530612245,0.767393191664543
"64",0.149460204081633,154.326530612245,0.767393191664543
"65",0.160957142857143,154.326530612245,0.767393191664543
"66",0.172454081632653,154.326530612245,0.767393191664543
"67",0.183951020408163,154.326530612245,0.793684323186745
"68",0.195447959183673,154.326530612245,0.793684323186745
"69",0.206944897959184,154.326530612245,0.793684323186745
"70",0.218441836734694,154.326530612245,0.793684323186745
"71",0.229938775510204,154.326530612245,0.793684323186745
"72",0.241435714285714,154.326530612245,0.793684323186745
"73",0.252932653061224,154.326530612245,0.793684323186745
"74",0.264429591836735,154.326530612245,0.793684323186745
"75",0.275926530612245,154.326530612245,0.793684323186745
"76",0.287423469387755,154.326530612245,0.793684323186745
"77",0.298920408163265,154.326530612245,0.793684323186745
"78",0.310417346938776,154.326530612245,0.793684323186745
"79",0.321914285714286,154.326530612245,0.793684323186745
"80",0.333411224489796,154.326530612245,0.793684323186745
"81",0.344908163265306,154.326530612245,0.793684323186745
"82",0.356405102040816,154.326530612245,0.793684323186745
"83",0.367902040816327,154.326530612245,0.793684323186745
"84",0.379398979591837,154.326530612245,0.793684323186745
"85",0.390895918367347,154.326530612245,0.793684323186745
"86",0.402392857142857,154.326530612245,0.793684323186745
"87",0.413889795918367,154.326530612245,0.793684323186745
"88",0.425386734693878,154.326530612245,0.793684323186745
"89",0.436883673469388,154.326530612245,0.793684323186745
"90",0.448380612244898,154.326530612245,0.793684323186745
"91",0.459877551020408,154.326530612245,0.793684323186745
"92",0.471374489795918,154.326530612245,0.793684323186745
"93",0.482871428571429,154.326530612245,0.793684323186745
"94",0.494368367346939,154.326530612245,0.793684323186745
"95",0.505865306122449,154.326530612245,0.793684323186745
"96",0.517362244897959,154.326530612245,0.793684323186745
"97",0.528859183673469,154.326530612245,0.793684323186745
"98",0.54035612244898,154.326530612245,0.793684323186745
"99",0.55185306122449,154.326530612245,0.793684323186745
"100",0.56335,154.326530612245,0.793684323186745
"101",0,156.65306122449,0.828622039843088
"102",0.0114969387755102,156.65306122449,0.882504067003724
"103",0.0229938775510204,156.65306122449,0.882504067003724
"104",0.0344908163265306,156.65306122449,0.787263454571235
"105",0.0459877551020408,156.65306122449,0.77316317015896
"106",0.057484693877551,156.65306122449,0.77316317015896
"107",0.0689816326530612,156.65306122449,0.767393191664543
"108",0.0804785714285714,156.65306122449,0.767393191664543
"109",0.0919755102040816,156.65306122449,0.767393191664543
"110",0.103472448979592,156.65306122449,0.767393191664543
"111",0.114969387755102,156.65306122449,0.767393191664543
"112",0.126466326530612,156.65306122449,0.767393191664543
"113",0.137963265306122,156.65306122449,0.767393191664543
"114",0.149460204081633,156.65306122449,0.767393191664543
"115",0.160957142857143,156.65306122449,0.767393191664543
"116",0.172454081632653,156.65306122449,0.767393191664543
"117",0.183951020408163,156.65306122449,0.793684323186745
"118",0.195447959183673,156.65306122449,0.793684323186745
"119",0.206944897959184,156.65306122449,0.793684323186745
"120",0.218441836734694,156.65306122449,0.793684323186745
"121",0.229938775510204,156.65306122449,0.793684323186745
"122",0.241435714285714,156.65306122449,0.793684323186745
"123",0.252932653061224,156.65306122449,0.793684323186745
"124",0.264429591836735,156.65306122449,0.793684323186745
"125",0.275926530612245,156.65306122449,0.793684323186745
"126",0.287423469387755,156.65306122449,0.793684323186745
"127",0.298920408163265,156.65306122449,0.793684323186745
"128",0.310417346938776,156.65306122449,0.793684323186745
"129",0.321914285714286,156.65306122449,0.793684323186745
"130",0.333411224489796,156.65306122449,0.793684323186745
"131",0.344908163265306,156.65306122449,0.793684323186745
"132",0.356405102040816,156.65306122449,0.793684323186745
"133",0.367902040816327,156.65306122449,0.793684323186745
"134",0.379398979591837,156.65306122449,0.793684323186745
"135",0.390895918367347,156.65306122449,0.793684323186745
"136",0.402392857142857,156.65306122449,0.793684323186745
"137",0.413889795918367,156.65306122449,0.793684323186745
"138",0.425386734693878,156.65306122449,0.793684323186745
"139",0.436883673469388,156.65306122449,0.793684323186745
"140",0.448380612244898,156.65306122449,0.793684323186745
"141",0.459877551020408,156.65306122449,0.793684323186745
"142",0.471374489795918,156.65306122449,0.793684323186745
"143",0.482871428571429,156.65306122449,0.793684323186745
"144",0.494368367346939,156.65306122449,0.793684323186745
"145",0.505865306122449,156.65306122449,0.793684323186745
"146",0.517362244897959,156.65306122449,0.793684323186745
"147",0.528859183673469,156.65306122449,0.793684323186745
"148",0.54035612244898,156.65306122449,0.793684323186745
"149",0.55185306122449,156.65306122449,0.793684323186745
"150",0.56335,156.65306122449,0.793684323186745
"151",0,158.979591836735,0.828622039843088
"152",0.0114969387755102,158.979591836735,0.882504067003724
"153",0.0229938775510204,158.979591836735,0.882504067003724
"154",0.0344908163265306,158.979591836735,0.787263454571235
"155",0.0459877551020408,158.979591836735,0.77316317015896
"156",0.057484693877551,158.979591836735,0.77316317015896
"157",0.0689816326530612,158.979591836735,0.767393191664543
"158",0.0804785714285714,158.979591836735,0.767393191664543
"159",0.0919755102040816,158.979591836735,0.767393191664543
"160",0.103472448979592,158.979591836735,0.767393191664543
"161",0.114969387755102,158.979591836735,0.767393191664543
"162",0.126466326530612,158.979591836735,0.767393191664543
"163",0.137963265306122,158.979591836735,0.767393191664543
"164",0.149460204081633,158.979591836735,0.767393191664543
"165",0.160957142857143,158.979591836735,0.767393191664543
"166",0.172454081632653,158.979591836735,0.767393191664543
"167",0.183951020408163,158.979591836735,0.793684323186745
"168",0.195447959183673,158.979591836735,0.793684323186745
"169",0.206944897959184,158.979591836735,0.793684323186745
"170",0.218441836734694,158.979591836735,0.793684323186745
"171",0.229938775510204,158.979591836735,0.793684323186745
"172",0.241435714285714,158.979591836735,0.793684323186745
"173",0.252932653061224,158.979591836735,0.793684323186745
"174",0.264429591836735,158.979591836735,0.793684323186745
"175",0.275926530612245,158.979591836735,0.793684323186745
"176",0.287423469387755,158.979591836735,0.793684323186745
"177",0.298920408163265,158.979591836735,0.793684323186745
"178",0.310417346938776,158.979591836735,0.793684323186745
"179",0.321914285714286,158.979591836735,0.793684323186745
"180",0.333411224489796,158.979591836735,0.793684323186745
"181",0.344908163265306,158.979591836735,0.793684323186745
"182",0.356405102040816,158.979591836735,0.793684323186745
"183",0.367902040816327,158.979591836735,0.793684323186745
"184",0.379398979591837,158.979591836735,0.793684323186745
"185",0.390895918367347,158.979591836735,0.793684323186745
"186",0.402392857142857,158.979591836735,0.793684323186745
"187",0.413889795918367,158.979591836735,0.793684323186745
"188",0.425386734693878,158.979591836735,0.793684323186745
"189",0.436883673469388,158.979591836735,0.793684323186745
"190",0.448380612244898,158.979591836735,0.793684323186745
"191",0.459877551020408,158.979591836735,0.793684323186745
"192",0.471374489795918,158.979591836735,0.793684323186745
"193",0.482871428571429,158.979591836735,0.793684323186745
"194",0.494368367346939,158.979591836735,0.793684323186745
"195",0.505865306122449,158.979591836735,0.793684323186745
"196",0.517362244897959,158.979591836735,0.793684323186745
"197",0.528859183673469,158.979591836735,0.793684323186745
"198",0.54035612244898,158.979591836735,0.793684323186745
"199",0.55185306122449,158.979591836735,0.793684323186745
"200",0.56335,158.979591836735,0.793684323186745
"201",0,161.30612244898,0.828622039843088
"202",0.0114969387755102,161.30612244898,0.882504067003724
"203",0.0229938775510204,161.30612244898,0.882504067003724
"204",0.0344908163265306,161.30612244898,0.787263454571235
"205",0.0459877551020408,161.30612244898,0.77316317015896
"206",0.057484693877551,161.30612244898,0.77316317015896
"207",0.0689816326530612,161.30612244898,0.767393191664543
