"","ppt_week","elevation_m","Predicted"
"452",0.551857142857143,3090.40816326531,1.39866261627098
"453",1.10371428571429,3090.40816326531,1.34101760566726
"454",1.65557142857143,3090.40816326531,1.22015777470862
"455",2.20742857142857,3090.40816326531,1.49669504131313
"456",2.75928571428571,3090.40816326531,1.48713846837048
"457",3.31114285714286,3090.40816326531,1.48713846837048
"458",3.863,3090.40816326531,1.45702454624587
"459",4.41485714285714,3090.40816326531,1.4984887651164
"460",4.96671428571429,3090.40816326531,1.41804415284421
"461",5.51857142857143,3090.40816326531,1.38803655061008
"462",6.07042857142857,3090.40816326531,1.27457215525394
"463",6.62228571428571,3090.40816326531,1.21803598397862
"464",7.17414285714286,3090.40816326531,1.21803598397862
"465",7.726,3090.40816326531,1.23857637960358
"466",8.27785714285714,3090.40816326531,1.23857637960358
"467",8.82971428571429,3090.40816326531,1.1844119105358
"468",9.38157142857143,3090.40816326531,1.1171073910618
"469",9.93342857142857,3090.40816326531,1.1171073910618
"470",10.4852857142857,3090.40816326531,1.13283485415917
"471",11.0371428571429,3090.40816326531,1.13283485415917
"472",11.589,3090.40816326531,1.13283485415917
"473",12.1408571428571,3090.40816326531,1.13283485415917
"474",12.6927142857143,3090.40816326531,1.13283485415917
"475",13.2445714285714,3090.40816326531,1.13283485415917
"476",13.7964285714286,3090.40816326531,1.13283485415917
"477",14.3482857142857,3090.40816326531,1.25261764681166
"478",14.9001428571429,3090.40816326531,1.32118638196715
"479",15.452,3090.40816326531,1.32118638196715
"480",16.0038571428571,3090.40816326531,1.32118638196715
"481",16.5557142857143,3090.40816326531,1.38635946085689
"482",17.1075714285714,3090.40816326531,1.38635946085689
"483",17.6594285714286,3090.40816326531,1.46192786718591
"484",18.2112857142857,3090.40816326531,1.50652966757029
"485",18.7631428571429,3090.40816326531,1.58682180471622
"486",19.315,3090.40816326531,1.58682180471622
"487",19.8668571428571,3090.40816326531,1.58682180471622
"488",20.4187142857143,3090.40816326531,1.58682180471622
"489",20.9705714285714,3090.40816326531,1.58682180471622
"490",21.5224285714286,3090.40816326531,1.58682180471622
"491",22.0742857142857,3090.40816326531,1.58682180471622
"492",22.6261428571429,3090.40816326531,1.58682180471622
"493",23.178,3090.40816326531,1.58682180471622
"494",23.7298571428571,3090.40816326531,1.58682180471622
"495",24.2817142857143,3090.40816326531,1.58682180471622
"496",24.8335714285714,3090.40816326531,1.58682180471622
"497",25.3854285714286,3090.40816326531,1.58682180471622
"498",25.9372857142857,3090.40816326531,1.58682180471622
"499",26.4891428571429,3090.40816326531,1.58682180471622
"500",27.041,3090.40816326531,1.58682180471622
"501",0,3101.89795918367,1.64999474257869
"502",0.551857142857143,3101.89795918367,1.39866261627098
"503",1.10371428571429,3101.89795918367,1.34101760566726
"504",1.65557142857143,3101.89795918367,1.22015777470862
"505",2.20742857142857,3101.89795918367,1.49669504131313
"506",2.75928571428571,3101.89795918367,1.48713846837048
"507",3.31114285714286,3101.89795918367,1.48713846837048
"508",3.863,3101.89795918367,1.45702454624587
"509",4.41485714285714,3101.89795918367,1.4984887651164
"510",4.96671428571429,3101.89795918367,1.41804415284421
"511",5.51857142857143,3101.89795918367,1.38803655061008
"512",6.07042857142857,3101.89795918367,1.27457215525394
"513",6.62228571428571,3101.89795918367,1.21803598397862
"514",7.17414285714286,3101.89795918367,1.21803598397862
"515",7.726,3101.89795918367,1.23857637960358
"516",8.27785714285714,3101.89795918367,1.23857637960358
"517",8.82971428571429,3101.89795918367,1.1844119105358
"518",9.38157142857143,3101.89795918367,1.1171073910618
"519",9.93342857142857,3101.89795918367,1.1171073910618
"520",10.4852857142857,3101.89795918367,1.13283485415917
"521",11.0371428571429,3101.89795918367,1.13283485415917
"522",11.589,3101.89795918367,1.13283485415917
"523",12.1408571428571,3101.89795918367,1.13283485415917
"524",12.6927142857143,3101.89795918367,1.13283485415917
"525",13.2445714285714,3101.89795918367,1.13283485415917
"526",13.7964285714286,3101.89795918367,1.13283485415917
"527",14.3482857142857,3101.89795918367,1.25261764681166
"528",14.9001428571429,3101.89795918367,1.32118638196715
"529",15.452,3101.89795918367,1.32118638196715
"530",16.0038571428571,3101.89795918367,1.32118638196715
"531",16.5557142857143,3101.89795918367,1.38635946085689
"532",17.1075714285714,3101.89795918367,1.38635946085689
"533",17.6594285714286,3101.89795918367,1.46192786718591
"534",18.2112857142857,3101.89795918367,1.50652966757029
"535",18.7631428571429,3101.89795918367,1.58682180471622
"536",19.315,3101.89795918367,1.58682180471622
"537",19.8668571428571,3101.89795918367,1.58682180471622
"538",20.4187142857143,3101.89795918367,1.58682180471622
"539",20.9705714285714,3101.89795918367,1.58682180471622
"540",21.5224285714286,3101.89795918367,1.58682180471622
"541",22.0742857142857,3101.89795918367,1.58682180471622
"542",22.6261428571429,3101.89795918367,1.58682180471622
"543",23.178,3101.89795918367,1.58682180471622
"544",23.7298571428571,3101.89795918367,1.58682180471622
"545",24.2817142857143,3101.89795918367,1.58682180471622
"546",24.8335714285714,3101.89795918367,1.58682180471622
"547",25.3854285714286,3101.89795918367,1.58682180471622
"548",25.9372857142857,3101.89795918367,1.58682180471622
"549",26.4891428571429,3101.89795918367,1.58682180471622
"550",27.041,3101.89795918367,1.58682180471622
"551",0,3113.38775510204,1.64999474257869
"552",0.551857142857143,3113.38775510204,1.39866261627098
"553",1.10371428571429,3113.38775510204,1.34101760566726
"554",1.65557142857143,3113.38775510204,1.22015777470862
"555",2.20742857142857,3113.38775510204,1.49669504131313
