"bf","lr","best.iter","cv.r.squared"
0.7,0.01,2245,0.28849074923212
0.7,0.01,2911,0.348946377714117
0.7,0.01,2773,0.359857453194412
0.7,0.01,2890,0.33454225185082
0.7,0.01,2232,0.380261045785906
0.5,0.005,6695,0.33014535155756
0.5,0.005,6603,0.367950627150594
0.5,0.005,3680,0.305567902105608
0.5,0.005,8730,0.390402333061469
0.5,0.005,12350,0.374885817268106
0.5,0.005,6320,0.347302893589763
0.5,0.005,6041,0.321267502795231
0.5,0.005,5889,0.356798091062933
0.5,0.005,4533,0.333240970164111
0.5,0.005,5840,0.338623477360706
0.6,0.005,5447,0.373178252412976
0.6,0.005,6131,0.384968599179462
0.6,0.005,8510,0.386215069688327
0.6,0.005,4770,0.310324773687676
0.6,0.005,6668,0.32757396914929
0.6,0.005,5750,0.346845832770973
0.6,0.005,6539,0.298325850327723
0.6,0.005,8802,0.39496549691197
0.6,0.005,5343,0.282107441010601
0.6,0.005,5917,0.280229154336948
0.7,0.005,5054,0.357731059122463
0.7,0.005,8209,0.447520108602049
0.7,0.005,5210,0.347334925931671
0.7,0.005,5280,0.322546087921469
0.7,0.005,5596,0.349205599280065
0.7,0.005,7610,0.329333152217487
0.7,0.005,6474,0.355777579979972
0.7,0.005,5677,0.334893677837528
0.7,0.005,4716,0.35586738137177
0.7,0.005,6281,0.342283499689854
0.5,0.001,30535,0.29925698658363
0.5,0.001,18945,0.288043459758129
0.5,0.001,35787,0.36171920949206
0.5,0.001,28769,0.351105660563506
0.5,0.001,28868,0.329703491692586
0.5,0.001,34607,0.346755745493837
0.5,0.001,38761,0.3151845301604
0.5,0.001,27784,0.335952907530818
0.5,0.001,29910,0.340158196807618
0.5,0.001,28631,0.314894753672374
0.6,0.001,35631,0.377495681662755
0.6,0.001,31120,0.32764826217258
0.6,0.001,30493,0.392427902514679
0.6,0.001,26574,0.302456830564468
0.6,0.001,31240,0.403068819779403
0.6,0.001,28943,0.342335395817095
0.6,0.001,27911,0.378683119364298
0.6,0.001,28735,0.338736108649209
0.6,0.001,22504,0.337146345310797
0.6,0.001,32627,0.315908277593961
0.7,0.001,24405,0.413033622759485
0.7,0.001,28161,0.34562021742348
0.7,0.001,19176,0.345217367073369
0.7,0.001,29671,0.363405137464394
0.7,0.001,35269,0.377757738474698
0.7,0.001,33799,0.349812366272966
0.7,0.001,32412,0.364214710010423
0.7,0.001,30496,0.338216872117744
0.7,0.001,23502,0.377731784628812
0.7,0.001,25565,0.326818970269773
0.5,5e-04,39999,0.258825138038822
0.5,5e-04,39997,0.307790158978307
0.5,5e-04,39986,0.357759057252299
0.5,5e-04,39988,0.308449838843163
0.5,5e-04,39937,0.26501585793398
0.5,5e-04,39972,0.38557773114123
0.5,5e-04,39894,0.360686477331782
0.5,5e-04,39957,0.3579982520055
0.5,5e-04,39988,0.28441526068517
0.5,5e-04,39997,0.336262264899688
0.6,5e-04,39973,0.292270434093646
0.6,5e-04,39946,0.377867105937655
0.6,5e-04,39992,0.332804037680084
0.6,5e-04,39993,0.310961273249953
0.6,5e-04,39999,0.343637999839347
0.6,5e-04,32357,0.242869620408321
0.6,5e-04,39827,0.305271055156854
0.6,5e-04,40000,0.34078590310908
0.6,5e-04,39997,0.297637495190453
0.6,5e-04,39997,0.311685275126618
0.7,5e-04,39985,0.329214288751146
0.7,5e-04,39996,0.325999649395567
0.7,5e-04,39797,0.362032795361229
0.7,5e-04,39994,0.323294708723272
0.7,5e-04,40000,0.346217436229536
0.7,5e-04,39991,0.296609095926589
0.7,5e-04,39982,0.370186941814263
0.7,5e-04,40000,0.297665368406607
0.7,5e-04,39989,0.301123119465805
0.7,5e-04,38724,0.285391125641964
