"","tmean_percent_normal","lake_surface_area_m2","Predicted"
"52",0.872565385714286,6485.99591836735,1.1571912213506
"53",0.890051771428572,6485.99591836735,1.1571912213506
"54",0.907538157142857,6485.99591836735,1.1571912213506
"55",0.925024542857143,6485.99591836735,1.1571912213506
"56",0.942510928571429,6485.99591836735,1.1571912213506
"57",0.959997314285714,6485.99591836735,1.1571912213506
"58",0.9774837,6485.99591836735,1.1571912213506
"59",0.994970085714286,6485.99591836735,1.1571912213506
"60",1.01245647142857,6485.99591836735,1.23938662049343
"61",1.02994285714286,6485.99591836735,1.23938662049343
"62",1.04742924285714,6485.99591836735,1.23938662049343
"63",1.06491562857143,6485.99591836735,1.23938662049343
"64",1.08240201428571,6485.99591836735,1.23938662049343
"65",1.0998884,6485.99591836735,1.23938662049343
"66",1.11737478571429,6485.99591836735,1.23938662049343
"67",1.13486117142857,6485.99591836735,1.23938662049343
"68",1.15234755714286,6485.99591836735,1.26449187869892
"69",1.16983394285714,6485.99591836735,1.28192714324688
"70",1.18732032857143,6485.99591836735,1.28192714324688
"71",1.20480671428571,6485.99591836735,1.28192714324688
"72",1.2222931,6485.99591836735,1.28192714324688
"73",1.23977948571429,6485.99591836735,1.28192714324688
"74",1.25726587142857,6485.99591836735,1.28192714324688
"75",1.27475225714286,6485.99591836735,1.28192714324688
"76",1.29223864285714,6485.99591836735,1.28192714324688
"77",1.30972502857143,6485.99591836735,1.28192714324688
"78",1.32721141428571,6485.99591836735,1.28192714324688
"79",1.3446978,6485.99591836735,1.28192714324688
"80",1.36218418571429,6485.99591836735,1.28192714324688
"81",1.37967057142857,6485.99591836735,1.28192714324688
"82",1.39715695714286,6485.99591836735,1.28192714324688
"83",1.41464334285714,6485.99591836735,1.28192714324688
"84",1.43212972857143,6485.99591836735,1.28192714324688
"85",1.44961611428571,6485.99591836735,1.32043985242503
"86",1.4671025,6485.99591836735,1.36372085779841
"87",1.48458888571429,6485.99591836735,1.40233839569688
"88",1.50207527142857,6485.99591836735,1.40233839569688
"89",1.51956165714286,6485.99591836735,1.33031930740736
"90",1.53704804285714,6485.99591836735,1.33031930740736
"91",1.55453442857143,6485.99591836735,1.33031930740736
"92",1.57202081428571,6485.99591836735,1.33031930740736
"93",1.5895072,6485.99591836735,1.33031930740736
"94",1.60699358571429,6485.99591836735,1.33031930740736
"95",1.62447997142857,6485.99591836735,1.33031930740736
"96",1.64196635714286,6485.99591836735,1.33031930740736
"97",1.65945274285714,6485.99591836735,1.33031930740736
"98",1.67693912857143,6485.99591836735,1.33031930740736
"99",1.69442551428571,6485.99591836735,1.33031930740736
"100",1.7119119,6485.99591836735,1.33031930740736
"101",0.855079,9763.39183673469,1.1571912213506
"102",0.872565385714286,9763.39183673469,1.1571912213506
"103",0.890051771428572,9763.39183673469,1.1571912213506
"104",0.907538157142857,9763.39183673469,1.1571912213506
"105",0.925024542857143,9763.39183673469,1.1571912213506
"106",0.942510928571429,9763.39183673469,1.1571912213506
"107",0.959997314285714,9763.39183673469,1.1571912213506
"108",0.9774837,9763.39183673469,1.1571912213506
"109",0.994970085714286,9763.39183673469,1.1571912213506
"110",1.01245647142857,9763.39183673469,1.23938662049343
"111",1.02994285714286,9763.39183673469,1.23938662049343
"112",1.04742924285714,9763.39183673469,1.23938662049343
"113",1.06491562857143,9763.39183673469,1.23938662049343
"114",1.08240201428571,9763.39183673469,1.23938662049343
"115",1.0998884,9763.39183673469,1.23938662049343
"116",1.11737478571429,9763.39183673469,1.23938662049343
"117",1.13486117142857,9763.39183673469,1.23938662049343
"118",1.15234755714286,9763.39183673469,1.26449187869892
"119",1.16983394285714,9763.39183673469,1.28192714324688
"120",1.18732032857143,9763.39183673469,1.28192714324688
"121",1.20480671428571,9763.39183673469,1.28192714324688
"122",1.2222931,9763.39183673469,1.28192714324688
"123",1.23977948571429,9763.39183673469,1.28192714324688
"124",1.25726587142857,9763.39183673469,1.28192714324688
"125",1.27475225714286,9763.39183673469,1.28192714324688
"126",1.29223864285714,9763.39183673469,1.28192714324688
"127",1.30972502857143,9763.39183673469,1.28192714324688
"128",1.32721141428571,9763.39183673469,1.28192714324688
"129",1.3446978,9763.39183673469,1.28192714324688
"130",1.36218418571429,9763.39183673469,1.28192714324688
"131",1.37967057142857,9763.39183673469,1.28192714324688
"132",1.39715695714286,9763.39183673469,1.28192714324688
"133",1.41464334285714,9763.39183673469,1.28192714324688
"134",1.43212972857143,9763.39183673469,1.28192714324688
"135",1.44961611428571,9763.39183673469,1.32043985242503
"136",1.4671025,9763.39183673469,1.36372085779841
"137",1.48458888571429,9763.39183673469,1.40233839569688
"138",1.50207527142857,9763.39183673469,1.40233839569688
"139",1.51956165714286,9763.39183673469,1.33031930740736
"140",1.53704804285714,9763.39183673469,1.33031930740736
"141",1.55453442857143,9763.39183673469,1.33031930740736
"142",1.57202081428571,9763.39183673469,1.33031930740736
"143",1.5895072,9763.39183673469,1.33031930740736
"144",1.60699358571429,9763.39183673469,1.33031930740736
"145",1.62447997142857,9763.39183673469,1.33031930740736
"146",1.64196635714286,9763.39183673469,1.33031930740736
"147",1.65945274285714,9763.39183673469,1.33031930740736
"148",1.67693912857143,9763.39183673469,1.33031930740736
"149",1.69442551428571,9763.39183673469,1.33031930740736
"150",1.7119119,9763.39183673469,1.33031930740736
"151",0.855079,13040.787755102,1.1571912213506
"152",0.872565385714286,13040.787755102,1.1571912213506
"153",0.890051771428572,13040.787755102,1.1571912213506
"154",0.907538157142857,13040.787755102,1.1571912213506
"155",0.925024542857143,13040.787755102,1.1571912213506
"156",0.942510928571429,13040.787755102,1.1571912213506
"157",0.959997314285714,13040.787755102,1.1571912213506
"158",0.9774837,13040.787755102,1.1571912213506
"159",0.994970085714286,13040.787755102,1.1571912213506
"160",1.01245647142857,13040.787755102,1.23938662049343
"161",1.02994285714286,13040.787755102,1.23938662049343
"162",1.04742924285714,13040.787755102,1.23938662049343
"163",1.06491562857143,13040.787755102,1.23938662049343
"164",1.08240201428571,13040.787755102,1.23938662049343
"165",1.0998884,13040.787755102,1.23938662049343
"166",1.11737478571429,13040.787755102,1.23938662049343
"167",1.13486117142857,13040.787755102,1.23938662049343
"168",1.15234755714286,13040.787755102,1.26449187869892
"169",1.16983394285714,13040.787755102,1.28192714324688
"170",1.18732032857143,13040.787755102,1.28192714324688
"171",1.20480671428571,13040.787755102,1.28192714324688
"172",1.2222931,13040.787755102,1.28192714324688
"173",1.23977948571429,13040.787755102,1.28192714324688
"174",1.25726587142857,13040.787755102,1.28192714324688
"175",1.27475225714286,13040.787755102,1.28192714324688
"176",1.29223864285714,13040.787755102,1.28192714324688
"177",1.30972502857143,13040.787755102,1.28192714324688
"178",1.32721141428571,13040.787755102,1.28192714324688
"179",1.3446978,13040.787755102,1.28192714324688
"180",1.36218418571429,13040.787755102,1.28192714324688
"181",1.37967057142857,13040.787755102,1.28192714324688
"182",1.39715695714286,13040.787755102,1.28192714324688
"183",1.41464334285714,13040.787755102,1.28192714324688
"184",1.43212972857143,13040.787755102,1.28192714324688
"185",1.44961611428571,13040.787755102,1.32043985242503
"186",1.4671025,13040.787755102,1.36372085779841
"187",1.48458888571429,13040.787755102,1.40233839569688
"188",1.50207527142857,13040.787755102,1.40233839569688
"189",1.51956165714286,13040.787755102,1.33031930740736
"190",1.53704804285714,13040.787755102,1.33031930740736
"191",1.55453442857143,13040.787755102,1.33031930740736
"192",1.57202081428571,13040.787755102,1.33031930740736
"193",1.5895072,13040.787755102,1.33031930740736
"194",1.60699358571429,13040.787755102,1.33031930740736
"195",1.62447997142857,13040.787755102,1.33031930740736
"196",1.64196635714286,13040.787755102,1.33031930740736
"197",1.65945274285714,13040.787755102,1.33031930740736
"198",1.67693912857143,13040.787755102,1.33031930740736
"199",1.69442551428571,13040.787755102,1.33031930740736
"200",1.7119119,13040.787755102,1.33031930740736
"201",0.855079,16318.1836734694,1.1571912213506
"202",0.872565385714286,16318.1836734694,1.1571912213506
"203",0.890051771428572,16318.1836734694,1.1571912213506
"204",0.907538157142857,16318.1836734694,1.1571912213506
"205",0.925024542857143,16318.1836734694,1.1571912213506
"206",0.942510928571429,16318.1836734694,1.1571912213506
"207",0.959997314285714,16318.1836734694,1.1571912213506
"208",0.9774837,16318.1836734694,1.1571912213506
"209",0.994970085714286,16318.1836734694,1.1571912213506
"210",1.01245647142857,16318.1836734694,1.23938662049343
"211",1.02994285714286,16318.1836734694,1.23938662049343
"212",1.04742924285714,16318.1836734694,1.23938662049343
"213",1.06491562857143,16318.1836734694,1.23938662049343
"214",1.08240201428571,16318.1836734694,1.23938662049343
"215",1.0998884,16318.1836734694,1.23938662049343
"216",1.11737478571429,16318.1836734694,1.23938662049343
"217",1.13486117142857,16318.1836734694,1.23938662049343
"218",1.15234755714286,16318.1836734694,1.26449187869892
"219",1.16983394285714,16318.1836734694,1.28192714324688
"220",1.18732032857143,16318.1836734694,1.28192714324688
"221",1.20480671428571,16318.1836734694,1.28192714324688
"222",1.2222931,16318.1836734694,1.28192714324688
"223",1.23977948571429,16318.1836734694,1.28192714324688
"224",1.25726587142857,16318.1836734694,1.28192714324688
"225",1.27475225714286,16318.1836734694,1.28192714324688
"226",1.29223864285714,16318.1836734694,1.28192714324688
"227",1.30972502857143,16318.1836734694,1.28192714324688
"228",1.32721141428571,16318.1836734694,1.28192714324688
"229",1.3446978,16318.1836734694,1.28192714324688
"230",1.36218418571429,16318.1836734694,1.28192714324688
"231",1.37967057142857,16318.1836734694,1.28192714324688
"232",1.39715695714286,16318.1836734694,1.28192714324688
"233",1.41464334285714,16318.1836734694,1.28192714324688
"234",1.43212972857143,16318.1836734694,1.28192714324688
"235",1.44961611428571,16318.1836734694,1.32043985242503
"236",1.4671025,16318.1836734694,1.36372085779841
"237",1.48458888571429,16318.1836734694,1.40233839569688
"238",1.50207527142857,16318.1836734694,1.40233839569688
"239",1.51956165714286,16318.1836734694,1.33031930740736
"240",1.53704804285714,16318.1836734694,1.33031930740736
"241",1.55453442857143,16318.1836734694,1.33031930740736
"242",1.57202081428571,16318.1836734694,1.33031930740736
"243",1.5895072,16318.1836734694,1.33031930740736
"244",1.60699358571429,16318.1836734694,1.33031930740736
"245",1.62447997142857,16318.1836734694,1.33031930740736
"246",1.64196635714286,16318.1836734694,1.33031930740736
"247",1.65945274285714,16318.1836734694,1.33031930740736
"248",1.67693912857143,16318.1836734694,1.33031930740736
"249",1.69442551428571,16318.1836734694,1.33031930740736
"250",1.7119119,16318.1836734694,1.33031930740736
"251",0.855079,19595.5795918367,1.11976342986102
"252",0.872565385714286,19595.5795918367,1.11976342986102
"253",0.890051771428572,19595.5795918367,1.11976342986102
"254",0.907538157142857,19595.5795918367,1.11976342986102
"255",0.925024542857143,19595.5795918367,1.11976342986102
"256",0.942510928571429,19595.5795918367,1.11976342986102
"257",0.959997314285714,19595.5795918367,1.11976342986102
"258",0.9774837,19595.5795918367,1.11976342986102
"259",0.994970085714286,19595.5795918367,1.11976342986102
"260",1.01245647142857,19595.5795918367,1.20195882900385
"261",1.02994285714286,19595.5795918367,1.20195882900385
"262",1.04742924285714,19595.5795918367,1.20195882900385
"263",1.06491562857143,19595.5795918367,1.20195882900385
"264",1.08240201428571,19595.5795918367,1.20195882900385
"265",1.0998884,19595.5795918367,1.20195882900385
"266",1.11737478571429,19595.5795918367,1.20195882900385
"267",1.13486117142857,19595.5795918367,1.20195882900385
"268",1.15234755714286,19595.5795918367,1.22706408720934
"269",1.16983394285714,19595.5795918367,1.2444993517573
"270",1.18732032857143,19595.5795918367,1.2444993517573
"271",1.20480671428571,19595.5795918367,1.2444993517573
"272",1.2222931,19595.5795918367,1.2444993517573
"273",1.23977948571429,19595.5795918367,1.2444993517573
"274",1.25726587142857,19595.5795918367,1.2444993517573
"275",1.27475225714286,19595.5795918367,1.2444993517573
"276",1.29223864285714,19595.5795918367,1.2444993517573
"277",1.30972502857143,19595.5795918367,1.2444993517573
"278",1.32721141428571,19595.5795918367,1.2444993517573
"279",1.3446978,19595.5795918367,1.2444993517573
"280",1.36218418571429,19595.5795918367,1.2444993517573
"281",1.37967057142857,19595.5795918367,1.2444993517573
"282",1.39715695714286,19595.5795918367,1.2444993517573
"283",1.41464334285714,19595.5795918367,1.2444993517573
"284",1.43212972857143,19595.5795918367,1.2444993517573
"285",1.44961611428571,19595.5795918367,1.28301206093546
"286",1.4671025,19595.5795918367,1.32629306630883
"287",1.48458888571429,19595.5795918367,1.36491060420731
"288",1.50207527142857,19595.5795918367,1.36491060420731
"289",1.51956165714286,19595.5795918367,1.29289151591778
"290",1.53704804285714,19595.5795918367,1.29289151591778
"291",1.55453442857143,19595.5795918367,1.29289151591778
"292",1.57202081428571,19595.5795918367,1.29289151591778
"293",1.5895072,19595.5795918367,1.29289151591778
"294",1.60699358571429,19595.5795918367,1.29289151591778
"295",1.62447997142857,19595.5795918367,1.29289151591778
"296",1.64196635714286,19595.5795918367,1.29289151591778
"297",1.65945274285714,19595.5795918367,1.29289151591778
"298",1.67693912857143,19595.5795918367,1.29289151591778
"299",1.69442551428571,19595.5795918367,1.29289151591778
"300",1.7119119,19595.5795918367,1.29289151591778
"301",0.855079,22872.9755102041,1.09288228013055
"302",0.872565385714286,22872.9755102041,1.09288228013055
"303",0.890051771428572,22872.9755102041,1.09288228013055
"304",0.907538157142857,22872.9755102041,1.09288228013055
"305",0.925024542857143,22872.9755102041,1.09288228013055
"306",0.942510928571429,22872.9755102041,1.09288228013055
"307",0.959997314285714,22872.9755102041,1.09288228013055
"308",0.9774837,22872.9755102041,1.09288228013055
"309",0.994970085714286,22872.9755102041,1.09288228013055
"310",1.01245647142857,22872.9755102041,1.17507767927338
"311",1.02994285714286,22872.9755102041,1.17507767927338
"312",1.04742924285714,22872.9755102041,1.17507767927338
"313",1.06491562857143,22872.9755102041,1.17507767927338
"314",1.08240201428571,22872.9755102041,1.17507767927338
"315",1.0998884,22872.9755102041,1.17507767927338
"316",1.11737478571429,22872.9755102041,1.17507767927338
"317",1.13486117142857,22872.9755102041,1.17507767927338
"318",1.15234755714286,22872.9755102041,1.20018293747887
"319",1.16983394285714,22872.9755102041,1.21761820202683
"320",1.18732032857143,22872.9755102041,1.21761820202683
"321",1.20480671428571,22872.9755102041,1.21761820202683
"322",1.2222931,22872.9755102041,1.21761820202683
"323",1.23977948571429,22872.9755102041,1.21761820202683
"324",1.25726587142857,22872.9755102041,1.21761820202683
"325",1.27475225714286,22872.9755102041,1.21761820202683
"326",1.29223864285714,22872.9755102041,1.21761820202683
"327",1.30972502857143,22872.9755102041,1.21761820202683
"328",1.32721141428571,22872.9755102041,1.21761820202683
"329",1.3446978,22872.9755102041,1.21761820202683
"330",1.36218418571429,22872.9755102041,1.21761820202683
"331",1.37967057142857,22872.9755102041,1.21761820202683
"332",1.39715695714286,22872.9755102041,1.21761820202683
"333",1.41464334285714,22872.9755102041,1.21761820202683
"334",1.43212972857143,22872.9755102041,1.21761820202683
"335",1.44961611428571,22872.9755102041,1.25613091120498
"336",1.4671025,22872.9755102041,1.29941191657835
"337",1.48458888571429,22872.9755102041,1.33802945447683
"338",1.50207527142857,22872.9755102041,1.33802945447683
"339",1.51956165714286,22872.9755102041,1.26601036618731
"340",1.53704804285714,22872.9755102041,1.26601036618731
"341",1.55453442857143,22872.9755102041,1.26601036618731
"342",1.57202081428571,22872.9755102041,1.26601036618731
"343",1.5895072,22872.9755102041,1.26601036618731
"344",1.60699358571429,22872.9755102041,1.26601036618731
"345",1.62447997142857,22872.9755102041,1.26601036618731
"346",1.64196635714286,22872.9755102041,1.26601036618731
"347",1.65945274285714,22872.9755102041,1.26601036618731
"348",1.67693912857143,22872.9755102041,1.26601036618731
"349",1.69442551428571,22872.9755102041,1.26601036618731
"350",1.7119119,22872.9755102041,1.26601036618731
"351",0.855079,26150.3714285714,0.967911396303167
"352",0.872565385714286,26150.3714285714,0.967911396303167
"353",0.890051771428572,26150.3714285714,0.967911396303167
"354",0.907538157142857,26150.3714285714,0.967911396303167
"355",0.925024542857143,26150.3714285714,0.967911396303167
"356",0.942510928571429,26150.3714285714,0.967911396303167
"357",0.959997314285714,26150.3714285714,0.967911396303167
"358",0.9774837,26150.3714285714,0.967911396303167
"359",0.994970085714286,26150.3714285714,0.967911396303167
"360",1.01245647142857,26150.3714285714,1.050106795446
"361",1.02994285714286,26150.3714285714,1.050106795446
"362",1.04742924285714,26150.3714285714,1.050106795446
"363",1.06491562857143,26150.3714285714,1.050106795446
"364",1.08240201428571,26150.3714285714,1.050106795446
"365",1.0998884,26150.3714285714,1.050106795446
"366",1.11737478571429,26150.3714285714,1.050106795446
"367",1.13486117142857,26150.3714285714,1.050106795446
"368",1.15234755714286,26150.3714285714,1.07521205365149
"369",1.16983394285714,26150.3714285714,1.09264731819945
"370",1.18732032857143,26150.3714285714,1.09264731819945
"371",1.20480671428571,26150.3714285714,1.09264731819945
"372",1.2222931,26150.3714285714,1.09264731819945
"373",1.23977948571429,26150.3714285714,1.09264731819945
"374",1.25726587142857,26150.3714285714,1.09264731819945
"375",1.27475225714286,26150.3714285714,1.09264731819945
"376",1.29223864285714,26150.3714285714,1.09264731819945
"377",1.30972502857143,26150.3714285714,1.09264731819945
"378",1.32721141428571,26150.3714285714,1.09264731819945
"379",1.3446978,26150.3714285714,1.09264731819945
"380",1.36218418571429,26150.3714285714,1.09264731819945
"381",1.37967057142857,26150.3714285714,1.09264731819945
"382",1.39715695714286,26150.3714285714,1.09264731819945
"383",1.41464334285714,26150.3714285714,1.09264731819945
"384",1.43212972857143,26150.3714285714,1.09264731819945
"385",1.44961611428571,26150.3714285714,1.1311600273776
"386",1.4671025,26150.3714285714,1.17444103275097
"387",1.48458888571429,26150.3714285714,1.21305857064945
"388",1.50207527142857,26150.3714285714,1.21305857064945
"389",1.51956165714286,26150.3714285714,1.14103948235993
"390",1.53704804285714,26150.3714285714,1.14103948235993
"391",1.55453442857143,26150.3714285714,1.14103948235993
"392",1.57202081428571,26150.3714285714,1.14103948235993
"393",1.5895072,26150.3714285714,1.14103948235993
"394",1.60699358571429,26150.3714285714,1.14103948235993
"395",1.62447997142857,26150.3714285714,1.14103948235993
"396",1.64196635714286,26150.3714285714,1.14103948235993
"397",1.65945274285714,26150.3714285714,1.14103948235993
"398",1.67693912857143,26150.3714285714,1.14103948235993
"399",1.69442551428571,26150.3714285714,1.14103948235993
"400",1.7119119,26150.3714285714,1.14103948235993
"401",0.855079,29427.7673469388,0.995387822807835
"402",0.872565385714286,29427.7673469388,0.995387822807835
"403",0.890051771428572,29427.7673469388,0.995387822807835
"404",0.907538157142857,29427.7673469388,0.995387822807835
"405",0.925024542857143,29427.7673469388,0.995387822807835
"406",0.942510928571429,29427.7673469388,0.995387822807835
"407",0.959997314285714,29427.7673469388,0.995387822807835
"408",0.9774837,29427.7673469388,0.995387822807835
"409",0.994970085714286,29427.7673469388,0.995387822807835
"410",1.01245647142857,29427.7673469388,1.07758322195067
"411",1.02994285714286,29427.7673469388,1.07758322195067
"412",1.04742924285714,29427.7673469388,1.07758322195067
"413",1.06491562857143,29427.7673469388,1.07758322195067
"414",1.08240201428571,29427.7673469388,1.07758322195067
"415",1.0998884,29427.7673469388,1.07758322195067
"416",1.11737478571429,29427.7673469388,1.07758322195067
"417",1.13486117142857,29427.7673469388,1.07758322195067
"418",1.15234755714286,29427.7673469388,1.10268848015616
"419",1.16983394285714,29427.7673469388,1.12012374470411
"420",1.18732032857143,29427.7673469388,1.12012374470411
"421",1.20480671428571,29427.7673469388,1.12012374470411
"422",1.2222931,29427.7673469388,1.12012374470411
"423",1.23977948571429,29427.7673469388,1.12012374470411
"424",1.25726587142857,29427.7673469388,1.12012374470411
"425",1.27475225714286,29427.7673469388,1.12012374470411
"426",1.29223864285714,29427.7673469388,1.12012374470411
"427",1.30972502857143,29427.7673469388,1.12012374470411
"428",1.32721141428571,29427.7673469388,1.12012374470411
"429",1.3446978,29427.7673469388,1.12012374470411
"430",1.36218418571429,29427.7673469388,1.12012374470411
"431",1.37967057142857,29427.7673469388,1.12012374470411
"432",1.39715695714286,29427.7673469388,1.12012374470411
"433",1.41464334285714,29427.7673469388,1.12012374470411
"434",1.43212972857143,29427.7673469388,1.12012374470411
"435",1.44961611428571,29427.7673469388,1.15863645388227
"436",1.4671025,29427.7673469388,1.20191745925564
"437",1.48458888571429,29427.7673469388,1.24053499715412
"438",1.50207527142857,29427.7673469388,1.24053499715412
"439",1.51956165714286,29427.7673469388,1.16851590886459
"440",1.53704804285714,29427.7673469388,1.16851590886459
"441",1.55453442857143,29427.7673469388,1.16851590886459
"442",1.57202081428571,29427.7673469388,1.16851590886459
"443",1.5895072,29427.7673469388,1.16851590886459
"444",1.60699358571429,29427.7673469388,1.16851590886459
"445",1.62447997142857,29427.7673469388,1.16851590886459
"446",1.64196635714286,29427.7673469388,1.16851590886459
"447",1.65945274285714,29427.7673469388,1.16851590886459
"448",1.67693912857143,29427.7673469388,1.16851590886459
"449",1.69442551428571,29427.7673469388,1.16851590886459
"450",1.7119119,29427.7673469388,1.16851590886459
"451",0.855079,32705.1632653061,0.995387822807835
"452",0.872565385714286,32705.1632653061,0.995387822807835
"453",0.890051771428572,32705.1632653061,0.995387822807835
"454",0.907538157142857,32705.1632653061,0.995387822807835
"455",0.925024542857143,32705.1632653061,0.995387822807835
"456",0.942510928571429,32705.1632653061,0.995387822807835
"457",0.959997314285714,32705.1632653061,0.995387822807835
"458",0.9774837,32705.1632653061,0.995387822807835
"459",0.994970085714286,32705.1632653061,0.995387822807835
"460",1.01245647142857,32705.1632653061,1.07758322195067
"461",1.02994285714286,32705.1632653061,1.07758322195067
"462",1.04742924285714,32705.1632653061,1.07758322195067
"463",1.06491562857143,32705.1632653061,1.07758322195067
"464",1.08240201428571,32705.1632653061,1.07758322195067
"465",1.0998884,32705.1632653061,1.07758322195067
"466",1.11737478571429,32705.1632653061,1.07758322195067
"467",1.13486117142857,32705.1632653061,1.07758322195067
"468",1.15234755714286,32705.1632653061,1.10268848015616
"469",1.16983394285714,32705.1632653061,1.12012374470411
"470",1.18732032857143,32705.1632653061,1.12012374470411
"471",1.20480671428571,32705.1632653061,1.12012374470411
"472",1.2222931,32705.1632653061,1.12012374470411
"473",1.23977948571429,32705.1632653061,1.12012374470411
"474",1.25726587142857,32705.1632653061,1.12012374470411
"475",1.27475225714286,32705.1632653061,1.12012374470411
"476",1.29223864285714,32705.1632653061,1.12012374470411
"477",1.30972502857143,32705.1632653061,1.12012374470411
"478",1.32721141428571,32705.1632653061,1.12012374470411
"479",1.3446978,32705.1632653061,1.12012374470411
"480",1.36218418571429,32705.1632653061,1.12012374470411
"481",1.37967057142857,32705.1632653061,1.12012374470411
"482",1.39715695714286,32705.1632653061,1.12012374470411
"483",1.41464334285714,32705.1632653061,1.12012374470411
"484",1.43212972857143,32705.1632653061,1.12012374470411
"485",1.44961611428571,32705.1632653061,1.15863645388227
"486",1.4671025,32705.1632653061,1.20191745925564
"487",1.48458888571429,32705.1632653061,1.24053499715412
"488",1.50207527142857,32705.1632653061,1.24053499715412
"489",1.51956165714286,32705.1632653061,1.16851590886459
"490",1.53704804285714,32705.1632653061,1.16851590886459
"491",1.55453442857143,32705.1632653061,1.16851590886459
"492",1.57202081428571,32705.1632653061,1.16851590886459
"493",1.5895072,32705.1632653061,1.16851590886459
"494",1.60699358571429,32705.1632653061,1.16851590886459
"495",1.62447997142857,32705.1632653061,1.16851590886459
"496",1.64196635714286,32705.1632653061,1.16851590886459
"497",1.65945274285714,32705.1632653061,1.16851590886459
"498",1.67693912857143,32705.1632653061,1.16851590886459
"499",1.69442551428571,32705.1632653061,1.16851590886459
"500",1.7119119,32705.1632653061,1.16851590886459
"501",0.855079,35982.5591836735,0.975923318457142
"502",0.872565385714286,35982.5591836735,0.975923318457142
"503",0.890051771428572,35982.5591836735,0.975923318457142
"504",0.907538157142857,35982.5591836735,0.975923318457142
"505",0.925024542857143,35982.5591836735,0.975923318457142
"506",0.942510928571429,35982.5591836735,0.975923318457142
"507",0.959997314285714,35982.5591836735,0.975923318457142
"508",0.9774837,35982.5591836735,0.975923318457142
"509",0.994970085714286,35982.5591836735,0.975923318457142
"510",1.01245647142857,35982.5591836735,1.05811871759997
"511",1.02994285714286,35982.5591836735,1.05811871759997
"512",1.04742924285714,35982.5591836735,1.05811871759997
"513",1.06491562857143,35982.5591836735,1.05811871759997
"514",1.08240201428571,35982.5591836735,1.05811871759997
"515",1.0998884,35982.5591836735,1.05811871759997
"516",1.11737478571429,35982.5591836735,1.05811871759997
"517",1.13486117142857,35982.5591836735,1.05811871759997
"518",1.15234755714286,35982.5591836735,1.08322397580546
"519",1.16983394285714,35982.5591836735,1.10065924035342
"520",1.18732032857143,35982.5591836735,1.10065924035342
"521",1.20480671428571,35982.5591836735,1.10065924035342
"522",1.2222931,35982.5591836735,1.10065924035342
"523",1.23977948571429,35982.5591836735,1.10065924035342
"524",1.25726587142857,35982.5591836735,1.10065924035342
"525",1.27475225714286,35982.5591836735,1.10065924035342
"526",1.29223864285714,35982.5591836735,1.10065924035342
"527",1.30972502857143,35982.5591836735,1.10065924035342
"528",1.32721141428571,35982.5591836735,1.10065924035342
"529",1.3446978,35982.5591836735,1.10065924035342
"530",1.36218418571429,35982.5591836735,1.10065924035342
