"bf","lr","best.iter","best.iter.sd","cv.r.squared","cv.r.squared.sd"
0.5,5e-04,39971.5,33.6955321799328,0.322278003710994,0.043909489985759
0.6,5e-04,39208.1,2407.813644044,0.315579019979201,0.0363528761530298
0.7,5e-04,39845.8,398.944663386345,0.323773452971598,0.028987132172273
0.5,0.001,30259.7,5404.56031822509,0.328277494175496,0.0235572745224276
0.6,0.001,29577.8,3572.5916145628,0.351590674342924,0.0340634937653067
0.7,0.001,28245.6,5069.79859779678,0.360182878649514,0.0248906956264412
0.5,0.005,6668.1,2399.8830735406,0.346618496611608,0.0260710255062683
0.6,0.005,6387.7,1321.69268994977,0.338473443947594,0.0447206564040115
0.7,0.005,6010.7,1141.53357375068,0.354249307195433,0.0348544533411176
0.5,0.01,3123.4,891.743759907146,0.342584355312102,0.0304971704243166
0.6,0.01,3118.8,1071.97551796257,0.343033558887178,0.0392524078084436
0.7,0.01,2772.5,350.186061655483,0.343226172764686,0.0259078598623578
0.5,0.05,620.8,271.035381044206,0.343857699316876,0.0276548594216191
0.6,0.05,606.5,134.685848468864,0.369460095631701,0.029501672050862
0.7,0.05,625.1,166.295887568581,0.336402435488203,0.0315767898683824
0.5,0.1,289.5,84.7889536830516,0.405536402453354,0.0657411354861914
0.6,0.1,341.9,190.400426003258,0.38673345681541,0.0315201259525148
0.7,0.1,335.9,104.666082800919,0.398388276403815,0.0178911769362343
