"","tmean_month","lake_perc_area","Predicted"
"1",2.403333,0.48,0.746411789295943
"2",2.64973506122449,0.48,0.746411789295943
"3",2.89613712244898,0.48,0.746411789295943
"4",3.14253918367347,0.48,0.746411789295943
"5",3.38894124489796,0.48,0.746411789295943
"6",3.63534330612245,0.48,0.746411789295943
"7",3.88174536734694,0.48,0.746411789295943
"8",4.12814742857143,0.48,0.746411789295943
"9",4.37454948979592,0.48,0.746411789295943
"10",4.62095155102041,0.48,0.746411789295943
"11",4.8673536122449,0.48,0.746411789295943
"12",5.11375567346939,0.48,0.746411789295943
"13",5.36015773469388,0.48,0.746411789295943
"14",5.60655979591837,0.48,0.746411789295943
"15",5.85296185714286,0.48,0.746411789295943
"16",6.09936391836735,0.48,0.746411789295943
"17",6.34576597959184,0.48,0.746411789295943
"18",6.59216804081633,0.48,0.746411789295943
"19",6.83857010204082,0.48,0.746411789295943
"20",7.08497216326531,0.48,0.746411789295943
"21",7.3313742244898,0.48,0.746411789295943
"22",7.57777628571429,0.48,0.746411789295943
"23",7.82417834693878,0.48,0.746411789295943
"24",8.07058040816327,0.48,0.746411789295943
"25",8.31698246938775,0.48,0.746411789295943
"26",8.56338453061224,0.48,0.746411789295943
"27",8.80978659183673,0.48,0.746411789295943
"28",9.05618865306122,0.48,0.78367278961946
"29",9.30259071428571,0.48,0.867423455410947
"30",9.5489927755102,0.48,0.867423455410947
"31",9.79539483673469,0.48,0.862384546401723
"32",10.0417968979592,0.48,0.552047961992282
"33",10.2881989591837,0.48,0.552047961992282
"34",10.5346010204082,0.48,0.548684198171151
"35",10.7810030816327,0.48,0.439424756106716
"36",11.0274051428571,0.48,0.598879066468407
"37",11.2738072040816,0.48,0.567525329387014
"38",11.5202092653061,0.48,0.584839030965663
"39",11.7666113265306,0.48,0.652878315978959
"40",12.0130133877551,0.48,0.700375757560001
"41",12.2594154489796,0.48,0.700375757560001
"42",12.5058175102041,0.48,0.680432702069295
"43",12.7522195714286,0.48,0.680432702069295
"44",12.9986216326531,0.48,0.680432702069295
"45",13.2450236938776,0.48,0.680432702069295
"46",13.491425755102,0.48,0.680432702069295
"47",13.7378278163265,0.48,0.680432702069295
"48",13.984229877551,0.48,0.680432702069295
"49",14.2306319387755,0.48,0.680432702069295
"50",14.477034,0.48,0.680432702069295
"51",2.403333,0.680204081632653,0.746411789295943
"52",2.64973506122449,0.680204081632653,0.746411789295943
"53",2.89613712244898,0.680204081632653,0.746411789295943
"54",3.14253918367347,0.680204081632653,0.746411789295943
"55",3.38894124489796,0.680204081632653,0.746411789295943
"56",3.63534330612245,0.680204081632653,0.746411789295943
"57",3.88174536734694,0.680204081632653,0.746411789295943
"58",4.12814742857143,0.680204081632653,0.746411789295943
"59",4.37454948979592,0.680204081632653,0.746411789295943
"60",4.62095155102041,0.680204081632653,0.746411789295943
"61",4.8673536122449,0.680204081632653,0.746411789295943
"62",5.11375567346939,0.680204081632653,0.746411789295943
"63",5.36015773469388,0.680204081632653,0.746411789295943
"64",5.60655979591837,0.680204081632653,0.746411789295943
"65",5.85296185714286,0.680204081632653,0.746411789295943
"66",6.09936391836735,0.680204081632653,0.746411789295943
"67",6.34576597959184,0.680204081632653,0.746411789295943
"68",6.59216804081633,0.680204081632653,0.746411789295943
"69",6.83857010204082,0.680204081632653,0.746411789295943
"70",7.08497216326531,0.680204081632653,0.746411789295943
"71",7.3313742244898,0.680204081632653,0.746411789295943
"72",7.57777628571429,0.680204081632653,0.746411789295943
"73",7.82417834693878,0.680204081632653,0.746411789295943
"74",8.07058040816327,0.680204081632653,0.746411789295943
"75",8.31698246938775,0.680204081632653,0.746411789295943
"76",8.56338453061224,0.680204081632653,0.746411789295943
"77",8.80978659183673,0.680204081632653,0.746411789295943
"78",9.05618865306122,0.680204081632653,0.78367278961946
"79",9.30259071428571,0.680204081632653,0.867423455410947
"80",9.5489927755102,0.680204081632653,0.867423455410947
"81",9.79539483673469,0.680204081632653,0.862384546401723
"82",10.0417968979592,0.680204081632653,0.552047961992282
"83",10.2881989591837,0.680204081632653,0.552047961992282
"84",10.5346010204082,0.680204081632653,0.548684198171151
"85",10.7810030816327,0.680204081632653,0.439424756106716
"86",11.0274051428571,0.680204081632653,0.598879066468407
"87",11.2738072040816,0.680204081632653,0.567525329387014
"88",11.5202092653061,0.680204081632653,0.584839030965663
"89",11.7666113265306,0.680204081632653,0.652878315978959
"90",12.0130133877551,0.680204081632653,0.700375757560001
"91",12.2594154489796,0.680204081632653,0.700375757560001
"92",12.5058175102041,0.680204081632653,0.680432702069295
"93",12.7522195714286,0.680204081632653,0.680432702069295
"94",12.9986216326531,0.680204081632653,0.680432702069295
"95",13.2450236938776,0.680204081632653,0.680432702069295
"96",13.491425755102,0.680204081632653,0.680432702069295
"97",13.7378278163265,0.680204081632653,0.680432702069295
"98",13.984229877551,0.680204081632653,0.680432702069295
"99",14.2306319387755,0.680204081632653,0.680432702069295
"100",14.477034,0.680204081632653,0.680432702069295
"101",2.403333,0.880408163265306,0.909337933754651
"102",2.64973506122449,0.880408163265306,0.909337933754651
"103",2.89613712244898,0.880408163265306,0.909337933754651
"104",3.14253918367347,0.880408163265306,0.909337933754651
"105",3.38894124489796,0.880408163265306,0.909337933754651
"106",3.63534330612245,0.880408163265306,0.909337933754651
"107",3.88174536734694,0.880408163265306,0.909337933754651
"108",4.12814742857143,0.880408163265306,0.909337933754651
"109",4.37454948979592,0.880408163265306,0.909337933754651
"110",4.62095155102041,0.880408163265306,0.909337933754651
"111",4.8673536122449,0.880408163265306,0.909337933754651
