"n.trees","cv.r.squared"
284,0.347610785199923
277,0.361408853635506
203,0.226898935846512
255,0.319191741964126
262,0.362435983789394
201,0.2874352378252
154,0.254778375702551
265,0.359133569349713
251,0.367368768782776
180,0.350840761314125
287,0.261313056260282
279,0.340243234396461
208,0.329629575661408
276,0.290412092430681
247,0.335386771407387
208,0.340438121853679
234,0.253464614466445
290,0.208711461742717
208,0.347259990778246
234,0.299874681178827
246,0.26674664425799
290,0.326098791055026
172,0.260619205305541
203,0.334838140766972
238,0.32506367857125
237,0.369633695667733
177,0.310053478829758
213,0.225199219377312
218,0.374167320540795
208,0.293571893279096
161,0.271671074736634
274,0.282032605809118
164,0.205759996542737
283,0.364676046008584
284,0.322398871182665
289,0.36523781171732
272,0.334242605463708
205,0.249302928159739
290,0.30133458896722
237,0.23815508242972
254,0.312140793292596
263,0.336723096543258
267,0.273794967688185
290,0.337942221489506
238,0.362213465518353
279,0.31844938953913
232,0.275630078548368
276,0.359041607988566
288,0.356848018832323
240,0.277688363719265
287,0.326213062736975
224,0.347064667675316
237,0.239752294772988
161,0.300670761922857
147,0.23409475827996
286,0.309357925593007
215,0.327246274818337
124,0.248109728216548
220,0.351288903694861
253,0.292448025728537
104,0.268142208327101
265,0.301063453795144
180,0.325636304846905
259,0.372884093821843
263,0.344711294076864
235,0.323547501574484
252,0.355482494532985
284,0.348880438601458
240,0.349177842869122
289,0.367381408159195
259,0.301448641562914
285,0.249047233699289
283,0.370731553258184
289,0.325727990646008
220,0.324997902792872
207,0.198301201778275
246,0.345293856275783
286,0.27276979468361
289,0.361336763442176
289,0.273420088470679
286,0.303770814662274
262,0.305425080111284
272,0.33925054141472
286,0.333020974878221
287,0.378334459321832
289,0.316720829676116
199,0.231149076902239
198,0.277973403063112
203,0.292212104045997
252,0.312429766066779
271,0.38114007648864
289,0.287659797593416
170,0.269574113280458
258,0.355388193462507
290,0.359234449989654
277,0.309737425669016
255,0.331899225928143
249,0.307111003974264
284,0.307504788647612
192,0.367338815878105
