"","max_depth_m","Ordinal_date","Predicted"
"1",1.8,152,0.746349758502694
"2",2.62040816326531,152,0.746349758502694
"3",3.44081632653061,152,0.746349758502694
"4",4.26122448979592,152,0.721449464316788
"5",5.08163265306122,152,0.772558391287337
"6",5.90204081632653,152,0.772558391287337
"7",6.72244897959184,152,0.864595426406537
"8",7.54285714285714,152,0.90132390821099
"9",8.36326530612245,152,0.795359424986874
"10",9.18367346938776,152,0.934763092517749
"11",10.0040816326531,152,0.867701195225709
"12",10.8244897959184,152,0.767393191664543
"13",11.6448979591837,152,0.743237655384448
"14",12.465306122449,152,0.903213550355993
"15",13.2857142857143,152,0.903213550355993
"16",14.1061224489796,152,0.970675602289392
"17",14.9265306122449,152,0.970675602289392
"18",15.7469387755102,152,1.00306263758289
"19",16.5673469387755,152,0.957314205122687
"20",17.3877551020408,152,0.957314205122687
"21",18.2081632653061,152,0.957314205122687
"22",19.0285714285714,152,0.957314205122687
"23",19.8489795918367,152,1.00276639636646
"24",20.669387755102,152,1.00276639636646
"25",21.4897959183673,152,1.00276639636646
"26",22.3102040816327,152,1.00276639636646
"27",23.130612244898,152,1.00276639636646
"28",23.9510204081633,152,1.00276639636646
"29",24.7714285714286,152,1.00276639636646
"30",25.5918367346939,152,1.00276639636646
"31",26.4122448979592,152,1.00276639636646
"32",27.2326530612245,152,1.00276639636646
"33",28.0530612244898,152,1.00276639636646
"34",28.8734693877551,152,1.00276639636646
"35",29.6938775510204,152,1.00276639636646
"36",30.5142857142857,152,1.00276639636646
"37",31.334693877551,152,1.00276639636646
"38",32.1551020408163,152,1.00276639636646
"39",32.9755102040816,152,1.00276639636646
"40",33.7959183673469,152,1.00276639636646
"41",34.6163265306122,152,1.00276639636646
"42",35.4367346938776,152,1.00276639636646
"43",36.2571428571429,152,1.00276639636646
"44",37.0775510204082,152,1.00276639636646
"45",37.8979591836735,152,1.00276639636646
"46",38.7183673469388,152,1.00276639636646
"47",39.5387755102041,152,1.00276639636646
"48",40.3591836734694,152,1.00276639636646
"49",41.1795918367347,152,1.00276639636646
"50",42,152,1.00276639636646
"51",1.8,154.326530612245,0.746349758502694
"52",2.62040816326531,154.326530612245,0.746349758502694
"53",3.44081632653061,154.326530612245,0.746349758502694
"54",4.26122448979592,154.326530612245,0.721449464316788
"55",5.08163265306122,154.326530612245,0.772558391287337
"56",5.90204081632653,154.326530612245,0.772558391287337
"57",6.72244897959184,154.326530612245,0.864595426406537
"58",7.54285714285714,154.326530612245,0.90132390821099
"59",8.36326530612245,154.326530612245,0.795359424986874
"60",9.18367346938776,154.326530612245,0.934763092517749
"61",10.0040816326531,154.326530612245,0.867701195225709
"62",10.8244897959184,154.326530612245,0.767393191664543
"63",11.6448979591837,154.326530612245,0.743237655384448
"64",12.465306122449,154.326530612245,0.903213550355993
"65",13.2857142857143,154.326530612245,0.903213550355993
"66",14.1061224489796,154.326530612245,0.970675602289392
"67",14.9265306122449,154.326530612245,0.970675602289392
"68",15.7469387755102,154.326530612245,1.00306263758289
"69",16.5673469387755,154.326530612245,0.957314205122687
"70",17.3877551020408,154.326530612245,0.957314205122687
"71",18.2081632653061,154.326530612245,0.957314205122687
"72",19.0285714285714,154.326530612245,0.957314205122687
"73",19.8489795918367,154.326530612245,1.00276639636646
"74",20.669387755102,154.326530612245,1.00276639636646
"75",21.4897959183673,154.326530612245,1.00276639636646
"76",22.3102040816327,154.326530612245,1.00276639636646
"77",23.130612244898,154.326530612245,1.00276639636646
"78",23.9510204081633,154.326530612245,1.00276639636646
"79",24.7714285714286,154.326530612245,1.00276639636646
"80",25.5918367346939,154.326530612245,1.00276639636646
"81",26.4122448979592,154.326530612245,1.00276639636646
"82",27.2326530612245,154.326530612245,1.00276639636646
"83",28.0530612244898,154.326530612245,1.00276639636646
"84",28.8734693877551,154.326530612245,1.00276639636646
"85",29.6938775510204,154.326530612245,1.00276639636646
"86",30.5142857142857,154.326530612245,1.00276639636646
"87",31.334693877551,154.326530612245,1.00276639636646
"88",32.1551020408163,154.326530612245,1.00276639636646
"89",32.9755102040816,154.326530612245,1.00276639636646
"90",33.7959183673469,154.326530612245,1.00276639636646
"91",34.6163265306122,154.326530612245,1.00276639636646
"92",35.4367346938776,154.326530612245,1.00276639636646
"93",36.2571428571429,154.326530612245,1.00276639636646
"94",37.0775510204082,154.326530612245,1.00276639636646
"95",37.8979591836735,154.326530612245,1.00276639636646
"96",38.7183673469388,154.326530612245,1.00276639636646
"97",39.5387755102041,154.326530612245,1.00276639636646
"98",40.3591836734694,154.326530612245,1.00276639636646
"99",41.1795918367347,154.326530612245,1.00276639636646
"100",42,154.326530612245,1.00276639636646
"101",1.8,156.65306122449,0.746349758502694
"102",2.62040816326531,156.65306122449,0.746349758502694
"103",3.44081632653061,156.65306122449,0.746349758502694
"104",4.26122448979592,156.65306122449,0.721449464316788
"105",5.08163265306122,156.65306122449,0.772558391287337
"106",5.90204081632653,156.65306122449,0.772558391287337
"107",6.72244897959184,156.65306122449,0.864595426406537
"108",7.54285714285714,156.65306122449,0.90132390821099
"109",8.36326530612245,156.65306122449,0.795359424986874
"110",9.18367346938776,156.65306122449,0.934763092517749
"111",10.0040816326531,156.65306122449,0.867701195225709
"112",10.8244897959184,156.65306122449,0.767393191664543
"113",11.6448979591837,156.65306122449,0.743237655384448
"114",12.465306122449,156.65306122449,0.903213550355993
"115",13.2857142857143,156.65306122449,0.903213550355993
"116",14.1061224489796,156.65306122449,0.970675602289392
"117",14.9265306122449,156.65306122449,0.970675602289392
"118",15.7469387755102,156.65306122449,1.00306263758289
"119",16.5673469387755,156.65306122449,0.957314205122687
"120",17.3877551020408,156.65306122449,0.957314205122687
"121",18.2081632653061,156.65306122449,0.957314205122687
"122",19.0285714285714,156.65306122449,0.957314205122687
"123",19.8489795918367,156.65306122449,1.00276639636646
"124",20.669387755102,156.65306122449,1.00276639636646
"125",21.4897959183673,156.65306122449,1.00276639636646
"126",22.3102040816327,156.65306122449,1.00276639636646
"127",23.130612244898,156.65306122449,1.00276639636646
