"","tmean_month","LON_DD","Predicted"
"1",2.403333,-105.6737137,1.58357826511372
"2",2.64973506122449,-105.6737137,1.58357826511372
"3",2.89613712244898,-105.6737137,1.58357826511372
"4",3.14253918367347,-105.6737137,1.58357826511372
"5",3.38894124489796,-105.6737137,1.58357826511372
"6",3.63534330612245,-105.6737137,1.58357826511372
"7",3.88174536734694,-105.6737137,1.58357826511372
"8",4.12814742857143,-105.6737137,1.58357826511372
"9",4.37454948979592,-105.6737137,1.58357826511372
"10",4.62095155102041,-105.6737137,1.58357826511372
"11",4.8673536122449,-105.6737137,1.58357826511372
"12",5.11375567346939,-105.6737137,1.58357826511372
"13",5.36015773469388,-105.6737137,1.58357826511372
"14",5.60655979591837,-105.6737137,1.58357826511372
"15",5.85296185714286,-105.6737137,1.58357826511372
"16",6.09936391836735,-105.6737137,1.58357826511372
"17",6.34576597959184,-105.6737137,1.58357826511372
"18",6.59216804081633,-105.6737137,1.58357826511372
"19",6.83857010204082,-105.6737137,1.58357826511372
"20",7.08497216326531,-105.6737137,1.58357826511372
"21",7.3313742244898,-105.6737137,1.58357826511372
"22",7.57777628571429,-105.6737137,1.58357826511372
"23",7.82417834693878,-105.6737137,1.58357826511372
"24",8.07058040816327,-105.6737137,1.58357826511372
"25",8.31698246938775,-105.6737137,1.58357826511372
"26",8.56338453061224,-105.6737137,1.58357826511372
"27",8.80978659183673,-105.6737137,1.58357826511372
"28",9.05618865306122,-105.6737137,1.62083926543723
"29",9.30259071428571,-105.6737137,1.73163793533617
"30",9.5489927755102,-105.6737137,1.73163793533617
"31",9.79539483673469,-105.6737137,1.72659902632695
"32",10.0417968979592,-105.6737137,1.41626244191751
"33",10.2881989591837,-105.6737137,1.41626244191751
"34",10.5346010204082,-105.6737137,1.41289867809638
"35",10.7810030816327,-105.6737137,1.34495842107809
"36",11.0274051428571,-105.6737137,1.50441273143978
"37",11.2738072040816,-105.6737137,1.47305899435839
"38",11.5202092653061,-105.6737137,1.49037269593703
"39",11.7666113265306,-105.6737137,1.55841198095033
"40",12.0130133877551,-105.6737137,1.60590942253137
"41",12.2594154489796,-105.6737137,1.60590942253137
"42",12.5058175102041,-105.6737137,1.54703082710322
"43",12.7522195714286,-105.6737137,1.54703082710322
"44",12.9986216326531,-105.6737137,1.54703082710322
"45",13.2450236938776,-105.6737137,1.54703082710322
"46",13.491425755102,-105.6737137,1.54703082710322
"47",13.7378278163265,-105.6737137,1.54703082710322
"48",13.984229877551,-105.6737137,1.54703082710322
"49",14.2306319387755,-105.6737137,1.54703082710322
"50",14.477034,-105.6737137,1.54703082710322
"51",2.403333,-105.672053138776,1.58357826511372
"52",2.64973506122449,-105.672053138776,1.58357826511372
"53",2.89613712244898,-105.672053138776,1.58357826511372
"54",3.14253918367347,-105.672053138776,1.58357826511372
"55",3.38894124489796,-105.672053138776,1.58357826511372
"56",3.63534330612245,-105.672053138776,1.58357826511372
"57",3.88174536734694,-105.672053138776,1.58357826511372
"58",4.12814742857143,-105.672053138776,1.58357826511372
"59",4.37454948979592,-105.672053138776,1.58357826511372
"60",4.62095155102041,-105.672053138776,1.58357826511372
"61",4.8673536122449,-105.672053138776,1.58357826511372
"62",5.11375567346939,-105.672053138776,1.58357826511372
"63",5.36015773469388,-105.672053138776,1.58357826511372
"64",5.60655979591837,-105.672053138776,1.58357826511372
"65",5.85296185714286,-105.672053138776,1.58357826511372
"66",6.09936391836735,-105.672053138776,1.58357826511372
"67",6.34576597959184,-105.672053138776,1.58357826511372
"68",6.59216804081633,-105.672053138776,1.58357826511372
"69",6.83857010204082,-105.672053138776,1.58357826511372
"70",7.08497216326531,-105.672053138776,1.58357826511372
"71",7.3313742244898,-105.672053138776,1.58357826511372
"72",7.57777628571429,-105.672053138776,1.58357826511372
"73",7.82417834693878,-105.672053138776,1.58357826511372
"74",8.07058040816327,-105.672053138776,1.58357826511372
"75",8.31698246938775,-105.672053138776,1.58357826511372
"76",8.56338453061224,-105.672053138776,1.58357826511372
"77",8.80978659183673,-105.672053138776,1.58357826511372
"78",9.05618865306122,-105.672053138776,1.62083926543723
"79",9.30259071428571,-105.672053138776,1.73163793533617
"80",9.5489927755102,-105.672053138776,1.73163793533617
"81",9.79539483673469,-105.672053138776,1.72659902632695
"82",10.0417968979592,-105.672053138776,1.41626244191751
"83",10.2881989591837,-105.672053138776,1.41626244191751
"84",10.5346010204082,-105.672053138776,1.41289867809638
"85",10.7810030816327,-105.672053138776,1.34495842107809
"86",11.0274051428571,-105.672053138776,1.50441273143978
"87",11.2738072040816,-105.672053138776,1.47305899435839
"88",11.5202092653061,-105.672053138776,1.49037269593703
"89",11.7666113265306,-105.672053138776,1.55841198095033
"90",12.0130133877551,-105.672053138776,1.60590942253137
"91",12.2594154489796,-105.672053138776,1.60590942253137
"92",12.5058175102041,-105.672053138776,1.54703082710322
"93",12.7522195714286,-105.672053138776,1.54703082710322
"94",12.9986216326531,-105.672053138776,1.54703082710322
"95",13.2450236938776,-105.672053138776,1.54703082710322
"96",13.491425755102,-105.672053138776,1.54703082710322
"97",13.7378278163265,-105.672053138776,1.54703082710322
"98",13.984229877551,-105.672053138776,1.54703082710322
"99",14.2306319387755,-105.672053138776,1.54703082710322
"100",14.477034,-105.672053138776,1.54703082710322
"101",2.403333,-105.670392577551,1.58357826511372
"102",2.64973506122449,-105.670392577551,1.58357826511372
"103",2.89613712244898,-105.670392577551,1.58357826511372
"104",3.14253918367347,-105.670392577551,1.58357826511372
"105",3.38894124489796,-105.670392577551,1.58357826511372
"106",3.63534330612245,-105.670392577551,1.58357826511372
"107",3.88174536734694,-105.670392577551,1.58357826511372
"108",4.12814742857143,-105.670392577551,1.58357826511372
"109",4.37454948979592,-105.670392577551,1.58357826511372
"110",4.62095155102041,-105.670392577551,1.58357826511372
"111",4.8673536122449,-105.670392577551,1.58357826511372
"112",5.11375567346939,-105.670392577551,1.58357826511372
"113",5.36015773469388,-105.670392577551,1.58357826511372
"114",5.60655979591837,-105.670392577551,1.58357826511372
"115",5.85296185714286,-105.670392577551,1.58357826511372
"116",6.09936391836735,-105.670392577551,1.58357826511372
"117",6.34576597959184,-105.670392577551,1.58357826511372
"118",6.59216804081633,-105.670392577551,1.58357826511372
"119",6.83857010204082,-105.670392577551,1.58357826511372
"120",7.08497216326531,-105.670392577551,1.58357826511372
"121",7.3313742244898,-105.670392577551,1.58357826511372
"122",7.57777628571429,-105.670392577551,1.58357826511372
"123",7.82417834693878,-105.670392577551,1.58357826511372
"124",8.07058040816327,-105.670392577551,1.58357826511372
"125",8.31698246938775,-105.670392577551,1.58357826511372
"126",8.56338453061224,-105.670392577551,1.58357826511372
"127",8.80978659183673,-105.670392577551,1.58357826511372
"128",9.05618865306122,-105.670392577551,1.62083926543723
"129",9.30259071428571,-105.670392577551,1.73163793533617
"130",9.5489927755102,-105.670392577551,1.73163793533617
"131",9.79539483673469,-105.670392577551,1.72659902632695
"132",10.0417968979592,-105.670392577551,1.41626244191751
"133",10.2881989591837,-105.670392577551,1.41626244191751
"134",10.5346010204082,-105.670392577551,1.41289867809638
"135",10.7810030816327,-105.670392577551,1.34495842107809
"136",11.0274051428571,-105.670392577551,1.50441273143978
"137",11.2738072040816,-105.670392577551,1.47305899435839
"138",11.5202092653061,-105.670392577551,1.49037269593703
"139",11.7666113265306,-105.670392577551,1.55841198095033
"140",12.0130133877551,-105.670392577551,1.60590942253137
"141",12.2594154489796,-105.670392577551,1.60590942253137
"142",12.5058175102041,-105.670392577551,1.54703082710322
"143",12.7522195714286,-105.670392577551,1.54703082710322
"144",12.9986216326531,-105.670392577551,1.54703082710322
"145",13.2450236938776,-105.670392577551,1.54703082710322
"146",13.491425755102,-105.670392577551,1.54703082710322
"147",13.7378278163265,-105.670392577551,1.54703082710322
"148",13.984229877551,-105.670392577551,1.54703082710322
"149",14.2306319387755,-105.670392577551,1.54703082710322
"150",14.477034,-105.670392577551,1.54703082710322
"151",2.403333,-105.668732016327,1.58357826511372
"152",2.64973506122449,-105.668732016327,1.58357826511372
"153",2.89613712244898,-105.668732016327,1.58357826511372
"154",3.14253918367347,-105.668732016327,1.58357826511372
"155",3.38894124489796,-105.668732016327,1.58357826511372
"156",3.63534330612245,-105.668732016327,1.58357826511372
"157",3.88174536734694,-105.668732016327,1.58357826511372
"158",4.12814742857143,-105.668732016327,1.58357826511372
"159",4.37454948979592,-105.668732016327,1.58357826511372
"160",4.62095155102041,-105.668732016327,1.58357826511372
"161",4.8673536122449,-105.668732016327,1.58357826511372
"162",5.11375567346939,-105.668732016327,1.58357826511372
"163",5.36015773469388,-105.668732016327,1.58357826511372
"164",5.60655979591837,-105.668732016327,1.58357826511372
"165",5.85296185714286,-105.668732016327,1.58357826511372
"166",6.09936391836735,-105.668732016327,1.58357826511372
"167",6.34576597959184,-105.668732016327,1.58357826511372
"168",6.59216804081633,-105.668732016327,1.58357826511372
"169",6.83857010204082,-105.668732016327,1.58357826511372
"170",7.08497216326531,-105.668732016327,1.58357826511372
"171",7.3313742244898,-105.668732016327,1.58357826511372
"172",7.57777628571429,-105.668732016327,1.58357826511372
"173",7.82417834693878,-105.668732016327,1.58357826511372
"174",8.07058040816327,-105.668732016327,1.58357826511372
"175",8.31698246938775,-105.668732016327,1.58357826511372
"176",8.56338453061224,-105.668732016327,1.58357826511372
"177",8.80978659183673,-105.668732016327,1.58357826511372
"178",9.05618865306122,-105.668732016327,1.62083926543723
"179",9.30259071428571,-105.668732016327,1.73163793533617
"180",9.5489927755102,-105.668732016327,1.73163793533617
"181",9.79539483673469,-105.668732016327,1.72659902632695
"182",10.0417968979592,-105.668732016327,1.41626244191751
"183",10.2881989591837,-105.668732016327,1.41626244191751
"184",10.5346010204082,-105.668732016327,1.41289867809638
"185",10.7810030816327,-105.668732016327,1.34495842107809
"186",11.0274051428571,-105.668732016327,1.50441273143978
"187",11.2738072040816,-105.668732016327,1.47305899435839
"188",11.5202092653061,-105.668732016327,1.49037269593703
"189",11.7666113265306,-105.668732016327,1.55841198095033
"190",12.0130133877551,-105.668732016327,1.60590942253137
"191",12.2594154489796,-105.668732016327,1.60590942253137
"192",12.5058175102041,-105.668732016327,1.54703082710322
"193",12.7522195714286,-105.668732016327,1.54703082710322
"194",12.9986216326531,-105.668732016327,1.54703082710322
"195",13.2450236938776,-105.668732016327,1.54703082710322
"196",13.491425755102,-105.668732016327,1.54703082710322
"197",13.7378278163265,-105.668732016327,1.54703082710322
"198",13.984229877551,-105.668732016327,1.54703082710322
"199",14.2306319387755,-105.668732016327,1.54703082710322
"200",14.477034,-105.668732016327,1.54703082710322
"201",2.403333,-105.667071455102,1.58357826511372
"202",2.64973506122449,-105.667071455102,1.58357826511372
"203",2.89613712244898,-105.667071455102,1.58357826511372
"204",3.14253918367347,-105.667071455102,1.58357826511372
"205",3.38894124489796,-105.667071455102,1.58357826511372
"206",3.63534330612245,-105.667071455102,1.58357826511372
"207",3.88174536734694,-105.667071455102,1.58357826511372
"208",4.12814742857143,-105.667071455102,1.58357826511372
"209",4.37454948979592,-105.667071455102,1.58357826511372
"210",4.62095155102041,-105.667071455102,1.58357826511372
"211",4.8673536122449,-105.667071455102,1.58357826511372
"212",5.11375567346939,-105.667071455102,1.58357826511372
"213",5.36015773469388,-105.667071455102,1.58357826511372
"214",5.60655979591837,-105.667071455102,1.58357826511372
"215",5.85296185714286,-105.667071455102,1.58357826511372
"216",6.09936391836735,-105.667071455102,1.58357826511372
"217",6.34576597959184,-105.667071455102,1.58357826511372
"218",6.59216804081633,-105.667071455102,1.58357826511372
"219",6.83857010204082,-105.667071455102,1.58357826511372
"220",7.08497216326531,-105.667071455102,1.58357826511372
"221",7.3313742244898,-105.667071455102,1.58357826511372
"222",7.57777628571429,-105.667071455102,1.58357826511372
"223",7.82417834693878,-105.667071455102,1.58357826511372
"224",8.07058040816327,-105.667071455102,1.58357826511372
"225",8.31698246938775,-105.667071455102,1.58357826511372
"226",8.56338453061224,-105.667071455102,1.58357826511372
"227",8.80978659183673,-105.667071455102,1.58357826511372
"228",9.05618865306122,-105.667071455102,1.62083926543723
"229",9.30259071428571,-105.667071455102,1.73163793533617
"230",9.5489927755102,-105.667071455102,1.73163793533617
"231",9.79539483673469,-105.667071455102,1.72659902632695
"232",10.0417968979592,-105.667071455102,1.41626244191751
"233",10.2881989591837,-105.667071455102,1.41626244191751
"234",10.5346010204082,-105.667071455102,1.41289867809638
"235",10.7810030816327,-105.667071455102,1.34495842107809
"236",11.0274051428571,-105.667071455102,1.50441273143978
"237",11.2738072040816,-105.667071455102,1.47305899435839
"238",11.5202092653061,-105.667071455102,1.49037269593703
"239",11.7666113265306,-105.667071455102,1.55841198095033
"240",12.0130133877551,-105.667071455102,1.60590942253137
"241",12.2594154489796,-105.667071455102,1.60590942253137
"242",12.5058175102041,-105.667071455102,1.54703082710322
"243",12.7522195714286,-105.667071455102,1.54703082710322
"244",12.9986216326531,-105.667071455102,1.54703082710322
"245",13.2450236938776,-105.667071455102,1.54703082710322
"246",13.491425755102,-105.667071455102,1.54703082710322
"247",13.7378278163265,-105.667071455102,1.54703082710322
"248",13.984229877551,-105.667071455102,1.54703082710322
"249",14.2306319387755,-105.667071455102,1.54703082710322
"250",14.477034,-105.667071455102,1.54703082710322
"251",2.403333,-105.665410893878,1.58357826511372
"252",2.64973506122449,-105.665410893878,1.58357826511372
"253",2.89613712244898,-105.665410893878,1.58357826511372
"254",3.14253918367347,-105.665410893878,1.58357826511372
"255",3.38894124489796,-105.665410893878,1.58357826511372
"256",3.63534330612245,-105.665410893878,1.58357826511372
"257",3.88174536734694,-105.665410893878,1.58357826511372
"258",4.12814742857143,-105.665410893878,1.58357826511372
"259",4.37454948979592,-105.665410893878,1.58357826511372
"260",4.62095155102041,-105.665410893878,1.58357826511372
"261",4.8673536122449,-105.665410893878,1.58357826511372
"262",5.11375567346939,-105.665410893878,1.58357826511372
"263",5.36015773469388,-105.665410893878,1.58357826511372
"264",5.60655979591837,-105.665410893878,1.58357826511372
"265",5.85296185714286,-105.665410893878,1.58357826511372
"266",6.09936391836735,-105.665410893878,1.58357826511372
"267",6.34576597959184,-105.665410893878,1.58357826511372
"268",6.59216804081633,-105.665410893878,1.58357826511372
"269",6.83857010204082,-105.665410893878,1.58357826511372
"270",7.08497216326531,-105.665410893878,1.58357826511372
"271",7.3313742244898,-105.665410893878,1.58357826511372
"272",7.57777628571429,-105.665410893878,1.58357826511372
"273",7.82417834693878,-105.665410893878,1.58357826511372
"274",8.07058040816327,-105.665410893878,1.58357826511372
