"","site_type_num","elevation_m","Predicted"
"1",0,2987,1.21803598397862
"2",0.0204081632653061,2987,1.21803598397862
"3",0.0408163265306122,2987,1.21803598397862
"4",0.0612244897959184,2987,1.21803598397862
"5",0.0816326530612245,2987,1.21803598397862
"6",0.102040816326531,2987,1.21803598397862
"7",0.122448979591837,2987,1.21803598397862
"8",0.142857142857143,2987,1.21803598397862
"9",0.163265306122449,2987,1.21803598397862
"10",0.183673469387755,2987,1.21803598397862
"11",0.204081632653061,2987,1.21803598397862
"12",0.224489795918367,2987,1.21803598397862
"13",0.244897959183673,2987,1.21803598397862
"14",0.26530612244898,2987,1.21803598397862
"15",0.285714285714286,2987,1.21803598397862
"16",0.306122448979592,2987,1.21803598397862
"17",0.326530612244898,2987,1.21803598397862
"18",0.346938775510204,2987,1.21803598397862
"19",0.36734693877551,2987,1.21803598397862
"20",0.387755102040816,2987,1.21803598397862
"21",0.408163265306122,2987,1.21803598397862
"22",0.428571428571429,2987,1.21803598397862
"23",0.448979591836735,2987,1.21803598397862
"24",0.469387755102041,2987,1.21803598397862
"25",0.489795918367347,2987,1.21803598397862
"26",0.510204081632653,2987,1.55435247960344
"27",0.530612244897959,2987,1.55435247960344
"28",0.551020408163265,2987,1.55435247960344
"29",0.571428571428571,2987,1.55435247960344
"30",0.591836734693878,2987,1.55435247960344
"31",0.612244897959184,2987,1.55435247960344
"32",0.63265306122449,2987,1.55435247960344
"33",0.653061224489796,2987,1.55435247960344
"34",0.673469387755102,2987,1.55435247960344
"35",0.693877551020408,2987,1.55435247960344
"36",0.714285714285714,2987,1.55435247960344
"37",0.73469387755102,2987,1.55435247960344
"38",0.755102040816326,2987,1.55435247960344
"39",0.775510204081633,2987,1.55435247960344
"40",0.795918367346939,2987,1.55435247960344
"41",0.816326530612245,2987,1.55435247960344
"42",0.836734693877551,2987,1.55435247960344
"43",0.857142857142857,2987,1.55435247960344
"44",0.877551020408163,2987,1.55435247960344
"45",0.897959183673469,2987,1.55435247960344
"46",0.918367346938775,2987,1.55435247960344
"47",0.938775510204082,2987,1.55435247960344
"48",0.959183673469388,2987,1.55435247960344
"49",0.979591836734694,2987,1.55435247960344
"50",1,2987,1.55435247960344
"51",0,2998.48979591837,1.21803598397862
"52",0.0204081632653061,2998.48979591837,1.21803598397862
"53",0.0408163265306122,2998.48979591837,1.21803598397862
"54",0.0612244897959184,2998.48979591837,1.21803598397862
"55",0.0816326530612245,2998.48979591837,1.21803598397862
"56",0.102040816326531,2998.48979591837,1.21803598397862
"57",0.122448979591837,2998.48979591837,1.21803598397862
"58",0.142857142857143,2998.48979591837,1.21803598397862
"59",0.163265306122449,2998.48979591837,1.21803598397862
"60",0.183673469387755,2998.48979591837,1.21803598397862
"61",0.204081632653061,2998.48979591837,1.21803598397862
"62",0.224489795918367,2998.48979591837,1.21803598397862
"63",0.244897959183673,2998.48979591837,1.21803598397862
"64",0.26530612244898,2998.48979591837,1.21803598397862
"65",0.285714285714286,2998.48979591837,1.21803598397862
"66",0.306122448979592,2998.48979591837,1.21803598397862
"67",0.326530612244898,2998.48979591837,1.21803598397862
"68",0.346938775510204,2998.48979591837,1.21803598397862
"69",0.36734693877551,2998.48979591837,1.21803598397862
"70",0.387755102040816,2998.48979591837,1.21803598397862
"71",0.408163265306122,2998.48979591837,1.21803598397862
"72",0.428571428571429,2998.48979591837,1.21803598397862
"73",0.448979591836735,2998.48979591837,1.21803598397862
"74",0.469387755102041,2998.48979591837,1.21803598397862
"75",0.489795918367347,2998.48979591837,1.21803598397862
"76",0.510204081632653,2998.48979591837,1.55435247960344
"77",0.530612244897959,2998.48979591837,1.55435247960344
"78",0.551020408163265,2998.48979591837,1.55435247960344
"79",0.571428571428571,2998.48979591837,1.55435247960344
"80",0.591836734693878,2998.48979591837,1.55435247960344
"81",0.612244897959184,2998.48979591837,1.55435247960344
"82",0.63265306122449,2998.48979591837,1.55435247960344
"83",0.653061224489796,2998.48979591837,1.55435247960344
"84",0.673469387755102,2998.48979591837,1.55435247960344
"85",0.693877551020408,2998.48979591837,1.55435247960344
"86",0.714285714285714,2998.48979591837,1.55435247960344
"87",0.73469387755102,2998.48979591837,1.55435247960344
"88",0.755102040816326,2998.48979591837,1.55435247960344
"89",0.775510204081633,2998.48979591837,1.55435247960344
"90",0.795918367346939,2998.48979591837,1.55435247960344
"91",0.816326530612245,2998.48979591837,1.55435247960344
"92",0.836734693877551,2998.48979591837,1.55435247960344
"93",0.857142857142857,2998.48979591837,1.55435247960344
"94",0.877551020408163,2998.48979591837,1.55435247960344
"95",0.897959183673469,2998.48979591837,1.55435247960344
"96",0.918367346938775,2998.48979591837,1.55435247960344
"97",0.938775510204082,2998.48979591837,1.55435247960344
"98",0.959183673469388,2998.48979591837,1.55435247960344
"99",0.979591836734694,2998.48979591837,1.55435247960344
"100",1,2998.48979591837,1.55435247960344
"101",0,3009.97959183673,1.21803598397862
"102",0.0204081632653061,3009.97959183673,1.21803598397862
"103",0.0408163265306122,3009.97959183673,1.21803598397862
"104",0.0612244897959184,3009.97959183673,1.21803598397862
"105",0.0816326530612245,3009.97959183673,1.21803598397862
"106",0.102040816326531,3009.97959183673,1.21803598397862
"107",0.122448979591837,3009.97959183673,1.21803598397862
"108",0.142857142857143,3009.97959183673,1.21803598397862
"109",0.163265306122449,3009.97959183673,1.21803598397862
"110",0.183673469387755,3009.97959183673,1.21803598397862
"111",0.204081632653061,3009.97959183673,1.21803598397862
"112",0.224489795918367,3009.97959183673,1.21803598397862
"113",0.244897959183673,3009.97959183673,1.21803598397862
"114",0.26530612244898,3009.97959183673,1.21803598397862
"115",0.285714285714286,3009.97959183673,1.21803598397862
"116",0.306122448979592,3009.97959183673,1.21803598397862
"117",0.326530612244898,3009.97959183673,1.21803598397862
"118",0.346938775510204,3009.97959183673,1.21803598397862
"119",0.36734693877551,3009.97959183673,1.21803598397862
"120",0.387755102040816,3009.97959183673,1.21803598397862
"121",0.408163265306122,3009.97959183673,1.21803598397862
"122",0.428571428571429,3009.97959183673,1.21803598397862
"123",0.448979591836735,3009.97959183673,1.21803598397862
"124",0.469387755102041,3009.97959183673,1.21803598397862
"125",0.489795918367347,3009.97959183673,1.21803598397862
"126",0.510204081632653,3009.97959183673,1.55435247960344
"127",0.530612244897959,3009.97959183673,1.55435247960344
"128",0.551020408163265,3009.97959183673,1.55435247960344
"129",0.571428571428571,3009.97959183673,1.55435247960344
"130",0.591836734693878,3009.97959183673,1.55435247960344
"131",0.612244897959184,3009.97959183673,1.55435247960344
"132",0.63265306122449,3009.97959183673,1.55435247960344
"133",0.653061224489796,3009.97959183673,1.55435247960344
"134",0.673469387755102,3009.97959183673,1.55435247960344
"135",0.693877551020408,3009.97959183673,1.55435247960344
"136",0.714285714285714,3009.97959183673,1.55435247960344
"137",0.73469387755102,3009.97959183673,1.55435247960344
"138",0.755102040816326,3009.97959183673,1.55435247960344
"139",0.775510204081633,3009.97959183673,1.55435247960344
"140",0.795918367346939,3009.97959183673,1.55435247960344
"141",0.816326530612245,3009.97959183673,1.55435247960344
