"","tmean_day","lake_perc_area","Predicted"
"156",6.72114285714286,1.08061224489796,0.696844428516021
"157",6.94157142857143,1.08061224489796,0.696844428516021
"158",7.162,1.08061224489796,0.696844428516021
"159",7.38242857142857,1.08061224489796,0.696844428516021
"160",7.60285714285714,1.08061224489796,0.696844428516021
"161",7.82328571428571,1.08061224489796,0.696844428516021
"162",8.04371428571429,1.08061224489796,0.696844428516021
"163",8.26414285714286,1.08061224489796,0.696844428516021
"164",8.48457142857143,1.08061224489796,0.696844428516021
"165",8.705,1.08061224489796,0.696844428516021
"166",8.92542857142857,1.08061224489796,0.696844428516021
"167",9.14585714285714,1.08061224489796,0.696844428516021
"168",9.36628571428571,1.08061224489796,0.696844428516021
"169",9.58671428571429,1.08061224489796,0.696844428516021
"170",9.80714285714286,1.08061224489796,0.722054729579325
"171",10.0275714285714,1.08061224489796,0.722054729579325
"172",10.248,1.08061224489796,0.722054729579325
"173",10.4684285714286,1.08061224489796,0.722054729579325
"174",10.6888571428571,1.08061224489796,0.722054729579325
"175",10.9092857142857,1.08061224489796,0.722054729579325
"176",11.1297142857143,1.08061224489796,0.75233891106482
"177",11.3501428571429,1.08061224489796,0.804819882908643
"178",11.5705714285714,1.08061224489796,0.824905299781697
"179",11.791,1.08061224489796,0.824905299781697
"180",12.0114285714286,1.08061224489796,0.824905299781697
"181",12.2318571428571,1.08061224489796,0.824905299781697
"182",12.4522857142857,1.08061224489796,0.824905299781697
"183",12.6727142857143,1.08061224489796,0.867153411180995
"184",12.8931428571429,1.08061224489796,0.867153411180995
"185",13.1135714285714,1.08061224489796,0.856331702821918
"186",13.334,1.08061224489796,0.758937645533073
"187",13.5544285714286,1.08061224489796,0.758937645533073
"188",13.7748571428571,1.08061224489796,0.758937645533073
"189",13.9952857142857,1.08061224489796,0.734804884220765
"190",14.2157142857143,1.08061224489796,0.734804884220765
"191",14.4361428571429,1.08061224489796,0.734804884220765
"192",14.6565714285714,1.08061224489796,0.734804884220765
"193",14.877,1.08061224489796,0.734804884220765
"194",15.0974285714286,1.08061224489796,0.734804884220765
"195",15.3178571428571,1.08061224489796,0.734804884220765
"196",15.5382857142857,1.08061224489796,0.734804884220765
"197",15.7587142857143,1.08061224489796,0.734804884220765
"198",15.9791428571429,1.08061224489796,0.734804884220765
"199",16.1995714285714,1.08061224489796,0.734804884220765
"200",16.42,1.08061224489796,0.734804884220765
"201",5.619,1.28081632653061,0.880730119195515
"202",5.83942857142857,1.28081632653061,0.880730119195515
"203",6.05985714285714,1.28081632653061,0.880730119195515
