"","NO3_N","Max_SWE","Predicted"
"1",0.002,4.5,1.45730960903499
"2",0.0100612244897959,4.5,1.45730960903499
"3",0.0181224489795918,4.5,1.45730960903499
"4",0.0261836734693878,4.5,1.39094553758543
"5",0.0342448979591837,4.5,1.46643741080071
"6",0.0423061224489796,4.5,1.48741540034442
"7",0.0503673469387755,4.5,1.46337466386844
"8",0.0584285714285714,4.5,1.46337466386844
"9",0.0664897959183673,4.5,1.46337466386844
"10",0.0745510204081633,4.5,1.45008156878345
"11",0.0826122448979592,4.5,1.08633240217916
"12",0.0906734693877551,4.5,1.07928143151781
"13",0.098734693877551,4.5,1.07928143151781
"14",0.106795918367347,4.5,1.02637662799587
"15",0.114857142857143,4.5,1.02637662799587
"16",0.122918367346939,4.5,1.01283746718237
"17",0.130979591836735,4.5,1.09537938911763
"18",0.139040816326531,4.5,1.09537938911763
"19",0.147102040816327,4.5,1.05747889149747
"20",0.155163265306122,4.5,1.05747889149747
"21",0.163224489795918,4.5,1.05747889149747
"22",0.171285714285714,4.5,1.05747889149747
"23",0.17934693877551,4.5,1.05747889149747
"24",0.187408163265306,4.5,1.06801971644736
"25",0.195469387755102,4.5,1.06801971644736
"26",0.203530612244898,4.5,1.06801971644736
"27",0.211591836734694,4.5,1.06801971644736
"28",0.21965306122449,4.5,1.06801971644736
"29",0.227714285714286,4.5,1.06801971644736
"30",0.235775510204082,4.5,1.06801971644736
"31",0.243836734693878,4.5,1.06801971644736
"32",0.251897959183673,4.5,1.06801971644736
"33",0.259959183673469,4.5,1.06801971644736
"34",0.268020408163265,4.5,1.06801971644736
"35",0.276081632653061,4.5,1.06801971644736
"36",0.284142857142857,4.5,1.06801971644736
"37",0.292204081632653,4.5,1.06801971644736
"38",0.300265306122449,4.5,1.06801971644736
"39",0.308326530612245,4.5,1.06801971644736
"40",0.316387755102041,4.5,1.06801971644736
"41",0.324448979591837,4.5,1.06801971644736
"42",0.332510204081633,4.5,1.06801971644736
"43",0.340571428571429,4.5,1.06801971644736
"44",0.348632653061224,4.5,1.06801971644736
"45",0.35669387755102,4.5,1.06801971644736
"46",0.364755102040816,4.5,1.06801971644736
"47",0.372816326530612,4.5,1.06801971644736
"48",0.380877551020408,4.5,1.06801971644736
"49",0.388938775510204,4.5,1.06801971644736
"50",0.397,4.5,1.06801971644736
"51",0.002,4.8530612244898,1.45730960903499
"52",0.0100612244897959,4.8530612244898,1.45730960903499
"53",0.0181224489795918,4.8530612244898,1.45730960903499
"54",0.0261836734693878,4.8530612244898,1.39094553758543
"55",0.0342448979591837,4.8530612244898,1.46643741080071
"56",0.0423061224489796,4.8530612244898,1.48741540034442
"57",0.0503673469387755,4.8530612244898,1.46337466386844
"58",0.0584285714285714,4.8530612244898,1.46337466386844
"59",0.0664897959183673,4.8530612244898,1.46337466386844
"60",0.0745510204081633,4.8530612244898,1.45008156878345
"61",0.0826122448979592,4.8530612244898,1.08633240217916
"62",0.0906734693877551,4.8530612244898,1.07928143151781
"63",0.098734693877551,4.8530612244898,1.07928143151781
"64",0.106795918367347,4.8530612244898,1.02637662799587
"65",0.114857142857143,4.8530612244898,1.02637662799587
"66",0.122918367346939,4.8530612244898,1.01283746718237
"67",0.130979591836735,4.8530612244898,1.09537938911763
"68",0.139040816326531,4.8530612244898,1.09537938911763
"69",0.147102040816327,4.8530612244898,1.05747889149747
"70",0.155163265306122,4.8530612244898,1.05747889149747
"71",0.163224489795918,4.8530612244898,1.05747889149747
"72",0.171285714285714,4.8530612244898,1.05747889149747
"73",0.17934693877551,4.8530612244898,1.05747889149747
"74",0.187408163265306,4.8530612244898,1.06801971644736
"75",0.195469387755102,4.8530612244898,1.06801971644736
"76",0.203530612244898,4.8530612244898,1.06801971644736
"77",0.211591836734694,4.8530612244898,1.06801971644736
"78",0.21965306122449,4.8530612244898,1.06801971644736
"79",0.227714285714286,4.8530612244898,1.06801971644736
"80",0.235775510204082,4.8530612244898,1.06801971644736
"81",0.243836734693878,4.8530612244898,1.06801971644736
"82",0.251897959183673,4.8530612244898,1.06801971644736
"83",0.259959183673469,4.8530612244898,1.06801971644736
"84",0.268020408163265,4.8530612244898,1.06801971644736
"85",0.276081632653061,4.8530612244898,1.06801971644736
"86",0.284142857142857,4.8530612244898,1.06801971644736
"87",0.292204081632653,4.8530612244898,1.06801971644736
"88",0.300265306122449,4.8530612244898,1.06801971644736
"89",0.308326530612245,4.8530612244898,1.06801971644736
"90",0.316387755102041,4.8530612244898,1.06801971644736
"91",0.324448979591837,4.8530612244898,1.06801971644736
"92",0.332510204081633,4.8530612244898,1.06801971644736
"93",0.340571428571429,4.8530612244898,1.06801971644736
"94",0.348632653061224,4.8530612244898,1.06801971644736
"95",0.35669387755102,4.8530612244898,1.06801971644736
"96",0.364755102040816,4.8530612244898,1.06801971644736
"97",0.372816326530612,4.8530612244898,1.06801971644736
"98",0.380877551020408,4.8530612244898,1.06801971644736
"99",0.388938775510204,4.8530612244898,1.06801971644736
"100",0.397,4.8530612244898,1.06801971644736
