"","TDP_P","NO3_N","Predicted"
"113",3.36877551020408,0.0181224489795918,1.53443911450843
"114",3.62367346938776,0.0181224489795918,1.55001523171076
"115",3.87857142857143,0.0181224489795918,1.54448712002928
"116",4.1334693877551,0.0181224489795918,1.54448712002928
"117",4.38836734693878,0.0181224489795918,1.58311990362826
"118",4.64326530612245,0.0181224489795918,1.58311990362826
"119",4.89816326530612,0.0181224489795918,1.58311990362826
"120",5.1530612244898,0.0181224489795918,1.58311990362826
"121",5.40795918367347,0.0181224489795918,1.58311990362826
"122",5.66285714285714,0.0181224489795918,1.58311990362826
"123",5.91775510204082,0.0181224489795918,1.58311990362826
"124",6.17265306122449,0.0181224489795918,1.58311990362826
"125",6.42755102040816,0.0181224489795918,1.58311990362826
"126",6.68244897959184,0.0181224489795918,1.58311990362826
"127",6.93734693877551,0.0181224489795918,1.59801762017979
"128",7.19224489795918,0.0181224489795918,1.59801762017979
"129",7.44714285714286,0.0181224489795918,1.59801762017979
"130",7.70204081632653,0.0181224489795918,1.59801762017979
"131",7.9569387755102,0.0181224489795918,1.59801762017979
"132",8.21183673469388,0.0181224489795918,1.59801762017979
"133",8.46673469387755,0.0181224489795918,1.59801762017979
"134",8.72163265306122,0.0181224489795918,1.59801762017979
"135",8.9765306122449,0.0181224489795918,1.59801762017979
"136",9.23142857142857,0.0181224489795918,1.59801762017979
"137",9.48632653061225,0.0181224489795918,1.59801762017979
"138",9.74122448979592,0.0181224489795918,1.59801762017979
"139",9.99612244897959,0.0181224489795918,1.59801762017979
"140",10.2510204081633,0.0181224489795918,1.59801762017979
"141",10.5059183673469,0.0181224489795918,1.59801762017979
"142",10.7608163265306,0.0181224489795918,1.59801762017979
"143",11.0157142857143,0.0181224489795918,1.59801762017979
"144",11.270612244898,0.0181224489795918,1.59801762017979
"145",11.5255102040816,0.0181224489795918,1.59801762017979
"146",11.7804081632653,0.0181224489795918,1.59801762017979
"147",12.035306122449,0.0181224489795918,1.59801762017979
"148",12.2902040816327,0.0181224489795918,1.59801762017979
"149",12.5451020408163,0.0181224489795918,1.59801762017979
"150",12.8,0.0181224489795918,1.59801762017979
"151",0.31,0.0261836734693878,1.48972732852429
"152",0.564897959183673,0.0261836734693878,1.48972732852429
"153",0.819795918367347,0.0261836734693878,1.48972732852429
"154",1.07469387755102,0.0261836734693878,1.48972732852429
"155",1.32959183673469,0.0261836734693878,1.39367296683493
"156",1.58448979591837,0.0261836734693878,1.24593028176646
"157",1.83938775510204,0.0261836734693878,1.23516236995357
"158",2.09428571428571,0.0261836734693878,1.2764003982753
"159",2.34918367346939,0.0261836734693878,1.41523388328589
"160",2.60408163265306,0.0261836734693878,1.43623407424106
"161",2.85897959183673,0.0261836734693878,1.43623407424106
"162",3.11387755102041,0.0261836734693878,1.43623407424106
"163",3.36877551020408,0.0261836734693878,1.46807504305887
"164",3.62367346938776,0.0261836734693878,1.4836511602612
"165",3.87857142857143,0.0261836734693878,1.47812304857972
"166",4.1334693877551,0.0261836734693878,1.47812304857972
"167",4.38836734693878,0.0261836734693878,1.5167558321787
"168",4.64326530612245,0.0261836734693878,1.5167558321787
"169",4.89816326530612,0.0261836734693878,1.5167558321787
"170",5.1530612244898,0.0261836734693878,1.5167558321787
"171",5.40795918367347,0.0261836734693878,1.5167558321787
"172",5.66285714285714,0.0261836734693878,1.5167558321787
"173",5.91775510204082,0.0261836734693878,1.5167558321787
"174",6.17265306122449,0.0261836734693878,1.5167558321787
"175",6.42755102040816,0.0261836734693878,1.5167558321787
"176",6.68244897959184,0.0261836734693878,1.5167558321787
"177",6.93734693877551,0.0261836734693878,1.53165354873023
"178",7.19224489795918,0.0261836734693878,1.53165354873023
"179",7.44714285714286,0.0261836734693878,1.53165354873023
"180",7.70204081632653,0.0261836734693878,1.53165354873023
"181",7.9569387755102,0.0261836734693878,1.53165354873023
"182",8.21183673469388,0.0261836734693878,1.53165354873023
"183",8.46673469387755,0.0261836734693878,1.53165354873023
"184",8.72163265306122,0.0261836734693878,1.53165354873023
"185",8.9765306122449,0.0261836734693878,1.53165354873023
"186",9.23142857142857,0.0261836734693878,1.53165354873023
"187",9.48632653061225,0.0261836734693878,1.53165354873023
"188",9.74122448979592,0.0261836734693878,1.53165354873023
"189",9.99612244897959,0.0261836734693878,1.53165354873023
"190",10.2510204081633,0.0261836734693878,1.53165354873023
"191",10.5059183673469,0.0261836734693878,1.53165354873023
"192",10.7608163265306,0.0261836734693878,1.53165354873023
"193",11.0157142857143,0.0261836734693878,1.53165354873023
"194",11.270612244898,0.0261836734693878,1.53165354873023
"195",11.5255102040816,0.0261836734693878,1.53165354873023
"196",11.7804081632653,0.0261836734693878,1.53165354873023
"197",12.035306122449,0.0261836734693878,1.53165354873023
"198",12.2902040816327,0.0261836734693878,1.53165354873023
"199",12.5451020408163,0.0261836734693878,1.53165354873023
"200",12.8,0.0261836734693878,1.53165354873023
"201",0.31,0.0342448979591837,1.55104626649489
"202",0.564897959183673,0.0342448979591837,1.55104626649489
"203",0.819795918367347,0.0342448979591837,1.55104626649489
"204",1.07469387755102,0.0342448979591837,1.55104626649489
"205",1.32959183673469,0.0342448979591837,1.46916484005021
"206",1.58448979591837,0.0342448979591837,1.32142215498174
"207",1.83938775510204,0.0342448979591837,1.31065424316885
"208",2.09428571428571,0.0342448979591837,1.35189227149058
"209",2.34918367346939,0.0342448979591837,1.49072575650117
"210",2.60408163265306,0.0342448979591837,1.51172594745634
"211",2.85897959183673,0.0342448979591837,1.51172594745634
"212",3.11387755102041,0.0342448979591837,1.51172594745634
"213",3.36877551020408,0.0342448979591837,1.54356691627415
"214",3.62367346938776,0.0342448979591837,1.55914303347648
"215",3.87857142857143,0.0342448979591837,1.553614921795
"216",4.1334693877551,0.0342448979591837,1.553614921795
"217",4.38836734693878,0.0342448979591837,1.59224770539398
"218",4.64326530612245,0.0342448979591837,1.59224770539398
"219",4.89816326530612,0.0342448979591837,1.59224770539398
"220",5.1530612244898,0.0342448979591837,1.59224770539398
"221",5.40795918367347,0.0342448979591837,1.59224770539398
"222",5.66285714285714,0.0342448979591837,1.59224770539398
"223",5.91775510204082,0.0342448979591837,1.59224770539398
"224",6.17265306122449,0.0342448979591837,1.60662566524034
"225",6.42755102040816,0.0342448979591837,1.60662566524034
"226",6.68244897959184,0.0342448979591837,1.60662566524034
"227",6.93734693877551,0.0342448979591837,1.62152338179188
"228",7.19224489795918,0.0342448979591837,1.62152338179188
"229",7.44714285714286,0.0342448979591837,1.62152338179188
"230",7.70204081632653,0.0342448979591837,1.62152338179188
"231",7.9569387755102,0.0342448979591837,1.62152338179188
"232",8.21183673469388,0.0342448979591837,1.62152338179188
"233",8.46673469387755,0.0342448979591837,1.62152338179188
"234",8.72163265306122,0.0342448979591837,1.62152338179188
"235",8.9765306122449,0.0342448979591837,1.62152338179188
"236",9.23142857142857,0.0342448979591837,1.62152338179188
"237",9.48632653061225,0.0342448979591837,1.62152338179188
"238",9.74122448979592,0.0342448979591837,1.62152338179188
"239",9.99612244897959,0.0342448979591837,1.62152338179188
"240",10.2510204081633,0.0342448979591837,1.62152338179188
"241",10.5059183673469,0.0342448979591837,1.62152338179188
"242",10.7608163265306,0.0342448979591837,1.62152338179188
"243",11.0157142857143,0.0342448979591837,1.62152338179188
"244",11.270612244898,0.0342448979591837,1.62152338179188
"245",11.5255102040816,0.0342448979591837,1.62152338179188
"246",11.7804081632653,0.0342448979591837,1.62152338179188
"247",12.035306122449,0.0342448979591837,1.62152338179188
"248",12.2902040816327,0.0342448979591837,1.62152338179188
"249",12.5451020408163,0.0342448979591837,1.62152338179188
"250",12.8,0.0342448979591837,1.62152338179188
"251",0.31,0.0423061224489796,1.5720242560386
"252",0.564897959183673,0.0423061224489796,1.5720242560386
"253",0.819795918367347,0.0423061224489796,1.5720242560386
"254",1.07469387755102,0.0423061224489796,1.5720242560386
"255",1.32959183673469,0.0423061224489796,1.49014282959393
"256",1.58448979591837,0.0423061224489796,1.34240014452545
"257",1.83938775510204,0.0423061224489796,1.33163223271256
"258",2.09428571428571,0.0423061224489796,1.37287026103429
"259",2.34918367346939,0.0423061224489796,1.51170374604488
"260",2.60408163265306,0.0423061224489796,1.53270393700005
"261",2.85897959183673,0.0423061224489796,1.53270393700005
"262",3.11387755102041,0.0423061224489796,1.53270393700005
"263",3.36877551020408,0.0423061224489796,1.56454490581786
"264",3.62367346938776,0.0423061224489796,1.58012102302019
"265",3.87857142857143,0.0423061224489796,1.57459291133871
"266",4.1334693877551,0.0423061224489796,1.57459291133871
"267",4.38836734693878,0.0423061224489796,1.61322569493769
"268",4.64326530612245,0.0423061224489796,1.61322569493769
"269",4.89816326530612,0.0423061224489796,1.61322569493769
"270",5.1530612244898,0.0423061224489796,1.61322569493769
"271",5.40795918367347,0.0423061224489796,1.61322569493769
"272",5.66285714285714,0.0423061224489796,1.61322569493769
"273",5.91775510204082,0.0423061224489796,1.61322569493769
"274",6.17265306122449,0.0423061224489796,1.62760365478405
"275",6.42755102040816,0.0423061224489796,1.62760365478405
"276",6.68244897959184,0.0423061224489796,1.62760365478405
"277",6.93734693877551,0.0423061224489796,1.64250137133559
"278",7.19224489795918,0.0423061224489796,1.64250137133559
"279",7.44714285714286,0.0423061224489796,1.64250137133559
"280",7.70204081632653,0.0423061224489796,1.64250137133559
"281",7.9569387755102,0.0423061224489796,1.64250137133559
"282",8.21183673469388,0.0423061224489796,1.64250137133559
"283",8.46673469387755,0.0423061224489796,1.64250137133559
"284",8.72163265306122,0.0423061224489796,1.64250137133559
"285",8.9765306122449,0.0423061224489796,1.64250137133559
"286",9.23142857142857,0.0423061224489796,1.64250137133559
"287",9.48632653061225,0.0423061224489796,1.64250137133559
"288",9.74122448979592,0.0423061224489796,1.64250137133559
"289",9.99612244897959,0.0423061224489796,1.64250137133559
"290",10.2510204081633,0.0423061224489796,1.64250137133559
"291",10.5059183673469,0.0423061224489796,1.64250137133559
"292",10.7608163265306,0.0423061224489796,1.64250137133559
"293",11.0157142857143,0.0423061224489796,1.64250137133559
"294",11.270612244898,0.0423061224489796,1.64250137133559
"295",11.5255102040816,0.0423061224489796,1.64250137133559
"296",11.7804081632653,0.0423061224489796,1.64250137133559
"297",12.035306122449,0.0423061224489796,1.64250137133559
"298",12.2902040816327,0.0423061224489796,1.64250137133559
"299",12.5451020408163,0.0423061224489796,1.64250137133559
"300",12.8,0.0423061224489796,1.64250137133559
"301",0.31,0.0503673469387755,1.5720242560386
"302",0.564897959183673,0.0503673469387755,1.5720242560386
"303",0.819795918367347,0.0503673469387755,1.5720242560386
"304",1.07469387755102,0.0503673469387755,1.5720242560386
"305",1.32959183673469,0.0503673469387755,1.49014282959393
"306",1.58448979591837,0.0503673469387755,1.34240014452545
"307",1.83938775510204,0.0503673469387755,1.33163223271256
"308",2.09428571428571,0.0503673469387755,1.37287026103429
"309",2.34918367346939,0.0503673469387755,1.51170374604488
"310",2.60408163265306,0.0503673469387755,1.53270393700005
"311",2.85897959183673,0.0503673469387755,1.53270393700005
"312",3.11387755102041,0.0503673469387755,1.53270393700005
"313",3.36877551020408,0.0503673469387755,1.56454490581786
"314",3.62367346938776,0.0503673469387755,1.58012102302019
"315",3.87857142857143,0.0503673469387755,1.57459291133871
"316",4.1334693877551,0.0503673469387755,1.57459291133871
"317",4.38836734693878,0.0503673469387755,1.61322569493769
"318",4.64326530612245,0.0503673469387755,1.61322569493769
"319",4.89816326530612,0.0503673469387755,1.61322569493769
"320",5.1530612244898,0.0503673469387755,1.61322569493769
"321",5.40795918367347,0.0503673469387755,1.61322569493769
"322",5.66285714285714,0.0503673469387755,1.61322569493769
"323",5.91775510204082,0.0503673469387755,1.61322569493769
"324",6.17265306122449,0.0503673469387755,1.62760365478405
"325",6.42755102040816,0.0503673469387755,1.62760365478405
"326",6.68244897959184,0.0503673469387755,1.62760365478405
"327",6.93734693877551,0.0503673469387755,1.64250137133559
"328",7.19224489795918,0.0503673469387755,1.64250137133559
"329",7.44714285714286,0.0503673469387755,1.64250137133559
"330",7.70204081632653,0.0503673469387755,1.64250137133559
"331",7.9569387755102,0.0503673469387755,1.64250137133559
"332",8.21183673469388,0.0503673469387755,1.64250137133559
"333",8.46673469387755,0.0503673469387755,1.64250137133559
"334",8.72163265306122,0.0503673469387755,1.64250137133559
"335",8.9765306122449,0.0503673469387755,1.64250137133559
"336",9.23142857142857,0.0503673469387755,1.64250137133559
"337",9.48632653061225,0.0503673469387755,1.64250137133559
"338",9.74122448979592,0.0503673469387755,1.64250137133559
"339",9.99612244897959,0.0503673469387755,1.64250137133559
"340",10.2510204081633,0.0503673469387755,1.64250137133559
"341",10.5059183673469,0.0503673469387755,1.64250137133559
"342",10.7608163265306,0.0503673469387755,1.64250137133559
"343",11.0157142857143,0.0503673469387755,1.64250137133559
"344",11.270612244898,0.0503673469387755,1.64250137133559
"345",11.5255102040816,0.0503673469387755,1.64250137133559
"346",11.7804081632653,0.0503673469387755,1.64250137133559
"347",12.035306122449,0.0503673469387755,1.64250137133559
"348",12.2902040816327,0.0503673469387755,1.64250137133559
"349",12.5451020408163,0.0503673469387755,1.64250137133559
"350",12.8,0.0503673469387755,1.64250137133559
"351",0.31,0.0584285714285714,1.5720242560386
"352",0.564897959183673,0.0584285714285714,1.5720242560386
"353",0.819795918367347,0.0584285714285714,1.5720242560386
"354",1.07469387755102,0.0584285714285714,1.5720242560386
"355",1.32959183673469,0.0584285714285714,1.49014282959393
"356",1.58448979591837,0.0584285714285714,1.34240014452545
"357",1.83938775510204,0.0584285714285714,1.33163223271256
"358",2.09428571428571,0.0584285714285714,1.37287026103429
"359",2.34918367346939,0.0584285714285714,1.51170374604488
"360",2.60408163265306,0.0584285714285714,1.53270393700005
"361",2.85897959183673,0.0584285714285714,1.53270393700005
"362",3.11387755102041,0.0584285714285714,1.53270393700005
"363",3.36877551020408,0.0584285714285714,1.56454490581786
"364",3.62367346938776,0.0584285714285714,1.58012102302019
"365",3.87857142857143,0.0584285714285714,1.57459291133871
"366",4.1334693877551,0.0584285714285714,1.57459291133871
"367",4.38836734693878,0.0584285714285714,1.61322569493769
"368",4.64326530612245,0.0584285714285714,1.61322569493769
"369",4.89816326530612,0.0584285714285714,1.61322569493769
"370",5.1530612244898,0.0584285714285714,1.61322569493769
"371",5.40795918367347,0.0584285714285714,1.61322569493769
"372",5.66285714285714,0.0584285714285714,1.61322569493769
"373",5.91775510204082,0.0584285714285714,1.61322569493769
"374",6.17265306122449,0.0584285714285714,1.62760365478405
"375",6.42755102040816,0.0584285714285714,1.62760365478405
"376",6.68244897959184,0.0584285714285714,1.62760365478405
"377",6.93734693877551,0.0584285714285714,1.64250137133559
"378",7.19224489795918,0.0584285714285714,1.64250137133559
"379",7.44714285714286,0.0584285714285714,1.64250137133559
"380",7.70204081632653,0.0584285714285714,1.64250137133559
"381",7.9569387755102,0.0584285714285714,1.64250137133559
"382",8.21183673469388,0.0584285714285714,1.64250137133559
"383",8.46673469387755,0.0584285714285714,1.64250137133559
"384",8.72163265306122,0.0584285714285714,1.64250137133559
"385",8.9765306122449,0.0584285714285714,1.64250137133559
"386",9.23142857142857,0.0584285714285714,1.64250137133559
"387",9.48632653061225,0.0584285714285714,1.64250137133559
"388",9.74122448979592,0.0584285714285714,1.64250137133559
"389",9.99612244897959,0.0584285714285714,1.64250137133559
"390",10.2510204081633,0.0584285714285714,1.64250137133559
"391",10.5059183673469,0.0584285714285714,1.64250137133559
"392",10.7608163265306,0.0584285714285714,1.64250137133559
"393",11.0157142857143,0.0584285714285714,1.64250137133559
"394",11.270612244898,0.0584285714285714,1.64250137133559
"395",11.5255102040816,0.0584285714285714,1.64250137133559
"396",11.7804081632653,0.0584285714285714,1.64250137133559
"397",12.035306122449,0.0584285714285714,1.64250137133559
"398",12.2902040816327,0.0584285714285714,1.64250137133559
"399",12.5451020408163,0.0584285714285714,1.64250137133559
"400",12.8,0.0584285714285714,1.64250137133559
"401",0.31,0.0664897959183673,1.5720242560386
"402",0.564897959183673,0.0664897959183673,1.5720242560386
"403",0.819795918367347,0.0664897959183673,1.5720242560386
"404",1.07469387755102,0.0664897959183673,1.5720242560386
"405",1.32959183673469,0.0664897959183673,1.49014282959393
"406",1.58448979591837,0.0664897959183673,1.34240014452545
"407",1.83938775510204,0.0664897959183673,1.33163223271256
"408",2.09428571428571,0.0664897959183673,1.37287026103429
"409",2.34918367346939,0.0664897959183673,1.51170374604488
"410",2.60408163265306,0.0664897959183673,1.53270393700005
"411",2.85897959183673,0.0664897959183673,1.53270393700005
"412",3.11387755102041,0.0664897959183673,1.53270393700005
"413",3.36877551020408,0.0664897959183673,1.56454490581786
"414",3.62367346938776,0.0664897959183673,1.58012102302019
"415",3.87857142857143,0.0664897959183673,1.57459291133871
"416",4.1334693877551,0.0664897959183673,1.57459291133871
"417",4.38836734693878,0.0664897959183673,1.61322569493769
"418",4.64326530612245,0.0664897959183673,1.61322569493769
"419",4.89816326530612,0.0664897959183673,1.61322569493769
"420",5.1530612244898,0.0664897959183673,1.61322569493769
"421",5.40795918367347,0.0664897959183673,1.61322569493769
"422",5.66285714285714,0.0664897959183673,1.61322569493769
"423",5.91775510204082,0.0664897959183673,1.61322569493769
"424",6.17265306122449,0.0664897959183673,1.62760365478405
"425",6.42755102040816,0.0664897959183673,1.62760365478405
"426",6.68244897959184,0.0664897959183673,1.62760365478405
"427",6.93734693877551,0.0664897959183673,1.64250137133559
"428",7.19224489795918,0.0664897959183673,1.64250137133559
"429",7.44714285714286,0.0664897959183673,1.64250137133559
"430",7.70204081632653,0.0664897959183673,1.64250137133559
"431",7.9569387755102,0.0664897959183673,1.64250137133559
"432",8.21183673469388,0.0664897959183673,1.64250137133559
"433",8.46673469387755,0.0664897959183673,1.64250137133559
"434",8.72163265306122,0.0664897959183673,1.64250137133559
"435",8.9765306122449,0.0664897959183673,1.64250137133559
"436",9.23142857142857,0.0664897959183673,1.64250137133559
"437",9.48632653061225,0.0664897959183673,1.64250137133559
"438",9.74122448979592,0.0664897959183673,1.64250137133559
"439",9.99612244897959,0.0664897959183673,1.64250137133559
"440",10.2510204081633,0.0664897959183673,1.64250137133559
"441",10.5059183673469,0.0664897959183673,1.64250137133559
"442",10.7608163265306,0.0664897959183673,1.64250137133559
"443",11.0157142857143,0.0664897959183673,1.64250137133559
"444",11.270612244898,0.0664897959183673,1.64250137133559
"445",11.5255102040816,0.0664897959183673,1.64250137133559
"446",11.7804081632653,0.0664897959183673,1.64250137133559
"447",12.035306122449,0.0664897959183673,1.64250137133559
"448",12.2902040816327,0.0664897959183673,1.64250137133559
"449",12.5451020408163,0.0664897959183673,1.64250137133559
"450",12.8,0.0664897959183673,1.64250137133559
"451",0.31,0.0745510204081633,1.5720242560386
"452",0.564897959183673,0.0745510204081633,1.5720242560386
"453",0.819795918367347,0.0745510204081633,1.5720242560386
"454",1.07469387755102,0.0745510204081633,1.5720242560386
"455",1.32959183673469,0.0745510204081633,1.49014282959393
"456",1.58448979591837,0.0745510204081633,1.34240014452545
"457",1.83938775510204,0.0745510204081633,1.33163223271256
"458",2.09428571428571,0.0745510204081633,1.37287026103429
"459",2.34918367346939,0.0745510204081633,1.49841065095989
"460",2.60408163265306,0.0745510204081633,1.51941084191505
"461",2.85897959183673,0.0745510204081633,1.51941084191505
"462",3.11387755102041,0.0745510204081633,1.51941084191505
"463",3.36877551020408,0.0745510204081633,1.55125181073287
"464",3.62367346938776,0.0745510204081633,1.56682792793519
"465",3.87857142857143,0.0745510204081633,1.56129981625372
"466",4.1334693877551,0.0745510204081633,1.56129981625372
"467",4.38836734693878,0.0745510204081633,1.59993259985269
"468",4.64326530612245,0.0745510204081633,1.59993259985269
"469",4.89816326530612,0.0745510204081633,1.59993259985269
"470",5.1530612244898,0.0745510204081633,1.59993259985269
"471",5.40795918367347,0.0745510204081633,1.59993259985269
"472",5.66285714285714,0.0745510204081633,1.59993259985269
"473",5.91775510204082,0.0745510204081633,1.59993259985269
"474",6.17265306122449,0.0745510204081633,1.61431055969906
"475",6.42755102040816,0.0745510204081633,1.61431055969906
"476",6.68244897959184,0.0745510204081633,1.61431055969906
"477",6.93734693877551,0.0745510204081633,1.62920827625059
"478",7.19224489795918,0.0745510204081633,1.62920827625059
"479",7.44714285714286,0.0745510204081633,1.62920827625059
"480",7.70204081632653,0.0745510204081633,1.62920827625059
"481",7.9569387755102,0.0745510204081633,1.62920827625059
"482",8.21183673469388,0.0745510204081633,1.62920827625059
"483",8.46673469387755,0.0745510204081633,1.62920827625059
"484",8.72163265306122,0.0745510204081633,1.62920827625059
"485",8.9765306122449,0.0745510204081633,1.62920827625059
"486",9.23142857142857,0.0745510204081633,1.62920827625059
"487",9.48632653061225,0.0745510204081633,1.62920827625059
"488",9.74122448979592,0.0745510204081633,1.62920827625059
"489",9.99612244897959,0.0745510204081633,1.62920827625059
"490",10.2510204081633,0.0745510204081633,1.62920827625059
"491",10.5059183673469,0.0745510204081633,1.62920827625059
"492",10.7608163265306,0.0745510204081633,1.62920827625059
"493",11.0157142857143,0.0745510204081633,1.62920827625059
"494",11.270612244898,0.0745510204081633,1.62920827625059
"495",11.5255102040816,0.0745510204081633,1.62920827625059
"496",11.7804081632653,0.0745510204081633,1.62920827625059
"497",12.035306122449,0.0745510204081633,1.62920827625059
"498",12.2902040816327,0.0745510204081633,1.62920827625059
"499",12.5451020408163,0.0745510204081633,1.62920827625059
"500",12.8,0.0745510204081633,1.62920827625059
"501",0.31,0.0826122448979592,1.24239315317658
"502",0.564897959183673,0.0826122448979592,1.24239315317658
"503",0.819795918367347,0.0826122448979592,1.24239315317658
"504",1.07469387755102,0.0826122448979592,1.24239315317658
"505",1.32959183673469,0.0826122448979592,1.1605117267319
"506",1.58448979591837,0.0826122448979592,1.01276904166343
"507",1.83938775510204,0.0826122448979592,1.00200112985053
"508",2.09428571428571,0.0826122448979592,1.04323915817227
"509",2.34918367346939,0.0826122448979592,1.16877954809786
"510",2.60408163265306,0.0826122448979592,1.18977973905303
"511",2.85897959183673,0.0826122448979592,1.18977973905303
