"","Ordinal_date","TEMP","Predicted"
"1",129,3.2,1.4975308767351
"2",131.877551020408,3.2,1.4975308767351
"3",134.755102040816,3.2,1.4975308767351
"4",137.632653061224,3.2,1.4975308767351
"5",140.510204081633,3.2,1.4975308767351
"6",143.387755102041,3.2,1.4975308767351
"7",146.265306122449,3.2,1.4975308767351
"8",149.142857142857,3.2,1.4975308767351
"9",152.020408163265,3.2,1.4975308767351
"10",154.897959183673,3.2,1.4975308767351
"11",157.775510204082,3.2,1.4975308767351
"12",160.65306122449,3.2,1.4975308767351
"13",163.530612244898,3.2,1.4975308767351
"14",166.408163265306,3.2,1.4975308767351
"15",169.285714285714,3.2,1.4975308767351
"16",172.163265306122,3.2,1.4975308767351
"17",175.040816326531,3.2,1.49911036996132
"18",177.918367346939,3.2,1.50173065267256
"19",180.795918367347,3.2,1.57660837029329
"20",183.673469387755,3.2,1.60982920818995
"21",186.551020408163,3.2,1.61115181674889
"22",189.428571428571,3.2,1.61137281821859
"23",192.30612244898,3.2,1.61137281821859
"24",195.183673469388,3.2,1.76970587218426
"25",198.061224489796,3.2,1.7904922267253
"26",200.938775510204,3.2,1.7989151059216
"27",203.816326530612,3.2,1.7999197314222
"28",206.69387755102,3.2,1.81047462438293
"29",209.571428571429,3.2,1.88986215973126
"30",212.448979591837,3.2,1.90745257926819
"31",215.326530612245,3.2,1.90778191842204
"32",218.204081632653,3.2,1.94313737859709
"33",221.081632653061,3.2,1.94474114814101
"34",223.959183673469,3.2,2.10248131555314
"35",226.836734693878,3.2,2.14038651907532
"36",229.714285714286,3.2,2.1398014537256
"37",232.591836734694,3.2,2.2907470188924
"38",235.469387755102,3.2,2.2907470188924
"39",238.34693877551,3.2,2.2907470188924
"40",241.224489795918,3.2,2.2907470188924
"41",244.102040816327,3.2,2.2907470188924
"42",246.979591836735,3.2,2.2907470188924
"43",249.857142857143,3.2,2.2907470188924
"44",252.734693877551,3.2,2.2907470188924
"45",255.612244897959,3.2,2.2907470188924
"46",258.489795918367,3.2,2.2907470188924
"47",261.367346938776,3.2,2.2907470188924
"48",264.244897959184,3.2,2.2907470188924
"49",267.122448979592,3.2,2.2907470188924
"50",270,3.2,2.2907470188924
"51",129,3.42857142857143,1.4975308767351
"52",131.877551020408,3.42857142857143,1.4975308767351
"53",134.755102040816,3.42857142857143,1.4975308767351
"54",137.632653061224,3.42857142857143,1.4975308767351
"55",140.510204081633,3.42857142857143,1.4975308767351
"56",143.387755102041,3.42857142857143,1.4975308767351
"57",146.265306122449,3.42857142857143,1.4975308767351
"58",149.142857142857,3.42857142857143,1.4975308767351
"59",152.020408163265,3.42857142857143,1.4975308767351
"60",154.897959183673,3.42857142857143,1.4975308767351
"61",157.775510204082,3.42857142857143,1.4975308767351
"62",160.65306122449,3.42857142857143,1.4975308767351
"63",163.530612244898,3.42857142857143,1.4975308767351
"64",166.408163265306,3.42857142857143,1.4975308767351
"65",169.285714285714,3.42857142857143,1.4975308767351
"66",172.163265306122,3.42857142857143,1.4975308767351
"67",175.040816326531,3.42857142857143,1.49911036996132
"68",177.918367346939,3.42857142857143,1.50173065267256
"69",180.795918367347,3.42857142857143,1.57660837029329
"70",183.673469387755,3.42857142857143,1.60982920818995
"71",186.551020408163,3.42857142857143,1.61115181674889
"72",189.428571428571,3.42857142857143,1.61137281821859
"73",192.30612244898,3.42857142857143,1.61137281821859
"74",195.183673469388,3.42857142857143,1.76970587218426
"75",198.061224489796,3.42857142857143,1.7904922267253
"76",200.938775510204,3.42857142857143,1.7989151059216
"77",203.816326530612,3.42857142857143,1.7999197314222
"78",206.69387755102,3.42857142857143,1.81047462438293
"79",209.571428571429,3.42857142857143,1.88986215973126
"80",212.448979591837,3.42857142857143,1.90745257926819
"81",215.326530612245,3.42857142857143,1.90778191842204
"82",218.204081632653,3.42857142857143,1.94313737859709
"83",221.081632653061,3.42857142857143,1.94474114814101
"84",223.959183673469,3.42857142857143,2.10248131555314
"85",226.836734693878,3.42857142857143,2.14038651907532
"86",229.714285714286,3.42857142857143,2.1398014537256
"87",232.591836734694,3.42857142857143,2.2907470188924
"88",235.469387755102,3.42857142857143,2.2907470188924
"89",238.34693877551,3.42857142857143,2.2907470188924
"90",241.224489795918,3.42857142857143,2.2907470188924
"91",244.102040816327,3.42857142857143,2.2907470188924
"92",246.979591836735,3.42857142857143,2.2907470188924
"93",249.857142857143,3.42857142857143,2.2907470188924
"94",252.734693877551,3.42857142857143,2.2907470188924
"95",255.612244897959,3.42857142857143,2.2907470188924
"96",258.489795918367,3.42857142857143,2.2907470188924
"97",261.367346938776,3.42857142857143,2.2907470188924
"98",264.244897959184,3.42857142857143,2.2907470188924
"99",267.122448979592,3.42857142857143,2.2907470188924
"100",270,3.42857142857143,2.2907470188924
"101",129,3.65714285714286,1.4975308767351
"102",131.877551020408,3.65714285714286,1.4975308767351
"103",134.755102040816,3.65714285714286,1.4975308767351
"104",137.632653061224,3.65714285714286,1.4975308767351
"105",140.510204081633,3.65714285714286,1.4975308767351
"106",143.387755102041,3.65714285714286,1.4975308767351
"107",146.265306122449,3.65714285714286,1.4975308767351
"108",149.142857142857,3.65714285714286,1.4975308767351
"109",152.020408163265,3.65714285714286,1.4975308767351
"110",154.897959183673,3.65714285714286,1.4975308767351
"111",157.775510204082,3.65714285714286,1.4975308767351
"112",160.65306122449,3.65714285714286,1.4975308767351
"113",163.530612244898,3.65714285714286,1.4975308767351
"114",166.408163265306,3.65714285714286,1.4975308767351
