"bf","lr","best.iter","cv.r.squared"
0.5,0.1,236,0.568952265620466
0.5,0.1,193,0.546667410692071
0.5,0.1,199,0.542318145730784
0.5,0.1,130,0.574250795847829
0.5,0.1,74,0.517495586802561
0.5,0.1,76,0.531533679395116
0.5,0.1,109,0.573787110258636
0.5,0.1,192,0.590080002788429
0.5,0.1,220,0.522203015260169
0.5,0.1,172,0.513617595581297
0.6,0.1,765,0.507336444500244
0.6,0.1,96,0.60317511632673
0.6,0.1,67,0.555304473690151
0.6,0.1,375,0.612106079090143
0.6,0.1,204,0.611825000833287
0.6,0.1,375,0.569785786049896
0.6,0.1,97,0.579870825090155
0.6,0.1,97,0.58908428930592
0.6,0.1,211,0.583100100147188
0.6,0.1,104,0.556475940340373
0.7,0.1,353,0.614946007222003
0.7,0.1,154,0.595602668128994
0.7,0.1,149,0.574607369629194
0.7,0.1,270,0.570627169024014
0.7,0.1,90,0.597509760240207
0.7,0.1,89,0.602953957679041
0.7,0.1,98,0.591567024574534
0.7,0.1,80,0.519803419326119
0.7,0.1,620,0.591276675771682
0.7,0.1,691,0.577139998672696
0.5,0.05,345,0.597613553033414
0.5,0.05,252,0.565275380636544
0.5,0.05,230,0.560362645427499
0.5,0.05,905,0.570504264555524
0.5,0.05,203,0.558971852900733
0.5,0.05,179,0.555808036830068
0.5,0.05,190,0.553222127193527
0.5,0.05,2179,0.576297303715179
0.5,0.05,1340,0.590885866545124
0.5,0.05,186,0.498436386851032
0.6,0.05,203,0.578872185642448
0.6,0.05,145,0.574737670899656
0.6,0.05,199,0.600300940937255
0.6,0.05,589,0.569209628613281
0.6,0.05,190,0.58171598156675
0.6,0.05,220,0.560029631165213
0.6,0.05,246,0.629271994667497
0.6,0.05,219,0.592439649776786
0.6,0.05,930,0.551629050972684
0.6,0.05,868,0.614633536259302
0.7,0.05,104,0.588868722203026
0.7,0.05,146,0.591808391129648
0.7,0.05,140,0.624170081915159
0.7,0.05,139,0.609889903872791
0.7,0.05,240,0.586418207621401
0.7,0.05,407,0.577724607548803
0.7,0.05,433,0.58433109977751
0.7,0.05,307,0.614695660098997
0.7,0.05,418,0.58716453999432
0.7,0.05,243,0.59353340115341
0.5,0.01,1556,0.551178897280083
0.5,0.01,3924,0.522013170764627
0.5,0.01,2177,0.564050801020911
0.5,0.01,16474,0.619121961877514
0.5,0.01,1163,0.559466512437904
0.5,0.01,1957,0.596620313964645
0.5,0.01,1595,0.564447130535343
0.5,0.01,2643,0.548865610731762
0.5,0.01,1880,0.594999022360362
0.5,0.01,1043,0.549627544643222
0.6,0.01,1416,0.573247612016842
0.6,0.01,1856,0.646176006645234
0.6,0.01,728,0.5686184220966
0.6,0.01,1462,0.591953088021118
0.6,0.01,810,0.609438909253916
0.6,0.01,1149,0.541066103867463
0.6,0.01,1323,0.617916671736812
0.6,0.01,1884,0.616121672592452
0.6,0.01,1094,0.576031168122532
0.6,0.01,1029,0.587025766068709
0.7,0.01,3759,0.635352964561308
0.7,0.01,1783,0.603141956413573
0.7,0.01,886,0.617136315334088
0.7,0.01,1397,0.610279122729583
0.7,0.01,1182,0.60613987631855
0.7,0.01,851,0.612133964340264
0.7,0.01,973,0.559092995539795
0.7,0.01,923,0.61034012163517
0.7,0.01,658,0.570638160755694
0.7,0.01,3347,0.628934969351049
0.5,0.005,3136,0.577906970838155
0.5,0.005,3824,0.585437484222128
0.5,0.005,2539,0.595936069262815
0.5,0.005,2664,0.566890655877927
0.5,0.005,2500,0.619181398328905
0.5,0.005,6486,0.601253289119281
0.5,0.005,2453,0.578366979148317
0.5,0.005,1777,0.559275873651527
0.5,0.005,1668,0.570187988683323
0.5,0.005,16287,0.58664425837186
0.6,0.005,2562,0.583856625990783
0.6,0.005,1510,0.614309337664082
0.6,0.005,3993,0.575990316590701
0.6,0.005,2135,0.586650090385628
0.6,0.005,2284,0.631561141228667
0.6,0.005,1855,0.60945377096274
0.6,0.005,2048,0.601266168194296
0.6,0.005,2939,0.615709075098305
0.6,0.005,2600,0.605799673313647
0.6,0.005,3471,0.601130040522495
0.7,0.005,10287,0.646568541759047
0.7,0.005,2334,0.60629770666447
0.7,0.005,2419,0.591791112789581
0.7,0.005,2814,0.600247721319158
0.7,0.005,2476,0.619070037757691
0.7,0.005,2383,0.597076136739013
0.7,0.005,2086,0.626776342025543
0.7,0.005,2271,0.624125757370506
0.7,0.005,9343,0.628463957000927
0.7,0.005,2795,0.635475382266054
0.5,0.001,14585,0.592369464086781
0.5,0.001,37623,0.619739203474478
0.5,0.001,34617,0.606718550252895
0.5,0.001,24878,0.586434523133766
0.5,0.001,21192,0.598107904055859
0.5,0.001,12516,0.587862151109005
0.5,0.001,12602,0.598674975554092
0.5,0.001,17188,0.550204804316146
0.5,0.001,20726,0.594045439382102
0.5,0.001,39876,0.558786730740341
0.6,0.001,18096,0.572298546149601
0.6,0.001,21374,0.639241706140801
0.6,0.001,15962,0.610783680239157
0.6,0.001,28484,0.588603355137636
0.6,0.001,10577,0.638881205135176
0.6,0.001,8443,0.585297006732875
0.6,0.001,14764,0.631642065129261
0.6,0.001,7807,0.551772107744638
0.6,0.001,9804,0.572964183198469
0.6,0.001,26898,0.595511145048061
0.7,0.001,19450,0.650583148195656
0.7,0.001,39959,0.616041801871622
0.7,0.001,14206,0.621087341104734
0.7,0.001,15000,0.605242672126754
0.7,0.001,11011,0.626475490474884
0.7,0.001,9338,0.618612179709816
0.7,0.001,12955,0.641170032796244
0.7,0.001,24007,0.625388909697412
0.7,0.001,11493,0.624600564927486
0.7,0.001,17165,0.613495234298489
0.5,5e-04,26027,0.558744776945974
0.5,5e-04,31658,0.589100809729744
0.5,5e-04,19676,0.561137781059449
0.5,5e-04,23310,0.568344483502951
0.5,5e-04,39999,0.604946875672295
0.5,5e-04,25639,0.564570436860232
0.5,5e-04,39939,0.569901323303484
0.5,5e-04,26893,0.573664015936076
0.5,5e-04,39999,0.608774475083686
0.5,5e-04,26642,0.605230677788821
0.6,5e-04,16961,0.573400949439094
0.6,5e-04,29944,0.603008084190568
0.6,5e-04,25235,0.607658246209971
0.6,5e-04,38337,0.530796204161646
0.6,5e-04,26825,0.611016847083714
0.6,5e-04,17075,0.579515317879635
0.6,5e-04,26406,0.624286579462142
0.6,5e-04,28610,0.622645186852004
0.6,5e-04,21025,0.457307295028844
0.6,5e-04,20992,0.575425512912907
0.7,5e-04,17203,0.611963375174518
0.7,5e-04,39999,0.605540766407749
0.7,5e-04,19747,0.607172440753236
0.7,5e-04,39951,0.592328220554373
0.7,5e-04,39570,0.634880443339956
0.7,5e-04,39507,0.628753757001084
0.7,5e-04,39952,0.639382581953124
0.7,5e-04,34619,0.634217004339473
0.7,5e-04,25623,0.60787952133462
0.7,5e-04,38212,0.606766194548911
